Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
190,10.26,-0.2,Shaun MASWANGANYI,01 FEB 2001,RSA,1,,"Bestmed Tuks Stadium, Pretoria (RSA)",07 MAR 2020,1119
190,10.26,+1.1,Kyree KING,09 JUL 1994,USA,1f4,,"AP Ranch, Fort Worth, TX (USA)",23 JUL 2020,1118
190,10.26,-0.3,Aska CAMBRIDGE,31 MAY 1993,JPN,4sf2,,"Komazawa Olympic Park Athletic Stadium, Tokyo (JPN)",24 JUL 2020,1119
190,10.26,+0.3,Yuhong HE,02 FEB 2001,CHN,1h5,,"Sichuan Xipu Training Base, Chengdu (CHN)",24 JUL 2020,1118
190,10.26,+0.8,Julian REUS,29 APR 1988,GER,1h1,,"Sportanlage am Weinweg, Regensburg (GER)",26 JUL 2020,1118
190,10.26,+0.1,Julian REUS,29 APR 1988,GER,3,,"Eintracht-Stadion, Braunschweig (GER)",08 AUG 2020,1118
190,10.26,+1.9,Christopher BELCHER,29 JAN 1994,USA,2f2,,"Drake Stadium, Des Moines, IA (USA)",29 AUG 2020,1118
190,10.26,+0.7,Michael RODGERS,24 APR 1985,USA,1f1,,Ustí Nad Orlicí (CZE),29 AUG 2020,1118
190,10.26,+1.5,Soshi MIZUKUBO,01 MAR 1999,JPN,2h2,,"Prefectural Stadium, Fukui (JPN)",29 AUG 2020,1118
190,10.26,+2.0,Andrew ROBERTSON,17 DEC 1990,GBR,1sf1,,"Sportcity Regional Arena, Manchester (GBR)",04 SEP 2020,1118
190,10.26,+0.4,Lamont Marcell JACOBS,26 SEP 1994,ITA,3,,"Olympiastadion, Berlin (GER)",13 SEP 2020,1118
190,10.26,+1.1,Przemysław SŁOWIKOWSKI,20 NOV 1993,POL,2f1,,"Mestský Stadion Sletište, Kladno (CZE)",16 SEP 2020,1118
204,10.27,+1.7,Jack HALE,22 MAY 1998,AUS,1f1,,"Landy Field, Geelong (AUS)",11 JAN 2020,1115
204,10.27,0.0,Illas GARCIA,04 JAN 1998,USA,1f1,,"Jesse Owens Track, Los Angeles, CA (USA)",29 FEB 2020,1115
204,10.27,+1.6,Mark Otieno ODHIAMBO,11 MAY 1993,KEN,1,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",05 MAR 2020,1115
204,10.27,+0.6,Philipp TRUTENAT,06 DEC 1997,GER,1f1,,"Weserstadion Platz 11, Bremen (GER)",20 JUN 2020,1115
204,10.27,+1.2,Soshi MIZUKUBO,01 MAR 1999,JPN,1,,"Prefectural Sports Park, Miyazaki (JPN)",18 JUL 2020,1115
204,10.27,+1.1,Aaron BROWN,27 MAY 1992,CAN,4f3,,"AP Ranch, Fort Worth, TX (USA)",23 JUL 2020,1115
204,10.27,+1.6,Joris VAN GOOL,04 APR 1998,NED,3,,"Stadio Giuseppe Grezar, Trieste (ITA)",01 AUG 2020,1115
204,10.27,+1.4,Yannick WOLF,12 MAY 2000,GER,2f1,,"Sepp-Herberger-Stadion, Weinheim (GER)",01 AUG 2020,1115
204,10.27,+1.2,Amaury GOLITIN,28 JAN 1997,FRA,1h5,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",15 AUG 2020,1115
204,10.27,-0.2,Julian REUS,29 APR 1988,GER,2,,"Stadion Manfort, Leverkusen (GER)",16 AUG 2020,1116
204,10.27,-0.2,Joshua HARTMANN,09 JUN 1999,GER,3,,"Stadion Manfort, Leverkusen (GER)",16 AUG 2020,1116
204,10.27,+0.7,Chijindu UJAH,05 MAR 1994,GBR,1h1,,"Stadion Manfort, Leverkusen (GER)",16 AUG 2020,1115
204,10.27,+0.7,Hiroki YANAGITA,25 JUL 2003,JPN,4h3,,"National Stadium, Tokyo (JPN)",23 AUG 2020,1115
204,10.27,+0.7,Jan VELEBA,06 DEC 1986,CZE,2f1,,Ustí Nad Orlicí (CZE),29 AUG 2020,1115
204,10.27,+1.0,Soshi MIZUKUBO,01 MAR 1999,JPN,5,,"Prefectural Stadium, Fukui (JPN)",29 AUG 2020,1115
204,10.27,-0.3,Michael RODGERS,24 APR 1985,USA,3,,"Stade Delort, Marseille (FRA)",03 SEP 2020,1116
204,10.27,-2.2,Arthur CISSÉ,29 DEC 1996,CIV,1h2,,"Stade Delort, Marseille (FRA)",03 SEP 2020,1128
204,10.27,+0.3,Deniz ALMAS,17 JUL 1997,GER,7,,"Stadio Olimpico, Roma (ITA)",17 SEP 2020,1115
204,10.27,-0.3,Yoshihide KIRYU,15 DEC 1995,JPN,1sf1,,"Denka Big Swan Stadium, Niigata (JPN)",01 OCT 2020,1116
204,10.27,-0.2,Yoshihide KIRYU,15 DEC 1995,JPN,1,,"Denka Big Swan Stadium, Niigata (JPN)",02 OCT 2020,1116
224,10.28,+1.2,Elviano JOHNSON,11 DEC 2002,RSA,1h3,,"Bestmed Tuks Stadium, Pretoria (RSA)",14 MAR 2020,1112
224,10.28,+0.7,Filippo TORTU,15 JUN 1998,ITA,1h1,,"Stadio Guidobaldi, Rieti (ITA)",04 JUL 2020,1112
224,10.28,+1.0,Samuli SAMUELSSON,23 JUN 1995,FIN,1,,"Harjun stadion, Jyväskylä (FIN)",08 JUL 2020,1112
224,10.28,-0.1,Deniz ALMAS,17 JUL 1997,GER,1h1,,"Eintracht-Stadion, Braunschweig (GER)",08 AUG 2020,1112
224,10.28,+0.5,Jan VELEBA,06 DEC 1986,CZE,1,,"Atletický stadion města Plzně, Plzeň (CZE)",08 AUG 2020,1112
224,10.28,+1.3,Joris VAN GOOL,04 APR 1998,NED,3,,"Paavo Nurmen Stadion, Turku (FIN)",11 AUG 2020,1112
224,10.28,+0.3,Adam GEMILI,06 OCT 1993,GBR,2,,"Bregyó Athletic Center, Székesfehérvár (HUN)",19 AUG 2020,1112
224,10.28,+1.0,Seiya KUSANO,13 JAN 1988,JPN,6,,"Prefectural Stadium, Fukui (JPN)",29 AUG 2020,1112
224,10.28,0.0,Przemysław SŁOWIKOWSKI,20 NOV 1993,POL,1f1,,"Golęcin Stadion, Poznan (POL)",11 SEP 2020,1112
224,10.28,+1.5,Ryota SUZUKI,25 JUN 1999,JPN,1sf2,,"Denka Big Swan Stadium, Niigata (JPN)",12 SEP 2020,1112
224,10.28,-0.3,Yuki KOIKE,13 MAY 1995,JPN,2sf1,,"Denka Big Swan Stadium, Niigata (JPN)",01 OCT 2020,1113
224,10.28,-0.2,Aska CAMBRIDGE,31 MAY 1993,JPN,2,,"Denka Big Swan Stadium, Niigata (JPN)",02 OCT 2020,1113
224,10.28,+1.1,Chun-Han YANG,01 JAN 1997,TPE,1,,New Taipei City (TPE),06 OCT 2020,1112
237,10.29,+1.5,Roberto SKYERS,12 NOV 1991,CUB,1h1,,"Pista Rafael Fortun Chacon, Camagüey (CUB)",06 MAR 2020,1108
237,10.29,-0.5,Sinesipho DAMBILE,02 MAR 2002,RSA,2,,"Bestmed Tuks Stadium, Pretoria (RSA)",14 MAR 2020,1111
237,10.29,+0.8,Eckhart POTGIETER,13 JUN 2002,RSA,2sf1,,"Bestmed Tuks Stadium, Pretoria (RSA)",14 MAR 2020,1108
237,10.29,-0.1,Sean SAFO-ANTWI,31 OCT 1990,GHA,1f1,,"Stadio Guidobaldi, Rieti (ITA)",04 JUL 2020,1108
237,10.29,+1.3,Eseosa Fostine DESALU,19 FEB 1994,ITA,3f1,,"Centro Sportivo Fontanassa, Savona (ITA)",16 JUL 2020,1108
237,10.29,+0.1,Joris VAN GOOL,04 APR 1998,NED,1f1,,"Sportcentrum Papendal, Arnhem (NED)",18 JUL 2020,1108
237,10.29,+0.3,Aska CAMBRIDGE,31 MAY 1993,JPN,1h9,,"Komazawa Olympic Park Athletic Stadium, Tokyo (JPN)",23 JUL 2020,1108
237,10.29,+1.5,Ryiem FORDE,23 MAY 2001,JAM,2f3,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1108
237,10.29,+0.1,Kukyoung KIM,19 APR 1991,KOR,1,,Yecheon (KOR),24 JUL 2020,1108
237,10.29,-0.3,Sean SAFO-ANTWI,31 OCT 1990,GHA,1h3,,"Stadio Giuseppe Grezar, Trieste (ITA)",01 AUG 2020,1109
237,10.29,+0.7,Przemysław SŁOWIKOWSKI,20 NOV 1993,POL,1f1,,"Akademicki Związek Sportowy, Łódź (POL)",01 AUG 2020,1108
237,10.29,+0.4,Kendal WILLIAMS,23 SEP 1995,USA,1f6,,"Life University Track & Field Stadium, Marietta, GA (USA)",01 AUG 2020,1108
237,10.29,-0.4,Erriyon KNIGHTON,29 JAN 2004,USA,1,,"Satellite High School, Satellite Beach, FL (USA)",08 AUG 2020,1110
237,10.29,+1.8,Maurice EADDY,04 JUN 1995,USA,4h1,,"Montverde Academy, Montverde, FL (USA)",10 AUG 2020,1108
237,10.29,+0.9,Lamont Marcell JACOBS,26 SEP 1994,ITA,1h2,,"Paavo Nurmen Stadion, Turku (FIN)",11 AUG 2020,1108
237,10.29,+1.7,Joris VAN GOOL,04 APR 1998,NED,4h7,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",15 AUG 2020,1108
237,10.29,+1.1,Kojo MUSAH,15 APR 1996,DEN,1,,"Hovedstaden, København (DEN)",15 AUG 2020,1108
237,10.29,+1.6,Marvin RENÉ,11 APR 1995,FRA,1f1,,"Parc des Sports C. Ehrmann, Nice (FRA)",21 AUG 2020,1108
237,10.29,+1.1,Joris VAN GOOL,04 APR 1998,NED,1sf1,,"Atletiekbaan Maarschalkerweerd, Utrecht (NED)",29 AUG 2020,1108
237,10.29,+0.3,Mouhamadou FALL,25 FEB 1992,FRA,8,,"Stadio Olimpico, Roma (ITA)",17 SEP 2020,1108
237,10.29,0.0,Shota IIZUKA,25 JUN 1991,JPN,3sf2,,"Denka Big Swan Stadium, Niigata (JPN)",01 OCT 2020,1108
237,10.29,-0.2,Felipe BARDI,08 OCT 1998,BRA,1h3,,"COTP Stadium, São Paulo (BRA)",10 DEC 2020,1109
237,10.29,-1.7,Alex QUIÑÓNEZ,11 AUG 1989,ECU,1,,Quito (ECU),12 DEC 2020,1118
260,10.30,+1.5,Harlyn PÉREZ,02 JUN 1995,CUB,2h1,,"Pista Rafael Fortun Chacon, Camagüey (CUB)",06 MAR 2020,1105
260,10.30,+1.1,Reynier MENA,21 NOV 1996,CUB,1h2,,"Pista Rafael Fortun Chacon, Camagüey (CUB)",06 MAR 2020,1105
260,10.30,-0.5,Eckhart POTGIETER,13 JUN 2002,RSA,3,,"Bestmed Tuks Stadium, Pretoria (RSA)",14 MAR 2020,1108
260,10.30,+0.1,Julian REUS,29 APR 1988,GER,1h5,,"Enwag-Stadion, Wetzlar (GER)",18 JUL 2020,1105
260,10.30,-0.1,Akihiro HIGASHIDA,13 DEC 1995,JPN,1,,"Konoike Athletics Stadium, Nara (JPN)",18 JUL 2020,1105
260,10.30,+1.7,Samuli SAMUELSSON,23 JUN 1995,FIN,1f1,,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",01 AUG 2020,1105
260,10.30,+1.1,Julian Jrummi WALSH,18 SEP 1996,JPN,2h1,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",01 AUG 2020,1105
260,10.30,+0.4,Joshua HARTMANN,09 JUN 1999,GER,1h2,,"Eintracht-Stadion, Braunschweig (GER)",08 AUG 2020,1105
260,10.30,-0.1,Julian REUS,29 APR 1988,GER,1h3,,"Eintracht-Stadion, Braunschweig (GER)",08 AUG 2020,1105
260,10.30,-0.7,Oshane BAILEY,08 SEP 1989,JAM,1f3,,"National Stadium, Kingston (JAM)",08 AUG 2020,1109
260,10.30,+1.2,Keston BLEDMAN,08 MAR 1988,TTO,1f3,,"Montverde Academy, Montverde, FL (USA)",10 AUG 2020,1105
260,10.30,+0.7,Deniz ALMAS,17 JUL 1997,GER,2h1,,"Stadion Manfort, Leverkusen (GER)",16 AUG 2020,1105
260,10.30,-0.2,Ippei TAKEDA,13 MAR 1997,JPN,3,,"National Stadium, Tokyo (JPN)",23 AUG 2020,1106
260,10.30,+1.2,Jak Ali HARVEY,04 MAY 1989,TUR,2,,Bursa (TUR),28 AUG 2020,1105
260,10.30,+0.9,Kotaro IWASAKI,14 JUN 1996,JPN,4h3,,"Prefectural Stadium, Fukui (JPN)",29 AUG 2020,1105
260,10.30,+0.6,Ippei TAKEDA,13 MAR 1997,JPN,2f1,,"Prefectural Stadium, Fujiyoshida (JPN)",06 SEP 2020,1105
260,10.30,+0.7,Dylan RIGOT,10 OCT 1989,FRA,3f1,,"Stadium Municipal, Albi (FRA)",12 SEP 2020,1105
260,10.30,+1.5,Hassan TAFTIAN,04 MAY 1993,IRI,h3,,"Stadium Municipal, Albi (FRA)",12 SEP 2020,1105
260,10.30,-0.5,Jak Ali HARVEY,04 MAY 1989,TUR,1,,"Cluj Arena, Cluj-Napoca (ROU)",19 SEP 2020,1108
260,10.30,+1.2,Seiya KUSANO,13 JAN 1988,JPN,1f1,,"Prefectural Stadium, Kumagaya (JPN)",19 SEP 2020,1105
260,10.30,-0.2,Yuki KOIKE,13 MAY 1995,JPN,3,,"Denka Big Swan Stadium, Niigata (JPN)",02 OCT 2020,1106
260,10.30,-0.2,Paulo André CAMILO,20 AUG 1998,BRA,2,,"COTP Stadium, São Paulo (BRA)",06 DEC 2020,1106
