Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
21,10.01,+1.8,Mickey GRIMES,10 OCT 1976,USA,1h2,,Zaragoza (ESP),28 JUL 2007,1203
21,10.01,+0.8,Asafa POWELL,23 NOV 1982,JAM,1qf1,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1203
24,10.02,+1.3,Darrel BROWN,11 OCT 1984,TTO,1,,"National Stadium, Kingston (JAM)",05 MAY 2007,1199
24,10.02,-0.4,Mickey GRIMES,10 OCT 1976,USA,1,,"Atlanta, GA (USA)",02 JUN 2007,1201
24,10.02,+1.8,Trindon HOLLIDAY,27 APR 1986,USA,1sf1,,"Sacramento, CA (USA)",06 JUN 2007,1199
24,10.02,+0.5,Derrick ATKINS,05 JAN 1984,BAH,2,,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,1199
24,10.02,+1.8,Clement CAMPBELL,19 DEC 1975,JAM,2h2,,Zaragoza (ESP),28 JUL 2007,1199
24,10.02,-0.8,Tyson GAY,09 AUG 1982,USA,1,,"Crystal Palace, London (GBR)",03 AUG 2007,1203
24,10.02,+0.8,Derrick ATKINS,05 JAN 1984,BAH,2qf1,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1199
24,10.02,0.0,Tyson GAY,09 AUG 1982,USA,2,,Shanghai (CHN),28 SEP 2007,1199
32,10.03,+0.7,Usain BOLT,21 AUG 1986,JAM,1,,Rethymno (GRE),18 JUL 2007,1196
32,10.03,0.0,Michael FRATER,06 OCT 1982,JAM,2,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1196
34,10.04,+1.9,Mark JELKS,10 APR 1984,USA,1h4,,"Indianapolis, IN (USA)",21 JUN 2007,1193
34,10.04,+1.0,Asafa POWELL,23 NOV 1982,JAM,1,,Kingston (JAM),23 JUN 2007,1193
34,10.04,0.0,Derrick ATKINS,05 JAN 1984,BAH,1f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",10 JUL 2007,1193
34,10.04,-0.3,Asafa POWELL,23 NOV 1982,JAM,1f1,,Stockholm (SWE),07 AUG 2007,1194
34,10.04,+0.3,Derrick ATKINS,05 JAN 1984,BAH,1sf1,,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1193
39,10.05,+0.1,Walter DIX,31 JAN 1986,USA,1,,"Gainesville, FL (USA)",26 MAY 2007,1189
39,10.05,+1.3,Steve MULLINGS,29 NOV 1982,JAM,2h1,,Zaragoza (ESP),28 JUL 2007,1189
39,10.05,+1.8,Michael FRATER,06 OCT 1982,JAM,3h2,,Zaragoza (ESP),28 JUL 2007,1189
39,10.05,-0.3,Derrick ATKINS,05 JAN 1984,BAH,2f1,,Stockholm (SWE),07 AUG 2007,1190
43,10.06,-0.6,Walter DIX,31 JAN 1986,USA,1h,,"Gainesville, FL (USA)",25 MAY 2007,1189
43,10.06,0.0,Trindon HOLLIDAY,27 APR 1986,USA,2,,"Sacramento, CA (USA)",08 JUN 2007,1186
43,10.06,+0.9,Francis OBIKWELU,22 NOV 1978,POR,2f1,,Oslo (NOR),15 JUN 2007,1186
43,10.06,+1.3,Marlon DEVONISH,01 JUN 1976,GBR,1f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",10 JUL 2007,1186
43,10.06,+0.1,Churandy MARTINA,03 JUL 1984,AHO,1sf1,,Rio de Janeiro (BRA),23 JUL 2007,1186
43,10.06,-0.5,Tyson GAY,09 AUG 1982,USA,1qf2,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1189
43,10.06,-0.3,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,2,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 SEP 2007,1187
50,10.07,-0.4,Trindon HOLLIDAY,27 APR 1986,USA,1,,"Columbia, MO (USA)",26 MAY 2007,1184
50,10.07,+1.9,Leroy DIXON,20 JUN 1983,USA,2h4,,"Indianapolis, IN (USA)",21 JUN 2007,1182
50,10.07,-0.5,Trindon HOLLIDAY,27 APR 1986,USA,2,,"Indianapolis, IN (USA)",22 JUN 2007,1185
50,10.07,+0.7,Leroy DIXON,20 JUN 1983,USA,2,,Rethymno (GRE),18 JUL 2007,1182
50,10.07,-1.0,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1f2,,Stockholm (SWE),07 AUG 2007,1188
50,10.07,-0.5,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,4,,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1185
50,10.07,+1.7,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,2h2,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1182
50,10.07,0.0,Michael FRATER,06 OCT 1982,JAM,3,,Shanghai (CHN),28 SEP 2007,1182
58,10.08,+1.9,Joshua ROSS,09 FEB 1981,AUS,1,,Brisbane (AUS),10 MAR 2007,1179
58,10.08,+0.2,Trindon HOLLIDAY,27 APR 1986,USA,1,,"Tuscaloosa, AL (USA)",13 MAY 2007,1179
58,10.08,+1.5,Walter DIX,31 JAN 1986,USA,1h1,,"Indianapolis, IN (USA)",21 JUN 2007,1179
58,10.08,-0.5,Churandy MARTINA,03 JUL 1984,AHO,5,,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1182
58,10.08,+0.3,Asafa POWELL,23 NOV 1982,JAM,2sf1,,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1179
63,10.09,+0.7,Churandy MARTINA,03 JUL 1984,AHO,1,,"Philadelphia, PA (USA)",28 APR 2007,1176
63,10.09,0.0,Travis PADGETT,13 DEC 1986,USA,3,,"Sacramento, CA (USA)",08 JUN 2007,1176
63,10.09,+1.9,Rae Monzavous EDWARDS,07 MAY 1981,USA,2h2,,"Indianapolis, IN (USA)",21 JUN 2007,1176
63,10.09,-0.5,Walter DIX,31 JAN 1986,USA,3,,"Indianapolis, IN (USA)",22 JUN 2007,1179
63,10.09,-1.1,Leonard SCOTT,19 JAN 1980,USA,2sf2,,"Indianapolis, IN (USA)",22 JUN 2007,1182
63,10.09,+1.9,Richard THOMPSON,07 JUN 1985,TTO,1sf1,,Port-of-Spain (TTO),23 JUN 2007,1176
63,10.09,+0.3,Marlon DEVONISH,01 JUN 1976,GBR,2,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1176
63,10.09,+0.5,Marlon DEVONISH,01 JUN 1976,GBR,1h2,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1176
63,10.09,-0.1,Mark JELKS,10 APR 1984,USA,2,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2007,1176
63,10.09,-0.6,Tyson GAY,09 AUG 1982,USA,1h1,,"Crystal Palace, London (GBR)",03 AUG 2007,1179
73,10.10,+1.7,Joshua ROSS,09 FEB 1981,AUS,1sf1,,Brisbane (AUS),10 MAR 2007,1172
73,10.10,+0.1,Julien DUNKLEY,20 DEC 1975,JAM,1,,"Durham, NC (USA)",12 MAY 2007,1172
73,10.10,+1.9,Michael RODGERS,24 APR 1985,USA,3h2,,"Indianapolis, IN (USA)",21 JUN 2007,1172
73,10.10,+1.9,Demi OMOLE,29 JUL 1985,USA,3h4,,"Indianapolis, IN (USA)",21 JUN 2007,1172
73,10.10,+1.0,Clement CAMPBELL,19 DEC 1975,JAM,2,,Kingston (JAM),23 JUN 2007,1172
73,10.10,0.0,Churandy MARTINA,03 JUL 1984,AHO,2f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",10 JUL 2007,1172
73,10.10,+0.5,Churandy MARTINA,03 JUL 1984,AHO,3,,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,1172
73,10.10,+0.2,Simeon WILLIAMSON,16 JAN 1986,GBR,1,,"Gyulai István Atlétika Stadion, Debrecen (HUN)",13 JUL 2007,1172
73,10.10,+0.8,Joshua J. JOHNSON,10 MAY 1976,USA,3,,Rethymno (GRE),18 JUL 2007,1172
73,10.10,+1.4,Steve MULLINGS,29 NOV 1982,JAM,1,,Tallinn (EST),22 JUL 2007,1172
73,10.10,+1.4,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,2,,Tallinn (EST),22 JUL 2007,1172
73,10.10,-0.6,Churandy MARTINA,03 JUL 1984,AHO,1qf3,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1175
73,10.10,0.0,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,3,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1172
73,10.10,-0.1,Samuel FRANCIS,27 MAR 1987,QAT,1,,Hyderabad (IND),16 OCT 2007,1172
87,10.11,+0.6,Walter DIX,31 JAN 1986,USA,1h5,,"Austin, TX (USA)",06 APR 2007,1169
87,10.11,+1.2,Yohan BLAKE,26 DEC 1989,JAM,1,,Providenciales (TKS),07 APR 2007,1169
87,10.11,+1.1,Derrick ATKINS,05 JAN 1984,BAH,1h1,,"Carson, CA (USA)",20 MAY 2007,1169
87,10.11,+1.1,Darvis PATTON,04 DEC 1977,USA,4h1,,"Carson, CA (USA)",20 MAY 2007,1169
87,10.11,+0.5,Churandy MARTINA,03 JUL 1984,AHO,2,,Beograd (SRB),29 MAY 2007,1169
87,10.11,+1.0,Nesta CARTER,11 OCT 1985,JAM,3,,Kingston (JAM),23 JUN 2007,1169
87,10.11,+0.3,Francis OBIKWELU,22 NOV 1978,POR,3,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1169
87,10.11,-0.4,Derrick ATKINS,05 JAN 1984,BAH,1h1,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1171
87,10.11,+0.1,Steve MULLINGS,29 NOV 1982,JAM,1,,Thessaloniki (GRE),30 JUL 2007,1169
87,10.11,0.0,Michael RODGERS,24 APR 1985,USA,1,,Malles Venosta (ITA),04 AUG 2007,1169
87,10.11,-0.3,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,2,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1170
87,10.11,-0.3,Michael FRATER,06 OCT 1982,JAM,3,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 SEP 2007,1170
87,10.11,-0.8,Wallace SPEARMON,24 DEC 1984,USA,1,,Daegu (KOR),03 OCT 2007,1173
100,10.12,-1.1,Mark JELKS,10 APR 1984,USA,1h2,,Santo Domingo (DOM),12 MAY 2007,1171
100,10.12,+1.0,Steve MULLINGS,29 NOV 1982,JAM,4,,Kingston (JAM),23 JUN 2007,1165
100,10.12,+0.6,Francis OBIKWELU,22 NOV 1978,POR,1,,Milano (ITA),23 JUN 2007,1165
100,10.12,+1.8,DaBryan BLANTON,03 JUL 1984,USA,1,,Salamanca (ESP),04 JUL 2007,1165
100,10.12,+0.3,Mickey GRIMES,10 OCT 1976,USA,1,,Kaunas (LTU),25 JUL 2007,1165
100,10.12,+1.3,Francis OBIKWELU,22 NOV 1978,POR,3h1,,Zaragoza (ESP),28 JUL 2007,1165
100,10.12,0.0,Clement CAMPBELL,19 DEC 1975,JAM,2,,Malles Venosta (ITA),04 AUG 2007,1165
100,10.12,+0.1,Marlon DEVONISH,01 JUN 1976,GBR,2sf2,,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1165
100,10.12,+0.9,Michael FRATER,06 OCT 1982,JAM,1h1,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1165
100,10.12,-0.3,Michael FRATER,06 OCT 1982,JAM,3,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1166
100,10.12,-0.4,Asafa POWELL,23 NOV 1982,JAM,1,,Warszawa (POL),19 SEP 2007,1167
111,10.13,+0.7,Darvis PATTON,04 DEC 1977,USA,1,,"Arlington, TX (USA)",31 MAR 2007,1162
111,10.13,+1.3,Michael FRATER,06 OCT 1982,JAM,2,,"National Stadium, Kingston (JAM)",05 MAY 2007,1162
111,10.13,+1.3,Ivory WILLIAMS,02 MAY 1985,USA,1,,"Modesto, CA (USA)",05 MAY 2007,1162
111,10.13,-0.1,Darrel BROWN,11 OCT 1984,TTO,1,,Doha (QAT),11 MAY 2007,1162
111,10.13,+1.8,Walter DIX,31 JAN 1986,USA,2sf2,,"Sacramento, CA (USA)",06 JUN 2007,1162
111,10.13,+0.9,Joshua ROSS,09 FEB 1981,AUS,1,,"Stadion Juliska, Praha (CZE)",13 JUN 2007,1162
111,10.13,+1.5,Travis PADGETT,13 DEC 1986,USA,2h1,,"Indianapolis, IN (USA)",21 JUN 2007,1162
111,10.13,+1.9,Shawn CRAWFORD,14 JAN 1978,USA,4h4,,"Indianapolis, IN (USA)",21 JUN 2007,1162
111,10.13,-0.5,Mark JELKS,10 APR 1984,USA,4,,"Indianapolis, IN (USA)",22 JUN 2007,1165
111,10.13,-0.9,Derrick ATKINS,05 JAN 1984,BAH,1,,Nassau (BAH),23 JUN 2007,1167
111,10.13,-0.1,Shawn CRAWFORD,14 JAN 1978,USA,3,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2007,1162
111,10.13,-0.1,Clement CAMPBELL,19 DEC 1975,JAM,4,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2007,1162
111,10.13,0.0,Shawn CRAWFORD,14 JAN 1978,USA,3f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",10 JUL 2007,1162
111,10.13,+1.3,Tyrone EDGAR,29 MAR 1982,GBR,2f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",10 JUL 2007,1162
111,10.13,-0.4,Tyson GAY,09 AUG 1982,USA,1,,"EIS Don Valley Stadium, Sheffield (GBR)",15 JUL 2007,1164
111,10.13,+1.8,DaBryan BLANTON,03 JUL 1984,USA,4h2,,Zaragoza (ESP),28 JUL 2007,1162
111,10.13,0.0,Leroy DIXON,20 JUN 1983,USA,1,,Osaka (JPN),23 AUG 2007,1162
111,10.13,-1.5,Marlon DEVONISH,01 JUN 1976,GBR,1h3,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1171
111,10.13,+0.8,Matic OSOVNIKAR,19 JAN 1980,SLO,3qf1,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1162
111,10.13,-0.5,Marlon DEVONISH,01 JUN 1976,GBR,2qf2,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1165
131,10.14,+0.4,Trindon HOLLIDAY,27 APR 1986,USA,1h2,,"Tuscaloosa, AL (USA)",12 MAY 2007,1159
131,10.14,+1.2,Churandy MARTINA,03 JUL 1984,AHO,1,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1159
131,10.14,0.0,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1,,La Paz (BOL),01 JUN 2007,1159
131,10.14,-0.2,Leroy DIXON,20 JUN 1983,USA,1,,"Los Angeles, CA (USA)",03 JUN 2007,1160
131,10.14,+1.1,Clement CAMPBELL,19 DEC 1975,JAM,1,,Sotteville-lès-Rouen (FRA),05 JUN 2007,1159
131,10.14,+1.5,Darvis PATTON,04 DEC 1977,USA,3h1,,"Indianapolis, IN (USA)",21 JUN 2007,1159
131,10.14,+1.9,Preston PERRY,13 SEP 1983,USA,4h2,,"Indianapolis, IN (USA)",21 JUN 2007,1159
131,10.14,+1.9,Keston BLEDMAN,08 MAR 1988,TTO,2sf1,,Port-of-Spain (TTO),23 JUN 2007,1159
131,10.14,+1.8,Joshua J. JOHNSON,10 MAY 1976,USA,2,,Salamanca (ESP),04 JUL 2007,1159
131,10.14,-0.1,Churandy MARTINA,03 JUL 1984,AHO,5,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2007,1159
131,10.14,+0.2,Craig PICKERING,16 OCT 1986,GBR,2,,"Gyulai István Atlétika Stadion, Debrecen (HUN)",13 JUL 2007,1159
131,10.14,+1.4,DaBryan BLANTON,03 JUL 1984,USA,3,,Tallinn (EST),22 JUL 2007,1159
131,10.14,+0.7,Leroy DIXON,20 JUN 1983,USA,1h1,,Heusden-Zolder (BEL),28 JUL 2007,1159
131,10.14,+0.1,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1,,Askim (NOR),10 AUG 2007,1159
131,10.14,+1.0,Nobuharu ASAHARA,21 JUN 1972,JPN,1h1,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1159
131,10.14,-0.5,Marlon DEVONISH,01 JUN 1976,GBR,6,,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1162
131,10.14,0.0,Simone COLLIO,27 DEC 1979,ITA,4,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1159
131,10.14,+1.7,Kim COLLINS,05 APR 1976,SKN,3h2,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1159
131,10.14,-0.5,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1,,"Olympiastadion, Berlin (GER)",16 SEP 2007,1162
150,10.15,+1.3,Nesta CARTER,11 OCT 1985,JAM,3,,"National Stadium, Kingston (JAM)",05 MAY 2007,1155
150,10.15,+1.3,Lerone CLARKE,07 JUL 1981,JAM,3,,"National Stadium, Kingston (JAM)",05 MAY 2007,1155
150,10.15,+1.9,Francis OBIKWELU,22 NOV 1978,POR,1,,La Laguna (ESP),05 MAY 2007,1155
150,10.15,+1.3,Marvin ANDERSON,12 MAY 1982,JAM,2,,"Modesto, CA (USA)",05 MAY 2007,1155
150,10.15,+1.9,Nobuharu ASAHARA,21 JUN 1972,JPN,1h1,,Amagasaki (JPN),20 MAY 2007,1155
150,10.15,+0.9,Leonard SCOTT,19 JAN 1980,USA,1h3,,"Indianapolis, IN (USA)",21 JUN 2007,1155
150,10.15,+0.2,Craig PICKERING,16 OCT 1986,GBR,1,,"Olympiastadion, München (GER)",23 JUN 2007,1155
150,10.15,+1.9,Guus HOOGMOED,27 SEP 1981,NED,1,,Vaasa (FIN),23 JUN 2007,1155
150,10.15,0.0,Leonard SCOTT,19 JAN 1980,USA,4f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",10 JUL 2007,1155
150,10.15,+0.4,Joshua J. JOHNSON,10 MAY 1976,USA,1,,Cuxhaven (GER),14 JUL 2007,1155
150,10.15,+1.6,Churandy MARTINA,03 JUL 1984,AHO,1h1,,Rio de Janeiro (BRA),23 JUL 2007,1155
150,10.15,+1.0,Churandy MARTINA,03 JUL 1984,AHO,1,,Rio de Janeiro (BRA),24 JUL 2007,1155
150,10.15,+0.2,Dwight THOMAS,23 SEP 1980,JAM,1,,Heusden-Zolder (BEL),28 JUL 2007,1155
150,10.15,+0.1,Churandy MARTINA,03 JUL 1984,AHO,3sf2,,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1155
150,10.15,+1.7,Marc BURNS,07 JAN 1983,TTO,4h2,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1155
150,10.15,-0.5,Marlon DEVONISH,01 JUN 1976,GBR,2,,"Olympiastadion, Berlin (GER)",16 SEP 2007,1158
166,10.16,+1.0,Shawn CRAWFORD,14 JAN 1978,USA,1,,Sydney (AUS),17 FEB 2007,1152
166,10.16,-1.5,Ernest WIGGINS,18 JUN 1982,USA,1,,"Orlando, FL (USA)",03 MAR 2007,1161
166,10.16,+1.9,John WOODS,19 JUN 1982,USA,1,,"Fort Collins, CO (USA)",21 APR 2007,1152
166,10.16,+2.0,Jeff LAYNES,03 OCT 1970,USA,2,,"Berkeley, CA (USA)",28 APR 2007,1152
166,10.16,0.0,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,1,,Abuja (NGR),05 MAY 2007,1152
166,10.16,0.0,José Carlos MOREIRA,28 SEP 1983,BRA,1,,Cochabamba (BOL),03 JUN 2007,1152
166,10.16,0.0,Craig PICKERING,16 OCT 1986,GBR,1,,Ostrava (CZE),27 JUN 2007,1152
166,10.16,0.0,Francis OBIKWELU,22 NOV 1978,POR,1,,Rivas (ESP),29 JUN 2007,1152
166,10.16,+0.5,Francis OBIKWELU,22 NOV 1978,POR,2h2,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1152
166,10.16,-0.1,Leonard SCOTT,19 JAN 1980,USA,6,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2007,1152
166,10.16,+2.0,DaBryan BLANTON,03 JUL 1984,USA,1,,Bron (FRA),11 JUL 2007,1152
166,10.16,+1.6,Martial MBANDJOCK,14 OCT 1985,FRA,1sf2,,"Gyulai István Atlétika Stadion, Debrecen (HUN)",12 JUL 2007,1152
166,10.16,0.0,Clement CAMPBELL,19 DEC 1975,JAM,1,,Reims (FRA),17 JUL 2007,1152
166,10.16,0.0,Mickey GRIMES,10 OCT 1976,USA,2,,Reims (FRA),17 JUL 2007,1152
166,10.16,+0.3,Michael RODGERS,24 APR 1985,USA,2,,Kaunas (LTU),25 JUL 2007,1152
166,10.16,+0.6,Nobuharu ASAHARA,21 JUN 1972,JPN,1h1,,Kakogawa (JPN),05 AUG 2007,1152
166,10.16,-0.3,Churandy MARTINA,03 JUL 1984,AHO,3f1,,Stockholm (SWE),07 AUG 2007,1153
166,10.16,+1.0,Brendan CHRISTIAN,11 DEC 1983,ANT,1h2,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1152
166,10.16,-1.0,Churandy MARTINA,03 JUL 1984,AHO,1h8,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1158
166,10.16,+0.8,Nobuharu ASAHARA,21 JUN 1972,JPN,4qf1,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1152
166,10.16,+0.9,Simone COLLIO,27 DEC 1979,ITA,2h1,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1152
166,10.16,-0.3,Marlon DEVONISH,01 JUN 1976,GBR,4,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1153
166,10.16,0.0,Rikki FIFTON,17 JUN 1985,GBR,4,,Shanghai (CHN),28 SEP 2007,1152
189,10.17,+1.0,Joshua ROSS,09 FEB 1981,AUS,2,,Sydney (AUS),17 FEB 2007,1148
189,10.17,+0.9,Adam MILLER,22 JUN 1984,AUS,1sf2,,Brisbane (AUS),10 MAR 2007,1148
189,10.17,+0.7,DaBryan BLANTON,03 JUL 1984,USA,2,,"Arlington, TX (USA)",31 MAR 2007,1148
189,10.17,+1.7,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,1,,Dakar (SEN),28 APR 2007,1148
189,10.17,+0.9,Clement CAMPBELL,19 DEC 1975,JAM,1,,Rehlingen (GER),28 MAY 2007,1148
189,10.17,0.0,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,2,,Cochabamba (BOL),03 JUN 2007,1148
189,10.17,+1.8,Michael LEBLANC,25 FEB 1987,CAN,3sf1,,"Sacramento, CA (USA)",06 JUN 2007,1148
189,10.17,-0.3,Nesta CARTER,11 OCT 1985,JAM,1sf3,,Kingston (JAM),23 JUN 2007,1149
189,10.17,+1.3,Nesta CARTER,11 OCT 1985,JAM,3f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",10 JUL 2007,1148
189,10.17,+0.5,Mark JELKS,10 APR 1984,USA,4,,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,1148
189,10.17,+1.0,Darvis PATTON,04 DEC 1977,USA,2,,Rio de Janeiro (BRA),24 JUL 2007,1148
189,10.17,-0.8,Clement CAMPBELL,19 DEC 1975,JAM,1,,"Stade Louis II, Monaco (MON)",25 JUL 2007,1152
189,10.17,-0.8,Wallace SPEARMON,24 DEC 1984,USA,2,,"Stade Louis II, Monaco (MON)",25 JUL 2007,1152
189,10.17,+1.3,Patrick JOHNSON,26 SEP 1972,AUS,4h1,,Zaragoza (ESP),28 JUL 2007,1148
189,10.17,+1.4,Michael RODGERS,24 APR 1985,USA,1h2,,Heusden-Zolder (BEL),28 JUL 2007,1148
189,10.17,-0.1,Nesta CARTER,11 OCT 1985,JAM,1h7,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1148
189,10.17,-0.6,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,2qf3,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1151
189,10.17,+0.3,Matic OSOVNIKAR,19 JAN 1980,SLO,3sf1,,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1148
189,10.17,+0.1,Francis OBIKWELU,22 NOV 1978,POR,1,,"Letzigrund, Zürich (SUI)",07 SEP 2007,1148
189,10.17,0.0,Kim COLLINS,05 APR 1976,SKN,5,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1148
189,10.17,+0.9,Wallace SPEARMON,24 DEC 1984,USA,3h1,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1148
189,10.17,-0.5,Rikki FIFTON,17 JUN 1985,GBR,3,,"Olympiastadion, Berlin (GER)",16 SEP 2007,1151
