Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
21,9.97,+1.5,Isiah YOUNG,05 JAN 1990,USA,1h3,,"Sacramento, CA (USA)",22 JUN 2017,1217
21,9.97,+1.5,Ramil GULIYEV,29 MAY 1990,TUR,1,,Bursa (TUR),06 JUL 2017,1217
21,9.97,+0.4,Christian COLEMAN,06 MAR 1996,USA,1sf3,,"Olympic Stadium, London (GBR)",05 AUG 2017,1217
21,9.97,0.0,Chijindu UJAH,05 MAR 1994,GBR,1,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1217
21,9.97,0.0,Ben Youssef MEITÉ,11 NOV 1986,CIV,2,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1217
29,9.98,+1.1,Akani SIMBINE,21 SEP 1993,RSA,1h3,,Pretoria (RSA),18 MAR 2017,1213
29,9.98,+2.0,Odean SKEEN,28 AUG 1994,JAM,1h4,,"Auburn, AL (USA)",22 APR 2017,1213
29,9.98,+0.4,Ronnie BAKER,15 OCT 1993,USA,2,,"National Stadium, Kingston (JAM)",20 MAY 2017,1213
29,9.98,-0.2,Christian COLEMAN,06 MAR 1996,USA,1sf1,,"Lexington, KY (USA)",26 MAY 2017,1214
29,9.98,-0.7,Christian COLEMAN,06 MAR 1996,USA,2,,"Sacramento, CA (USA)",23 JUN 2017,1217
29,9.98,+0.9,Justin GATLIN,10 FEB 1982,USA,1,,"Bregyó Athletic Center, Székesfehérvár (HUN)",04 JUL 2017,1213
29,9.98,+0.2,Ben Youssef MEITÉ,11 NOV 1986,CIV,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1213
29,9.98,-0.3,Chijindu UJAH,05 MAR 1994,GBR,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUL 2017,1214
29,9.98,+0.7,Isiah YOUNG,05 JAN 1990,USA,2,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1213
29,9.98,+0.4,Usain BOLT,21 AUG 1986,JAM,2sf3,,"Olympic Stadium, London (GBR)",05 AUG 2017,1213
29,9.98,+1.8,Yoshihide KIRYU,15 DEC 1995,JPN,1,,Fukui (JPN),09 SEP 2017,1213
40,9.99,+0.1,Ronnie BAKER,15 OCT 1993,USA,1f1,,"Torrance, CA (USA)",15 APR 2017,1210
40,9.99,-1.2,Akani SIMBINE,21 SEP 1993,RSA,1,,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,1217
40,9.99,+0.6,Nethaneel MITCHELL-BLAKE,02 APR 1994,GBR,2,,"Columbia, SC (USA)",13 MAY 2017,1210
40,9.99,+0.8,Julian FORTE,07 JAN 1993,JAM,1sf2,,Kingston (JAM),23 JUN 2017,1210
40,9.99,-0.1,Ben Youssef MEITÉ,11 NOV 1986,CIV,1,,"Stade Charléty, Paris (FRA)",01 JUL 2017,1210
40,9.99,+0.9,Akani SIMBINE,21 SEP 1993,RSA,2,,"Bregyó Athletic Center, Székesfehérvár (HUN)",04 JUL 2017,1210
40,9.99,+0.2,Akani SIMBINE,21 SEP 1993,RSA,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1210
40,9.99,0.0,Julian FORTE,07 JAN 1993,JAM,1h3,,"Olympic Stadium, London (GBR)",04 AUG 2017,1210
40,9.99,-0.8,Yohan BLAKE,26 DEC 1989,JAM,4,,"Olympic Stadium, London (GBR)",05 AUG 2017,1214
49,10.00,+2.0,Jaylen BACON,05 AUG 1996,USA,1,,"Arlington, TX (USA)",13 MAY 2017,1206
49,10.00,+1.3,Kyree KING,09 JUL 1994,USA,2sf1,,"Eugene, OR (USA)",07 JUN 2017,1206
49,10.00,+0.6,Akani SIMBINE,21 SEP 1993,RSA,2f1,,Kingston (JAM),10 JUN 2017,1206
49,10.00,+1.2,Justin GATLIN,10 FEB 1982,USA,1h4,,"Sacramento, CA (USA)",22 JUN 2017,1206
49,10.00,+1.2,Michael RODGERS,24 APR 1985,USA,2h4,,"Sacramento, CA (USA)",22 JUN 2017,1206
49,10.00,+0.5,Yohan BLAKE,26 DEC 1989,JAM,1sf1,,Kingston (JAM),23 JUN 2017,1206
49,10.00,+0.2,Isiah YOUNG,05 JAN 1990,USA,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1206
49,10.00,+2.0,Yunier PÉREZ,16 FEB 1985,CUB,1h1,,"Moratalaz, Madrid (ESP)",14 JUL 2017,1206
49,10.00,+0.2,Ryota YAMAGATA,10 JUN 1992,JPN,1,,Osaka (JPN),24 SEP 2017,1206
58,10.01,+0.2,Andre DE GRASSE,10 NOV 1994,CAN,1,,"Bislett Stadion, Oslo (NOR)",15 JUN 2017,1203
58,10.01,+0.2,Jaylen BACON,05 AUG 1996,USA,1h1,,"Sacramento, CA (USA)",22 JUN 2017,1203
58,10.01,-0.3,Ben Youssef MEITÉ,11 NOV 1986,CIV,2,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUL 2017,1204
58,10.01,-0.1,Christian COLEMAN,06 MAR 1996,USA,1h1,,"Olympic Stadium, London (GBR)",04 AUG 2017,1203
58,10.01,-0.8,Akani SIMBINE,21 SEP 1993,RSA,5,,"Olympic Stadium, London (GBR)",05 AUG 2017,1207
58,10.01,0.0,Ronnie BAKER,15 OCT 1993,USA,3,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1203
64,10.02,+0.4,Michael RODGERS,24 APR 1985,USA,3,,"National Stadium, Kingston (JAM)",20 MAY 2017,1199
64,10.02,+0.3,Jimmy VICAUT,27 FEB 1992,FRA,1,,Marseille (FRA),03 JUN 2017,1199
64,10.02,+1.6,Senoj-Jay GIVANS,30 DEC 1993,JAM,2sf3,,"Eugene, OR (USA)",07 JUN 2017,1199
64,10.02,+1.6,Jaylen BACON,05 AUG 1996,USA,2sf3,,"Eugene, OR (USA)",07 JUN 2017,1199
64,10.02,-0.2,Chijindu UJAH,05 MAR 1994,GBR,1,,"Stadio Olimpico, Roma (ITA)",08 JUN 2017,1200
64,10.02,+1.5,Ramil GULIYEV,29 MAY 1990,TUR,1,,"Paavo Nurmen Stadion, Turku (FIN)",13 JUN 2017,1199
64,10.02,+0.2,Chijindu UJAH,05 MAR 1994,GBR,2,,"Bislett Stadion, Oslo (NOR)",15 JUN 2017,1199
64,10.02,+0.2,Christopher BELCHER,29 JAN 1994,USA,2h1,,"Sacramento, CA (USA)",22 JUN 2017,1199
64,10.02,+1.5,Ronnie BAKER,15 OCT 1993,USA,2h3,,"Sacramento, CA (USA)",22 JUN 2017,1199
64,10.02,-1.4,Christian COLEMAN,06 MAR 1996,USA,1sf1,,"Sacramento, CA (USA)",23 JUN 2017,1207
64,10.02,+0.3,Chijindu UJAH,05 MAR 1994,GBR,1,,"Olympic Stadium, London (GBR)",09 JUL 2017,1199
64,10.02,+0.7,Akani SIMBINE,21 SEP 1993,RSA,3,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1199
64,10.02,+0.7,Chijindu UJAH,05 MAR 1994,GBR,4,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1199
64,10.02,0.0,Ben Youssef MEITÉ,11 NOV 1986,CIV,2h3,,"Olympic Stadium, London (GBR)",04 AUG 2017,1199
64,10.02,+0.2,Yohan BLAKE,26 DEC 1989,JAM,1,,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017,1199
79,10.03,-0.8,Christian COLEMAN,06 MAR 1996,USA,1f1,,"Knoxville, TN (USA)",07 APR 2017,1200
79,10.03,+0.7,Christian COLEMAN,06 MAR 1996,USA,1h1,,"Columbia, SC (USA)",12 MAY 2017,1196
79,10.03,+0.8,Odean SKEEN,28 AUG 1994,JAM,2sf2,,"Eugene, OR (USA)",07 JUN 2017,1196
79,10.03,+1.6,Nethaneel MITCHELL-BLAKE,02 APR 1994,GBR,4sf3,,"Eugene, OR (USA)",07 JUN 2017,1196
79,10.03,+0.2,Usain BOLT,21 AUG 1986,JAM,1f2,,Kingston (JAM),10 JUN 2017,1196
79,10.03,+0.2,Ben Youssef MEITÉ,11 NOV 1986,CIV,3,,"Bislett Stadion, Oslo (NOR)",15 JUN 2017,1196
79,10.03,+0.2,Jeff DEMPS,08 JAN 1990,USA,2h2,,"Sacramento, CA (USA)",22 JUN 2017,1196
79,10.03,+1.5,Jarrion LAWSON,06 MAY 1994,USA,3h3,,"Sacramento, CA (USA)",22 JUN 2017,1196
79,10.03,+1.8,Yunier PÉREZ,16 FEB 1985,CUB,1f1,,Sotteville-lès-Rouen (FRA),07 JUL 2017,1196
79,10.03,0.0,Reece PRESCOD,29 FEB 1996,GBR,3h3,,"Olympic Stadium, London (GBR)",04 AUG 2017,1196
79,10.03,-0.2,Bingtian SU,29 AUG 1989,CHN,1h4,,"Olympic Stadium, London (GBR)",04 AUG 2017,1197
90,10.04,+1.4,Yoshihide KIRYU,15 DEC 1995,JPN,1f2,,Canberra (AUS),11 MAR 2017,1193
90,10.04,+2.0,Clayton VAUGHN,15 MAY 1992,USA,1h4,,"Clermont, FL (USA)",15 APR 2017,1193
90,10.04,-0.7,Wayde VAN NIEKERK,15 JUL 1992,RSA,2,,Potchefstroom (RSA),21 APR 2017,1197
90,10.04,-0.7,Thando ROTO,26 SEP 1995,RSA,3,,Potchefstroom (RSA),21 APR 2017,1197
90,10.04,-0.3,Yoshihide KIRYU,15 DEC 1995,JPN,1f1,,Hiroshima (JPN),29 APR 2017,1194
90,10.04,-2.1,Christian COLEMAN,06 MAR 1996,USA,1,,"Eugene, OR (USA)",09 JUN 2017,1205
90,10.04,-1.6,Justin GATLIN,10 FEB 1982,USA,1sf2,,"Sacramento, CA (USA)",23 JUN 2017,1202
90,10.04,+0.9,Julian FORTE,07 JAN 1993,JAM,2,,Kingston (JAM),23 JUN 2017,1193
90,10.04,-0.2,Yohan BLAKE,26 DEC 1989,JAM,1sf2,,"Olympic Stadium, London (GBR)",05 AUG 2017,1194
90,10.04,0.0,Justin GATLIN,10 FEB 1982,USA,4,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1193
90,10.04,+0.3,Zhenye XIE,17 AUG 1993,CHN,1,,Tianjin (CHN),03 SEP 2017,1193
101,10.05,-0.4,Wayde VAN NIEKERK,15 JUL 1992,RSA,1sf3,,Potchefstroom (RSA),21 APR 2017,1191
101,10.05,+0.4,Christopher BELCHER,29 JAN 1994,USA,1f1,,"Gainesville, FL (USA)",28 APR 2017,1189
101,10.05,+0.8,Cejhae GREENE,06 OCT 1995,ANT,3sf2,,"Eugene, OR (USA)",07 JUN 2017,1189
101,10.05,-0.2,Jimmy VICAUT,27 FEB 1992,FRA,2,,"Stadio Olimpico, Roma (ITA)",08 JUN 2017,1190
101,10.05,-0.2,Ronnie BAKER,15 OCT 1993,USA,3,,"Stadio Olimpico, Roma (ITA)",08 JUN 2017,1190
101,10.05,+1.2,Beejay LEE,05 MAR 1993,USA,3h4,,"Sacramento, CA (USA)",22 JUN 2017,1189
101,10.05,+0.9,Senoj-Jay GIVANS,30 DEC 1993,JAM,3,,Kingston (JAM),23 JUN 2017,1189
101,10.05,+0.6,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,1,,Osaka (JPN),24 JUN 2017,1189
101,10.05,-0.1,Yunier PÉREZ,16 FEB 1985,CUB,2,,"Stade Charléty, Paris (FRA)",01 JUL 2017,1189
101,10.05,+2.0,David LIMA,06 SEP 1990,POR,2h1,,"Moratalaz, Madrid (ESP)",14 JUL 2017,1189
101,10.05,+0.6,Yoshihide KIRYU,15 DEC 1995,JPN,1f1,,Tokyo (JPN),23 JUL 2017,1189
101,10.05,-0.6,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,1h2,,"Olympic Stadium, London (GBR)",04 AUG 2017,1192
101,10.05,+0.9,Justin GATLIN,10 FEB 1982,USA,1h5,,"Olympic Stadium, London (GBR)",04 AUG 2017,1189
101,10.05,-0.5,Akani SIMBINE,21 SEP 1993,RSA,1sf1,,"Olympic Stadium, London (GBR)",05 AUG 2017,1192
101,10.05,-0.2,Reece PRESCOD,29 FEB 1996,GBR,2sf2,,"Olympic Stadium, London (GBR)",05 AUG 2017,1190
101,10.05,+0.3,Yohan BLAKE,26 DEC 1989,JAM,1,,"Sports Park Mladost, Zagreb (CRO)",29 AUG 2017,1189
101,10.05,+0.5,Jimmy VICAUT,27 FEB 1992,FRA,1,,Angers (FRA),09 SEP 2017,1189
118,10.06,+1.3,Ryota YAMAGATA,10 JUN 1992,JPN,1f3,,Canberra (AUS),11 MAR 2017,1186
118,10.06,+0.4,Kemar BAILEY-COLE,10 JAN 1992,JAM,1f2,,Kingston (JAM),11 MAR 2017,1186
118,10.06,+1.4,Kendal WILLIAMS,23 SEP 1995,USA,1h2,,"Austin, TX (USA)",30 MAR 2017,1186
118,10.06,+0.3,Akani SIMBINE,21 SEP 1993,RSA,1h1,,Potchefstroom (RSA),21 APR 2017,1186
118,10.06,+1.3,Brandon CARNES,06 MAR 1995,USA,1f2,,"Iowa City, IA (USA)",22 APR 2017,1186
118,10.06,+0.6,Ramil GULIYEV,29 MAY 1990,TUR,1,,Baku (AZE),16 MAY 2017,1186
118,10.06,+1.9,Ramil GULIYEV,29 MAY 1990,TUR,1h4,,Erzurum (TUR),11 JUN 2017,1186
118,10.06,+1.5,Henricho BRUINTJIES,16 JUL 1993,RSA,2,,"Paavo Nurmen Stadion, Turku (FIN)",13 JUN 2017,1186
118,10.06,-0.7,Christopher BELCHER,29 JAN 1994,USA,3,,"Sacramento, CA (USA)",23 JUN 2017,1190
118,10.06,+0.4,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,1h3,,Osaka (JPN),23 JUN 2017,1186
118,10.06,+0.5,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,1sf2,,Osaka (JPN),23 JUN 2017,1186
118,10.06,-0.3,Usain BOLT,21 AUG 1986,JAM,1,,"Mestský Stadion, Ostrava (CZE)",28 JUN 2017,1187
118,10.06,+0.3,James DASAOLU,05 SEP 1987,GBR,2,,"Olympic Stadium, London (GBR)",09 JUL 2017,1186
118,10.06,+0.7,Bingtian SU,29 AUG 1989,CHN,5,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1186
118,10.06,+0.7,Michael RODGERS,24 APR 1985,USA,6,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1186
118,10.06,+0.5,Jak Ali HARVEY,04 MAY 1989,TUR,2,,Angers (FRA),09 SEP 2017,1186
134,10.07,+0.9,Nethaneel MITCHELL-BLAKE,02 APR 1994,GBR,1h4,,"Columbia, SC (USA)",12 MAY 2017,1182
134,10.07,-0.4,Marqueze WASHINGTON,29 SEP 1993,USA,1f2,,"Mesa, AZ (USA)",10 JUN 2017,1184
134,10.07,+0.9,Micheal CAMPBELL,29 NOV 1996,JAM,4,,Kingston (JAM),23 JUN 2017,1182
134,10.07,+0.5,Odean SKEEN,28 AUG 1994,JAM,2sf1,,Kingston (JAM),23 JUN 2017,1182
134,10.07,+0.8,Kukyoung KIM,19 APR 1991,KOR,1,,Jeongseon (KOR),27 JUN 2017,1182
134,10.07,+0.3,Isiah YOUNG,05 JAN 1990,USA,3,,"Olympic Stadium, London (GBR)",09 JUL 2017,1182
134,10.07,-0.2,Chijindu UJAH,05 MAR 1994,GBR,2h4,,"Olympic Stadium, London (GBR)",04 AUG 2017,1183
134,10.07,+0.3,Usain BOLT,21 AUG 1986,JAM,1h6,,"Olympic Stadium, London (GBR)",04 AUG 2017,1182
134,10.07,+0.9,Julian FORTE,07 JAN 1993,JAM,1,,Rovereto (ITA),29 AUG 2017,1182
134,10.07,+1.8,Shuhei TADA,24 JUN 1996,JPN,2,,Fukui (JPN),09 SEP 2017,1182
144,10.08,-0.1,Ryota YAMAGATA,10 JUN 1992,JPN,1f1,,Canberra (AUS),11 MAR 2017,1179
144,10.08,+1.8,Adam GEMILI,06 OCT 1993,GBR,1f1,,"Azusa, CA (USA)",14 APR 2017,1179
144,10.08,-0.5,Yoshihide KIRYU,15 DEC 1995,JPN,1,,Izumo (JPN),22 APR 2017,1182
144,10.08,-1.2,Asafa POWELL,23 NOV 1982,JAM,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,1186
144,10.08,+0.4,Odean SKEEN,28 AUG 1994,JAM,1h3,,"Columbia, SC (USA)",12 MAY 2017,1179
144,10.08,+2.0,Emile ERASMUS,03 APR 1992,RSA,1,,Pretoria (RSA),13 MAY 2017,1179
144,10.08,+0.2,Michael RODGERS,24 APR 1985,USA,1f1,,Baie Mahault (FRA),17 MAY 2017,1179
144,10.08,+1.9,Shota IIZUKA,25 JUN 1991,JPN,1,,Tottori (JPN),04 JUN 2017,1179
144,10.08,+1.7,Isiah YOUNG,05 JAN 1990,USA,1h7,,"Montverde, FL (USA)",10 JUN 2017,1179
144,10.08,+1.9,Shuhei TADA,24 JUN 1996,JPN,1,,Hiratsuka (JPN),10 JUN 2017,1179
144,10.08,-0.9,Aska CAMBRIDGE,31 MAY 1993,JPN,1h4,,Osaka (JPN),23 JUN 2017,1184
144,10.08,+1.8,Keston BLEDMAN,08 MAR 1988,TTO,1h9,,Port-of-Spain (TTO),23 JUN 2017,1179
144,10.08,+1.8,Cejhae GREENE,06 OCT 1995,ANT,h9,,Port-of-Spain (TTO),23 JUN 2017,1179
144,10.08,-0.8,Jimmy VICAUT,27 FEB 1992,FRA,6,,"Olympic Stadium, London (GBR)",05 AUG 2017,1183
144,10.08,-0.2,Chijindu UJAH,05 MAR 1994,GBR,1,,"Alexander Stadium, Birmingham (GBR)",20 AUG 2017,1180
159,10.09,+1.2,Reece PRESCOD,29 FEB 1996,GBR,1,,Newham (GBR),07 MAY 2017,1176
159,10.09,+0.1,Bingtian SU,29 AUG 1989,CHN,1,,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017,1176
159,10.09,+1.6,Odean SKEEN,28 AUG 1994,JAM,1h2,,"Lexington, KY (USA)",25 MAY 2017,1176
159,10.09,+0.3,Zhenye XIE,17 AUG 1993,CHN,1,,Guiyang (CHN),25 JUN 2017,1176
159,10.09,-0.3,Yunier PÉREZ,16 FEB 1985,CUB,2,,"Mestský Stadion, Ostrava (CZE)",28 JUN 2017,1177
159,10.09,0.0,Reece PRESCOD,29 FEB 1996,GBR,1,,Birmingham (GBR),01 JUL 2017,1176
159,10.09,-0.8,Yunier PÉREZ,16 FEB 1985,CUB,1,,"Moratalaz, Madrid (ESP)",14 JUL 2017,1180
159,10.09,-0.5,Justin GATLIN,10 FEB 1982,USA,2sf1,,"Olympic Stadium, London (GBR)",05 AUG 2017,1179
159,10.09,+0.4,Jimmy VICAUT,27 FEB 1992,FRA,3sf3,,"Olympic Stadium, London (GBR)",05 AUG 2017,1176
159,10.09,+1.0,Ramil GULIYEV,29 MAY 1990,TUR,2,,"Olympiastadion, Berlin (GER)",27 AUG 2017,1176
159,10.09,+0.2,Michael RODGERS,24 APR 1985,USA,2,,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017,1176
170,10.10,+0.1,Chijindu UJAH,05 MAR 1994,GBR,2f1,,"Torrance, CA (USA)",15 APR 2017,1172
170,10.10,+1.6,Cejhae GREENE,06 OCT 1995,ANT,1f1,,"Columbia, SC (USA)",15 APR 2017,1172
170,10.10,+0.2,Andre DE GRASSE,10 NOV 1994,CAN,2f1,,Baie Mahault (FRA),17 MAY 2017,1172
170,10.10,-1.1,Charles SILMON,04 JUL 1991,USA,1f1,,"Houston, TX (USA)",25 MAY 2017,1178
170,10.10,+1.7,Shota IIZUKA,25 JUN 1991,JPN,1h4,,Tottori (JPN),04 JUN 2017,1172
170,10.10,-0.2,Ben Youssef MEITÉ,11 NOV 1986,CIV,4,,"Stadio Olimpico, Roma (ITA)",08 JUN 2017,1173
170,10.10,+1.8,Yunier PÉREZ,16 FEB 1985,CUB,1,,Castellón (ESP),10 JUN 2017,1172
170,10.10,+1.9,Jeff DEMPS,08 JAN 1990,USA,1h4,,"Montverde, FL (USA)",10 JUN 2017,1172
170,10.10,-0.7,Jaylen BACON,05 AUG 1996,USA,4,,"Sacramento, CA (USA)",23 JUN 2017,1176
170,10.10,+0.5,Senoj-Jay GIVANS,30 DEC 1993,JAM,3sf1,,Kingston (JAM),23 JUN 2017,1172
170,10.10,-0.2,Aska CAMBRIDGE,31 MAY 1993,JPN,1sf1,,Osaka (JPN),23 JUN 2017,1173
170,10.10,+0.5,Shuhei TADA,24 JUN 1996,JPN,2sf2,,Osaka (JPN),23 JUN 2017,1172
170,10.10,+1.8,Emmanuel CALLENDER,10 MAY 1984,TTO,1f2,,Port-of-Spain (TTO),24 JUN 2017,1172
170,10.10,+0.9,Isiah YOUNG,05 JAN 1990,USA,3,,"Bregyó Athletic Center, Székesfehérvár (HUN)",04 JUL 2017,1172
170,10.10,+1.5,Jak Ali HARVEY,04 MAY 1989,TUR,2,,Bursa (TUR),06 JUL 2017,1172
170,10.10,+0.2,Julian REUS,29 APR 1988,GER,1,,Erfurt (GER),08 JUL 2017,1172
170,10.10,-0.2,Bingtian SU,29 AUG 1989,CHN,3sf2,,"Olympic Stadium, London (GBR)",05 AUG 2017,1173
170,10.10,0.0,Isiah YOUNG,05 JAN 1990,USA,5,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1172
170,10.10,0.0,Akani SIMBINE,21 SEP 1993,RSA,6,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1172
170,10.10,+1.0,Adam GEMILI,06 OCT 1993,GBR,3,,"Olympiastadion, Berlin (GER)",27 AUG 2017,1172
170,10.10,+0.3,Bingtian SU,29 AUG 1989,CHN,2,,Tianjin (CHN),03 SEP 2017,1172
191,10.11,+0.1,Michael RODGERS,24 APR 1985,USA,3f1,,"Torrance, CA (USA)",15 APR 2017,1169
191,10.11,+1.1,Yoshihide KIRYU,15 DEC 1995,JPN,1h1,,Izumo (JPN),22 APR 2017,1169
191,10.11,+1.2,Leshon COLLINS,11 DEC 1993,USA,1,,"Philadelphia, PA (USA)",29 APR 2017,1169
191,10.11,+1.0,Elijah HALL-THOMPSON,22 AUG 1994,USA,1h3,,"Houston, TX (USA)",13 MAY 2017,1169
191,10.11,+0.7,Alex WILSON,19 SEP 1990,SUI,1h2,,Weinheim (GER),27 MAY 2017,1169
191,10.11,+0.5,Reece PRESCOD,29 FEB 1996,GBR,1f1,,Gavardo (ITA),04 JUN 2017,1169
191,10.11,+0.4,Mosito LEHATA,08 APR 1989,LES,1,,"Stadion Juliska, Praha (CZE)",05 JUN 2017,1169
191,10.11,+0.4,Yoshihide KIRYU,15 DEC 1995,JPN,2,,"Stadion Juliska, Praha (CZE)",05 JUN 2017,1169
191,10.11,+1.3,Kenzo COTTON,13 MAY 1996,USA,3sf1,,"Eugene, OR (USA)",07 JUN 2017,1169
191,10.11,+1.5,Cameron BURRELL,11 SEP 1994,USA,4h3,,"Sacramento, CA (USA)",22 JUN 2017,1169
191,10.11,-0.7,Beejay LEE,05 MAR 1993,USA,5,,"Sacramento, CA (USA)",23 JUN 2017,1173
191,10.11,+1.9,Diego PALOMEQUE,05 DEC 1993,COL,1,,Asunción (PAR),23 JUN 2017,1169
191,10.11,+0.9,Emmanuel CALLENDER,10 MAY 1984,TTO,1sf1,,Port-of-Spain (TTO),24 JUN 2017,1169
191,10.11,+1.0,Thando ROTO,26 SEP 1995,RSA,1,,Bilbao (ESP),24 JUN 2017,1169
191,10.11,0.0,James DASAOLU,05 SEP 1987,GBR,2,,Birmingham (GBR),01 JUL 2017,1169
191,10.11,+0.9,Henricho BRUINTJIES,16 JUL 1993,RSA,4,,"Bregyó Athletic Center, Székesfehérvár (HUN)",04 JUL 2017,1169
191,10.11,+0.8,Andre DE GRASSE,10 NOV 1994,CAN,1,,Ottawa (CAN),07 JUL 2017,1169
191,10.11,-0.8,Zhenye XIE,17 AUG 1993,CHN,2,,"Moratalaz, Madrid (ESP)",14 JUL 2017,1173
191,10.11,0.0,Michael RODGERS,24 APR 1985,USA,1f1,,Bellinzona (SUI),18 JUL 2017,1169
191,10.11,-0.2,James DASAOLU,05 SEP 1987,GBR,2,,"Alexander Stadium, Birmingham (GBR)",20 AUG 2017,1170
191,10.11,0.0,Asafa POWELL,23 NOV 1982,JAM,7,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1169
212,10.12,-1.6,Zharnel HUGHES,13 JUL 1995,GBR,1f5,,Kingston (JAM),11 MAR 2017,1174
212,10.12,+1.1,Gift LEOTLELA,12 MAY 1998,RSA,1h1,,Pretoria (RSA),18 MAR 2017,1165
212,10.12,-0.4,Gift LEOTLELA,12 MAY 1998,RSA,1f3,,Pretoria (RSA),31 MAR 2017,1167
212,10.12,-0.6,Everton CLARKE,24 DEC 1992,JAM,1,,Kingston (JAM),07 APR 2017,1168
