Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
35,10.00,+0.7,Frank FREDERICKS,02 OCT 1967,NAM,1,,Nice (FRA),16 JUL 1998,1206
35,10.00,-1.0,Ato BOLDON,30 DEC 1973,TTO,2,,"New York, NY (USA)",22 JUL 1998,1212
35,10.00,-0.3,Jon DRUMMOND,09 SEP 1968,USA,2f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 1998,1207
35,10.00,-0.3,Obadele THOMPSON,30 MAR 1976,BAR,3f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 1998,1207
35,10.00,-0.1,Obadele THOMPSON,30 MAR 1976,BAR,3,,Kuala Lumpur (MAS),17 SEP 1998,1206
35,10.00,+1.9,Koji ITO,29 JAN 1970,JPN,sf,,Bangkok (THA),13 DEC 1998,1206
43,10.01,-0.1,Ato BOLDON,30 DEC 1973,TTO,2,,Athina (GRE),17 JUN 1998,1203
43,10.01,+0.2,Francis OBIKWELU,22 NOV 1978,NGR,3,,"Bislett Stadion, Oslo (NOR)",09 JUL 1998,1203
43,10.01,-0.3,Jon DRUMMOND,09 SEP 1968,USA,2,,Bruxelles (BEL),28 AUG 1998,1204
46,10.02,0.0,Donovan BAILEY,16 DEC 1967,CAN,1,,Paris (FRA),29 JUL 1998,1199
46,10.02,+0.7,Frank FREDERICKS,02 OCT 1967,NAM,3,,"Stade Louis II, Monaco (MON)",08 AUG 1998,1199
48,10.03,+1.6,Bernard WILLIAMS,19 JAN 1978,USA,h,,"New Orleans, LA (USA)",19 JUN 1998,1196
48,10.03,+0.5,Brian LEWIS,05 DEC 1974,USA,sf,,"New Orleans, LA (USA)",19 JUN 1998,1196
48,10.03,0.0,Frank FREDERICKS,02 OCT 1967,NAM,1h2,,"Bislett Stadion, Oslo (NOR)",09 JUL 1998,1196
48,10.03,+0.8,Eric NKANSAH,12 DEC 1974,GHA,2,,Leverkusen (GER),09 AUG 1998,1196
48,10.03,-0.6,Obadele THOMPSON,30 MAR 1976,BAR,2,,Zürich (SUI),12 AUG 1998,1199
48,10.03,-0.2,Dwain CHAMBERS,05 APR 1978,GBR,3,,"SGJ, Johannesburg (RSA)",11 SEP 1998,1197
48,10.03,-0.2,Tim HARDEN,27 JAN 1974,USA,4,,"SGJ, Johannesburg (RSA)",11 SEP 1998,1197
48,10.03,-0.1,Matt SHIRVINGTON,25 OCT 1978,AUS,4,,Kuala Lumpur (MAS),17 SEP 1998,1196
56,10.04,+1.9,Davidson EZINWA,22 NOV 1971,NGR,1,,Jena (GER),24 MAY 1998,1193
56,10.04,+1.9,Jonathan CARTER,05 MAY 1972,USA,h,,"New Orleans, LA (USA)",19 JUN 1998,1193
56,10.04,0.0,Maurice GREENE,23 JUL 1974,USA,3,,"Stadio Olimpico, Roma (ITA)",14 JUL 1998,1193
56,10.04,-0.6,Frank FREDERICKS,02 OCT 1967,NAM,3,,Zürich (SUI),12 AUG 1998,1196
56,10.04,-1.1,Frank FREDERICKS,02 OCT 1967,NAM,1h2,,Zürich (SUI),12 AUG 1998,1199
56,10.04,+0.3,Darren CAMPBELL,12 SEP 1973,GBR,1,,"Népstadion, Budapest (HUN)",19 AUG 1998,1193
62,10.05,-1.8,Seun OGUNKOYA,28 DEC 1977,NGR,1,,Sopot (POL),13 JUN 1998,1199
62,10.05,+1.6,Ato BOLDON,30 DEC 1973,TTO,1,,Lille (FRA),11 JUL 1998,1189
62,10.05,+1.6,Frank FREDERICKS,02 OCT 1967,NAM,2,,Lille (FRA),11 JUL 1998,1189
62,10.05,-0.5,Maurice GREENE,23 JUL 1974,USA,1h1,,Stockholm (SWE),05 AUG 1998,1192
62,10.05,+0.7,Jon DRUMMOND,09 SEP 1968,USA,4,,"Stade Louis II, Monaco (MON)",08 AUG 1998,1189
62,10.05,+0.7,Bruny SURIN,12 JUL 1967,CAN,5,,"Stade Louis II, Monaco (MON)",08 AUG 1998,1189
62,10.05,-0.5,Ato BOLDON,30 DEC 1973,TTO,1qf4,,Kuala Lumpur (MAS),16 SEP 1998,1192
62,10.05,+1.6,Koji ITO,29 JAN 1970,JPN,1,,Bangkok (THA),14 DEC 1998,1189
70,10.06,-1.6,Maurice GREENE,23 JUL 1974,USA,1,,Melbourne (AUS),25 FEB 1998,1195
70,10.06,0.0,Tim MONTGOMERY,28 JAN 1975,USA,1,,La Gosier (FRA),03 MAY 1998,1186
70,10.06,+0.6,Tim MONTGOMERY,28 JAN 1975,USA,sf,,"New Orleans, LA (USA)",19 JUN 1998,1186
70,10.06,-0.8,Francis OBIKWELU,22 NOV 1978,NGR,1,,Lisboa (POR),20 JUN 1998,1190
70,10.06,+1.0,Francis OBIKWELU,22 NOV 1978,NGR,1h1,,"Bislett Stadion, Oslo (NOR)",09 JUL 1998,1186
70,10.06,+0.3,Jon DRUMMOND,09 SEP 1968,USA,3,,Stockholm (SWE),05 AUG 1998,1186
70,10.06,+0.3,Obadele THOMPSON,30 MAR 1976,BAR,4,,Stockholm (SWE),05 AUG 1998,1186
70,10.06,+0.3,Brian LEWIS,05 DEC 1974,USA,5,,Stockholm (SWE),05 AUG 1998,1186
70,10.06,-0.9,Donovan BAILEY,16 DEC 1967,CAN,1h1,,Zürich (SUI),12 AUG 1998,1191
70,10.06,-1.1,Seun OGUNKOYA,28 DEC 1977,NGR,1h3,,Zürich (SUI),12 AUG 1998,1192
70,10.06,+1.4,Bruny SURIN,12 JUL 1967,CAN,1f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 1998,1186
70,10.06,+1.1,Innocent ASONZE,30 DEC 1972,NGR,1,,Königs Wusterhausen (GER),30 AUG 1998,1186
70,10.06,+0.1,Obadele THOMPSON,30 MAR 1976,BAR,4,,"Olympiastadion, Berlin (GER)",01 SEP 1998,1186
83,10.07,+1.8,Frank FREDERICKS,02 OCT 1967,NAM,h,,"Provo, UT (USA)",24 APR 1998,1182
83,10.07,+0.4,Donovan BAILEY,16 DEC 1967,CAN,1f1,,Doha (QAT),07 MAY 1998,1182
83,10.07,+1.7,Davidson EZINWA,22 NOV 1971,NGR,1,,Chemnitz (GER),20 MAY 1998,1182
83,10.07,+0.5,Bernard WILLIAMS,19 JAN 1978,USA,sf,,"New Orleans, LA (USA)",19 JUN 1998,1182
83,10.07,+0.2,Brian LEWIS,05 DEC 1974,USA,4,,"Bislett Stadion, Oslo (NOR)",09 JUL 1998,1182
83,10.07,+1.0,Brian LEWIS,05 DEC 1974,USA,2h1,,"Bislett Stadion, Oslo (NOR)",09 JUL 1998,1182
83,10.07,+0.5,Donovan BAILEY,16 DEC 1967,CAN,1,,Nürnberg (GER),11 JUL 1998,1182
83,10.07,0.0,Seun OGUNKOYA,28 DEC 1977,NGR,4,,"Stadio Olimpico, Roma (ITA)",14 JUL 1998,1182
83,10.07,+1.6,Eric NKANSAH,12 DEC 1974,GHA,1,,Cuxhaven (GER),22 JUL 1998,1182
83,10.07,-0.5,Seun OGUNKOYA,28 DEC 1977,NGR,1,,Malmö (SWE),03 AUG 1998,1185
83,10.07,+1.4,Kareem STREETE-THOMPSON,30 MAR 1973,USA,2f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 1998,1182
83,10.07,-0.2,Matt SHIRVINGTON,25 OCT 1978,AUS,5,,"SGJ, Johannesburg (RSA)",11 SEP 1998,1183
83,10.07,-1.5,Ato BOLDON,30 DEC 1973,TTO,1,,Tokyo (JPN),19 SEP 1998,1191
96,10.08,+1.6,Frank FREDERICKS,02 OCT 1967,NAM,1,,Cape Town (RSA),20 MAR 1998,1179
96,10.08,+0.7,Carlo BOCCARINI,02 JUN 1976,ITA,1,,Rieti (ITA),09 MAY 1998,1179
96,10.08,+0.5,Jonathan CARTER,05 MAY 1972,USA,sf,,"New Orleans, LA (USA)",19 JUN 1998,1179
96,10.08,+0.5,Francis OBIKWELU,22 NOV 1978,NGR,h,,Lisboa (POR),20 JUN 1998,1179
96,10.08,+0.2,Bruny SURIN,12 JUL 1967,CAN,1,,Bellinzona (SUI),01 JUL 1998,1179
96,10.08,+1.0,Maurice GREENE,23 JUL 1974,USA,3h1,,"Bislett Stadion, Oslo (NOR)",09 JUL 1998,1179
96,10.08,+0.8,Percival SPENCER,24 FEB 1975,JAM,3,,Leverkusen (GER),09 AUG 1998,1179
96,10.08,-0.6,Francis OBIKWELU,22 NOV 1978,NGR,4,,Zürich (SUI),12 AUG 1998,1182
96,10.08,+1.4,Vincent HENDERSON,20 OCT 1972,USA,3f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 1998,1179
96,10.08,-0.3,Ato BOLDON,30 DEC 1973,TTO,3,,Bruxelles (BEL),28 AUG 1998,1180
96,10.08,-0.1,Darren CAMPBELL,12 SEP 1973,GBR,5,,Kuala Lumpur (MAS),17 SEP 1998,1179
96,10.08,-0.5,Obadele THOMPSON,30 MAR 1976,BAR,sf,,Kuala Lumpur (MAS),17 SEP 1998,1182
96,10.08,+1.5,Koji ITO,29 JAN 1970,JPN,1,,Kumamoto (JPN),04 OCT 1998,1179
109,10.09,-0.6,Tim HARDEN,27 JAN 1974,USA,1,,Linz (AUT),05 JUL 1998,1179
109,10.09,-0.5,Jon DRUMMOND,09 SEP 1968,USA,2h1,,Stockholm (SWE),05 AUG 1998,1179
109,10.09,-0.9,Obadele THOMPSON,30 MAR 1976,BAR,2h1,,Zürich (SUI),12 AUG 1998,1181
109,10.09,-1.1,Francis OBIKWELU,22 NOV 1978,NGR,2h2,,Zürich (SUI),12 AUG 1998,1182
109,10.09,0.0,Seun OGUNKOYA,28 DEC 1977,NGR,sf,,Dakar (SEN),19 AUG 1998,1176
109,10.09,+1.4,Seun OGUNKOYA,28 DEC 1977,NGR,1,,Rieti (ITA),30 AUG 1998,1176
109,10.09,+0.2,Obadele THOMPSON,30 MAR 1976,BAR,qf,,Kuala Lumpur (MAS),16 SEP 1998,1176
116,10.10,-0.5,Jon DRUMMOND,09 SEP 1968,USA,2,,Sydney (AUS),28 FEB 1998,1175
116,10.10,+1.6,Tim MONTGOMERY,28 JAN 1975,USA,2,,Cape Town (RSA),20 MAR 1998,1172
116,10.10,-2.3,Joey HARRIS,18 DEC 1980,USA,1,,"Cypress, CA (USA)",17 APR 1998,1185
116,10.10,+2.0,Sebastian KEITEL,14 FEB 1973,CHI,1,,Sao Leopoldo (BRA),26 APR 1998,1172
116,10.10,+1.1,Brad MCCUAIG,12 DEC 1970,CAN,1,,"Flagstaff, AZ (USA)",09 JUL 1998,1172
116,10.10,+1.0,Sebastian KEITEL,14 FEB 1973,CHI,1,,Lisboa (POR),18 JUL 1998,1172
116,10.10,0.0,Brian LEWIS,05 DEC 1974,USA,1,,St. Louis (USA),25 JUL 1998,1172
116,10.10,0.0,Ato BOLDON,30 DEC 1973,TTO,2,,Paris (FRA),29 JUL 1998,1172
116,10.10,+1.5,O'Brian GIBBONS,01 NOV 1970,CAN,3,,Montréal (CAN),01 AUG 1998,1172
116,10.10,-0.5,Obadele THOMPSON,30 MAR 1976,BAR,2,,Malmö (SWE),03 AUG 1998,1175
116,10.10,+0.1,Leonard MYLES-MILLS,05 SEP 1973,GHA,3,,Dakar (SEN),19 AUG 1998,1172
116,10.10,+0.3,Dwain CHAMBERS,05 APR 1978,GBR,2,,"Népstadion, Budapest (HUN)",19 AUG 1998,1172
116,10.10,-0.3,Ato BOLDON,30 DEC 1973,TTO,4f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 1998,1173
116,10.10,+1.4,Koji ITO,29 JAN 1970,JPN,sf,,Kumamoto (JPN),04 OCT 1998,1172
130,10.11,+1.8,Tim HARDEN,27 JAN 1974,USA,2,,"Walnut, CA (USA)",19 APR 1998,1169
130,10.11,0.0,Jeff LAYNES,03 OCT 1970,USA,2,,La Gosier (FRA),03 MAY 1998,1169
130,10.11,-1.4,Frank FREDERICKS,02 OCT 1967,NAM,1,,Osaka (JPN),09 MAY 1998,1177
130,10.11,+0.9,Leonard MYLES-MILLS,05 SEP 1973,GHA,1,,"Provo, UT (USA)",13 MAY 1998,1169
130,10.11,0.0,Osmond EZINWA,22 NOV 1971,NGR,h,,Linz (AUT),05 JUL 1998,1169
130,10.11,0.0,Eric NKANSAH,12 DEC 1974,GHA,1,,Baden-Baden (GER),12 JUL 1998,1169
130,10.11,-1.7,Frank FREDERICKS,02 OCT 1967,NAM,1,,Stuttgart (GER),19 JUL 1998,1179
130,10.11,0.0,Obadele THOMPSON,30 MAR 1976,BAR,2,,St. Louis (USA),25 JUL 1998,1169
130,10.11,0.0,Frank FREDERICKS,02 OCT 1967,NAM,3,,Paris (FRA),29 JUL 1998,1169
130,10.11,+1.3,Leonard MYLES-MILLS,05 SEP 1973,GHA,1,,Lappeenranta (FIN),02 AUG 1998,1169
130,10.11,+0.7,Obadele THOMPSON,30 MAR 1976,BAR,6,,"Stade Louis II, Monaco (MON)",08 AUG 1998,1169
130,10.11,+0.5,Darren CAMPBELL,12 SEP 1973,GBR,1sf2,,"Népstadion, Budapest (HUN)",19 AUG 1998,1169
130,10.11,+0.1,Frank FREDERICKS,02 OCT 1967,NAM,1,,Moskva (RUS),05 SEP 1998,1169
130,10.11,+0.1,Obadele THOMPSON,30 MAR 1976,BAR,2,,Moskva (RUS),05 SEP 1998,1169
130,10.11,+0.2,Eric NKANSAH,12 DEC 1974,GHA,qf,,Kuala Lumpur (MAS),16 SEP 1998,1169
130,10.11,0.0,Eric NKANSAH,12 DEC 1974,GHA,sf,,Kuala Lumpur (MAS),17 SEP 1998,1169
146,10.12,-0.2,Tim MONTGOMERY,28 JAN 1975,USA,1,,Roodeport (RSA),16 MAR 1998,1166
146,10.12,0.0,Brian LEWIS,05 DEC 1974,USA,3,,La Gosier (FRA),03 MAY 1998,1165
146,10.12,+0.5,Frank FREDERICKS,02 OCT 1967,NAM,1,,Mito (JPN),05 MAY 1998,1165
146,10.12,+0.5,Bernard WILLIAMS,19 JAN 1978,USA,1,,"Edwardsville, IL (USA)",16 MAY 1998,1165
146,10.12,+1.7,Anninos MARKOULLIDES,08 FEB 1971,CYP,1,,Budapest (HUN),14 JUN 1998,1165
146,10.12,+0.2,Osmond EZINWA,22 NOV 1971,NGR,2,,Bellinzona (SUI),01 JUL 1998,1165
146,10.12,0.0,Tony MCCALL,16 JUN 1974,USA,3,,St. Louis (USA),25 JUL 1998,1165
146,10.12,+1.6,Christian MALCOLM,03 JUN 1979,GBR,1,,"Parc des Sports, Annecy (FRA)",29 JUL 1998,1165
146,10.12,-0.6,Brian LEWIS,05 DEC 1974,USA,5,,Zürich (SUI),12 AUG 1998,1168
146,10.12,+1.4,Brian LEWIS,05 DEC 1974,USA,4f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 1998,1165
146,10.12,+0.1,Bruny SURIN,12 JUL 1967,CAN,5,,"Olympiastadion, Berlin (GER)",01 SEP 1998,1165
146,10.12,+0.1,Tim HARDEN,27 JAN 1974,USA,3,,Moskva (RUS),05 SEP 1998,1165
146,10.12,-0.5,Matt SHIRVINGTON,25 OCT 1978,AUS,sf,,Kuala Lumpur (MAS),17 SEP 1998,1168
159,10.13,-1.6,Jon DRUMMOND,09 SEP 1968,USA,2,,Melbourne (AUS),25 FEB 1998,1171
159,10.13,+1.8,Kevin LITTLE,03 APR 1968,USA,3,,"Walnut, CA (USA)",19 APR 1998,1162
159,10.13,+2.0,Donovan BAILEY,16 DEC 1967,CAN,2,,Sao Leopoldo (BRA),26 APR 1998,1162
159,10.13,0.0,Sebastian KEITEL,14 FEB 1973,CHI,1,,Santiago de Chile (CHI),17 MAY 1998,1162
159,10.13,0.0,Osmond EZINWA,22 NOV 1971,NGR,1,,"FBK Stadium, Hengelo (NED)",01 JUN 1998,1162
159,10.13,+0.6,Tim HARDEN,27 JAN 1974,USA,sf,,"New Orleans, LA (USA)",19 JUN 1998,1162
159,10.13,-0.6,Osmond EZINWA,22 NOV 1971,NGR,2,,Linz (AUT),05 JUL 1998,1165
159,10.13,+1.3,Seun OGUNKOYA,28 DEC 1977,NGR,1,,Zagreb (CRO),07 JUL 1998,1162
159,10.13,-0.6,Osmond EZINWA,22 NOV 1971,NGR,6,,Zürich (SUI),12 AUG 1998,1165
159,10.13,-0.3,Seun OGUNKOYA,28 DEC 1977,NGR,5f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 1998,1163
159,10.13,-0.2,Francis OBIKWELU,22 NOV 1978,NGR,1f2,,"Olympiastadion, Berlin (GER)",01 SEP 1998,1163
159,10.13,0.0,Matt SHIRVINGTON,25 OCT 1978,AUS,qf,,Kuala Lumpur (MAS),16 SEP 1998,1162
159,10.13,-0.5,Darren CAMPBELL,12 SEP 1973,GBR,qf,,Kuala Lumpur (MAS),16 SEP 1998,1165
159,10.13,0.0,Marlon DEVONISH,01 JUN 1976,GBR,sf,,Kuala Lumpur (MAS),17 SEP 1998,1162
173,10.14,+1.0,Percival SPENCER,24 FEB 1975,JAM,1,,"Houston, TX (USA)",23 MAY 1998,1159
173,10.14,+1.0,Edson Luciano RIBEIRO,08 DEC 1972,BRA,2,,Lisboa (POR),18 JUL 1998,1159
173,10.14,0.0,Innocent ASONZE,30 DEC 1972,NGR,1,,Malles Venosta (ITA),26 JUL 1998,1159
173,10.14,+0.1,Eric NKANSAH,12 DEC 1974,GHA,4,,Dakar (SEN),19 AUG 1998,1159
173,10.14,-0.3,Frank FREDERICKS,02 OCT 1967,NAM,6f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 1998,1160
173,10.14,-0.3,Seun OGUNKOYA,28 DEC 1977,NGR,4,,Bruxelles (BEL),28 AUG 1998,1160
173,10.14,-0.3,Obadele THOMPSON,30 MAR 1976,BAR,5,,Bruxelles (BEL),28 AUG 1998,1160
180,10.15,+0.4,Bruny SURIN,12 JUL 1967,CAN,2f1,,Doha (QAT),07 MAY 1998,1155
180,10.15,0.0,Obadiah COOPER,08 MAR 1970,USA,1,,"Tucson, AZ (USA)",09 MAY 1998,1155
180,10.15,+1.9,Osmond EZINWA,22 NOV 1971,NGR,h,,Chemnitz (GER),20 MAY 1998,1155
180,10.15,+1.7,Byron LOGAN,19 JUL 1974,JAM,1,,"Gainesville, FL (USA)",24 MAY 1998,1155
180,10.15,+1.9,Jeff LAYNES,03 OCT 1970,USA,h,,"New Orleans, LA (USA)",19 JUN 1998,1155
180,10.15,0.0,Obadele THOMPSON,30 MAR 1976,BAR,h,,Linz (AUT),05 JUL 1998,1155
180,10.15,+0.5,Tim HARDEN,27 JAN 1974,USA,h,,Linz (AUT),05 JUL 1998,1155
180,10.15,+1.3,Brian LEWIS,05 DEC 1974,USA,2,,Zagreb (CRO),07 JUL 1998,1155
180,10.15,+0.6,Eric NKANSAH,12 DEC 1974,GHA,h,,Cuxhaven (GER),22 JUL 1998,1155
180,10.15,0.0,Tim HARDEN,27 JAN 1974,USA,4,,St. Louis (USA),25 JUL 1998,1155
180,10.15,0.0,Eric NKANSAH,12 DEC 1974,GHA,2,,Malles Venosta (ITA),26 JUL 1998,1155
180,10.15,-0.5,Obadele THOMPSON,30 MAR 1976,BAR,3h1,,Stockholm (SWE),05 AUG 1998,1158
180,10.15,+0.7,Francis OBIKWELU,22 NOV 1978,NGR,7,,"Stade Louis II, Monaco (MON)",08 AUG 1998,1155
180,10.15,0.0,Leonard MYLES-MILLS,05 SEP 1973,GHA,sf,,Dakar (SEN),19 AUG 1998,1155
180,10.15,+0.3,Dwain CHAMBERS,05 APR 1978,GBR,1sf1,,"Népstadion, Budapest (HUN)",19 AUG 1998,1155
180,10.15,-0.2,Kareem STREETE-THOMPSON,30 MAR 1973,USA,2f2,,"Olympiastadion, Berlin (GER)",01 SEP 1998,1156
180,10.15,+0.1,Seun OGUNKOYA,28 DEC 1977,NGR,4,,Moskva (RUS),05 SEP 1998,1155
180,10.15,+0.1,Francis OBIKWELU,22 NOV 1978,NGR,5,,Moskva (RUS),05 SEP 1998,1155
180,10.15,-0.2,Charalambos PAPADIAS,24 JAN 1975,GRE,6,,"SGJ, Johannesburg (RSA)",11 SEP 1998,1156
180,10.15,-0.4,Frank FREDERICKS,02 OCT 1967,NAM,qf,,Kuala Lumpur (MAS),16 SEP 1998,1157
200,10.16,-0.2,Frank FREDERICKS,02 OCT 1967,NAM,2,,Roodeport (RSA),16 MAR 1998,1153
200,10.16,+1.2,Andre CASON,20 JAN 1969,USA,1,,"Athens, GA (USA)",02 MAY 1998,1152
200,10.16,+0.5,Tim HARDEN,27 JAN 1974,USA,2,,Mito (JPN),05 MAY 1998,1152
200,10.16,+1.8,Donovan POWELL,31 OCT 1971,JAM,1,,"College Station, TX (USA)",09 MAY 1998,1152
200,10.16,+0.4,Obadiah COOPER,08 MAR 1970,USA,1,,"Los Angeles, CA (USA)",16 MAY 1998,1152
200,10.16,-0.8,Brian LEWIS,05 DEC 1974,USA,1,,"Portland, OR (USA)",16 MAY 1998,1156
200,10.16,-0.8,Eric NKANSAH,12 DEC 1974,GHA,1,,Kassel (GER),03 JUN 1998,1156
200,10.16,-0.8,Osmond EZINWA,22 NOV 1971,NGR,2,,Kassel (GER),03 JUN 1998,1156
200,10.16,+0.2,Donovan BAILEY,16 DEC 1967,CAN,1,,Milano (ITA),05 JUN 1998,1152
200,10.16,+2.0,Alexios ALEXOPOULOS,21 MAY 1971,GRE,3,,Athina (GRE),17 JUN 1998,1152
200,10.16,+1.1,Stéphane CALI,26 APR 1972,FRA,1,,Genève (SUI),20 JUN 1998,1152
200,10.16,+0.1,Kevin BRAUNSKILL,31 MAR 1969,USA,h,,Tel Aviv (ISR),19 JUL 1998,1152
200,10.16,+0.8,Davidson EZINWA,22 NOV 1971,NGR,4,,Leverkusen (GER),09 AUG 1998,1152
200,10.16,+1.1,Kevin BRAUNSKILL,31 MAR 1969,USA,2,,Königs Wusterhausen (GER),30 AUG 1998,1152
200,10.16,+0.1,Vincent HENDERSON,20 OCT 1972,USA,6f1,,"Olympiastadion, Berlin (GER)",01 SEP 1998,1152
200,10.16,-0.2,Leonard MYLES-MILLS,05 SEP 1973,GHA,3f2,,"Olympiastadion, Berlin (GER)",01 SEP 1998,1153
200,10.16,+0.1,Brian LEWIS,05 DEC 1974,USA,6,,Moskva (RUS),05 SEP 1998,1152
217,10.17,+1.9,Aziz ZAKARI,02 SEP 1976,GHA,1,,"Norfolk, VA (USA)",11 APR 1998,1148
217,10.17,-1.4,Obadele THOMPSON,30 MAR 1976,BAR,2,,Osaka (JPN),09 MAY 1998,1156
217,10.17,+1.8,Dennis MOWATT,28 OCT 1969,JAM,2,,"College Station, TX (USA)",09 MAY 1998,1148
217,10.17,+2.0,Osmond EZINWA,22 NOV 1971,NGR,h,,Jena (GER),24 MAY 1998,1148
217,10.17,+1.3,Zhou WEI,06 MAR 1976,CHN,1,,Beijing (CHN),06 JUN 1998,1148
217,10.17,+0.6,Jarmiene HOLLOWAY,06 MAR 1977,USA,sf,,"New Orleans, LA (USA)",19 JUN 1998,1148
217,10.17,+1.6,Davidson EZINWA,22 NOV 1971,NGR,2,,Cuxhaven (GER),22 JUL 1998,1148
