Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
41,9.97,+1.9,Richard THOMPSON,07 JUN 1985,TTO,1,,"Fayetteville, AR (USA)",31 MAY 2008,1217
41,9.97,-0.1,Asafa POWELL,23 NOV 1982,JAM,2,,Kingston (JAM),28 JUN 2008,1217
41,9.97,-0.5,Marc BURNS,07 JAN 1983,TTO,2,,"Crystal Palace, London (GBR)",25 JUL 2008,1220
41,9.97,0.0,Michael FRATER,06 OCT 1982,JAM,6,,"National Stadium, Beijing (CHN)",16 AUG 2008,1217
41,9.97,-0.1,Marc BURNS,07 JAN 1983,TTO,3sf1,,"National Stadium, Beijing (CHN)",16 AUG 2008,1217
46,9.98,+1.0,Nesta CARTER,11 OCT 1985,JAM,1f2,,Stockholm (SWE),22 JUL 2008,1213
46,9.98,0.0,Darvis PATTON,04 DEC 1977,USA,2f1,,"Stade Louis II, Monaco (MON)",29 JUL 2008,1213
46,9.98,+0.2,Nesta CARTER,11 OCT 1985,JAM,3f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 SEP 2008,1213
46,9.98,+1.4,Michael FRATER,06 OCT 1982,JAM,2,,Rieti (ITA),07 SEP 2008,1213
50,9.99,+1.6,Mark JELKS,10 APR 1984,USA,3qf2,,"Eugene, OR (USA)",28 JUN 2008,1210
50,9.99,-0.1,Churandy MARTINA,03 JUL 1984,AHO,1qf1,,"National Stadium, Beijing (CHN)",15 AUG 2008,1210
50,9.99,0.0,Richard THOMPSON,07 JUN 1985,TTO,1qf2,,"National Stadium, Beijing (CHN)",15 AUG 2008,1210
50,9.99,-0.5,Walter DIX,31 JAN 1986,USA,2f1,,"Letzigrund, Zürich (SUI)",29 AUG 2008,1213
54,10.00,+1.0,Richard THOMPSON,07 JUN 1985,TTO,1f2,,"Austin, TX (USA)",05 APR 2008,1206
54,10.00,+0.8,Churandy MARTINA,03 JUL 1984,AHO,1,,"El Paso, TX (USA)",12 APR 2008,1206
54,10.00,+0.4,Chris JOHNSON,28 APR 1982,USA,1,,"Mesquite, TX (USA)",14 JUN 2008,1206
54,10.00,+1.6,Xavier CARTER,08 DEC 1985,USA,3qf3,,"Eugene, OR (USA)",28 JUN 2008,1206
54,10.00,+1.6,Dwain CHAMBERS,05 APR 1978,GBR,1,,Birmingham (GBR),12 JUL 2008,1206
54,10.00,-0.5,Michael FRATER,06 OCT 1982,JAM,3,,"Crystal Palace, London (GBR)",25 JUL 2008,1209
60,10.01,+1.4,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1,,Doha (QAT),09 MAY 2008,1203
60,10.01,+0.8,Marc BURNS,07 JAN 1983,TTO,1f1,,Port-of-Spain (TTO),21 JUN 2008,1203
60,10.01,+1.6,Jeff DEMPS,08 JAN 1990,USA,2qf1,,"Eugene, OR (USA)",28 JUN 2008,1203
60,10.01,-0.5,Richard THOMPSON,07 JUN 1985,TTO,4,,"Crystal Palace, London (GBR)",25 JUL 2008,1206
60,10.01,0.0,Marc BURNS,07 JAN 1983,TTO,7,,"National Stadium, Beijing (CHN)",16 AUG 2008,1203
60,10.01,-0.1,Michael FRATER,06 OCT 1982,JAM,4sf1,,"National Stadium, Beijing (CHN)",16 AUG 2008,1203
66,10.02,+1.4,Darrel BROWN,11 OCT 1984,TTO,2,,Doha (QAT),09 MAY 2008,1199
66,10.02,+1.6,Walter DIX,31 JAN 1986,USA,3qf1,,"Eugene, OR (USA)",28 JUN 2008,1199
66,10.02,+1.6,Leroy DIXON,20 JUN 1983,USA,4qf1,,"Eugene, OR (USA)",28 JUN 2008,1199
66,10.02,-0.5,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,5,,"Crystal Palace, London (GBR)",25 JUL 2008,1202
66,10.02,0.0,Nesta CARTER,11 OCT 1985,JAM,3f1,,"Stade Louis II, Monaco (MON)",29 JUL 2008,1199
66,10.02,0.0,Derrick ATKINS,05 JAN 1984,BAH,4f1,,"Stade Louis II, Monaco (MON)",29 JUL 2008,1199
66,10.02,-0.1,Asafa POWELL,23 NOV 1982,JAM,1qf5,,"National Stadium, Beijing (CHN)",15 AUG 2008,1199
73,10.03,+1.8,Usain BOLT,21 AUG 1986,JAM,1f1,,Spanish Town (JAM),08 MAR 2008,1196
73,10.03,+0.6,Samuel FRANCIS,27 MAR 1987,QAT,1f1,,Sofia (BUL),30 JUN 2008,1196
73,10.03,-1.1,Churandy MARTINA,03 JUL 1984,AHO,1,,Madrid (ESP),05 JUL 2008,1202
73,10.03,+1.6,Simeon WILLIAMSON,16 JAN 1986,GBR,2,,Birmingham (GBR),12 JUL 2008,1196
73,10.03,+1.2,Marc BURNS,07 JAN 1983,TTO,1f2,,Rethymno (GRE),14 JUL 2008,1196
73,10.03,0.0,Darvis PATTON,04 DEC 1977,USA,8,,"National Stadium, Beijing (CHN)",16 AUG 2008,1196
73,10.03,+0.3,Darvis PATTON,04 DEC 1977,USA,4sf2,,"National Stadium, Beijing (CHN)",16 AUG 2008,1196
80,10.04,-0.2,Asafa POWELL,23 NOV 1982,JAM,1f1,,Melbourne (AUS),21 FEB 2008,1194
80,10.04,+1.0,Preston PERRY,13 SEP 1983,USA,1f2,,"Provo, UT (USA)",24 MAY 2008,1193
80,10.04,+0.1,Mark JELKS,10 APR 1984,USA,1,,"Clermont, FL (USA)",14 JUN 2008,1193
80,10.04,+1.4,Darvis PATTON,04 DEC 1977,USA,1h3,,"Eugene, OR (USA)",28 JUN 2008,1193
80,10.04,-0.1,Michael FRATER,06 OCT 1982,JAM,3,,Kingston (JAM),28 JUN 2008,1193
80,10.04,+1.7,Nesta CARTER,11 OCT 1985,JAM,1sf3,,Kingston (JAM),28 JUN 2008,1193
80,10.04,+0.5,Darvis PATTON,04 DEC 1977,USA,1sf2,,"Eugene, OR (USA)",29 JUN 2008,1193
80,10.04,+0.2,Francis OBIKWELU,22 NOV 1978,POR,1,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1193
80,10.04,+0.2,Derrick ATKINS,05 JAN 1984,BAH,2,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1193
80,10.04,+1.0,Michael FRATER,06 OCT 1982,JAM,2f2,,Stockholm (SWE),22 JUL 2008,1193
80,10.04,-0.5,Nesta CARTER,11 OCT 1985,JAM,6,,"Crystal Palace, London (GBR)",25 JUL 2008,1196
80,10.04,+0.1,Darvis PATTON,04 DEC 1977,USA,2qf4,,"National Stadium, Beijing (CHN)",15 AUG 2008,1193
80,10.04,+0.2,Michael FRATER,06 OCT 1982,JAM,4f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 SEP 2008,1193
93,10.05,-0.3,Tyson GAY,09 AUG 1982,USA,1f1,,"Carson, CA (USA)",18 MAY 2008,1190
93,10.05,-0.1,Trindon HOLLIDAY,27 APR 1986,USA,2,,"Auburn, AL (USA)",18 MAY 2008,1189
93,10.05,+0.6,Dwain CHAMBERS,05 APR 1978,GBR,2f1,,Sofia (BUL),30 JUN 2008,1189
93,10.05,+0.2,Nesta CARTER,11 OCT 1985,JAM,3,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1189
93,10.05,-0.2,Marc BURNS,07 JAN 1983,TTO,1qf3,,"National Stadium, Beijing (CHN)",15 AUG 2008,1190
93,10.05,-0.1,Kim COLLINS,05 APR 1976,SKN,5sf1,,"National Stadium, Beijing (CHN)",16 AUG 2008,1189
93,10.05,+0.3,Tyson GAY,09 AUG 1982,USA,5sf2,,"National Stadium, Beijing (CHN)",16 AUG 2008,1189
93,10.05,+0.3,Michael FRATER,06 OCT 1982,JAM,1,,Shanghai (CHN),20 SEP 2008,1189
101,10.06,+1.4,Michael RODGERS,24 APR 1985,USA,2f4,,"Modesto, CA (USA)",10 MAY 2008,1186
101,10.06,-0.3,Darvis PATTON,04 DEC 1977,USA,2f1,,"Carson, CA (USA)",18 MAY 2008,1187
101,10.06,+0.7,Tyrone EDGAR,29 MAR 1982,GBR,1f1,,Genève (SUI),31 MAY 2008,1186
101,10.06,+1.8,Travis PADGETT,13 DEC 1986,USA,1h2,,"Eugene, OR (USA)",28 JUN 2008,1186
101,10.06,+1.6,John CAPEL,27 OCT 1978,USA,4qf3,,"Eugene, OR (USA)",28 JUN 2008,1186
101,10.06,+1.6,Rae Monzavous EDWARDS,07 MAY 1981,USA,5qf3,,"Eugene, OR (USA)",28 JUN 2008,1186
101,10.06,+0.4,Dwain CHAMBERS,05 APR 1978,GBR,1er2,,Biberach (GER),28 JUN 2008,1186
101,10.06,+0.5,Nesta CARTER,11 OCT 1985,JAM,1h1,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1186
101,10.06,+0.4,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,3f1,,Stockholm (SWE),22 JUL 2008,1186
101,10.06,+0.4,Richard THOMPSON,07 JUN 1985,TTO,3f1,,Stockholm (SWE),22 JUL 2008,1186
101,10.06,+1.0,Michael RODGERS,24 APR 1985,USA,3f2,,Stockholm (SWE),22 JUL 2008,1186
101,10.06,-1.0,Asafa POWELL,23 NOV 1982,JAM,1h1,,"Crystal Palace, London (GBR)",25 JUL 2008,1192
101,10.06,+1.7,Martial MBANDJOCK,14 OCT 1985,FRA,1,,Albi (FRA),25 JUL 2008,1186
101,10.06,0.0,Darrel BROWN,11 OCT 1984,TTO,5f1,,"Stade Louis II, Monaco (MON)",29 JUL 2008,1186
101,10.06,+0.2,Marc BURNS,07 JAN 1983,TTO,5f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 SEP 2008,1186
116,10.07,+1.7,Derrick ATKINS,05 JAN 1984,BAH,1,,"Berkeley, CA (USA)",26 APR 2008,1182
116,10.07,+0.6,Michael RODGERS,24 APR 1985,USA,2f2,,Port-of-Spain (TTO),17 MAY 2008,1182
116,10.07,+1.0,Julien DUNKLEY,20 DEC 1975,JAM,2f2,,"Provo, UT (USA)",24 MAY 2008,1182
116,10.07,+1.7,Darvis PATTON,04 DEC 1977,USA,3f1,,"Icahn Stadium, New York, NY (USA)",31 MAY 2008,1182
116,10.07,+1.9,Trindon HOLLIDAY,27 APR 1986,USA,2,,"Fayetteville, AR (USA)",31 MAY 2008,1182
116,10.07,-0.5,Darrel BROWN,11 OCT 1984,TTO,1,,"Eugene, OR (USA)",08 JUN 2008,1185
116,10.07,+1.3,Derrick ATKINS,05 JAN 1984,BAH,1,,Ostrava (CZE),12 JUN 2008,1182
116,10.07,+1.7,Ivory WILLIAMS,02 MAY 1985,USA,2h1,,"Eugene, OR (USA)",28 JUN 2008,1182
116,10.07,+1.6,Michael RODGERS,24 APR 1985,USA,5qf1,,"Eugene, OR (USA)",28 JUN 2008,1182
116,10.07,+1.6,Wallace SPEARMON,24 DEC 1984,USA,6qf1,,"Eugene, OR (USA)",28 JUN 2008,1182
116,10.07,+0.5,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,2h1,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1182
116,10.07,+0.4,Michael FRATER,06 OCT 1982,JAM,1h2,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1182
116,10.07,+0.4,Kim COLLINS,05 APR 1976,SKN,1h2,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1182
116,10.07,0.0,Travis PADGETT,13 DEC 1986,USA,6f1,,"Stade Louis II, Monaco (MON)",29 JUL 2008,1182
116,10.07,-0.2,Kim COLLINS,05 APR 1976,SKN,2qf3,,"National Stadium, Beijing (CHN)",15 AUG 2008,1183
116,10.07,+0.3,Travis PADGETT,13 DEC 1986,USA,1f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 SEP 2008,1182
116,10.07,-1.3,Nesta CARTER,11 OCT 1985,JAM,3,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008,1189
116,10.07,+0.4,Nesta CARTER,11 OCT 1985,JAM,2,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",13 SEP 2008,1182
134,10.08,+1.8,Darvis PATTON,04 DEC 1977,USA,2,,"National Stadium, Kingston (JAM)",03 MAY 2008,1179
134,10.08,+1.4,Michael FRATER,06 OCT 1982,JAM,3,,Doha (QAT),09 MAY 2008,1179
134,10.08,+1.9,J-Mee SAMUELS,20 MAY 1987,USA,3,,"Fayetteville, AR (USA)",31 MAY 2008,1179
134,10.08,+1.9,Evander WELLS,07 DEC 1987,USA,4,,"Fayetteville, AR (USA)",31 MAY 2008,1179
134,10.08,+0.8,Nesta CARTER,11 OCT 1985,JAM,1,,"Olympiastadion, Berlin (GER)",01 JUN 2008,1179
134,10.08,-1.1,Francis OBIKWELU,22 NOV 1978,POR,2,,Madrid (ESP),05 JUL 2008,1185
134,10.08,-0.1,Walter DIX,31 JAN 1986,USA,2qf5,,"National Stadium, Beijing (CHN)",15 AUG 2008,1179
134,10.08,-1.3,Michael FRATER,06 OCT 1982,JAM,4,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008,1186
134,10.08,,Nesta CARTER,11 OCT 1985,JAM,1,,Daegu (KOR),25 SEP 2008,1179
143,10.09,+0.9,Ivory WILLIAMS,02 MAY 1985,USA,1,,Baie Mahault (FRA),01 MAY 2008,1176
143,10.09,-0.9,Travis PADGETT,13 DEC 1986,USA,1,,"Tallahassee, FL (USA)",31 MAY 2008,1181
143,10.09,+0.5,Tyrone EDGAR,29 MAR 1982,GBR,1f1,,Genève (SUI),31 MAY 2008,1176
143,10.09,+1.6,J-Mee SAMUELS,20 MAY 1987,USA,7qf1,,"Eugene, OR (USA)",28 JUN 2008,1176
143,10.09,+1.6,Trindon HOLLIDAY,27 APR 1986,USA,6qf3,,"Eugene, OR (USA)",28 JUN 2008,1176
143,10.09,+1.6,Shawn CRAWFORD,14 JAN 1978,USA,7qf3,,"Eugene, OR (USA)",28 JUN 2008,1176
143,10.09,+1.7,Michael FRATER,06 OCT 1982,JAM,2sf3,,Kingston (JAM),28 JUN 2008,1176
143,10.09,-2.0,Francis OBIKWELU,22 NOV 1978,POR,1h1,,Madrid (ESP),05 JUL 2008,1188
143,10.09,+0.3,J-Mee SAMUELS,20 MAY 1987,USA,1,,Toluca (MEX),18 JUL 2008,1176
143,10.09,-0.1,Michael FRATER,06 OCT 1982,JAM,2qf1,,"National Stadium, Beijing (CHN)",15 AUG 2008,1176
143,10.09,0.0,Tyson GAY,09 AUG 1982,USA,2qf2,,"National Stadium, Beijing (CHN)",15 AUG 2008,1176
143,10.09,+0.1,Francis OBIKWELU,22 NOV 1978,POR,3qf4,,"National Stadium, Beijing (CHN)",15 AUG 2008,1176
143,10.09,-0.5,Richard THOMPSON,07 JUN 1985,TTO,3f1,,"Letzigrund, Zürich (SUI)",29 AUG 2008,1179
156,10.10,+1.2,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,1,,Addis Abeba (ETH),01 MAY 2008,1172
156,10.10,+1.4,Nesta CARTER,11 OCT 1985,JAM,4,,Doha (QAT),09 MAY 2008,1172
156,10.10,+1.4,Samuel FRANCIS,27 MAR 1987,QAT,5,,Doha (QAT),09 MAY 2008,1172
156,10.10,+1.0,Carlos MOORE,08 MAY 1984,USA,3f2,,"Provo, UT (USA)",24 MAY 2008,1172
156,10.10,-0.5,Ivory WILLIAMS,02 MAY 1985,USA,2,,"Eugene, OR (USA)",08 JUN 2008,1175
156,10.10,+0.2,Kim COLLINS,05 APR 1976,SKN,1,,Moskva (RUS),10 JUN 2008,1172
156,10.10,+0.3,Kim COLLINS,05 APR 1976,SKN,1,,"Meteor, Zhukovskiy (RUS)",15 JUN 2008,1172
156,10.10,+0.8,Aaron ARMSTRONG,14 OCT 1977,TTO,2f1,,Port-of-Spain (TTO),21 JUN 2008,1172
156,10.10,+0.8,Richard THOMPSON,07 JUN 1985,TTO,2f1,,Port-of-Spain (TTO),21 JUN 2008,1172
156,10.10,-0.3,Kim COLLINS,05 APR 1976,SKN,1f1,,Villeneuve d'Ascq (FRA),27 JUN 2008,1173
156,10.10,+0.8,Rodney MARTIN,22 DEC 1982,USA,1h4,,"Eugene, OR (USA)",28 JUN 2008,1172
156,10.10,+0.2,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,4,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1172
156,10.10,-0.4,Derrick ATKINS,05 JAN 1984,BAH,1f2,,"Olympic Stadium, Athina (GRE)",13 JUL 2008,1174
156,10.10,-0.2,Tyrone EDGAR,29 MAR 1982,GBR,3qf3,,"National Stadium, Beijing (CHN)",15 AUG 2008,1173
156,10.10,+0.3,Francis OBIKWELU,22 NOV 1978,POR,6sf2,,"National Stadium, Beijing (CHN)",16 AUG 2008,1172
156,10.10,+1.4,Ronald POGNON,16 NOV 1982,FRA,3,,Rieti (ITA),07 SEP 2008,1172
156,10.10,+1.4,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,4,,Rieti (ITA),07 SEP 2008,1172
156,10.10,+1.4,Travis PADGETT,13 DEC 1986,USA,5,,Rieti (ITA),07 SEP 2008,1172
156,10.10,+0.4,Michael FRATER,06 OCT 1982,JAM,3,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",13 SEP 2008,1172
156,10.10,+0.3,Nesta CARTER,11 OCT 1985,JAM,2,,Shanghai (CHN),20 SEP 2008,1172
176,10.11,+0.1,Ivory WILLIAMS,02 MAY 1985,USA,1h2,,Baie Mahault (FRA),01 MAY 2008,1169
176,10.11,+1.4,Tyrone EDGAR,29 MAR 1982,GBR,3f4,,"Modesto, CA (USA)",10 MAY 2008,1169
176,10.11,+1.4,Mardy SCALES,10 SEP 1981,USA,4f4,,"Modesto, CA (USA)",10 MAY 2008,1169
176,10.11,0.0,Brendan CHRISTIAN,11 DEC 1983,ANT,1f2,,Ponce (PUR),17 MAY 2008,1169
176,10.11,+1.7,Michael RODGERS,24 APR 1985,USA,4f1,,"Icahn Stadium, New York, NY (USA)",31 MAY 2008,1169
176,10.11,+0.4,Richard THOMPSON,07 JUN 1985,TTO,2sf1,,Port-of-Spain (TTO),21 JUN 2008,1169
176,10.11,-0.1,Marvin ANDERSON,12 MAY 1982,JAM,4,,Kingston (JAM),28 JUN 2008,1169
176,10.11,+0.5,Travis PADGETT,13 DEC 1986,USA,2sf2,,"Eugene, OR (USA)",29 JUN 2008,1169
176,10.11,-2.0,Churandy MARTINA,03 JUL 1984,AHO,2h1,,Madrid (ESP),05 JUL 2008,1181
176,10.11,-0.2,Richard THOMPSON,07 JUN 1985,TTO,1h2,,"Crystal Palace, London (GBR)",25 JUL 2008,1170
176,10.11,-0.5,Travis PADGETT,13 DEC 1986,USA,4f1,,"Letzigrund, Zürich (SUI)",29 AUG 2008,1172
187,10.12,+1.8,Daniel BAILEY,09 SEP 1986,ANT,3,,"National Stadium, Kingston (JAM)",03 MAY 2008,1165
187,10.12,+1.8,Michael RODGERS,24 APR 1985,USA,4,,"National Stadium, Kingston (JAM)",03 MAY 2008,1165
187,10.12,+1.4,Leroy DIXON,20 JUN 1983,USA,5f4,,"Modesto, CA (USA)",10 MAY 2008,1165
187,10.12,+0.6,John CAPEL,27 OCT 1978,USA,3f2,,Port-of-Spain (TTO),17 MAY 2008,1165
187,10.12,+1.7,Daniel BAILEY,09 SEP 1986,ANT,5f1,,"Icahn Stadium, New York, NY (USA)",31 MAY 2008,1165
187,10.12,+1.9,Rubin WILLIAMS,09 JUL 1983,USA,5,,"Fayetteville, AR (USA)",31 MAY 2008,1165
187,10.12,+0.8,Kim COLLINS,05 APR 1976,SKN,2,,"Olympiastadion, Berlin (GER)",01 JUN 2008,1165
187,10.12,-0.5,Richard THOMPSON,07 JUN 1985,TTO,1,,"Des Moines, IA (USA)",13 JUN 2008,1168
187,10.12,+1.8,Jeff DEMPS,08 JAN 1990,USA,2h2,,"Eugene, OR (USA)",28 JUN 2008,1165
187,10.12,+1.4,Wallace SPEARMON,24 DEC 1984,USA,2h3,,"Eugene, OR (USA)",28 JUN 2008,1165
187,10.12,+1.6,Chrisdon HARGRETT,02 AUG 1984,USA,4qf2,,"Eugene, OR (USA)",28 JUN 2008,1165
187,10.12,+1.6,Kendall STEVENS,26 JAN 1983,USA,5qf2,,"Eugene, OR (USA)",28 JUN 2008,1165
187,10.12,+0.6,Darrel BROWN,11 OCT 1984,TTO,1,,Cali (COL),04 JUL 2008,1165
187,10.12,+0.2,Michael FRATER,06 OCT 1982,JAM,5,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1165
187,10.12,+0.5,Francis OBIKWELU,22 NOV 1978,POR,3h1,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1165
187,10.12,+0.4,Marc BURNS,07 JAN 1983,TTO,3h2,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1165
187,10.12,-0.3,Michael FRATER,06 OCT 1982,JAM,1h2,,Rieti (ITA),07 SEP 2008,1166
204,10.13,+1.0,Rae Monzavous EDWARDS,07 MAY 1981,USA,2f2,,"Austin, TX (USA)",05 APR 2008,1162
204,10.13,+1.8,Wallace SPEARMON,24 DEC 1984,USA,5,,"National Stadium, Kingston (JAM)",03 MAY 2008,1162
204,10.13,-0.5,Rodney MARTIN,22 DEC 1982,USA,3f2,,"Carson, CA (USA)",18 MAY 2008,1165
204,10.13,-1.1,Travis PADGETT,13 DEC 1986,USA,1h2,,"Tallahassee, FL (USA)",30 MAY 2008,1168
204,10.13,+1.7,Shawn CRAWFORD,14 JAN 1978,USA,6f1,,"Icahn Stadium, New York, NY (USA)",31 MAY 2008,1162
204,10.13,+0.8,Ivory WILLIAMS,02 MAY 1985,USA,3,,"Olympiastadion, Berlin (GER)",01 JUN 2008,1162
204,10.13,+1.7,Kendall STEVENS,26 JAN 1983,USA,3h1,,"Eugene, OR (USA)",28 JUN 2008,1162
204,10.13,+0.8,Rae Monzavous EDWARDS,07 MAY 1981,USA,2h4,,"Eugene, OR (USA)",28 JUN 2008,1162
204,10.13,+0.8,Mark JELKS,10 APR 1984,USA,3h4,,"Eugene, OR (USA)",28 JUN 2008,1162
204,10.13,+0.5,Michael RODGERS,24 APR 1985,USA,4h1,,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1162
204,10.13,+1.2,Ronald POGNON,16 NOV 1982,FRA,2f2,,Rethymno (GRE),14 JUL 2008,1162
204,10.13,-0.1,Fabio CERUTTI,26 SEP 1985,ITA,1h1,,Cagliari (ITA),19 JUL 2008,1162
204,10.13,+0.9,Tyrone EDGAR,29 MAR 1982,GBR,1h6,,"National Stadium, Beijing (CHN)",15 AUG 2008,1162
