Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
62,10.00,+1.1,Kemar BAILEY-COLE,10 JAN 1992,JAM,5,,Kingston (JAM),29 JUN 2012,1206
62,10.00,+1.6,Michael FRATER,06 OCT 1982,JAM,2f1,,Luzern (SUI),17 JUL 2012,1206
62,10.00,+1.6,Marc BURNS,07 JAN 1983,TTO,3f1,,Luzern (SUI),17 JUL 2012,1206
62,10.00,+1.3,Yohan BLAKE,26 DEC 1989,JAM,1h6,,"Olympic Stadium, London (GBR)",04 AUG 2012,1206
62,10.00,-0.1,Ryan BAILEY,13 APR 1989,USA,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",23 AUG 2012,1206
62,10.00,+0.1,Kemar BAILEY-COLE,10 JAN 1992,JAM,1f1,,"Olympiastadion, Berlin (GER)",02 SEP 2012,1206
74,10.01,+0.7,Ryan BAILEY,13 APR 1989,USA,1f1,,"Los Angeles, CA (USA)",05 MAY 2012,1203
74,10.01,+1.1,Nesta CARTER,11 OCT 1985,JAM,6,,Kingston (JAM),29 JUN 2012,1203
74,10.01,+1.0,Usain BOLT,21 AUG 1986,JAM,1sf2,,Kingston (JAM),29 JUN 2012,1203
74,10.01,0.0,Nesta CARTER,11 OCT 1985,JAM,1f1,,Dubnica nad Váhom (SVK),26 AUG 2012,1203
74,10.01,+1.4,Kim COLLINS,05 APR 1976,SKN,4,,"Letzigrund, Zürich (SUI)",30 AUG 2012,1203
79,10.02,-0.4,Asafa POWELL,23 NOV 1982,JAM,1,,"Shanghai Stadium, Shanghai (CHN)",19 MAY 2012,1201
79,10.02,+1.4,Andrew RILEY,06 SEP 1988,JAM,2h2,,"Des Moines, IA (USA)",06 JUN 2012,1199
79,10.02,+1.8,Trell KIMMONS,13 JUL 1985,USA,6,,"Hayward Field, Eugene, OR (USA)",24 JUN 2012,1199
79,10.02,+1.0,Michael FRATER,06 OCT 1982,JAM,2sf2,,Kingston (JAM),29 JUN 2012,1199
79,10.02,+2.0,Dwain CHAMBERS,05 APR 1978,GBR,1h7,,"Olympic Stadium, London (GBR)",04 AUG 2012,1199
79,10.02,+1.0,Richard THOMPSON,07 JUN 1985,TTO,3sf2,,"Olympic Stadium, London (GBR)",05 AUG 2012,1199
79,10.02,-0.1,Jimmy VICAUT,27 FEB 1992,FRA,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",23 AUG 2012,1199
79,10.02,-0.4,Ryan BAILEY,13 APR 1989,USA,1,,"Sports Park Mladost, Zagreb (CRO)",04 SEP 2012,1201
87,10.03,+1.8,Lerone CLARKE,07 JUL 1981,JAM,3f1,,"National Stadium, Kingston (JAM)",05 MAY 2012,1196
87,10.03,0.0,Nickel ASHMEADE,07 APR 1990,JAM,1h1,,"Orlando, FL (USA)",26 MAY 2012,1196
87,10.03,+1.3,Maurice MITCHELL,22 DEC 1989,USA,1h3,,"Des Moines, IA (USA)",06 JUN 2012,1196
87,10.03,+0.7,Walter DIX,31 JAN 1986,USA,1h1,,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1196
87,10.03,+1.6,Ryan BAILEY,13 APR 1989,USA,2h4,,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1196
87,10.03,+1.4,Rondel SORRILLO,24 JAN 1986,TTO,3f2,,Port-of-Spain (TTO),23 JUN 2012,1196
87,10.03,0.0,Justin GATLIN,10 FEB 1982,USA,2,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1196
87,10.03,-1.2,Tyson GAY,09 AUG 1982,USA,1,,"Crystal Palace, London (GBR)",13 JUL 2012,1203
87,10.03,0.0,Nickel ASHMEADE,07 APR 1990,JAM,1,,Linz (AUT),20 AUG 2012,1196
87,10.03,+0.3,Kim COLLINS,05 APR 1976,SKN,4,,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012,1196
87,10.03,+0.3,Nickel ASHMEADE,07 APR 1990,JAM,5,,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012,1196
98,10.04,+1.1,Darvis PATTON,04 DEC 1977,USA,1f1,,"Arlington, TX (USA)",24 MAR 2012,1193
98,10.04,-0.8,Usain BOLT,21 AUG 1986,JAM,1f1,,"Mestský Stadion, Ostrava (CZE)",25 MAY 2012,1197
98,10.04,+0.5,Travis PADGETT,13 DEC 1986,USA,2f2,,"Orlando, FL (USA)",26 MAY 2012,1193
98,10.04,-0.1,Christophe LEMAITRE,11 JUN 1990,FRA,3,,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1193
98,10.04,+1.3,Trell KIMMONS,13 JUL 1985,USA,3,,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1193
98,10.04,+1.3,Walter DIX,31 JAN 1986,USA,4,,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1193
98,10.04,+1.3,Kemar HYMAN,11 OCT 1989,CAY,2h3,,"Des Moines, IA (USA)",06 JUN 2012,1193
98,10.04,+0.2,Keston BLEDMAN,08 MAR 1988,TTO,1sf2,,Port-of-Spain (TTO),23 JUN 2012,1193
98,10.04,-0.6,Tyson GAY,09 AUG 1982,USA,1sf3,,"Hayward Field, Eugene, OR (USA)",24 JUN 2012,1196
98,10.04,0.0,Asafa POWELL,23 NOV 1982,JAM,1h5,,"Olympic Stadium, London (GBR)",04 AUG 2012,1193
98,10.04,+0.7,Keston BLEDMAN,08 MAR 1988,TTO,4sf1,,"Olympic Stadium, London (GBR)",05 AUG 2012,1193
98,10.04,+1.4,Michael FRATER,06 OCT 1982,JAM,5,,"Letzigrund, Zürich (SUI)",30 AUG 2012,1193
98,10.04,+0.3,Ryan BAILEY,13 APR 1989,USA,6,,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012,1193
98,10.04,-0.3,Christophe LEMAITRE,11 JUN 1990,FRA,1,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2012,1194
98,10.04,+1.0,Dwain CHAMBERS,05 APR 1978,GBR,1f1,,Newcastle upon Tyne (GBR),15 SEP 2012,1193
113,10.05,+0.5,Michael FRATER,06 OCT 1982,JAM,2,,George Town (CAY),09 MAY 2012,1189
113,10.05,+0.4,Nesta CARTER,11 OCT 1985,JAM,5,,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1189
113,10.05,+1.2,Michael FRATER,06 OCT 1982,JAM,1,,Taipei City (TPE),26 MAY 2012,1189
113,10.05,-0.1,Kim COLLINS,05 APR 1976,SKN,4,,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1189
113,10.05,+1.3,Darvis PATTON,04 DEC 1977,USA,5,,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1189
113,10.05,+1.3,Nesta CARTER,11 OCT 1985,JAM,6,,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1189
113,10.05,+1.4,Charles SILMON,04 JUL 1991,USA,3h2,,"Des Moines, IA (USA)",06 JUN 2012,1189
113,10.05,0.0,Yohan BLAKE,26 DEC 1989,JAM,1f1,,Edmonton (CAN),16 JUN 2012,1189
113,10.05,+1.5,Michael RODGERS,24 APR 1985,USA,1h3,,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1189
113,10.05,+0.1,Adam GEMILI,06 OCT 1993,GBR,1,,"Estadio Olímpico, Barcelona (ESP)",11 JUL 2012,1189
113,10.05,+1.0,Dwain CHAMBERS,05 APR 1978,GBR,4sf2,,"Olympic Stadium, London (GBR)",05 AUG 2012,1189
124,10.06,+1.8,Simon MAGAKWE,14 MAY 1986,RSA,1sf3,,Johannesburg (RSA),27 APR 2012,1186
124,10.06,+0.5,Keston BLEDMAN,08 MAR 1988,TTO,3,,George Town (CAY),09 MAY 2012,1186
124,10.06,+0.3,Michael RODGERS,24 APR 1985,USA,2,,Daegu (KOR),16 MAY 2012,1186
124,10.06,+0.7,Darvis PATTON,04 DEC 1977,USA,2h1,,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1186
124,10.06,+1.4,Marc BURNS,07 JAN 1983,TTO,4f2,,Port-of-Spain (TTO),23 JUN 2012,1186
124,10.06,+1.4,Justin GATLIN,10 FEB 1982,USA,1sf2,,"Hayward Field, Eugene, OR (USA)",24 JUN 2012,1186
124,10.06,+0.2,Usain BOLT,21 AUG 1986,JAM,1h1,,Kingston (JAM),28 JUN 2012,1186
124,10.06,+1.5,Kemar BAILEY-COLE,10 JAN 1992,JAM,4sf1,,Kingston (JAM),29 JUN 2012,1186
124,10.06,+0.9,Jason ROGERS,31 AUG 1991,SKN,1,,Irapuato (MEX),06 JUL 2012,1186
124,10.06,-1.5,Ryan BAILEY,13 APR 1989,USA,1h1,,"Crystal Palace, London (GBR)",13 JUL 2012,1195
124,10.06,+1.0,Jason YOUNG,21 MAR 1991,JAM,1f2,,Luzern (SUI),17 JUL 2012,1186
124,10.06,+1.5,Ben Youssef MEITÉ,11 NOV 1986,CIV,2h3,,"Olympic Stadium, London (GBR)",04 AUG 2012,1186
124,10.06,+1.7,Adam GEMILI,06 OCT 1993,GBR,2sf3,,"Olympic Stadium, London (GBR)",05 AUG 2012,1186
124,10.06,+0.7,Nesta CARTER,11 OCT 1985,JAM,2,,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1186
124,10.06,+0.3,Jimmy VICAUT,27 FEB 1992,FRA,7,,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012,1186
139,10.07,+0.8,Kemar HYMAN,11 OCT 1989,CAY,1,,"Charlottesville, VA (USA)",21 APR 2012,1182
139,10.07,+0.4,Calesio NEWMAN,20 AUG 1986,USA,1f2,,Port-of-Spain (TTO),19 MAY 2012,1182
139,10.07,+1.5,Emmanuel CALLENDER,10 MAY 1984,TTO,1f1,,Rio de Janeiro (BRA),20 MAY 2012,1182
139,10.07,+1.3,Michael RODGERS,24 APR 1985,USA,7,,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1182
139,10.07,+1.1,Lerone CLARKE,07 JUL 1981,JAM,7,,Kingston (JAM),29 JUN 2012,1182
139,10.07,+1.0,Lerone CLARKE,07 JUL 1981,JAM,3sf2,,Kingston (JAM),29 JUN 2012,1182
139,10.07,+1.3,Ryota YAMAGATA,10 JUN 1992,JPN,2h6,,"Olympic Stadium, London (GBR)",04 AUG 2012,1182
139,10.07,+1.4,Christophe LEMAITRE,11 JUN 1990,FRA,6,,"Letzigrund, Zürich (SUI)",30 AUG 2012,1182
139,10.07,+0.1,Kim COLLINS,05 APR 1976,SKN,2f1,,"Olympiastadion, Berlin (GER)",02 SEP 2012,1182
148,10.08,-2.2,Calesio NEWMAN,20 AUG 1986,USA,1h1,,"Greensboro, NC (USA)",20 APR 2012,1192
148,10.08,+1.0,Marc BURNS,07 JAN 1983,TTO,2,,"Auburn, AL (USA)",21 APR 2012,1179
148,10.08,+2.0,Ryota YAMAGATA,10 JUN 1992,JPN,1h2,,Hiroshima (JPN),29 APR 2012,1179
148,10.08,-0.4,Michael RODGERS,24 APR 1985,USA,2,,"Shanghai Stadium, Shanghai (CHN)",19 MAY 2012,1181
148,10.08,+0.8,Adam GEMILI,06 OCT 1993,GBR,1f1,,Regensburg (GER),02 JUN 2012,1179
148,10.08,+1.0,Jak Ali HARVEY,04 MAY 1989,JAM,4sf2,,Kingston (JAM),29 JUN 2012,1179
148,10.08,0.0,Christophe LEMAITRE,11 JUN 1990,FRA,3,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1179
148,10.08,+1.7,Derrick ATKINS,05 JAN 1984,BAH,3sf3,,"Olympic Stadium, London (GBR)",05 AUG 2012,1179
148,10.08,+1.4,Darvis PATTON,04 DEC 1977,USA,7,,"Letzigrund, Zürich (SUI)",30 AUG 2012,1179
157,10.09,+0.1,Nickel ASHMEADE,07 APR 1990,JAM,1f1,,"Coral Gables, FL (USA)",14 APR 2012,1176
157,10.09,+1.0,Keenan BROCK,01 JUN 1992,USA,3,,"Auburn, AL (USA)",21 APR 2012,1176
157,10.09,+1.8,Darvis PATTON,04 DEC 1977,USA,4f1,,"National Stadium, Kingston (JAM)",05 MAY 2012,1176
157,10.09,+1.0,Kemar BAILEY-COLE,10 JAN 1992,JAM,1f2,,"National Stadium, Kingston (JAM)",05 MAY 2012,1176
157,10.09,+1.4,Isiah YOUNG,05 JAN 1990,USA,4h2,,"Des Moines, IA (USA)",06 JUN 2012,1176
157,10.09,+1.3,Marcus ROWLAND,11 MAR 1990,USA,3h3,,"Des Moines, IA (USA)",06 JUN 2012,1176
157,10.09,+0.7,Richard THOMPSON,07 JUN 1985,TTO,4f1,,"Icahn Stadium, New York, NY (USA)",09 JUN 2012,1176
157,10.09,-0.4,Derrick ATKINS,05 JAN 1984,BAH,1f1,,"Clermont, FL (USA)",09 JUN 2012,1178
157,10.09,+1.7,Kim COLLINS,05 APR 1976,SKN,1f1,,Bird Rock (SKN),10 JUN 2012,1176
157,10.09,-0.7,Christophe LEMAITRE,11 JUN 1990,FRA,1,,"Olympiastadion, Helsinki (FIN)",28 JUN 2012,1180
157,10.09,+1.3,Michael FRATER,06 OCT 1982,JAM,1h4,,Kingston (JAM),28 JUN 2012,1176
157,10.09,-1.2,Ryan BAILEY,13 APR 1989,USA,2,,"Crystal Palace, London (GBR)",13 JUL 2012,1183
157,10.09,+1.0,Calesio NEWMAN,20 AUG 1986,USA,2f2,,Luzern (SUI),17 JUL 2012,1176
157,10.09,+1.9,Michael FRATER,06 OCT 1982,JAM,1f1,,Szczecin (POL),21 JUL 2012,1176
157,10.09,+0.7,Julian REUS,29 APR 1988,GER,1f2,,Weinheim (GER),27 JUL 2012,1176
157,10.09,+1.5,Justyn WARNER,28 JUN 1987,CAN,3h3,,"Olympic Stadium, London (GBR)",04 AUG 2012,1176
157,10.09,+0.4,Usain BOLT,21 AUG 1986,JAM,1h4,,"Olympic Stadium, London (GBR)",04 AUG 2012,1176
157,10.09,+1.7,Justyn WARNER,28 JUN 1987,CAN,4sf3,,"Olympic Stadium, London (GBR)",05 AUG 2012,1176
157,10.09,+0.7,Nesta CARTER,11 OCT 1985,JAM,1,,Padova (ITA),02 SEP 2012,1176
157,10.09,-0.3,Kim COLLINS,05 APR 1976,SKN,2,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2012,1177
177,10.10,+1.6,Jak Ali HARVEY,04 MAY 1989,JAM,2f4,,Kingston (JAM),14 APR 2012,1172
177,10.10,+1.8,Daniel BAILEY,09 SEP 1986,ANT,5f1,,"National Stadium, Kingston (JAM)",05 MAY 2012,1172
177,10.10,+1.5,Ramone MCKENZIE,15 NOV 1990,JAM,1f1,,"Clermont, FL (USA)",19 MAY 2012,1172
177,10.10,+1.0,Antoine ADAMS,31 AUG 1988,SKN,1,,Basseterre (SKN),03 JUN 2012,1172
177,10.10,+0.6,Lerone CLARKE,07 JUL 1981,JAM,3,,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1172
177,10.10,+1.4,Aziz OUHADI,24 JUL 1984,MAR,1,,Brazzaville (CGO),10 JUN 2012,1172
177,10.10,+1.4,Jeff DEMPS,08 JAN 1990,USA,2sf1,,"Hayward Field, Eugene, OR (USA)",24 JUN 2012,1172
177,10.10,+1.4,Darvis PATTON,04 DEC 1977,USA,2sf2,,"Hayward Field, Eugene, OR (USA)",24 JUN 2012,1172
177,10.10,-0.6,Trell KIMMONS,13 JUL 1985,USA,2sf3,,"Hayward Field, Eugene, OR (USA)",24 JUN 2012,1175
177,10.10,+1.9,Nesta CARTER,11 OCT 1985,JAM,2f1,,Szczecin (POL),21 JUL 2012,1172
177,10.10,+1.7,Ryota YAMAGATA,10 JUN 1992,JPN,5sf3,,"Olympic Stadium, London (GBR)",05 AUG 2012,1172
188,10.11,+1.1,Jeff DEMPS,08 JAN 1990,USA,1f1,,"Gainesville, FL (USA)",06 APR 2012,1169
188,10.11,+0.9,Simon MAGAKWE,14 MAY 1986,RSA,1,,Port Elizabeth (RSA),14 APR 2012,1169
188,10.11,+0.5,Kim COLLINS,05 APR 1976,SKN,4,,George Town (CAY),09 MAY 2012,1169
188,10.11,+0.4,Darvis PATTON,04 DEC 1977,USA,6,,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1169
188,10.11,+1.5,Cordero GRAY,09 MAY 1989,USA,2f1,,"Clermont, FL (USA)",19 MAY 2012,1169
188,10.11,+1.2,Kemar HYMAN,11 OCT 1989,CAY,1sf3,,"Jacksonville, FL (USA)",25 MAY 2012,1169
188,10.11,0.0,Travis PADGETT,13 DEC 1986,USA,2h1,,"Orlando, FL (USA)",26 MAY 2012,1169
188,10.11,+1.2,Adam GEMILI,06 OCT 1993,GBR,1h4,,Regensburg (GER),02 JUN 2012,1169
188,10.11,+1.3,Prezel HARDY,01 JUN 1992,USA,4h3,,"Des Moines, IA (USA)",06 JUN 2012,1169
188,10.11,0.0,Trell KIMMONS,13 JUL 1985,USA,2f1,,Edmonton (CAN),16 JUN 2012,1169
188,10.11,+0.8,Joseph Obinna METU,12 JUL 1988,NGR,1,,Calabar (NGR),22 JUN 2012,1169
188,10.11,+1.7,Trell KIMMONS,13 JUL 1985,USA,2h5,,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1169
188,10.11,+0.2,Rondel SORRILLO,24 JAN 1986,TTO,2sf2,,Port-of-Spain (TTO),23 JUN 2012,1169
188,10.11,+1.4,Ryan BAILEY,13 APR 1989,USA,3sf2,,"Hayward Field, Eugene, OR (USA)",24 JUN 2012,1169
188,10.11,+0.6,Kim COLLINS,05 APR 1976,SKN,1,,Sotteville-lès-Rouen (FRA),10 JUL 2012,1169
188,10.11,+1.9,Mario FORSYTHE,30 OCT 1985,JAM,3f1,,Szczecin (POL),21 JUL 2012,1169
188,10.11,0.0,Adam GEMILI,06 OCT 1993,GBR,2h5,,"Olympic Stadium, London (GBR)",04 AUG 2012,1169
188,10.11,+2.0,Jimmy VICAUT,27 FEB 1992,FRA,2h7,,"Olympic Stadium, London (GBR)",04 AUG 2012,1169
188,10.11,+1.0,Gerald PHIRI,06 OCT 1988,ZAM,5sf2,,"Olympic Stadium, London (GBR)",05 AUG 2012,1169
207,10.12,+0.1,Keston BLEDMAN,08 MAR 1988,TTO,2f1,,"Coral Gables, FL (USA)",14 APR 2012,1165
207,10.12,+1.2,Brijesh LAWRENCE,27 DEC 1989,SKN,1,,"Crete, NE (USA)",21 APR 2012,1165
207,10.12,-1.9,Keston BLEDMAN,08 MAR 1988,TTO,1f2,,Ponce (PUR),12 MAY 2012,1176
207,10.12,+1.5,Oshane BAILEY,08 SEP 1989,JAM,3f1,,"Clermont, FL (USA)",19 MAY 2012,1165
207,10.12,+0.8,Justin GATLIN,10 FEB 1982,USA,1,,Rabat (MAR),27 MAY 2012,1165
207,10.12,+1.4,Emmanuel CALLENDER,10 MAY 1984,TTO,5f2,,Port-of-Spain (TTO),23 JUN 2012,1165
