Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
54,10.11,+0.2,Donovan BAILEY,16 DEC 1967,CAN,1,,Köln (GER),18 AUG 1995,1169
54,10.11,-0.4,Olapade ADENIKEN,19 AUG 1969,NGR,2,,Bruxelles (BEL),25 AUG 1995,1171
54,10.11,+0.7,Bruny SURIN,12 JUL 1967,CAN,1,,Kobe (JPN),17 SEP 1995,1169
54,10.11,+0.1,Emmanuel TUFFOUR,02 DEC 1966,GHA,3,,Johannesburg (RSA),23 SEP 1995,1169
59,10.12,+0.1,Donovan BAILEY,16 DEC 1967,CAN,1,,"Buffalo Grove, IL (USA)",10 JUN 1995,1165
59,10.12,+0.8,Frank FREDERICKS,02 OCT 1967,NAM,3,,Paris (FRA),03 JUL 1995,1165
59,10.12,+1.6,Darren BRAITHWAITE,20 JAN 1969,GBR,1sf1,,Birmingham (GBR),15 JUL 1995,1165
59,10.12,-0.8,Linford CHRISTIE,02 APR 1960,GBR,1,,Oslo (NOR),21 JUL 1995,1169
59,10.12,+1.0,Dennis MITCHELL,20 FEB 1966,USA,1h1,,Oslo (NOR),21 JUL 1995,1165
59,10.12,+0.2,Emmanuel TUFFOUR,02 DEC 1966,GHA,1,,Hechtel (BEL),22 JUL 1995,1165
59,10.12,+1.0,Linford CHRISTIE,02 APR 1960,GBR,6,,"Ullevi Stadium, Göteborg (SWE)",06 AUG 1995,1165
59,10.12,-0.2,Linford CHRISTIE,02 APR 1960,GBR,4sf1,,"Ullevi Stadium, Göteborg (SWE)",06 AUG 1995,1166
59,10.12,+0.2,Olapade ADENIKEN,19 AUG 1969,NGR,2,,Köln (GER),18 AUG 1995,1165
59,10.12,+0.6,Jon DRUMMOND,09 SEP 1968,USA,4,,Tokyo (JPN),15 SEP 1995,1165
69,10.13,,Olapade ADENIKEN,19 AUG 1969,NGR,1,,"Walker Track, Johnson City, TN (USA) (i)",28 JAN 1995,1167
69,10.13,+1.7,Anthony BARNES,23 DEC 1965,USA,2h3,,"Fresno, CA (USA)",01 APR 1995,1162
69,10.13,-0.6,Michael GREEN,07 NOV 1970,JAM,1,,São Paulo (BRA),14 MAY 1995,1165
69,10.13,+0.5,Augustine NKETIA,30 DEC 1970,NZL,1,,Lindau (GER),28 JUL 1995,1162
69,10.13,+0.7,Donovan BAILEY,16 DEC 1967,CAN,1h3,,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995,1162
69,10.13,-1.0,Olapade ADENIKEN,19 AUG 1969,NGR,4,,Zürich (SUI),16 AUG 1995,1168
69,10.13,-0.4,Jon DRUMMOND,09 SEP 1968,USA,3,,Bruxelles (BEL),25 AUG 1995,1164
69,10.13,+0.1,Damien MARSH,28 MAR 1971,AUS,1,,"Stade Louis II, Monaco (MON)",09 SEP 1995,1162
69,10.13,+0.1,Donovan BAILEY,16 DEC 1967,CAN,2,,"Stade Louis II, Monaco (MON)",09 SEP 1995,1162
69,10.13,,Michael GREEN,07 NOV 1970,JAM,1,,Pune (IND),13 SEP 1995,1162
79,10.14,,Michael GREEN,07 NOV 1970,JAM,2,,"Walker Track, Johnson City, TN (USA) (i)",28 JAN 1995,1164
79,10.14,+0.7,Deji ALIU,22 NOV 1975,NGR,1,,Nairobi (KEN),27 MAY 1995,1159
79,10.14,-0.1,Bruny SURIN,12 JUL 1967,CAN,3,,"Stade Louis II, Monaco (MON)",25 JUL 1995,1159
79,10.14,-1.1,Michael GREEN,07 NOV 1970,JAM,1,,Rhede (GER),30 JUL 1995,1165
79,10.14,-0.5,Bruny SURIN,12 JUL 1967,CAN,2qf5,,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995,1162
79,10.14,+0.8,Jon DRUMMOND,09 SEP 1968,USA,1h1,,Zürich (SUI),16 AUG 1995,1159
79,10.14,-0.4,Bruny SURIN,12 JUL 1967,CAN,4,,Bruxelles (BEL),25 AUG 1995,1161
79,10.14,+0.1,Jon DRUMMOND,09 SEP 1968,USA,3,,"Stade Louis II, Monaco (MON)",09 SEP 1995,1159
79,10.14,+0.7,Bruny SURIN,12 JUL 1967,CAN,1h2,,Tokyo (JPN),15 SEP 1995,1159
88,10.15,0.0,Terry BOWEN,15 SEP 1971,USA,1,,"Portland, OR (USA)",20 MAY 1995,1155
88,10.15,+1.5,Vitaliy SAVIN,23 JAN 1966,KAZ,1,,Almaty (KAZ),20 MAY 1995,1155
88,10.15,+0.8,Linford CHRISTIE,02 APR 1960,GBR,2f1,,"Stadio Olimpico, Roma (ITA)",08 JUN 1995,1155
88,10.15,-0.1,Jon DRUMMOND,09 SEP 1968,USA,4,,"Stade Louis II, Monaco (MON)",25 JUL 1995,1155
88,10.15,0.0,Linford CHRISTIE,02 APR 1960,GBR,1qf2,,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995,1155
93,10.16,+0.4,Raymond STEWART,18 MAR 1965,JAM,2,,Kingston (JAM),06 MAY 1995,1152
93,10.16,+0.4,Terry BOWEN,15 SEP 1971,USA,3,,Kingston (JAM),06 MAY 1995,1152
93,10.16,+0.4,Davidson EZINWA,22 NOV 1971,NGR,1,,Jena (GER),01 JUN 1995,1152
93,10.16,+0.5,Kareem STREETE-THOMPSON,30 MAR 1973,USA,3,,"Knoxville, TN (USA)",03 JUN 1995,1152
93,10.16,+0.8,Michael GREEN,07 NOV 1970,JAM,3f1,,"Stadio Olimpico, Roma (ITA)",08 JUN 1995,1152
93,10.16,+0.8,Dennis MITCHELL,20 FEB 1966,USA,1f2,,"Stadio Olimpico, Roma (ITA)",08 JUN 1995,1152
93,10.16,+0.6,Emmanuel TUFFOUR,02 DEC 1966,GHA,2,,Nürnberg (GER),15 JUN 1995,1152
93,10.16,-0.3,Donovan BAILEY,16 DEC 1967,CAN,1,,"Crystal Palace, London (GBR)",07 JUL 1995,1153
93,10.16,+1.5,Olapade ADENIKEN,19 AUG 1969,NGR,2h3,,Oslo (NOR),21 JUL 1995,1152
93,10.16,+1.8,Olapade ADENIKEN,19 AUG 1969,NGR,3sf2,,"Ullevi Stadium, Göteborg (SWE)",06 AUG 1995,1152
93,10.16,+0.2,Michael GREEN,07 NOV 1970,JAM,3,,Köln (GER),18 AUG 1995,1152
93,10.16,+1.3,David DOLLÉ,30 MAY 1969,SUI,1f1,,La Chaux-de-Fonds (SUI),20 AUG 1995,1152
93,10.16,,Emmanuel TUFFOUR,02 DEC 1966,GHA,1,,Daun (GER),02 SEP 1995,1152
106,10.17,+0.9,Glenroy GILBERT,31 AUG 1968,CAN,2,,"Baton Rouge, LA (USA)",22 APR 1995,1148
106,10.17,+0.4,Osmond EZINWA,22 NOV 1971,NGR,2,,Jena (GER),01 JUN 1995,1148
106,10.17,-0.1,Joel ISASI,31 JUL 1967,CUB,1,,La Habana (CUB),30 JUN 1995,1148
106,10.17,-0.3,Michael GREEN,07 NOV 1970,JAM,2,,"Crystal Palace, London (GBR)",07 JUL 1995,1149
106,10.17,+1.0,Bruny SURIN,12 JUL 1967,CAN,2h1,,Oslo (NOR),21 JUL 1995,1148
106,10.17,+0.9,Michael GREEN,07 NOV 1970,JAM,2h2,,Oslo (NOR),21 JUL 1995,1148
106,10.17,+1.8,Raymond STEWART,18 MAR 1965,JAM,4sf2,,"Ullevi Stadium, Göteborg (SWE)",06 AUG 1995,1148
106,10.17,0.0,Jon DRUMMOND,09 SEP 1968,USA,3,,"Olympiastadion, Berlin (GER)",01 SEP 1995,1148
106,10.17,+0.1,Bruny SURIN,12 JUL 1967,CAN,4,,"Stade Louis II, Monaco (MON)",09 SEP 1995,1148
115,10.18,+1.8,Frank FREDERICKS,02 OCT 1967,NAM,1,,Mito (JPN),07 MAY 1995,1145
115,10.18,-0.6,Robson DA SILVA,04 SEP 1964,BRA,2,,São Paulo (BRA),14 MAY 1995,1148
115,10.18,+1.8,Tony MCCALL,16 JUN 1974,USA,2h1,,"Knoxville, TN (USA)",01 JUN 1995,1145
115,10.18,+0.5,Obadele THOMPSON,30 MAR 1976,BAR,4,,"Knoxville, TN (USA)",03 JUN 1995,1145
115,10.18,+0.9,Darren BRAITHWAITE,20 JAN 1969,GBR,1h1,,Soria (ESP),16 JUN 1995,1145
115,10.18,+0.8,Jon DRUMMOND,09 SEP 1968,USA,4,,Paris (FRA),03 JUL 1995,1145
115,10.18,+0.7,Sam JEFFERSON,19 APR 1971,USA,2f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 1995,1145
115,10.18,-0.4,Obadele THOMPSON,30 MAR 1976,BAR,1,,Ciudad de Guatemala (GUA),14 JUL 1995,1147
115,10.18,-1.2,Linford CHRISTIE,02 APR 1960,GBR,1,,Birmingham (GBR),15 JUL 1995,1152
115,10.18,-0.1,Dennis MITCHELL,20 FEB 1966,USA,5,,"Stade Louis II, Monaco (MON)",25 JUL 1995,1145
115,10.18,-0.3,Frank FREDERICKS,02 OCT 1967,NAM,1h2,,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995,1146
115,10.18,-0.3,Donovan BAILEY,16 DEC 1967,CAN,1qf1,,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995,1146
115,10.18,-0.5,Renward WELLS,23 FEB 1970,BAH,3qf5,,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995,1148
128,10.19,,Donovan POWELL,31 OCT 1971,JAM,1,,"College Station, TX (USA)",18 MAR 1995,1142
128,10.19,+1.0,Frank FREDERICKS,02 OCT 1967,NAM,1,,"Provo, UT (USA)",22 APR 1995,1142
128,10.19,+0.4,Obadele THOMPSON,30 MAR 1976,BAR,1,,"Des Moines, IA (USA)",28 APR 1995,1142
128,10.19,-0.9,Glenroy GILBERT,31 AUG 1968,CAN,1,,"Baton Rouge, LA (USA)",13 MAY 1995,1147
128,10.19,+1.9,Jonathan CARTER,05 MAY 1972,USA,1,,"Tallahassee, FL (USA)",13 MAY 1995,1142
128,10.19,0.0,Ato BOLDON,30 DEC 1973,TTO,1h2,,"Tucson, AZ (USA)",19 MAY 1995,1142
128,10.19,+0.8,Maurice GREENE,23 JUL 1974,USA,1,,Bratislava (SVK),30 MAY 1995,1142
128,10.19,+0.3,Glenroy GILBERT,31 AUG 1968,CAN,1,,Paris-St-Denis (FRA),01 JUN 1995,1142
128,10.19,+0.4,Raymond STEWART,18 MAR 1965,JAM,3,,Jena (GER),01 JUN 1995,1142
128,10.19,+0.7,Michael GREEN,07 NOV 1970,JAM,1,,Moskva (RUS),05 JUN 1995,1142
128,10.19,+1.4,Daniel EFFIONG,17 JUN 1972,NGR,2,,Rehlingen (GER),05 JUN 1995,1142
128,10.19,-0.8,Raymond STEWART,18 MAR 1965,JAM,3,,Kingston (JAM),23 JUN 1995,1146
128,10.19,,Obadele THOMPSON,30 MAR 1976,BAR,2,,Bridgetown (BAR),24 JUN 1995,1142
128,10.19,+1.2,Michael GREEN,07 NOV 1970,JAM,1,,Gateshead (GBR),02 JUL 1995,1142
128,10.19,-0.8,Olapade ADENIKEN,19 AUG 1969,NGR,3,,Oslo (NOR),21 JUL 1995,1146
128,10.19,-0.8,Dennis MITCHELL,20 FEB 1966,USA,4,,Oslo (NOR),21 JUL 1995,1146
128,10.19,-0.1,Michael GREEN,07 NOV 1970,JAM,6,,"Stade Louis II, Monaco (MON)",25 JUL 1995,1142
128,10.19,+0.9,Emmanuel TUFFOUR,02 DEC 1966,GHA,1h1,,Lindau (GER),28 JUL 1995,1142
128,10.19,+0.8,Darren BRAITHWAITE,20 JAN 1969,GBR,3h2,,Zürich (SUI),16 AUG 1995,1142
147,10.20,-0.7,Clinton BUFUKU,06 FEB 1972,ZAM,1,,"Arlington, TX (USA)",01 APR 1995,1142
147,10.20,-0.7,David OAKS,12 MAY 1972,USA,2,,"Arlington, TX (USA)",01 APR 1995,1142
147,10.20,+1.3,Bode OSAGIOBARE,01 DEC 1970,NGR,1h3,,"Knoxville, TN (USA)",01 JUN 1995,1138
147,10.20,-0.3,Jon DRUMMOND,09 SEP 1968,USA,3,,"Crystal Palace, London (GBR)",07 JUL 1995,1139
147,10.20,-0.3,Ato BOLDON,30 DEC 1973,TTO,4,,"Crystal Palace, London (GBR)",07 JUL 1995,1139
147,10.20,-0.1,Michael GREEN,07 NOV 1970,JAM,1,,Malles Venosta (ITA),15 JUL 1995,1138
147,10.20,-0.1,Maurice GREENE,23 JUL 1974,USA,7,,"Stade Louis II, Monaco (MON)",25 JUL 1995,1138
147,10.20,+0.6,Deji ALIU,22 NOV 1975,NGR,1h1,,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995,1138
147,10.20,0.0,Michael GREEN,07 NOV 1970,JAM,1h4,,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995,1138
147,10.20,+1.0,Olapade ADENIKEN,19 AUG 1969,NGR,7,,"Ullevi Stadium, Göteborg (SWE)",06 AUG 1995,1138
147,10.20,-0.2,Robson DA SILVA,04 SEP 1964,BRA,5sf1,,"Ullevi Stadium, Göteborg (SWE)",06 AUG 1995,1139
147,10.20,+1.8,Damien MARSH,28 MAR 1971,AUS,5sf2,,"Ullevi Stadium, Göteborg (SWE)",06 AUG 1995,1138
147,10.20,-1.0,Ato BOLDON,30 DEC 1973,TTO,5,,Zürich (SUI),16 AUG 1995,1144
147,10.20,+0.8,Bruny SURIN,12 JUL 1967,CAN,2h1,,Zürich (SUI),16 AUG 1995,1138
147,10.20,+0.8,Linford CHRISTIE,02 APR 1960,GBR,1,,Rieti (ITA),05 SEP 1995,1138
147,10.20,+0.1,Linford CHRISTIE,02 APR 1960,GBR,5,,"Stade Louis II, Monaco (MON)",09 SEP 1995,1138
147,10.20,,Donovan BAILEY,16 DEC 1967,CAN,1,,Pune (IND),13 SEP 1995,1138
147,10.20,+0.9,Donovan BAILEY,16 DEC 1967,CAN,1h1,,Tokyo (JPN),15 SEP 1995,1138
165,10.21,+2.0,Shane NAYLOR,03 NOV 1967,AUS,1,,Canberra (AUS),18 MAR 1995,1135
165,10.21,+1.4,Koji ITO,29 JAN 1970,JPN,1h4,,Tokyo (JPN),09 JUN 1995,1135
165,10.21,+0.6,Glenroy GILBERT,31 AUG 1968,CAN,3,,Nürnberg (GER),15 JUN 1995,1135
165,10.21,+1.2,Donovan BAILEY,16 DEC 1967,CAN,1,,Villeneuve d'Ascq (FRA),17 JUN 1995,1135
165,10.21,+1.4,Frank FREDERICKS,02 OCT 1967,NAM,1,,Cottbus (GER),21 JUN 1995,1135
165,10.21,-0.5,Dennis MITCHELL,20 FEB 1966,USA,1f1,,Stockholm (SWE),10 JUL 1995,1138
165,10.21,-1.1,Emmanuel TUFFOUR,02 DEC 1966,GHA,2,,Rhede (GER),30 JUL 1995,1141
165,10.21,+1.3,Pascal THEOPHILE,22 FEB 1970,FRA,2f1,,La Chaux-de-Fonds (SUI),20 AUG 1995,1135
165,10.21,+0.1,Michael GREEN,07 NOV 1970,JAM,6,,"Stade Louis II, Monaco (MON)",09 SEP 1995,1135
174,10.22,-0.5,Bruny SURIN,12 JUL 1967,CAN,1,,Kourou (FRA),29 APR 1995,1135
174,10.22,-1.2,Frank NWANKPA,26 MAY 1973,NGR,1h2,,"Ames, IA (USA)",15 MAY 1995,1139
174,10.22,-0.9,Tony MCCALL,16 JUN 1974,USA,1sf1,,"Knoxville, TN (USA)",02 JUN 1995,1137
174,10.22,+0.5,Clinton BUFUKU,06 FEB 1972,ZAM,5,,"Knoxville, TN (USA)",03 JUN 1995,1132
174,10.22,+0.6,Davidson EZINWA,22 NOV 1971,NGR,1,,"FBK Stadium, Hengelo (NED)",05 JUN 1995,1132
174,10.22,+0.6,Yoshitaka ITO,23 JUN 1970,JPN,1,,Tokyo (JPN),10 JUN 1995,1132
174,10.22,+0.3,Oleksiy CHIKHACHOV,05 JUL 1971,UKR,1,,Kyiv (UKR),12 JUN 1995,1132
174,10.22,+1.4,Darren BRAITHWAITE,20 JAN 1969,GBR,2,,Helsinki (FIN),28 JUN 1995,1132
174,10.22,+1.2,Maurice GREENE,23 JUL 1974,USA,2,,Gateshead (GBR),02 JUL 1995,1132
174,10.22,+0.9,Vitaliy MEDVEDEV,06 JAN 1977,KAZ,2f1,,Almaty (KAZ),14 JUL 1995,1132
174,10.22,-0.1,Emmanuel TUFFOUR,02 DEC 1966,GHA,2,,Malles Venosta (ITA),15 JUL 1995,1132
174,10.22,+1.5,David DOLLÉ,30 MAY 1969,SUI,1,,Jona (SUI),23 JUL 1995,1132
174,10.22,+0.5,Emmanuel TUFFOUR,02 DEC 1966,GHA,2,,Lindau (GER),28 JUL 1995,1132
174,10.22,+1.8,Joel ISASI,31 JUL 1967,CUB,6sf2,,"Ullevi Stadium, Göteborg (SWE)",06 AUG 1995,1132
174,10.22,-1.0,Darren BRAITHWAITE,20 JAN 1969,GBR,6,,Zürich (SUI),16 AUG 1995,1138
174,10.22,-0.4,Donovan BAILEY,16 DEC 1967,CAN,5,,Bruxelles (BEL),25 AUG 1995,1134
174,10.22,0.0,Frank FREDERICKS,02 OCT 1967,NAM,4,,"Olympiastadion, Berlin (GER)",01 SEP 1995,1132
174,10.22,0.0,Olapade ADENIKEN,19 AUG 1969,NGR,5,,"Olympiastadion, Berlin (GER)",01 SEP 1995,1132
174,10.22,+0.6,Dennis MITCHELL,20 FEB 1966,USA,5,,Tokyo (JPN),15 SEP 1995,1132
174,10.22,+0.9,Dennis MITCHELL,20 FEB 1966,USA,2h1,,Tokyo (JPN),15 SEP 1995,1132
194,10.23,0.0,Obadele THOMPSON,30 MAR 1976,BAR,1,,"El Paso, TX (USA)",15 APR 1995,1128
194,10.23,+1.1,Jon DRUMMOND,09 SEP 1968,USA,1,,"Philadelphia, PA (USA)",27 APR 1995,1128
194,10.23,+1.1,Andre CASON,20 JAN 1969,USA,2,,"Philadelphia, PA (USA)",27 APR 1995,1128
194,10.23,-1.3,Daniel EFFIONG,17 JUN 1972,NGR,1,,Hamamatsu (JPN),03 MAY 1995,1135
194,10.23,-0.6,Raymond STEWART,18 MAR 1965,JAM,1,,San José (USA),27 MAY 1995,1131
194,10.23,-0.4,Michael GREEN,07 NOV 1970,JAM,1,,Dijon (FRA),28 MAY 1995,1130
194,10.23,+1.7,Obadele THOMPSON,30 MAR 1976,BAR,2h2,,"Knoxville, TN (USA)",01 JUN 1995,1128
194,10.23,+0.3,Bruny SURIN,12 JUL 1967,CAN,2,,Paris-St-Denis (FRA),01 JUN 1995,1128
194,10.23,+0.7,Dennis MITCHELL,20 FEB 1966,USA,2,,Moskva (RUS),05 JUN 1995,1128
194,10.23,+0.8,Glenroy GILBERT,31 AUG 1968,CAN,2f2,,"Stadio Olimpico, Roma (ITA)",08 JUN 1995,1128
194,10.23,,Emmanuel TUFFOUR,02 DEC 1966,GHA,1,,Kehl (GER),10 JUN 1995,1128
194,10.23,,Emmanuel TUFFOUR,02 DEC 1966,GHA,1,,Heilbronn (GER),23 JUN 1995,1128
194,10.23,+0.7,Patrick STEVENS,31 JAN 1968,BEL,3f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 1995,1128
194,10.23,-0.5,Ato BOLDON,30 DEC 1973,TTO,2f1,,Stockholm (SWE),10 JUL 1995,1131
194,10.23,+1.5,Patrick STEVENS,31 JAN 1968,BEL,1,,Oordegem (BEL),16 JUL 1995,1128
194,10.23,,Tony MCCALL,16 JUN 1974,USA,1,,"Indianapolis, IN (USA)",22 JUL 1995,1128
194,10.23,-0.8,Olapade ADENIKEN,19 AUG 1969,NGR,1qf3,,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995,1132
194,10.23,-0.5,Darren BRAITHWAITE,20 JAN 1969,GBR,4qf5,,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995,1131
194,10.23,+1.3,Geir MOEN,26 JUN 1969,NOR,1,,Lillehammer (NOR),18 AUG 1995,1128
213,10.24,-1.2,Ato BOLDON,30 DEC 1973,TTO,1,,"Los Angeles, CA (USA)",06 MAY 1995,1132
213,10.24,0.0,Frank NWANKPA,26 MAY 1973,NGR,1,,"Ames, IA (USA)",16 MAY 1995,1125
213,10.24,0.0,Brian LEWIS,05 DEC 1974,USA,2,,"Portland, OR (USA)",20 MAY 1995,1125
213,10.24,+1.1,Davidson EZINWA,22 NOV 1971,NGR,1,,Arnsberg (GER),27 MAY 1995,1125
213,10.24,+1.3,Clinton BUFUKU,06 FEB 1972,ZAM,2h3,,"Knoxville, TN (USA)",01 JUN 1995,1125
213,10.24,+0.3,Michael GREEN,07 NOV 1970,JAM,3,,Paris-St-Denis (FRA),01 JUN 1995,1125
213,10.24,-1.3,Donovan POWELL,31 OCT 1971,JAM,1sf2,,"Knoxville, TN (USA)",02 JUN 1995,1132
213,10.24,-1.0,Maurice GREENE,23 JUL 1974,USA,1,,"Eugene, OR (USA)",04 JUN 1995,1131
213,10.24,,Emmanuel TUFFOUR,02 DEC 1966,GHA,1h1,,Kehl (GER),10 JUN 1995,1125
