Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
43,9.99,-0.3,Daniel BAILEY,09 SEP 1986,ANT,1f1,,"Mangueirão, Belém (BRA)",24 MAY 2009,1211
43,9.99,+0.4,Lerone CLARKE,07 JUL 1981,JAM,1f2,,"Letzigrund, Zürich (SUI)",28 AUG 2009,1210
43,9.99,-1.5,Asafa POWELL,23 NOV 1982,JAM,1,,Rieti (ITA),06 SEP 2009,1219
46,10.00,-1.1,Walter DIX,31 JAN 1986,USA,1f1,,"Tallahassee, FL (USA)",11 APR 2009,1212
46,10.00,+1.4,Travis PADGETT,13 DEC 1986,USA,1,,Doha (QAT),08 MAY 2009,1206
46,10.00,+1.4,Trindon HOLLIDAY,27 APR 1986,USA,1h1,,"Fayetteville, AR (USA)",10 JUN 2009,1206
46,10.00,-0.9,Usain BOLT,21 AUG 1986,JAM,1,,Toronto (CAN),11 JUN 2009,1211
46,10.00,+0.3,Trindon HOLLIDAY,27 APR 1986,USA,1,,"Fayetteville, AR (USA)",12 JUN 2009,1206
46,10.00,+0.9,Dwain CHAMBERS,05 APR 1978,GBR,6,,"Olympiastadion, Berlin (GER)",16 AUG 2009,1206
46,10.00,+0.9,Marc BURNS,07 JAN 1983,TTO,7,,"Olympiastadion, Berlin (GER)",16 AUG 2009,1206
46,10.00,-0.4,Tyson GAY,09 AUG 1982,USA,2,,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009,1208
46,10.00,-0.2,Darvis PATTON,04 DEC 1977,USA,3,,Thessaloniki (GRE),12 SEP 2009,1207
46,10.00,-0.6,Asafa POWELL,23 NOV 1982,JAM,2,,Daegu (KOR),25 SEP 2009,1209
56,10.01,+1.1,Trindon HOLLIDAY,27 APR 1986,USA,1,,"Gainesville, FL (USA)",17 MAY 2009,1203
56,10.01,-0.3,Michael RODGERS,24 APR 1985,USA,2f1,,"Mangueirão, Belém (BRA)",24 MAY 2009,1204
56,10.01,+0.9,Jacoby FORD,27 JUL 1987,USA,1h2,,"Fayetteville, AR (USA)",10 JUN 2009,1203
56,10.01,+0.5,Richard THOMPSON,07 JUN 1985,TTO,1,,Port-of-Spain (TTO),19 JUN 2009,1203
56,10.01,+0.4,Steve MULLINGS,29 NOV 1982,JAM,4,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1203
56,10.01,+0.4,Michael RODGERS,24 APR 1985,USA,1qf2,,"Olympiastadion, Berlin (GER)",15 AUG 2009,1203
56,10.01,+0.2,Marc BURNS,07 JAN 1983,TTO,4sf1,,"Olympiastadion, Berlin (GER)",16 AUG 2009,1203
56,10.01,0.0,Marc BURNS,07 JAN 1983,TTO,5,,"Letzigrund, Zürich (SUI)",28 AUG 2009,1203
64,10.02,+0.1,Darvis PATTON,04 DEC 1977,USA,1,,"National Stadium, Kingston (JAM)",02 MAY 2009,1199
64,10.02,+0.1,Daniel BAILEY,09 SEP 1986,ANT,2,,"National Stadium, Kingston (JAM)",02 MAY 2009,1199
64,10.02,-0.1,Rae Monzavous EDWARDS,07 MAY 1981,USA,2,,"FBK Stadium, Hengelo (NED)",01 JUN 2009,1199
64,10.02,-0.2,Michael FRATER,06 OCT 1982,JAM,3,,Kingston (JAM),27 JUN 2009,1200
64,10.02,+0.1,Daniel BAILEY,09 SEP 1986,ANT,1qf5,,"Olympiastadion, Berlin (GER)",15 AUG 2009,1199
69,10.03,+1.4,Daniel BAILEY,09 SEP 1986,ANT,1f1,,"Olympiastadion, Berlin (GER)",14 JUN 2009,1196
69,10.03,+0.5,Aaron ARMSTRONG,14 OCT 1977,TTO,2,,Port-of-Spain (TTO),19 JUN 2009,1196
69,10.03,0.0,Andrew HINDS,25 APR 1984,BAR,1,,Bridgetown (BAR),20 JUN 2009,1196
69,10.03,+1.1,Asafa POWELL,23 NOV 1982,JAM,1sf2,,Kingston (JAM),27 JUN 2009,1196
69,10.03,+0.4,Michael RODGERS,24 APR 1985,USA,5,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1196
69,10.03,0.0,Ivory WILLIAMS,02 MAY 1985,USA,1f1,,Luzern (SUI),15 JUL 2009,1196
69,10.03,+0.7,Marcus ROWLAND,11 MAR 1990,USA,1,,Port-of-Spain (TTO),31 JUL 2009,1196
69,10.03,+0.1,Usain BOLT,21 AUG 1986,JAM,2qf5,,"Olympiastadion, Berlin (GER)",15 AUG 2009,1196
77,10.04,+1.0,Travis PADGETT,13 DEC 1986,USA,1h1,,Doha (QAT),08 MAY 2009,1193
77,10.04,+0.9,Jacoby FORD,27 JUL 1987,USA,1,,"Greensboro, NC (USA)",30 MAY 2009,1193
77,10.04,+1.7,D'Angelo CHERRY,01 AUG 1990,USA,1h4,,"Fayetteville, AR (USA)",10 JUN 2009,1193
77,10.04,+0.5,Marc BURNS,07 JAN 1983,TTO,3,,Port-of-Spain (TTO),19 JUN 2009,1193
77,10.04,+0.4,Richard THOMPSON,07 JUN 1985,TTO,3h2,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1193
77,10.04,-0.2,Richard THOMPSON,07 JUN 1985,TTO,3,,"Stade de France, Paris-St-Denis (FRA)",17 JUL 2009,1194
77,10.04,+1.1,Mark JELKS,10 APR 1984,USA,2f2,,Rethymno (GRE),20 JUL 2009,1193
77,10.04,+0.2,Christophe LEMAITRE,11 JUN 1990,FRA,1,,"Karađorđe Stadium, Novi Sad (SRB)",24 JUL 2009,1193
77,10.04,-0.7,Dwain CHAMBERS,05 APR 1978,GBR,1qf1,,"Olympiastadion, Berlin (GER)",15 AUG 2009,1197
77,10.04,+0.2,Michael RODGERS,24 APR 1985,USA,5sf1,,"Olympiastadion, Berlin (GER)",16 AUG 2009,1193
77,10.04,-0.2,Dwain CHAMBERS,05 APR 1978,GBR,4sf2,,"Olympiastadion, Berlin (GER)",16 AUG 2009,1194
77,10.04,0.0,Michael FRATER,06 OCT 1982,JAM,6,,"Letzigrund, Zürich (SUI)",28 AUG 2009,1193
77,10.04,+0.6,Nesta CARTER,11 OCT 1985,JAM,3,,Zagreb (CRO),31 AUG 2009,1193
90,10.05,+1.4,Marc BURNS,07 JAN 1983,TTO,1,,"Auburn, AL (USA)",18 APR 2009,1189
90,10.05,+1.9,Ryan BAILEY,13 APR 1989,USA,1h2,,"Hutchinson, KS (USA)",22 MAY 2009,1189
90,10.05,+0.5,Darrel BROWN,11 OCT 1984,TTO,4,,Port-of-Spain (TTO),19 JUN 2009,1189
90,10.05,+0.4,Richard THOMPSON,07 JUN 1985,TTO,6,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1189
90,10.05,+0.4,Steve MULLINGS,29 NOV 1982,JAM,4h2,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1189
90,10.05,-1.8,Simeon WILLIAMSON,16 JAN 1986,GBR,1,,Birmingham (GBR),11 JUL 2009,1199
90,10.05,-0.4,Darvis PATTON,04 DEC 1977,USA,2qf3,,"Olympiastadion, Berlin (GER)",15 AUG 2009,1191
90,10.05,+0.4,Emmanuel CALLENDER,10 MAY 1984,TTO,2f2,,"Letzigrund, Zürich (SUI)",28 AUG 2009,1189
90,10.05,-1.2,Steve MULLINGS,29 NOV 1982,JAM,1h2,,"Stadio Quercia, Rovereto (ITA)",01 SEP 2009,1196
99,10.06,+2.0,Dwight PHILLIPS,01 OCT 1977,USA,1f6,,"Athens, GA (USA)",09 MAY 2009,1186
99,10.06,+0.3,Dwain CHAMBERS,05 APR 1978,GBR,1f1,,Kalamata (GRE),30 MAY 2009,1186
99,10.06,+1.2,Simone COLLIO,27 DEC 1979,ITA,1,,Rieti (ITA),21 JUL 2009,1186
99,10.06,+0.2,Leroy DIXON,20 JUN 1983,USA,1f1,,Lapinlahti (FIN),25 JUL 2009,1186
103,10.07,+0.1,Yohan BLAKE,26 DEC 1989,JAM,3,,"National Stadium, Kingston (JAM)",02 MAY 2009,1182
103,10.07,+0.1,Richard THOMPSON,07 JUN 1985,TTO,4,,"National Stadium, Kingston (JAM)",02 MAY 2009,1182
103,10.07,+1.3,Ryan BAILEY,13 APR 1989,USA,1,,"Hutchinson, KS (USA)",23 MAY 2009,1182
103,10.07,+1.7,Asafa POWELL,23 NOV 1982,JAM,2f2,,"Eugene, OR (USA)",07 JUN 2009,1182
103,10.07,+1.7,Walter DIX,31 JAN 1986,USA,3f2,,"Eugene, OR (USA)",07 JUN 2009,1182
103,10.07,+0.2,Dwain CHAMBERS,05 APR 1978,GBR,1f2,,"Estádio Dr. Magalhães Pessoa, Leiria (POR)",20 JUN 2009,1182
103,10.07,+1.1,Steve MULLINGS,29 NOV 1982,JAM,2sf2,,Kingston (JAM),27 JUN 2009,1182
103,10.07,+1.9,Masashi ERIGUCHI,17 DEC 1988,JPN,1sf1,,Hiroshima (JPN),28 JUN 2009,1182
103,10.07,-0.3,Asafa POWELL,23 NOV 1982,JAM,1f1,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1183
103,10.07,-0.3,Daniel BAILEY,09 SEP 1986,ANT,2f1,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1183
103,10.07,+0.1,Emmanuel CALLENDER,10 MAY 1984,TTO,1,,La Habana (CUB),03 JUL 2009,1182
103,10.07,+0.1,Lerone CLARKE,07 JUL 1981,JAM,2,,La Habana (CUB),03 JUL 2009,1182
103,10.07,-1.8,Asafa POWELL,23 NOV 1982,JAM,1f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",07 JUL 2009,1192
103,10.07,-0.2,Ivory WILLIAMS,02 MAY 1985,USA,4,,"Stade de France, Paris-St-Denis (FRA)",17 JUL 2009,1183
103,10.07,+1.1,Leroy DIXON,20 JUN 1983,USA,1h1,,Lapinlahti (FIN),25 JUL 2009,1182
103,10.07,+0.1,Churandy MARTINA,03 JUL 1984,AHO,1,,"Stade Louis II, Monaco (MON)",28 JUL 2009,1182
103,10.07,+0.4,Steve MULLINGS,29 NOV 1982,JAM,3f2,,"Letzigrund, Zürich (SUI)",28 AUG 2009,1182
103,10.07,-1.5,Steve MULLINGS,29 NOV 1982,JAM,1,,"Stadio Quercia, Rovereto (ITA)",01 SEP 2009,1191
121,10.08,+1.5,Yohan BLAKE,26 DEC 1989,JAM,1f2,,Spanish Town (JAM),14 MAR 2009,1179
121,10.08,+0.5,Michael RODGERS,24 APR 1985,USA,1f1,,Rio de Janeiro (BRA),17 MAY 2009,1179
121,10.08,+1.1,Jeremy HALL,27 JAN 1988,USA,2,,"Gainesville, FL (USA)",17 MAY 2009,1179
121,10.08,-1.0,Michael RODGERS,24 APR 1985,USA,1f1,,Uberlandia (BRA),20 MAY 2009,1185
121,10.08,+1.7,Travis PADGETT,13 DEC 1986,USA,4f2,,"Eugene, OR (USA)",07 JUN 2009,1179
121,10.08,+1.3,Ramil GULIYEV,29 MAY 1990,AZE,1f1,,Istanbul (TUR),13 JUN 2009,1179
121,10.08,-0.2,Steve MULLINGS,29 NOV 1982,JAM,4,,Kingston (JAM),27 JUN 2009,1180
121,10.08,-0.3,Michael FRATER,06 OCT 1982,JAM,3f1,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1180
121,10.08,-0.1,Travis PADGETT,13 DEC 1986,USA,2h1,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1179
121,10.08,+0.1,Darvis PATTON,04 DEC 1977,USA,2,,"Stade Louis II, Monaco (MON)",28 JUL 2009,1179
121,10.08,-0.7,Richard THOMPSON,07 JUN 1985,TTO,2qf1,,"Olympiastadion, Berlin (GER)",15 AUG 2009,1183
121,10.08,-0.4,Darvis PATTON,04 DEC 1977,USA,3,,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009,1181
121,10.08,-1.5,Nesta CARTER,11 OCT 1985,JAM,2,,Rieti (ITA),06 SEP 2009,1188
134,10.09,+1.3,Alonso EDWARD,08 DEC 1989,PAN,2,,"Hutchinson, KS (USA)",23 MAY 2009,1176
134,10.09,-0.1,Simeon WILLIAMSON,16 JAN 1986,GBR,3,,"FBK Stadium, Hengelo (NED)",01 JUN 2009,1176
134,10.09,+0.9,James DASAOLU,05 SEP 1987,GBR,1f1,,Genève (SUI),06 JUN 2009,1176
134,10.09,+1.7,Richard THOMPSON,07 JUN 1985,TTO,5f2,,"Eugene, OR (USA)",07 JUN 2009,1176
134,10.09,+1.8,Naoki TSUKAHARA,10 MAY 1985,JPN,1h1,,Hiroshima (JPN),27 JUN 2009,1176
134,10.09,+1.3,Brendan CHRISTIAN,11 DEC 1983,ANT,1f1,,Nivelles (BEL),27 JUN 2009,1176
134,10.09,+0.4,Michael FRATER,06 OCT 1982,JAM,7,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1176
134,10.09,-0.6,Travis PADGETT,13 DEC 1986,USA,1f1,,"Olympic Stadium, Athina (GRE)",13 JUL 2009,1179
134,10.09,+1.1,Tyrone EDGAR,29 MAR 1982,GBR,3f2,,Rethymno (GRE),20 JUL 2009,1176
134,10.09,+1.9,Pato BANGURA GIBRILLA,10 MAY 1985,SLE,1h4,,Loughborough (GBR),29 JUL 2009,1176
134,10.09,+0.1,Michael FRATER,06 OCT 1982,JAM,2qf4,,"Olympiastadion, Berlin (GER)",15 AUG 2009,1176
134,10.09,-0.4,Michael RODGERS,24 APR 1985,USA,4,,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009,1178
134,10.09,-0.2,Michael RODGERS,24 APR 1985,USA,4,,Thessaloniki (GRE),12 SEP 2009,1177
147,10.10,+1.6,Rae Monzavous EDWARDS,07 MAY 1981,USA,1f2,,"Austin, TX (USA)",04 APR 2009,1172
147,10.10,+0.1,Rae Monzavous EDWARDS,07 MAY 1981,USA,1f1,,"Eugene, OR (USA)",07 JUN 2009,1172
147,10.10,+0.3,Ahmad RASHAD,12 DEC 1987,USA,2,,"Fayetteville, AR (USA)",12 JUN 2009,1172
147,10.10,+0.5,Keston BLEDMAN,08 MAR 1988,TTO,5,,Port-of-Spain (TTO),19 JUN 2009,1172
147,10.10,+0.5,Francis OBIKWELU,22 NOV 1978,POR,1f1,,Salamanca (ESP),08 JUL 2009,1172
147,10.10,-0.6,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,2f1,,"Olympic Stadium, Athina (GRE)",13 JUL 2009,1175
147,10.10,-0.6,Michael RODGERS,24 APR 1985,USA,3f1,,"Olympic Stadium, Athina (GRE)",13 JUL 2009,1175
147,10.10,+0.8,Michael RODGERS,24 APR 1985,USA,1,,Paris (FRA),09 SEP 2009,1172
147,10.10,+1.4,Nesta CARTER,11 OCT 1985,JAM,2,,Szczecin (POL),15 SEP 2009,1172
156,10.11,+0.5,Marlon DEVONISH,01 JUN 1976,GBR,1f1,,"Coral Gables, FL (USA)",11 APR 2009,1169
156,10.11,+1.3,Trindon HOLLIDAY,27 APR 1986,USA,1h3,,"Gainesville, FL (USA)",16 MAY 2009,1169
156,10.11,-0.3,Rae Monzavous EDWARDS,07 MAY 1981,USA,3f1,,"Mangueirão, Belém (BRA)",24 MAY 2009,1170
156,10.11,+0.2,Tyrone EDGAR,29 MAR 1982,GBR,1f1,,"Estádio Dr. Magalhães Pessoa, Leiria (POR)",20 JUN 2009,1169
156,10.11,+1.6,Martial MBANDJOCK,14 OCT 1985,FRA,1,,"Stade Raymond Petit, Tomblaine (FRA)",26 JUN 2009,1169
156,10.11,-0.6,Usain BOLT,21 AUG 1986,JAM,1sf1,,Kingston (JAM),27 JUN 2009,1172
156,10.11,-1.9,Steve MULLINGS,29 NOV 1982,JAM,1,,Madrid (ESP),04 JUL 2009,1180
156,10.11,-0.1,Michael FRATER,06 OCT 1982,JAM,3h1,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1169
156,10.11,-0.1,Michael RODGERS,24 APR 1985,USA,4h1,,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1169
156,10.11,+1.3,Sandro Ricardo RODRIGUES VIANA,26 MAR 1977,BRA,1,,Bogotá (COL),24 JUL 2009,1169
156,10.11,+0.2,Lerone CLARKE,07 JUL 1981,JAM,2f1,,Lapinlahti (FIN),25 JUL 2009,1169
156,10.11,+0.6,Emmanuel CALLENDER,10 MAY 1984,TTO,4,,Zagreb (CRO),31 AUG 2009,1169
156,10.11,-1.0,Lerone CLARKE,07 JUL 1981,JAM,1h1,,"Stadio Quercia, Rovereto (ITA)",01 SEP 2009,1175
169,10.12,0.0,Marcus BRUNSON,24 APR 1978,USA,1f2,,"Tucson, AZ (USA)",21 MAR 2009,1165
169,10.12,+1.6,Trindon HOLLIDAY,27 APR 1986,USA,2f2,,"Austin, TX (USA)",04 APR 2009,1165
169,10.12,-0.7,Darvis PATTON,04 DEC 1977,USA,1f1,,"Carson, CA (USA)",16 MAY 2009,1169
169,10.12,+0.5,Steve MULLINGS,29 NOV 1982,JAM,1f1,,Thessaloniki (GRE),10 JUN 2009,1165
169,10.12,+0.1,Andrew HINDS,25 APR 1984,BAR,3,,La Habana (CUB),03 JUL 2009,1165
169,10.12,+1.7,Leroy DIXON,20 JUN 1983,USA,1h2,,Kortrijk (BEL),11 JUL 2009,1165
169,10.12,+0.1,Rae Monzavous EDWARDS,07 MAY 1981,USA,3,,"Stade Louis II, Monaco (MON)",28 JUL 2009,1165
169,10.12,+0.4,Tyrone EDGAR,29 MAR 1982,GBR,2qf2,,"Olympiastadion, Berlin (GER)",15 AUG 2009,1165
169,10.12,-0.4,Marc BURNS,07 JAN 1983,TTO,3qf3,,"Olympiastadion, Berlin (GER)",15 AUG 2009,1167
169,10.12,-0.5,Asafa POWELL,23 NOV 1982,JAM,1h1,,Rieti (ITA),06 SEP 2009,1168
169,10.12,+0.4,Michael RODGERS,24 APR 1985,USA,1f1,,Dubnica nad Váhom (SVK),06 SEP 2009,1165
180,10.13,+0.8,Naoki TSUKAHARA,10 MAY 1985,JPN,1,,Osaka (JPN),09 MAY 2009,1162
180,10.13,+1.1,Marcus ROWLAND,11 MAR 1990,USA,3,,"Gainesville, FL (USA)",17 MAY 2009,1162
180,10.13,+1.4,Ahmad RASHAD,12 DEC 1987,USA,1f2,,"Eugene, OR (USA)",17 MAY 2009,1162
180,10.13,+1.3,Ahmad RASHAD,12 DEC 1987,USA,1,,"Eugene, OR (USA)",30 MAY 2009,1162
180,10.13,+1.5,Gerald PHIRI,06 OCT 1988,GBR,1,,"Norman, OK (USA)",30 MAY 2009,1162
180,10.13,+1.3,Churandy MARTINA,03 JUL 1984,AHO,1h1,,"FBK Stadium, Hengelo (NED)",01 JUN 2009,1162
180,10.13,+1.4,Simeon WILLIAMSON,16 JAN 1986,GBR,2f1,,"Olympiastadion, Berlin (GER)",14 JUN 2009,1162
180,10.13,-0.3,Simeon WILLIAMSON,16 JAN 1986,GBR,4f1,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1163
180,10.13,+1.1,Alonso EDWARD,08 DEC 1989,PAN,4f2,,Rethymno (GRE),20 JUL 2009,1162
180,10.13,-1.7,Daniel BAILEY,09 SEP 1986,ANT,2,,"Crystal Palace, London (GBR)",24 JUL 2009,1172
180,10.13,+0.1,Travis PADGETT,13 DEC 1986,USA,4,,"Stade Louis II, Monaco (MON)",28 JUL 2009,1162
180,10.13,0.0,Richard THOMPSON,07 JUN 1985,TTO,7,,"Letzigrund, Zürich (SUI)",28 AUG 2009,1162
180,10.13,-1.5,Lerone CLARKE,07 JUL 1981,JAM,2,,"Stadio Quercia, Rovereto (ITA)",01 SEP 2009,1171
180,10.13,+1.2,Masashi ERIGUCHI,17 DEC 1988,JPN,1,,Tokyo (JPN),05 SEP 2009,1162
180,10.13,+0.4,Steve MULLINGS,29 NOV 1982,JAM,2f1,,Dubnica nad Váhom (SVK),06 SEP 2009,1162
180,10.13,+2.0,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,5,,Shanghai (CHN),20 SEP 2009,1162
180,10.13,+0.5,Tyson GAY,09 AUG 1982,USA,1,,Kawasaki (JPN),23 SEP 2009,1162
197,10.14,+0.5,Steve MULLINGS,29 NOV 1982,JAM,2f1,,"Coral Gables, FL (USA)",11 APR 2009,1159
197,10.14,+1.1,Michael FRATER,06 OCT 1982,JAM,1h2,,Doha (QAT),08 MAY 2009,1159
197,10.14,-0.7,Daniel BAILEY,09 SEP 1986,ANT,2f1,,"Carson, CA (USA)",16 MAY 2009,1163
197,10.14,-0.1,Trindon HOLLIDAY,27 APR 1986,USA,1sf2,,"Fayetteville, AR (USA)",10 JUN 2009,1159
197,10.14,0.0,Bernard WILLIAMS,19 JAN 1978,USA,1h2,,"Orlando, FL (USA)",13 JUN 2009,1159
197,10.14,+0.5,Emmanuel CALLENDER,10 MAY 1984,TTO,6,,Port-of-Spain (TTO),19 JUN 2009,1159
197,10.14,+0.5,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1f2,,"Fana Stadion, Bergen (NOR)",20 JUN 2009,1159
197,10.14,-1.6,Usain BOLT,21 AUG 1986,JAM,1h1,,Kingston (JAM),26 JUN 2009,1168
197,10.14,+1.0,Masashi ERIGUCHI,17 DEC 1988,JPN,1h5,,Hiroshima (JPN),27 JUN 2009,1159
197,10.14,+1.9,Masashi ERIGUCHI,17 DEC 1988,JPN,1,,Hiroshima (JPN),28 JUN 2009,1159
197,10.14,-0.3,Marc BURNS,07 JAN 1983,TTO,5f1,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1160
197,10.14,-0.2,Simeon WILLIAMSON,16 JAN 1986,GBR,5,,"Stade de France, Paris-St-Denis (FRA)",17 JUL 2009,1160
197,10.14,+1.1,Emmanuel CALLENDER,10 MAY 1984,TTO,5f2,,Rethymno (GRE),20 JUL 2009,1159
197,10.14,+1.3,Lerone CLARKE,07 JUL 1981,JAM,1h2,,Lapinlahti (FIN),25 JUL 2009,1159
197,10.14,-1.5,Michael RODGERS,24 APR 1985,USA,1f3,,Cottbus (GER),08 AUG 2009,1168
197,10.14,-0.2,Michael FRATER,06 OCT 1982,JAM,5sf2,,"Olympiastadion, Berlin (GER)",16 AUG 2009,1160
197,10.14,-0.2,Rae Monzavous EDWARDS,07 MAY 1981,USA,6sf2,,"Olympiastadion, Berlin (GER)",16 AUG 2009,1160
214,10.15,+0.5,Richard THOMPSON,07 JUN 1985,TTO,1f2,,"Baton Rouge, LA (USA)",18 APR 2009,1155
