Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
80,10.21,+2.0,Linford CHRISTIE,02 APR 1960,GBR,1sf2,,London (GBR),20 JUN 1986,1135
80,10.21,+0.8,Mike MORRIS,07 MAY 1963,USA,5f1,,Moskva (URS),09 JUL 1986,1135
80,10.21,+0.4,Andrey SHLYAPNIKOV,13 JAN 1959,URS,2f2,,Moskva (URS),09 JUL 1986,1135
80,10.21,+1.2,Desai WILLIAMS,12 JUN 1959,CAN,1,,Budapest (HUN),11 AUG 1986,1135
80,10.21,-0.1,Bruno MARIE-ROSE,20 MAY 1965,FRA,3,,"Neckarstadion, Stuttgart (GER)",27 AUG 1986,1135
93,10.22,+0.1,Albert ROBINSON,28 NOV 1964,USA,2,,"Knoxville, TN (USA)",12 APR 1986,1132
93,10.22,+1.7,Linford CHRISTIE,02 APR 1960,GBR,1,,London (GBR),20 JUN 1986,1132
93,10.22,+1.8,Mike MCFARLANE,02 MAY 1960,GBR,1sf1,,London (GBR),20 JUN 1986,1132
93,10.22,+1.8,Thomas SCHRÖDER,23 AUG 1962,GDR,1sf1,,Jena (GDR),27 JUN 1986,1132
93,10.22,+1.9,Michael MARSH,04 AUG 1967,USA,3,,"Towson, MD (USA)",28 JUN 1986,1132
93,10.22,-0.4,Andres SIMÓN,15 SEP 1961,CUB,1sf2,,Santiago de Chile (CHI),29 JUN 1986,1134
93,10.22,-0.6,Chidi IMOH,27 AUG 1963,NGR,1,,Nice (FRA),15 JUL 1986,1135
93,10.22,-0.7,Chidi IMOH,27 AUG 1963,NGR,2,,"Letzigrund, Zürich (SUI)",13 AUG 1986,1136
93,10.22,+1.5,Allan WELLS,03 MAY 1952,GBR,3sf1,,"Neckarstadion, Stuttgart (GER)",27 AUG 1986,1132
93,10.22,+1.1,Harvey GLANCE,28 MAR 1957,USA,4,,"Stadio Olimpico, Roma (ITA)",10 SEP 1986,1132
93,10.22,,Ben JOHNSON,30 DEC 1961,CAN,1h2,,"Stadio Olimpico, Roma (ITA)",10 SEP 1986,1132
93,10.22,+1.8,Pierfrancesco PAVONI,21 FEB 1963,ITA,1,,Ostia (ITA),11 SEP 1986,1132
105,10.23,-1.2,Lee MCNEILL,02 DEC 1964,USA,1,,"Raleigh, NC (USA)",17 MAY 1986,1135
105,10.23,0.0,Emmit KING,24 MAR 1959,USA,1h2,,Sevilla (ESP),24 MAY 1986,1128
105,10.23,+1.8,Steffen BRINGMANN,11 MAR 1964,GDR,2sf1,,Jena (GDR),27 JUN 1986,1128
105,10.23,+1.9,Michael MARSH,04 AUG 1967,USA,2,,"Winter Park, FL (USA)",05 JUL 1986,1128
105,10.23,+0.5,Chidi IMOH,27 AUG 1963,NGR,1,,Helsinki (FIN),07 JUL 1986,1128
105,10.23,+1.2,Mark MCKOY,10 DEC 1961,CAN,1,,Karl Marx Stadt (GDR),12 JUL 1986,1128
105,10.23,+0.9,Stanley KERR,19 JUN 1967,USA,2,,"Olympic Stadium, Athina (GRE)",17 JUL 1986,1128
105,10.23,+1.2,Leandro PENALVER,23 MAY 1961,CUB,2,,Budapest (HUN),11 AUG 1986,1128
105,10.23,+2.0,Floyd HEARD,24 MAR 1966,USA,1f4,,Berlin (GER),15 AUG 1986,1128
105,10.23,+1.5,Viktor BRYZGIN,22 AUG 1962,URS,4sf1,,"Neckarstadion, Stuttgart (GER)",27 AUG 1986,1128
105,10.23,+1.1,Bruno MARIE-ROSE,20 MAY 1965,FRA,5,,"Stadio Olimpico, Roma (ITA)",10 SEP 1986,1128
116,10.24,+1.2,Ken HENDERSON,05 DEC 1966,USA,1h1,,"Provo, UT (USA)",12 APR 1986,1125
116,10.24,+1.8,Ricardo CHACÓN,30 APR 1963,CUB,5,,Madrid (ESP),04 JUN 1986,1125
116,10.24,+0.3,Calvin SMITH,08 JAN 1961,USA,3h3,,"Eugene, OR (USA)",19 JUN 1986,1125
116,10.24,+0.8,Harvey GLANCE,28 MAR 1957,USA,6f1,,Moskva (URS),09 JUL 1986,1125
116,10.24,0.0,Calvin SMITH,08 JAN 1961,USA,1,,Grosseto (ITA),10 AUG 1986,1125
116,10.24,+0.8,Harvey GLANCE,28 MAR 1957,USA,1h2,,Köln (GER),17 AUG 1986,1125
116,10.24,-0.1,Thomas SCHRÖDER,23 AUG 1962,GDR,4,,"Neckarstadion, Stuttgart (GER)",27 AUG 1986,1125
116,10.24,+1.1,Harvey GLANCE,28 MAR 1957,USA,2,,Rieti (ITA),07 SEP 1986,1125
124,10.25,+1.4,Darwin COOK,16 JUL 1962,USA,1,,"Eugene, OR (USA)",24 MAY 1986,1122
124,10.25,+1.2,Linford CHRISTIE,02 APR 1960,GBR,1h2,,Madrid (ESP),04 JUN 1986,1122
124,10.25,0.0,Stanley KERR,19 JUN 1967,USA,1h2,,"Indianapolis, IN (USA)",05 JUN 1986,1122
124,10.25,+1.9,Vladimir KRYLOV,26 FEB 1964,URS,4,,Tallinn (EST),21 JUN 1986,1122
124,10.25,+1.7,Stanley KERR,19 JUN 1967,USA,1sf2,,"Olympic Stadium, Athina (GRE)",16 JUL 1986,1122
124,10.25,-0.7,Carl LEWIS,01 JUL 1961,USA,3,,"Letzigrund, Zürich (SUI)",13 AUG 1986,1126
124,10.25,-0.7,Calvin SMITH,08 JAN 1961,USA,4,,"Letzigrund, Zürich (SUI)",13 AUG 1986,1126
124,10.25,+0.8,Steffen BRINGMANN,11 MAR 1964,GDR,1,,Berlin (GDR),20 AUG 1986,1122
124,10.25,-1.0,Linford CHRISTIE,02 APR 1960,GBR,1h5,,"Neckarstadion, Stuttgart (GER)",26 AUG 1986,1128
124,10.25,-0.1,Allan WELLS,03 MAY 1952,GBR,5,,"Neckarstadion, Stuttgart (GER)",27 AUG 1986,1122
124,10.25,-0.2,Bruno MARIE-ROSE,20 MAY 1965,FRA,3,,Bruxelles (BEL),05 SEP 1986,1123
124,10.25,-0.1,Ben JOHNSON,30 DEC 1961,CAN,1h1,,Bruxelles (BEL),05 SEP 1986,1122
124,10.25,,Dirk SCHWEISFURTH,24 OCT 1965,FRG,1,,Gelnhausen (GER),12 SEP 1986,1122
137,10.26,+0.2,Manley WALLER,21 JUL 1964,USA,2h2,,"Eugene, OR (USA)",19 JUN 1986,1118
137,10.26,+1.2,Atlee MAHORN,27 OCT 1965,CAN,2,,Karl Marx Stadt (GDR),12 JUL 1986,1118
137,10.26,+2.0,Daley THOMPSON,30 JUL 1958,GBR,1ce,,"Neckarstadion, Stuttgart (GER)",28 AUG 1986,1118
137,10.26,,Bruno MARIE-ROSE,20 MAY 1965,FRA,2h2,,"Stadio Olimpico, Roma (ITA)",10 SEP 1986,1118
137,10.26,+0.9,Tao LI,15 JAN 1968,CHN,1,,Jakarta (INA),05 DEC 1986,1118
142,10.27,-1.6,Daron COUNCIL,26 DEC 1964,USA,1,,"Auburn, AL (USA)",19 APR 1986,1124
142,10.27,+0.4,Marty KRULEE,04 NOV 1956,USA,3h1,,"Eugene, OR (USA)",19 JUN 1986,1115
142,10.27,+1.8,Sören SCHLEGEL,28 DEC 1960,GDR,3sf1,,Jena (GDR),27 JUN 1986,1115
142,10.27,+1.3,Ronald DESRUELLES,14 FEB 1955,BEL,1,,Hechtel (BEL),05 JUL 1986,1115
142,10.27,-1.1,Mark MITCHELL,22 APR 1967,USA,1,,Budapest (HUN),12 JUL 1986,1121
142,10.27,+1.9,Derrick FLORENCE,19 JUN 1968,USA,1sf1,,"Olympic Stadium, Athina (GRE)",16 JUL 1986,1115
142,10.27,+1.5,Christian HAAS,22 AUG 1958,FRG,5sf1,,"Neckarstadion, Stuttgart (GER)",27 AUG 1986,1115
142,10.27,-0.4,Bruno MARIE-ROSE,20 MAY 1965,FRA,2,,Lausanne (SUI),02 SEP 1986,1117
150,10.28,+1.5,Keith TALLEY,28 JAN 1964,USA,3,,"Tuscaloosa, AL (USA)",29 MAR 1986,1112
150,10.28,+1.6,Linford CHRISTIE,02 APR 1960,GBR,2,,Edinburgh (GBR),27 JUL 1986,1112
150,10.28,-0.4,Harvey GLANCE,28 MAR 1957,USA,3,,Lausanne (SUI),02 SEP 1986,1114
153,10.29,-0.5,Luis MORALES,04 MAR 1964,PUR,1,,"San Diego, CA (USA)",01 MAR 1986,1111
153,10.29,+1.9,Raymond STEWART,18 MAR 1965,JAM,1h2,,"Baton Rouge, LA (USA)",21 MAR 1986,1108
153,10.29,0.0,Greg MOSES,29 DEC 1965,USA,3,,"Knoxville, TN (USA)",24 MAY 1986,1108
153,10.29,+1.9,Brady CRAIN,08 AUG 1956,USA,2,,"Villanova, PA (USA)",08 JUN 1986,1108
153,10.29,-1.5,Linford CHRISTIE,02 APR 1960,GBR,1sf1,,Edinburgh (GBR),27 JUL 1986,1117
153,10.29,-0.3,Attila KOVÁCS,02 SEP 1960,HUN,1,,Budapest (HUN),15 AUG 1986,1109
153,10.29,+0.3,Steffen BRINGMANN,11 MAR 1964,GDR,1,,Dresden (GER),16 AUG 1986,1108
153,10.29,-1.0,Bruno MARIE-ROSE,20 MAY 1965,FRA,2h5,,"Neckarstadion, Stuttgart (GER)",26 AUG 1986,1114
153,10.29,-0.1,Mike MCFARLANE,02 MAY 1960,GBR,6,,"Neckarstadion, Stuttgart (GER)",27 AUG 1986,1108
153,10.29,+1.1,Allan WELLS,03 MAY 1952,GBR,3,,Rieti (ITA),07 SEP 1986,1108
163,10.30,+1.1,Steffen BRINGMANN,11 MAR 1964,GDR,6,,"Stadio Olimpico, Roma (ITA)",10 SEP 1986,1105
163,10.30,,Harvey GLANCE,28 MAR 1957,USA,3h2,,"Stadio Olimpico, Roma (ITA)",10 SEP 1986,1105
163,10.30,+0.3,Talal MANSOUR,08 MAY 1964,QAT,1,,Seoul (KOR),30 SEP 1986,1105
