Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
31,10.22,+2.0,Curtis DICKEY,27 NOV 1956,USA,1,,"Austin, TX (USA)",08 APR 1978,1132
31,10.22,,Andrew BANKS,28 DEC 1952,USA,1,,"Eugene, OR (USA)",29 APR 1978,1132
31,10.22,+0.6,Silvio LEONARD,20 SEP 1955,CUB,1,,Bratislava (TCH),09 JUN 1978,1132
31,10.22,0.0,Don QUARRIE,25 FEB 1951,JAM,1,,Milano (ITA),01 JUL 1978,1132
31,10.22,0.0,Steve WILLIAMS,13 NOV 1953,USA,2,,Milano (ITA),01 JUL 1978,1132
31,10.22,,Steve WILLIAMS,13 NOV 1953,USA,1h1,,Milano (ITA),01 JUL 1978,1132
31,10.22,+0.4,Steve WILLIAMS,13 NOV 1953,USA,1f1,,Düsseldorf (GER),06 JUL 1978,1132
31,10.22,-0.1,Steve RIDDICK,18 SEP 1951,USA,2,,Zürich (SUI),16 AUG 1978,1132
39,10.23,,Silvio LEONARD,20 SEP 1955,CUB,1,,Santiago de Cuba (CUB),20 MAY 1978,1128
39,10.23,-0.1,Silvio LEONARD,20 SEP 1955,CUB,1,,Köln (GER),22 JUN 1978,1128
39,10.23,0.0,Clancy EDWARDS,09 AUG 1955,USA,3,,Milano (ITA),01 JUL 1978,1128
39,10.23,0.0,Houston MCTEAR,12 FEB 1957,USA,4,,Milano (ITA),01 JUL 1978,1128
39,10.23,0.0,Pietro MENNEA,28 JUN 1952,ITA,5,,Milano (ITA),01 JUL 1978,1128
44,10.24,-0.1,Houston MCTEAR,12 FEB 1957,USA,2,,Köln (GER),22 JUN 1978,1125
44,10.24,,Osvaldo LARA,13 JUL 1955,CUB,1sf2,,Medellín (COL),16 JUL 1978,1125
44,10.24,-0.4,Hasely CRAWFORD,16 AUG 1950,TTO,1,,Koblenz (GER),07 SEP 1978,1127
47,10.25,,Marian WORONIN,13 AUG 1956,POL,1,,Warszawa (POL),28 MAY 1978,1122
47,10.25,+0.5,Pietro MENNEA,28 JUN 1952,ITA,1,,Roma (ITA),27 JUN 1978,1122
49,10.26,,Harvey GLANCE,28 MAR 1957,USA,1,,"Auburn, AL (USA)",08 APR 1978,1118
49,10.26,+0.2,Don QUARRIE,25 FEB 1951,JAM,2,,Kingston (JAM),12 MAY 1978,1118
49,10.26,+1.3,Clancy EDWARDS,09 AUG 1955,USA,3sf1,,"Westwood, CA (USA)",08 JUN 1978,1118
49,10.26,0.0,Harvey GLANCE,28 MAR 1957,USA,6,,Milano (ITA),01 JUL 1978,1118
49,10.26,+1.5,Silvio LEONARD,20 SEP 1955,CUB,1,,London (GBR),23 AUG 1978,1118
49,10.26,+1.5,Hasely CRAWFORD,16 AUG 1950,TTO,2,,London (GBR),23 AUG 1978,1118
49,10.26,0.0,Pietro MENNEA,28 JUN 1952,ITA,1sf1,,"Stadion Evžena Rošického, Praha (TCH)",30 AUG 1978,1118
56,10.27,,Silvio LEONARD,20 SEP 1955,CUB,1h1,,Medellín (COL),15 JUL 1978,1115
56,10.27,,Silvio LEONARD,20 SEP 1955,CUB,2sf1,,Medellín (COL),16 JUL 1978,1115
56,10.27,0.0,Pietro MENNEA,28 JUN 1952,ITA,1,,"Stadion Evžena Rošického, Praha (TCH)",30 AUG 1978,1115
59,10.28,+2.0,Bill COLLINS,20 NOV 1950,USA,2,,"Austin, TX (USA)",08 APR 1978,1112
59,10.28,,Don MERRICK,25 NOV 1955,USA,1,,"Tallahassee, FL (USA)",21 MAY 1978,1112
59,10.28,+1.7,Don COLEMAN,24 OCT 1951,USA,1sf2,,"Westwood, CA (USA)",08 JUN 1978,1112
59,10.28,+1.7,Steve WILLIAMS,13 NOV 1953,USA,3sf2,,"Walnut, CA (USA)",16 JUN 1978,1112
59,10.28,,Steve WILLIAMS,13 NOV 1953,USA,1,,Celje (SLO),22 JUL 1978,1112
59,10.28,-0.1,Clancy EDWARDS,09 AUG 1955,USA,3,,Zürich (SUI),16 AUG 1978,1112
65,10.29,+0.2,James GILKES,21 SEP 1952,GUY,3,,Kingston (JAM),12 MAY 1978,1108
65,10.29,+0.2,Houston MCTEAR,12 FEB 1957,USA,4,,Kingston (JAM),12 MAY 1978,1108
65,10.29,+1.3,Eddie HART,24 APR 1949,USA,4sf1,,"Westwood, CA (USA)",08 JUN 1978,1108
65,10.29,-0.6,Eugen RAY,26 JUL 1957,GDR,1,,Berlin (GER),14 JUN 1978,1111
65,10.29,-0.1,Guy ABRAHAMS,07 MAR 1953,PAN,3,,Köln (GER),22 JUN 1978,1108
65,10.29,-0.1,Clancy EDWARDS,09 AUG 1955,USA,4,,Köln (GER),22 JUN 1978,1108
65,10.29,0.0,Houston MCTEAR,12 FEB 1957,USA,1h2,,Köln (GER),22 JUN 1978,1108
65,10.29,+0.5,Eugen RAY,26 JUL 1957,GDR,1,,Leipzig (GER),30 JUN 1978,1108
65,10.29,+0.5,Allan WELLS,03 MAY 1952,GBR,1,,Gateshead (GBR),09 JUL 1978,1108
65,10.29,-0.2,Steve RIDDICK,18 SEP 1951,USA,1h1,,Zürich (SUI),16 AUG 1978,1109
65,10.29,,Steve WILLIAMS,13 NOV 1953,USA,1,,Stuttgart (GER),22 AUG 1978,1108
65,10.29,0.0,Steve WILLIAMS,13 NOV 1953,USA,1h1,,Stuttgart (GER),22 AUG 1978,1108
65,10.29,+1.5,Ernest OBENG,08 APR 1956,GHA,3,,London (GBR),23 AUG 1978,1108
65,10.29,,Marian WORONIN,13 AUG 1956,POL,1,,Bydgoszcz (POL),08 SEP 1978,1108
79,10.30,,James GILKES,21 SEP 1952,GUY,1h1,,Kingston (JAM),12 MAY 1978,1105
79,10.30,+1.7,James GILKES,21 SEP 1952,GUY,2sf2,,"Westwood, CA (USA)",08 JUN 1978,1105
79,10.30,+1.7,Reynaud ROBINSON,01 APR 1952,USA,3sf2,,"Westwood, CA (USA)",08 JUN 1978,1105
79,10.30,+0.8,Steve RIDDICK,18 SEP 1951,USA,1,,Budapest (HUN),12 JUN 1978,1105
79,10.30,,Harvey GLANCE,28 MAR 1957,USA,1,,Lausanne (SUI),13 JUL 1978,1105
79,10.30,0.0,Pietro MENNEA,28 JUN 1952,ITA,1,,Roma (ITA),25 JUL 1978,1105
79,10.30,0.0,Eugen RAY,26 JUL 1957,GDR,1h3,,"Stadion Evžena Rošického, Praha (TCH)",29 AUG 1978,1105
79,10.30,-0.8,Eugen RAY,26 JUL 1957,GDR,1sf2,,"Stadion Evžena Rošického, Praha (TCH)",30 AUG 1978,1109
79,10.30,,Hasely CRAWFORD,16 AUG 1950,TTO,1,,Frankfurt (GER),05 SEP 1978,1105
