Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
75,10.21,+1.5,Jamie HENDERSON,28 MAR 1969,GBR,1,,"Alexander Stadium, Birmingham (GBR)",06 AUG 1987,1135
75,10.21,-1.2,Desai WILLIAMS,12 JUN 1959,CAN,4,,"Letzigrund, Zürich (SUI)",19 AUG 1987,1142
75,10.21,-0.4,Chidi IMOH,27 AUG 1963,NGR,2h1,,"Letzigrund, Zürich (SUI)",19 AUG 1987,1137
75,10.21,-0.7,Calvin SMITH,08 JAN 1961,USA,2,,London (GBR),22 AUG 1987,1139
75,10.21,+0.9,Andreas BERGER,09 JUN 1961,AUT,1,,Ebensee (AUT),23 AUG 1987,1135
75,10.21,-0.1,Lee MCRAE,23 JAN 1966,USA,2qf3,,"Stadio Olimpico, Roma (ITA)",29 AUG 1987,1135
75,10.21,+0.5,Raymond STEWART,18 MAR 1965,JAM,1,,München (GER),09 SEP 1987,1135
75,10.21,+1.3,Attila KOVÁCS,02 SEP 1960,HUN,1,,Budapest (HUN),15 SEP 1987,1135
75,10.21,+0.1,Raymond STEWART,18 MAR 1965,JAM,2,,Kingston (JAM),18 SEP 1987,1135
97,10.22,-0.8,Linford CHRISTIE,02 APR 1960,GBR,4,,Madrid (ESP),04 JUN 1987,1136
97,10.22,+0.6,Viktor BRYZGIN,22 AUG 1962,URS,1h6,,Moskva (URS),06 JUN 1987,1132
97,10.22,+1.8,Calvin SMITH,08 JAN 1961,USA,5,,San José (USA),27 JUN 1987,1132
97,10.22,+1.5,Harvey GLANCE,28 MAR 1957,USA,3sf2,,San José (USA),27 JUN 1987,1132
97,10.22,+0.5,Raymond STEWART,18 MAR 1965,JAM,1,,Paris (FRA),16 JUL 1987,1132
97,10.22,+1.2,Juan NÚŃEZ,19 NOV 1959,DOM,1,,Caracas (VEN),24 JUL 1987,1132
97,10.22,-1.3,Attila KOVÁCS,02 SEP 1960,HUN,3sf2,,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1139
97,10.22,0.0,Stanley FLOYD,23 JUN 1961,USA,2,,Lausanne (SUI),15 SEP 1987,1132
105,10.23,+1.0,Brian COOPER,21 AUG 1965,USA,1,,"Denton, TX (USA)",24 APR 1987,1128
105,10.23,+1.0,Lorenzo DANIEL,23 MAR 1966,USA,1h1,,"Tuscaloosa, AL (USA)",16 MAY 1987,1128
105,10.23,+2.0,Anri GRIGOROV,18 OCT 1964,BUL,1,,Sofia (BUL),07 JUN 1987,1128
105,10.23,+2.0,David BROWN,03 OCT 1967,USA,1,,"Indianapolis, IN (USA)",14 JUN 1987,1128
105,10.23,-0.9,Andreas BERGER,09 JUN 1961,AUT,1h1,,Schwechat (AUT),24 JUN 1987,1133
105,10.23,-1.0,Linford CHRISTIE,02 APR 1960,GBR,1,,Praha (TCH),27 JUN 1987,1134
105,10.23,+0.6,Dennis MITCHELL,20 FEB 1966,USA,2,,Barcelona (ESP),15 JUL 1987,1128
105,10.23,+1.2,Mel LATTANY,10 AUG 1959,USA,1sf1,,London (GBR),01 AUG 1987,1128
105,10.23,+1.5,Valentin ATANASOV,07 MAY 1961,BUL,1,,Drama (GRE),08 AUG 1987,1128
105,10.23,+1.1,Bruno MARIE-ROSE,20 MAY 1965,FRA,2,,Annecy (FRA),08 AUG 1987,1128
105,10.23,+0.4,Stanley FLOYD,23 JUN 1961,USA,2,,"Olympiastadion, Berlin (GER)",21 AUG 1987,1128
105,10.23,+1.8,Raymond STEWART,18 MAR 1965,JAM,1h1,,"Stadio Olimpico, Roma (ITA)",29 AUG 1987,1128
105,10.23,-0.4,Andres SIMÓN,15 SEP 1961,CUB,2qf4,,"Stadio Olimpico, Roma (ITA)",29 AUG 1987,1130
105,10.23,-1.3,Viktor BRYZGIN,22 AUG 1962,URS,4sf2,,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1135
119,10.24,+0.1,Lee MCNEILL,02 DEC 1964,USA,1,,"Raleigh, NC (USA)",09 MAY 1987,1125
119,10.24,+0.7,Dennis MITCHELL,20 FEB 1966,USA,1h2,,"Tuscaloosa, AL (USA)",16 MAY 1987,1125
119,10.24,+1.6,Victor EDET,24 FEB 1966,NGR,1,,"Lawrence, KS (USA)",16 MAY 1987,1125
119,10.24,-0.5,Andres SIMÓN,15 SEP 1961,CUB,1,,Ostrava (TCH),10 JUN 1987,1128
119,10.24,+1.9,Andres SIMÓN,15 SEP 1961,CUB,2,,Athina (GRE),20 JUN 1987,1125
119,10.24,+0.4,Mark WITHERSPOON,03 SEP 1963,USA,1sf1,,San José (USA),27 JUN 1987,1125
119,10.24,+1.7,Attila KOVÁCS,02 SEP 1960,HUN,4f1,,Budapest (HUN),06 JUL 1987,1125
119,10.24,-0.1,Raymond STEWART,18 MAR 1965,JAM,4,,London (GBR),10 JUL 1987,1125
119,10.24,+1.0,Christian HAAS,22 AUG 1958,FRG,1,,Gelsenkirchen (FRG),10 JUL 1987,1125
119,10.24,+0.6,Calvin SMITH,08 JAN 1961,USA,1,,Formia (ITA),11 JUL 1987,1125
119,10.24,+0.6,Stanley FLOYD,23 JUN 1961,USA,2,,Roma (ITA),22 JUL 1987,1125
119,10.24,-0.2,Pierfrancesco PAVONI,21 FEB 1963,ITA,1,,Grosseto (ITA),10 AUG 1987,1126
119,10.24,0.0,Calvin SMITH,08 JAN 1961,USA,1,,Viareggio (ITA),12 AUG 1987,1125
119,10.24,+0.8,Linford CHRISTIE,02 APR 1960,GBR,1,,London (GBR),14 AUG 1987,1125
119,10.24,-0.7,Raymond STEWART,18 MAR 1965,JAM,1h2,,"Letzigrund, Zürich (SUI)",19 AUG 1987,1129
119,10.24,+1.6,Pierfrancesco PAVONI,21 FEB 1963,ITA,1h4,,"Stadio Olimpico, Roma (ITA)",29 AUG 1987,1125
119,10.24,-1.3,Andres SIMÓN,15 SEP 1961,CUB,5sf2,,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1132
119,10.24,+0.1,John MAIR,20 NOV 1963,JAM,3,,Kingston (JAM),18 SEP 1987,1125
137,10.25,,Keith STANFORD,01 MAR 1964,USA,1,,"Waco, TX (USA)",17 APR 1987,1122
137,10.25,0.0,Stanley KERR,19 JUN 1967,USA,2,,Kingston (JAM),02 MAY 1987,1122
137,10.25,-0.9,Vladimir KRYLOV,26 FEB 1964,URS,2,,Moskva (URS),06 JUN 1987,1127
137,10.25,-0.5,Aleksandr YEVGENYEV,20 JUL 1961,URS,5,,Karl Marx Stadt (GDR),20 JUN 1987,1125
137,10.25,+1.8,Lee MCNEILL,02 DEC 1964,USA,6,,San José (USA),27 JUN 1987,1122
137,10.25,+1.8,Dennis MITCHELL,20 FEB 1966,USA,7,,San José (USA),27 JUN 1987,1122
137,10.25,+1.9,Ronald DESRUELLES,14 FEB 1955,BEL,1,,Porto (POR),27 JUN 1987,1122
137,10.25,+2.0,Elliot BUNNEY,11 DEC 1966,GBR,1,,Edinburgh (GBR),04 JUL 1987,1122
137,10.25,+0.5,Bruno MARIE-ROSE,20 MAY 1965,FRA,3,,Zagreb (CRO),14 JUL 1987,1122
137,10.25,+0.6,Lee MCRAE,23 JAN 1966,USA,3,,Roma (ITA),22 JUL 1987,1122
137,10.25,+1.6,Desai WILLIAMS,12 JUN 1959,CAN,2,,Ottawa (CAN),01 AUG 1987,1122
137,10.25,-0.4,Pierfrancesco PAVONI,21 FEB 1963,ITA,3h1,,"Letzigrund, Zürich (SUI)",19 AUG 1987,1124
137,10.25,+1.6,Viktor BRYZGIN,22 AUG 1962,URS,2h4,,"Stadio Olimpico, Roma (ITA)",29 AUG 1987,1122
137,10.25,+1.0,Viktor BRYZGIN,22 AUG 1962,URS,5,,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1122
137,10.25,-0.3,Linford CHRISTIE,02 APR 1960,GBR,1sf1,,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1123
152,10.26,+0.6,Larry MYRICKS,10 MAR 1956,USA,1,,Shizuoka (JPN),03 MAY 1987,1118
152,10.26,+0.6,Michael MARSH,04 AUG 1967,USA,4,,"Westwood, CA (USA)",16 MAY 1987,1118
152,10.26,+1.9,Lorenzo DANIEL,23 MAR 1966,USA,3,,"Knoxville, TN (USA)",23 MAY 1987,1118
152,10.26,+1.6,Harvey MCSWAIN,10 MAR 1963,USA,2,,Calgary (CAN),05 JUN 1987,1118
152,10.26,+1.6,Mel LATTANY,10 AUG 1959,USA,2,,Rhede (GER),03 JUL 1987,1118
152,10.26,+0.5,Stanley FLOYD,23 JUN 1961,USA,2,,Paris (FRA),16 JUL 1987,1118
152,10.26,+1.8,Vladimir MURAVYOV,30 SEP 1959,URS,1h2,,Bryansk (URS),16 JUL 1987,1118
152,10.26,+2.0,Igor GROSHEV,15 MAR 1964,URS,1h4,,Bryansk (URS),16 JUL 1987,1118
152,10.26,+0.5,Linford CHRISTIE,02 APR 1960,GBR,1,,Birmingham (GBR),17 JUL 1987,1118
152,10.26,+1.2,Ernest OBENG,08 APR 1956,GHA,2sf1,,London (GBR),01 AUG 1987,1118
152,10.26,-3.4,Lee MCRAE,23 JAN 1966,USA,1,,"Indianapolis, IN (USA)",10 AUG 1987,1138
152,10.26,+0.5,Andreas BERGER,09 JUN 1961,AUT,1,,Vöcklabruck (AUT),15 AUG 1987,1118
152,10.26,+0.3,István NAGY,28 APR 1959,HUN,2,,Miskolc (HUN),20 AUG 1987,1118
152,10.26,+1.5,Attila KOVÁCS,02 SEP 1960,HUN,2h6,,"Stadio Olimpico, Roma (ITA)",29 AUG 1987,1118
166,10.27,+1.0,Michael MARSH,04 AUG 1967,USA,1,,"Westwood, CA (USA)",02 MAY 1987,1115
166,10.27,,Gabriel OKON,15 MAR 1966,NGR,1,,"El Paso, TX (USA)",09 MAY 1987,1115
166,10.27,+1.1,Manley WALLER,21 JUL 1964,USA,2,,"Tuscaloosa, AL (USA)",17 MAY 1987,1115
166,10.27,+2.0,Robert HACKETT,03 AUG 1964,USA,2,,"Indianapolis, IN (USA)",14 JUN 1987,1115
166,10.27,+1.9,Leandro PENALVER,23 MAY 1961,CUB,3,,Athina (GRE),20 JUN 1987,1115
166,10.27,+0.6,Floyd HEARD,24 MAR 1966,USA,4h2,,San José (USA),25 JUN 1987,1115
166,10.27,-0.5,Robson DA SILVA,04 SEP 1964,BRA,2,,Nice (FRA),13 JUL 1987,1118
166,10.27,-0.5,Chidi IMOH,27 AUG 1963,NGR,3,,Nice (FRA),13 JUL 1987,1118
166,10.27,+0.6,Joilto SANTOS BONFIM,11 FEB 1965,BRA,3,,Barcelona (ESP),15 JUL 1987,1115
166,10.27,+0.6,Joilto SANTOS BONFIM,11 FEB 1965,BRA,3,,Barcelona (VEN),15 JUL 1987,1115
166,10.27,-3.4,Raymond STEWART,18 MAR 1965,JAM,2,,"Indianapolis, IN (USA)",10 AUG 1987,1135
166,10.27,+0.8,James BUTLER,21 JUN 1960,USA,2,,Gelnhausen (GER),13 SEP 1987,1115
178,10.28,+1.7,Daron COUNCIL,26 DEC 1964,USA,1,,"Auburn, AL (USA)",22 MAR 1987,1112
178,10.28,+0.6,Greg SHOLARS,08 FEB 1966,USA,1h3,,"Lubbock, TX (USA)",16 MAY 1987,1112
178,10.28,+0.6,Luis MORALES,04 MAR 1964,PUR,5,,"Westwood, CA (USA)",16 MAY 1987,1112
178,10.28,+0.7,Michael MARSH,04 AUG 1967,USA,3,,"Baton Rouge, LA (USA)",06 JUN 1987,1112
178,10.28,+0.9,Jon DRUMMOND,09 SEP 1968,USA,1h1,,"Tucson, AZ (USA)",19 JUN 1987,1112
178,10.28,+1.8,Brian COOPER,21 AUG 1965,USA,8,,San José (USA),27 JUN 1987,1112
178,10.28,+2.0,Nikolay YUSHMANOV,18 DEC 1961,URS,1h6,,Bryansk (URS),16 JUL 1987,1112
178,10.28,+1.2,Allan WELLS,03 MAY 1952,GBR,3sf1,,London (GBR),01 AUG 1987,1112
178,10.28,-0.4,Valentin ATANASOV,07 MAY 1961,BUL,1,,Sofia (BUL),15 AUG 1987,1114
178,10.28,-0.1,Pierfrancesco PAVONI,21 FEB 1963,ITA,3qf3,,"Stadio Olimpico, Roma (ITA)",29 AUG 1987,1112
188,10.29,+0.2,Roscoe TATUM,13 FEB 1966,USA,1,,"Gainesville, FL (USA)",28 MAR 1987,1108
188,10.29,-3.2,Calvin SMITH,08 JAN 1961,USA,2,,"Des Moines, IA (USA)",25 APR 1987,1127
188,10.29,+1.6,Harvey GLANCE,28 MAR 1957,USA,3,,"Walnut, CA (USA)",26 APR 1987,1108
188,10.29,+0.1,Patrick WILLIAMS,11 NOV 1965,JAM,1,,"Boise, ID (USA)",23 MAY 1987,1108
188,10.29,+1.6,Talal MANSOUR,08 MAY 1964,QAT,1,,Fürth (GER),14 JUN 1987,1108
188,10.29,+1.8,José Javier ARQUÉS,16 MAY 1960,ESP,1,,Salamanca (ESP),20 JUN 1987,1108
188,10.29,+0.4,Calvin SMITH,08 JAN 1961,USA,2sf1,,San José (USA),27 JUN 1987,1108
188,10.29,+1.5,Charles-Louis SECK,11 MAY 1965,SEN,2,,Vénissieux (FRA),03 JUL 1987,1108
188,10.29,+0.5,Ernest OBENG,08 APR 1956,GHA,1f2,,Budapest (HUN),06 JUL 1987,1108
188,10.29,+1.9,Andrey RAZIN,10 MAY 1962,URS,2h3,,Bryansk (URS),16 JUL 1987,1108
188,10.29,+1.9,Andrey SHLYAPNIKOV,13 JAN 1959,URS,1h5,,Bryansk (URS),16 JUL 1987,1108
188,10.29,+1.3,Max MORINIÉRE,16 FEB 1964,FRA,1h2,,"Stadio Olimpico, Roma (ITA)",29 AUG 1987,1108
188,10.29,+1.6,Linford CHRISTIE,02 APR 1960,GBR,3h4,,"Stadio Olimpico, Roma (ITA)",29 AUG 1987,1108
188,10.29,-1.5,Viktor BRYZGIN,22 AUG 1962,URS,1qf2,,"Stadio Olimpico, Roma (ITA)",29 AUG 1987,1117
188,10.29,-1.3,Chidi IMOH,27 AUG 1963,NGR,6sf2,,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1115
188,10.29,0.0,Raymond STEWART,18 MAR 1965,JAM,2f2,,Rieti (ITA),08 SEP 1987,1108
188,10.29,+0.5,Stanley FLOYD,23 JUN 1961,USA,2,,München (GER),09 SEP 1987,1108
188,10.29,+1.0,Attila KOVÁCS,02 SEP 1960,HUN,1,,Küssnacht (SUI),26 SEP 1987,1108
206,10.30,+0.1,James BUTLER,21 JUN 1960,USA,1,,"Winter Park, FL (USA)",25 APR 1987,1105
206,10.30,+1.0,Luis MORALES,04 MAR 1964,PUR,2,,"Westwood, CA (USA)",02 MAY 1987,1105
206,10.30,+1.5,David BROWN,03 OCT 1967,USA,1,,"Odessa, TX (USA)",15 MAY 1987,1105
206,10.30,+0.4,Dennis MITCHELL,20 FEB 1966,USA,3sf1,,San José (USA),27 JUN 1987,1105
206,10.30,+2.0,Aleksey PUCHKOV,1964,URS,2h6,,Bryansk (URS),16 JUL 1987,1105
206,10.30,-0.1,Quincy WATTS,19 JUN 1970,USA,1,,"Provo, UT (USA)",25 JUL 1987,1105
