Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
18,10.03,+1.8,Shingo SUETSUGU,02 JUN 1980,JPN,2,,Mito (JPN),05 MAY 2003,1196
18,10.03,0.0,Deji ALIU,22 NOV 1975,NGR,1h1,,Trikala (GRE),24 JUN 2003,1196
18,10.03,+0.6,Leonard MYLES-MILLS,05 SEP 1973,GHA,3,,Abuja (NGR),12 OCT 2003,1196
22,10.04,-0.1,Deji ALIU,22 NOV 1975,NGR,1f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",01 JUL 2003,1193
22,10.04,-0.3,John CAPEL,27 OCT 1978,USA,1f1,,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1194
22,10.04,+0.9,Deji ALIU,22 NOV 1975,NGR,1h1,,"Crystal Palace, London (GBR)",08 AUG 2003,1193
22,10.04,+0.6,Maurice GREENE,23 JUL 1974,USA,2qf4,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1193
22,10.04,+0.6,Deji ALIU,22 NOV 1975,NGR,3qf4,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1193
22,10.04,+1.9,Bernard WILLIAMS,19 JAN 1978,USA,1,,"Stade Louis II, Monaco (MON)",13 SEP 2003,1193
28,10.05,+1.4,Patrick JOHNSON,26 SEP 1972,AUS,1h3,,Mito (JPN),05 MAY 2003,1189
28,10.05,-0.3,Patrick JOHNSON,26 SEP 1972,AUS,1,,Osaka (JPN),10 MAY 2003,1190
28,10.05,0.0,Joshua J. JOHNSON,10 MAY 1976,USA,1,,Abuja (NGR),17 MAY 2003,1189
28,10.05,+1.4,Joshua J. JOHNSON,10 MAY 1976,USA,2,,"Carson, CA (USA)",01 JUN 2003,1189
28,10.05,0.0,Bernard WILLIAMS,19 JAN 1978,USA,1f1,,Paris (FRA),04 JUL 2003,1189
28,10.05,+0.9,Asafa POWELL,23 NOV 1982,JAM,1h9,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1189
28,10.05,+1.9,John CAPEL,27 OCT 1978,USA,2,,"Stade Louis II, Monaco (MON)",13 SEP 2003,1189
28,10.05,,Justin GATLIN,10 FEB 1982,USA,1,,Moskva (RUS),20 SEP 2003,1189
36,10.06,+1.7,Bernard WILLIAMS,19 JAN 1978,USA,1h1,,"Palo Alto, CA (USA)",19 JUN 2003,1186
36,10.06,-0.5,Patrick JOHNSON,26 SEP 1972,AUS,1h,,Luzern (SUI),25 JUN 2003,1189
36,10.06,-0.3,Bernard WILLIAMS,19 JAN 1978,USA,2f1,,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1187
39,10.07,0.0,Shawn CRAWFORD,14 JAN 1978,USA,1,,Pretoria (RSA),04 APR 2003,1182
39,10.07,+2.0,Marcus BRUNSON,24 APR 1978,USA,1h1,,Fort-de-France (FRA),26 APR 2003,1182
39,10.07,0.0,Jon DRUMMOND,09 SEP 1968,USA,2,,Ciudad de México (MEX),03 MAY 2003,1182
39,10.07,0.0,Coby MILLER,19 OCT 1976,USA,3,,Ciudad de México (MEX),03 MAY 2003,1182
39,10.07,0.0,Aziz ZAKARI,02 SEP 1976,GHA,2,,Abuja (NGR),17 MAY 2003,1182
39,10.07,+1.1,DaBryan BLANTON,03 JUL 1984,USA,1h2,,"Lincoln, NE (USA)",30 MAY 2003,1182
39,10.07,0.0,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,1,,Ostrava (CZE),12 JUN 2003,1182
39,10.07,-0.3,Patrick JOHNSON,26 SEP 1972,AUS,1,,Bern (SUI),28 JUN 2003,1183
39,10.07,0.0,Deji ALIU,22 NOV 1975,NGR,2f1,,Paris (FRA),04 JUL 2003,1182
39,10.07,+1.5,Shawn CRAWFORD,14 JAN 1978,USA,3f2,,Zürich (SUI),15 AUG 2003,1182
39,10.07,0.0,Kim COLLINS,05 APR 1976,SKN,1,,"Stade de France, Paris-St-Denis (FRA)",25 AUG 2003,1182
50,10.08,+1.3,Sherwin VRIES,22 MAR 1980,NAM,2,,Durban (RSA),11 APR 2003,1179
50,10.08,+0.5,Darrel BROWN,11 OCT 1984,TTO,2,,"Eugene, OR (USA)",24 MAY 2003,1179
50,10.08,+0.8,Deji ALIU,22 NOV 1975,NGR,1,,Lille (FRA),15 JUN 2003,1179
50,10.08,+1.8,Marcus BRUNSON,24 APR 1978,USA,1,,Malles Venosta (ITA),12 JUL 2003,1179
50,10.08,+0.9,Obadele THOMPSON,30 MAR 1976,BAR,1,,"Walnut, CA (USA)",12 JUL 2003,1179
50,10.08,0.0,Darrel BROWN,11 OCT 1984,TTO,2,,"Stade de France, Paris-St-Denis (FRA)",25 AUG 2003,1179
50,10.08,0.0,Darren CAMPBELL,12 SEP 1973,GBR,3,,"Stade de France, Paris-St-Denis (FRA)",25 AUG 2003,1179
50,10.08,+1.9,Uchenna EMEDOLU,17 SEP 1976,NGR,3,,"Stade Louis II, Monaco (MON)",13 SEP 2003,1179
58,10.09,+1.2,Matt SHIRVINGTON,25 OCT 1978,AUS,1,,Brisbane (AUS),12 APR 2003,1176
58,10.09,0.0,Erick L. WILSON,20 JAN 1982,USA,1h3,,"Levelland, TX (USA)",09 MAY 2003,1176
58,10.09,0.0,Kim COLLINS,05 APR 1976,SKN,2,,Ostrava (CZE),12 JUN 2003,1176
58,10.09,+1.0,Rae Monzavous EDWARDS,07 MAY 1981,USA,1h4,,"Palo Alto, CA (USA)",19 JUN 2003,1176
58,10.09,-0.3,Maurice GREENE,23 JUL 1974,USA,3f1,,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1177
58,10.09,+0.3,Justin GATLIN,10 FEB 1982,USA,1f2,,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1176
58,10.09,+0.9,Darren CAMPBELL,12 SEP 1973,GBR,2h1,,"Crystal Palace, London (GBR)",08 AUG 2003,1176
58,10.09,+0.9,Aziz ZAKARI,02 SEP 1976,GHA,3h1,,"Crystal Palace, London (GBR)",08 AUG 2003,1176
58,10.09,+0.5,Asafa POWELL,23 NOV 1982,JAM,1,,Malmö (SWE),12 AUG 2003,1176
58,10.09,+1.5,Aziz ZAKARI,02 SEP 1976,GHA,4f2,,Zürich (SUI),15 AUG 2003,1176
58,10.09,-0.6,Julien DUNKLEY,20 DEC 1975,JAM,1,,La Chaux-de-Fonds (SUI),17 AUG 2003,1179
58,10.09,+0.9,Kim COLLINS,05 APR 1976,SKN,2h9,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1176
58,10.09,+0.7,Ato BOLDON,30 DEC 1973,TTO,1qf2,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1176
58,10.09,+0.8,Justin GATLIN,10 FEB 1982,USA,2,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1176
72,10.10,-0.4,Shawn CRAWFORD,14 JAN 1978,USA,1,,Roodeport (RSA),28 MAR 2003,1174
72,10.10,+0.5,Bernard WILLIAMS,19 JAN 1978,USA,3,,"Eugene, OR (USA)",24 MAY 2003,1172
72,10.10,+1.4,Shawn CRAWFORD,14 JAN 1978,USA,3,,"Carson, CA (USA)",01 JUN 2003,1172
72,10.10,-0.1,Coby MILLER,19 OCT 1976,USA,1,,Torino (ITA),06 JUN 2003,1172
72,10.10,+1.1,Joshua J. JOHNSON,10 MAY 1976,USA,1h2,,"Palo Alto, CA (USA)",19 JUN 2003,1172
72,10.10,+0.9,Asafa POWELL,23 NOV 1982,JAM,1h,,Luzern (SUI),25 JUN 2003,1172
72,10.10,-0.1,Jon DRUMMOND,09 SEP 1968,USA,1,,"Stadion Juliska, Praha (CZE)",29 JUN 2003,1172
72,10.10,-0.1,Bernard WILLIAMS,19 JAN 1978,USA,2f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",01 JUL 2003,1172
72,10.10,+0.3,Asafa POWELL,23 NOV 1982,JAM,1f2,,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1172
72,10.10,+1.3,Joshua J. JOHNSON,10 MAY 1976,USA,4f1,,Zürich (SUI),15 AUG 2003,1172
72,10.10,+1.7,Darrel BROWN,11 OCT 1984,TTO,1h5,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1172
72,10.10,+0.8,Bernard WILLIAMS,19 JAN 1978,USA,3,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1172
84,10.11,0.0,Kenny BROKENBURR,29 OCT 1968,USA,3,,Abuja (NGR),17 MAY 2003,1169
84,10.11,+1.4,John CAPEL,27 OCT 1978,USA,4,,"Carson, CA (USA)",01 JUN 2003,1169
84,10.11,+1.6,Bernard WILLIAMS,19 JAN 1978,USA,1,,"Palo Alto, CA (USA)",20 JUN 2003,1169
84,10.11,-0.1,Coby MILLER,19 OCT 1976,USA,2,,"Stadion Juliska, Praha (CZE)",29 JUN 2003,1169
84,10.11,-0.1,Maurice GREENE,23 JUL 1974,USA,3f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",01 JUL 2003,1169
84,10.11,0.0,Maurice GREENE,23 JUL 1974,USA,3f1,,Paris (FRA),04 JUL 2003,1169
84,10.11,+1.9,Mickey GRIMES,10 OCT 1976,USA,2,,"Walnut, CA (USA)",12 JUL 2003,1169
84,10.11,,Deji ALIU,22 NOV 1975,NGR,1sf2,,Abuja (NGR),17 JUL 2003,1169
84,10.11,+1.3,Frank FREDERICKS,02 OCT 1967,NAM,5f1,,Zürich (SUI),15 AUG 2003,1169
84,10.11,+1.5,Francis OBIKWELU,22 NOV 1978,POR,5f2,,Zürich (SUI),15 AUG 2003,1169
84,10.11,+0.5,Bernard WILLIAMS,19 JAN 1978,USA,1sf1,,"Stade de France, Paris-St-Denis (FRA)",25 AUG 2003,1169
84,10.11,+0.6,Darrel BROWN,11 OCT 1984,TTO,1sf2,,"Stade de France, Paris-St-Denis (FRA)",25 AUG 2003,1169
84,10.11,+0.2,Uchenna EMEDOLU,17 SEP 1976,NGR,1sf2,,Abuja (NGR),11 OCT 2003,1169
97,10.12,+1.4,Bernard WILLIAMS,19 JAN 1978,USA,5,,"Carson, CA (USA)",01 JUN 2003,1165
97,10.12,+0.4,Deji ALIU,22 NOV 1975,NGR,1,,Chania (GRE),09 JUN 2003,1165
97,10.12,+0.8,Uchenna EMEDOLU,17 SEP 1976,NGR,2,,Lille (FRA),15 JUN 2003,1165
97,10.12,-0.1,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,1,,Oslo (NOR),27 JUN 2003,1165
97,10.12,-0.3,Julien DUNKLEY,20 DEC 1975,JAM,1h1,,La Chaux-de-Fonds (SUI),17 AUG 2003,1166
97,10.12,+0.6,Bernard WILLIAMS,19 JAN 1978,USA,1qf1,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1165
97,10.12,+0.6,Darren CAMPBELL,12 SEP 1973,GBR,2sf2,,"Stade de France, Paris-St-Denis (FRA)",25 AUG 2003,1165
97,10.12,+0.6,Eric NKANSAH,12 DEC 1974,GHA,1,,Córdoba (ESP),06 SEP 2003,1165
97,10.12,+0.3,Asafa POWELL,23 NOV 1982,JAM,1,,Rieti (ITA),07 SEP 2003,1165
97,10.12,+1.9,Justin GATLIN,10 FEB 1982,USA,4,,"Stade Louis II, Monaco (MON)",13 SEP 2003,1165
107,10.13,-0.5,Patrick JOHNSON,26 SEP 1972,AUS,1,,Canberra (AUS),22 FEB 2003,1165
107,10.13,+1.3,Morne NAGEL,23 MAR 1978,RSA,3,,Durban (RSA),11 APR 2003,1162
107,10.13,+2.0,Shingo SUETSUGU,02 JUN 1980,JPN,1h1,,Mito (JPN),05 MAY 2003,1162
107,10.13,+0.9,Marquis DAVIS,14 AUG 1980,USA,1,,"Knoxville, TN (USA)",18 MAY 2003,1162
107,10.13,+1.1,Michael FRATER,06 OCT 1982,JAM,2h2,,"Lincoln, NE (USA)",30 MAY 2003,1162
107,10.13,+0.1,Shingo SUETSUGU,02 JUN 1980,JPN,1,,Yokohama (JPN),08 JUN 2003,1162
107,10.13,-0.5,Patrick JOHNSON,26 SEP 1972,AUS,1,,Luzern (SUI),25 JUN 2003,1165
107,10.13,-0.5,Asafa POWELL,23 NOV 1982,JAM,1,,Luzern (SUI),25 JUN 2003,1165
107,10.13,+0.6,Kim COLLINS,05 APR 1976,SKN,1,,St. George's (GRN),04 JUL 2003,1162
107,10.13,-0.3,Deji ALIU,22 NOV 1975,NGR,4f1,,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1163
107,10.13,+1.3,Nicolas MACROZONARIS,22 AUG 1980,CAN,1,,Victoria (CAN),19 JUL 2003,1162
107,10.13,0.0,Ronald POGNON,16 NOV 1982,FRA,1,,Castres (FRA),06 AUG 2003,1162
107,10.13,+1.3,Bernard WILLIAMS,19 JAN 1978,USA,6f1,,Zürich (SUI),15 AUG 2003,1162
107,10.13,+0.7,Uchenna EMEDOLU,17 SEP 1976,NGR,2qf2,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1162
107,10.13,0.0,Bernard WILLIAMS,19 JAN 1978,USA,4,,"Stade de France, Paris-St-Denis (FRA)",25 AUG 2003,1162
107,10.13,+0.8,John CAPEL,27 OCT 1978,USA,4,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1162
107,10.13,+1.9,Kim COLLINS,05 APR 1976,SKN,5,,"Stade Louis II, Monaco (MON)",13 SEP 2003,1162
124,10.14,+1.4,Kaaron CONWRIGHT,08 AUG 1976,USA,1,,"Walnut, CA (USA)",19 APR 2003,1159
124,10.14,0.0,Kim COLLINS,05 APR 1976,SKN,1,,Poznan (POL),29 JUN 2003,1159
124,10.14,-0.3,Uchenna EMEDOLU,17 SEP 1976,NGR,5f1,,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1160
124,10.14,+1.8,Eric NKANSAH,12 DEC 1974,GHA,2,,Malles Venosta (ITA),12 JUL 2003,1159
124,10.14,0.0,Frank FREDERICKS,02 OCT 1967,NAM,1,,Linz (AUT),31 JUL 2003,1159
124,10.14,+0.4,Alexander KOSENKOW,14 MAR 1977,GER,1,,Leverkusen (GER),03 AUG 2003,1159
124,10.14,+0.8,Darvis PATTON,04 DEC 1977,USA,1,,Helsinki (FIN),18 AUG 2003,1159
124,10.14,+0.8,Eric NKANSAH,12 DEC 1974,GHA,2,,Helsinki (FIN),18 AUG 2003,1159
124,10.14,0.0,Darren CAMPBELL,12 SEP 1973,GBR,2qf3,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1159
124,10.14,+0.6,Obadele THOMPSON,30 MAR 1976,BAR,4qf4,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1159
124,10.14,+0.6,Deji ALIU,22 NOV 1975,NGR,3sf2,,"Stade de France, Paris-St-Denis (FRA)",25 AUG 2003,1159
135,10.15,+1.4,Joshua J. JOHNSON,10 MAY 1976,USA,2,,"Walnut, CA (USA)",19 APR 2003,1155
135,10.15,+2.0,Ato BOLDON,30 DEC 1973,TTO,1,,"Modesto, CA (USA)",10 MAY 2003,1155
135,10.15,+1.1,Brian LEWIS,05 DEC 1974,USA,2h2,,"Palo Alto, CA (USA)",19 JUN 2003,1155
135,10.15,0.0,Nicolas MACROZONARIS,22 AUG 1980,CAN,2,,Trikala (GRE),24 JUN 2003,1155
135,10.15,-0.1,Aziz ZAKARI,02 SEP 1976,GHA,3,,"Stadion Juliska, Praha (CZE)",29 JUN 2003,1155
135,10.15,,Uchenna EMEDOLU,17 SEP 1976,NGR,2,,Abuja (NGR),19 JUL 2003,1155
135,10.15,-0.2,Joshua J. JOHNSON,10 MAY 1976,USA,1f2,,Thessaloniki (GRE),03 AUG 2003,1156
135,10.15,+0.4,Eric NKANSAH,12 DEC 1974,GHA,2,,Leverkusen (GER),03 AUG 2003,1155
135,10.15,-2.4,Justin GATLIN,10 FEB 1982,USA,1,,Stockholm (SWE),05 AUG 2003,1169
135,10.15,-0.4,Freddy MAYOLA,01 NOV 1977,CUB,1,,Castellón (ESP),18 AUG 2003,1157
135,10.15,+0.7,Obadele THOMPSON,30 MAR 1976,BAR,1h1,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1155
135,10.15,0.0,Eric NKANSAH,12 DEC 1974,GHA,3qf3,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1155
135,10.15,+0.5,Uchenna EMEDOLU,17 SEP 1976,NGR,2sf1,,"Stade de France, Paris-St-Denis (FRA)",25 AUG 2003,1155
135,10.15,-0.6,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,1,,Hyderabad (IND),30 OCT 2003,1158
149,10.16,-1.3,Patrick JOHNSON,26 SEP 1972,AUS,1h3,,Canberra (AUS),22 FEB 2003,1159
149,10.16,+0.5,Marquis DAVIS,14 AUG 1980,USA,1,,"Starkville, MS (USA)",29 MAR 2003,1152
149,10.16,0.0,Steve MULLINGS,29 NOV 1982,JAM,2h2,,"Levelland, TX (USA)",09 MAY 2003,1152
149,10.16,-0.3,Shingo SUETSUGU,02 JUN 1980,JPN,2,,Osaka (JPN),10 MAY 2003,1153
149,10.16,+0.9,Pierre BROWNE,14 JAN 1980,CAN,2,,"Knoxville, TN (USA)",18 MAY 2003,1152
149,10.16,0.0,Deji ALIU,22 NOV 1975,NGR,1,,"AC Gianni Brera, Milano (ITA)",03 JUN 2003,1152
149,10.16,-1.2,Kaaron CONWRIGHT,08 AUG 1976,USA,1h3,,"Palo Alto, CA (USA)",19 JUN 2003,1159
149,10.16,+1.0,Kenny BROKENBURR,29 OCT 1968,USA,2h4,,"Palo Alto, CA (USA)",19 JUN 2003,1152
149,10.16,0.0,Darren CAMPBELL,12 SEP 1973,GBR,3,,Trikala (GRE),24 JUN 2003,1152
149,10.16,-0.3,Patrick JOHNSON,26 SEP 1972,AUS,6f1,,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1153
149,10.16,+1.3,Pierre BROWNE,14 JAN 1980,CAN,2,,Victoria (CAN),19 JUL 2003,1152
149,10.16,+0.8,Shawn CRAWFORD,14 JAN 1978,USA,3,,Helsinki (FIN),18 AUG 2003,1152
149,10.16,+0.7,Nicolas MACROZONARIS,22 AUG 1980,CAN,3qf2,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1152
149,10.16,+0.5,Kim COLLINS,05 APR 1976,SKN,3sf1,,"Stade de France, Paris-St-Denis (FRA)",25 AUG 2003,1152
149,10.16,+0.2,Eric NKANSAH,12 DEC 1974,GHA,2sf2,,Abuja (NGR),11 OCT 2003,1152
164,10.17,0.0,Frank FREDERICKS,02 OCT 1967,NAM,2,,Pretoria (RSA),04 APR 2003,1148
164,10.17,-0.5,Ronald POGNON,16 NOV 1982,FRA,1,,Lamentin (FRA),27 APR 2003,1151
164,10.17,0.0,Tyson GAY,09 AUG 1982,USA,3h1,,"Levelland, TX (USA)",09 MAY 2003,1148
164,10.17,-0.3,Bernard WILLIAMS,19 JAN 1978,USA,3,,Osaka (JPN),10 MAY 2003,1149
164,10.17,+2.0,Jon DRUMMOND,09 SEP 1968,USA,2,,"Modesto, CA (USA)",10 MAY 2003,1148
164,10.17,+0.4,Aristotelis GAVELAS,10 DEC 1978,GRE,2,,Chania (GRE),09 JUN 2003,1148
164,10.17,+0.4,Christoforos CHOIDES,10 SEP 1978,GRE,3,,Chania (GRE),09 JUN 2003,1148
164,10.17,+1.1,Shawn CRAWFORD,14 JAN 1978,USA,3h2,,"Palo Alto, CA (USA)",19 JUN 2003,1148
164,10.17,-0.7,Bernard WILLIAMS,19 JAN 1978,USA,1sf2,,"Palo Alto, CA (USA)",20 JUN 2003,1152
164,10.17,0.0,Nicolas MACROZONARIS,22 AUG 1980,CAN,2h1,,Trikala (GRE),24 JUN 2003,1148
164,10.17,+1.0,Salem Mubarak AL YAMI,09 FEB 1982,KSA,1,,Eurajoki (FIN),25 JUN 2003,1148
164,10.17,+0.9,Matt SHIRVINGTON,25 OCT 1978,AUS,2h,,Luzern (SUI),25 JUN 2003,1148
164,10.17,-0.1,Jon DRUMMOND,09 SEP 1968,USA,4f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",01 JUL 2003,1148
164,10.17,+0.6,Darrel BROWN,11 OCT 1984,TTO,2,,St. George's (GRN),04 JUL 2003,1148
164,10.17,0.0,Aziz ZAKARI,02 SEP 1976,GHA,1,,Zagreb (CRO),07 JUL 2003,1148
164,10.17,+1.3,Aaron ARMSTRONG,14 OCT 1977,TTO,7,,Nuoro (ITA),09 JUL 2003,1148
164,10.17,+1.8,Leonard MYLES-MILLS,05 SEP 1973,GHA,3,,Malles Venosta (ITA),12 JUL 2003,1148
164,10.17,0.0,Jason GARDENER,17 SEP 1975,GBR,2,,Linz (AUT),31 JUL 2003,1148
164,10.17,0.0,Darrel BROWN,11 OCT 1984,TTO,3,,Linz (AUT),31 JUL 2003,1148
164,10.17,-0.2,Uchenna EMEDOLU,17 SEP 1976,NGR,2f2,,Thessaloniki (GRE),03 AUG 2003,1149
164,10.17,-0.2,Kim COLLINS,05 APR 1976,SKN,3f2,,Thessaloniki (GRE),03 AUG 2003,1149
164,10.17,+0.9,Joshua J. JOHNSON,10 MAY 1976,USA,4h1,,"Crystal Palace, London (GBR)",08 AUG 2003,1148
164,10.17,0.0,Darvis PATTON,04 DEC 1977,USA,1f2,,"Olympiastadion, Berlin (GER)",10 AUG 2003,1148
164,10.17,+0.8,Justin GATLIN,10 FEB 1982,USA,4,,Helsinki (FIN),18 AUG 2003,1148
164,10.17,+0.7,Georgios THEODORIDIS,12 DEC 1972,GRE,2h1,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1148
164,10.17,+0.7,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,3h1,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1148
164,10.17,+0.8,Deji ALIU,22 NOV 1975,NGR,5,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1148
164,10.17,+0.4,Haijian CHEN,05 APR 1980,CHN,1,,Shanghai (CHN),12 SEP 2003,1148
192,10.18,+0.6,Julien DUNKLEY,20 DEC 1975,JAM,1,,"Gainesville, FL (USA)",28 MAR 2003,1145
192,10.18,+0.6,Joshua J. JOHNSON,10 MAY 1976,USA,1,,"El Paso, TX (USA)",12 APR 2003,1145
192,10.18,+1.4,Mickey GRIMES,10 OCT 1976,USA,3,,"Walnut, CA (USA)",19 APR 2003,1145
192,10.18,0.0,Tyree GAILES,24 FEB 1983,USA,4h1,,"Levelland, TX (USA)",09 MAY 2003,1145
192,10.18,+0.9,Sammie PARKER,25 MAR 1981,USA,1h,,"Los Angeles, CA (USA)",17 MAY 2003,1145
192,10.18,-1.8,Kenny BROKENBURR,29 OCT 1968,USA,1,,"Houston, TX (USA)",06 JUN 2003,1155
192,10.18,0.0,Coby MILLER,19 OCT 1976,USA,3,,Ostrava (CZE),12 JUN 2003,1145
192,10.18,+1.0,Jon DRUMMOND,09 SEP 1968,USA,3h4,,"Palo Alto, CA (USA)",19 JUN 2003,1145
192,10.18,+1.6,Jon DRUMMOND,09 SEP 1968,USA,2,,"Palo Alto, CA (USA)",20 JUN 2003,1145
192,10.18,-0.1,Konstantin RURAK,09 APR 1974,UKR,1,,Kyiv (UKR),03 JUL 2003,1145
192,10.18,+1.5,Coby MILLER,19 OCT 1976,USA,1f2,,Paris (FRA),04 JUL 2003,1145
192,10.18,0.0,Eric NKANSAH,12 DEC 1974,GHA,1,,Rheinau-Freistett (GER),06 JUL 2003,1145
192,10.18,-0.8,Marcus BRUNSON,24 APR 1978,USA,1,,San Sebastián (ESP),10 AUG 2003,1149
192,10.18,+1.3,Patrick JOHNSON,26 SEP 1972,AUS,7f1,,Zürich (SUI),15 AUG 2003,1145
192,10.18,-0.2,Darren CAMPBELL,12 SEP 1973,GBR,1h4,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1146
192,10.18,-0.6,Eric NKANSAH,12 DEC 1974,GHA,1h8,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1148
192,10.18,-0.6,Maurice GREENE,23 JUL 1974,USA,2h8,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1148
192,10.18,+0.6,Sherwin VRIES,22 MAR 1980,RSA,2qf1,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1145
192,10.18,0.0,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,4qf3,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1145
192,10.18,+1.9,Deji ALIU,22 NOV 1975,NGR,6,,"Stade Louis II, Monaco (MON)",13 SEP 2003,1145
192,10.18,+0.6,Eric NKANSAH,12 DEC 1974,GHA,4,,Abuja (NGR),12 OCT 2003,1145
213,10.19,-0.5,Kim COLLINS,05 APR 1976,SKN,2,,Lamentin (FRA),27 APR 2003,1145
213,10.19,0.0,Uchenna EMEDOLU,17 SEP 1976,NGR,4,,Ciudad de México (MEX),03 MAY 2003,1142
213,10.19,+0.9,Bennie CHAPMAN,24 JAN 1979,USA,3h,,"Los Angeles, CA (USA)",17 MAY 2003,1142
213,10.19,+0.5,Coby MILLER,19 OCT 1976,USA,4,,"Eugene, OR (USA)",24 MAY 2003,1142
213,10.19,-2.2,Uchenna EMEDOLU,17 SEP 1976,NGR,1,,"FBK Stadium, Hengelo (NED)",01 JUN 2003,1155
213,10.19,-0.5,Deji ALIU,22 NOV 1975,NGR,1h1,,"AC Gianni Brera, Milano (ITA)",03 JUN 2003,1145
