Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
80,10.21,-0.3,Leroy BURRELL,21 FEB 1967,USA,4,,Bruxelles (BEL),25 AUG 1989,1136
94,10.22,0.0,Augustine OLOBIA,18 JUL 1969,NGR,4h1,,"Provo, UT (USA)",01 JUN 1989,1132
94,10.22,-0.1,Calvin SMITH,08 JAN 1961,USA,2,,Madrid (ESP),09 JUN 1989,1132
94,10.22,+0.8,Daniel SANGOUMA,07 FEB 1965,FRA,2,,Font-Romeu (FRA),27 JUL 1989,1132
94,10.22,-1.1,Andre CASON,20 JAN 1969,USA,2,,Malmö (SWE),10 AUG 1989,1138
94,10.22,-1.1,Leroy BURRELL,21 FEB 1967,USA,3,,Malmö (SWE),10 AUG 1989,1138
94,10.22,+0.2,Chidi IMOH,27 AUG 1963,NGR,2,,Jerez de la Frontera (ESP),13 SEP 1989,1132
100,10.23,0.0,Andre CASON,20 JAN 1969,USA,2,,Kingston (JAM),06 MAY 1989,1128
100,10.23,-1.1,Robson DA SILVA,04 SEP 1964,BRA,1,,"Tucson, AZ (USA)",10 JUN 1989,1134
100,10.23,+1.3,Daniel SANGOUMA,07 FEB 1965,FRA,h,,Dijon (FRA),01 JUL 1989,1128
100,10.23,+2.0,Max MORINIÉRE,16 FEB 1964,FRA,h,,Dijon (FRA),01 JUL 1989,1128
100,10.23,+0.5,Michael MARSH,04 AUG 1967,USA,1,,Bruxelles (BEL),10 AUG 1989,1128
100,10.23,+0.2,Dennis MITCHELL,20 FEB 1966,USA,2,,Linz (AUT),14 AUG 1989,1128
100,10.23,+0.7,Linford CHRISTIE,02 APR 1960,GBR,5f1,,"Letzigrund, Zürich (SUI)",16 AUG 1989,1128
100,10.23,+1.7,Michael MARSH,04 AUG 1967,USA,3,,"Olympiastadion, Berlin (GER)",18 AUG 1989,1128
100,10.23,-1.1,Robson DA SILVA,04 SEP 1964,BRA,2,,Köln (GER),20 AUG 1989,1134
100,10.23,+0.4,Robson DA SILVA,04 SEP 1964,BRA,1,,Tokyo (JPN),16 SEP 1989,1128
110,10.24,+2.0,Stanley FLOYD,23 JUN 1961,USA,2,,"Baton Rouge, LA (USA)",22 APR 1989,1125
110,10.24,0.0,Frank FREDERICKS,02 OCT 1967,NAM,5h1,,"Provo, UT (USA)",01 JUN 1989,1125
110,10.24,-1.1,Jon DRUMMOND,09 SEP 1968,USA,2,,"Tucson, AZ (USA)",10 JUN 1989,1131
110,10.24,-0.4,Linford CHRISTIE,02 APR 1960,GBR,1sf,,Birmingham (GBR),11 AUG 1989,1127
110,10.24,+1.8,Daniel SANGOUMA,07 FEB 1965,FRA,3,,Tours (FRA),13 AUG 1989,1125
110,10.24,+0.4,Slip WATKINS,29 SEP 1967,USA,1h7,,Duisburg (GER),25 AUG 1989,1125
116,10.25,+2.0,Marty KRULEE,04 NOV 1956,USA,1,,"Azusa, CA (USA)",15 APR 1989,1122
116,10.25,+1.0,Greg SHOLARS,08 FEB 1966,USA,4,,"Waco, TX (USA)",20 MAY 1989,1122
116,10.25,,Tim WILLIAMS,27 MAY 1963,USA,1,,"Los Angeles, CA (USA)",22 MAY 1989,1122
116,10.25,+0.1,Olapade ADENIKEN,19 AUG 1969,NGR,3h2,,"Provo, UT (USA)",01 JUN 1989,1122
116,10.25,+1.5,Dmytro VANYAIKIN,14 JAN 1966,URS,3h1,,Volgograd (URS),10 JUN 1989,1122
116,10.25,-0.3,Dennis MITCHELL,20 FEB 1966,USA,1,,Portsmouth (GBR),11 JUN 1989,1123
116,10.25,+1.3,Joel ISASI,31 JUL 1967,CUB,1,,Praha (TCH),21 JUN 1989,1122
116,10.25,+0.3,Andre CASON,20 JAN 1969,USA,1,,Schwechat (AUT),22 JUN 1989,1122
116,10.25,+0.7,Raymond STEWART,18 MAR 1965,JAM,1,,Paris-St-Denis (FRA),23 JUN 1989,1122
116,10.25,+0.8,Calvin SMITH,08 JAN 1961,USA,1,,Formia (ITA),25 JUN 1989,1122
116,10.25,+0.3,Bruny SURIN,12 JUL 1967,CAN,h,,Casablanca (MAR),12 JUL 1989,1122
116,10.25,-1.1,Dennis MITCHELL,20 FEB 1966,USA,4,,Malmö (SWE),10 AUG 1989,1128
128,10.26,+0.5,Stefano TILLI,22 AUG 1962,ITA,1,,Milano (ITA),07 JUN 1989,1118
128,10.26,-0.1,Henry THOMAS,10 JUL 1967,USA,3,,Madrid (ESP),09 JUN 1989,1118
128,10.26,-0.1,Vladimir KRYLOV,26 FEB 1964,URS,2f2,,"Letzigrund, Zürich (SUI)",16 AUG 1989,1118
128,10.26,+0.7,Michael MARSH,04 AUG 1967,USA,2f1,,Rieti (ITA),03 SEP 1989,1118
128,10.26,+0.2,James BUTLER,21 JUN 1960,USA,1,,Athina (GRE),12 SEP 1989,1118
128,10.26,+0.4,Calvin SMITH,08 JAN 1961,USA,2,,Tokyo (JPN),16 SEP 1989,1118
134,10.27,+1.8,Ricardo CHACÓN,30 APR 1963,CUB,1,,Bratislava (TCH),14 JUN 1989,1115
134,10.27,+1.4,Patrick NWANKWO,17 MAR 1966,NGR,1f2,,Sevilla (ESP),20 JUN 1989,1115
134,10.27,+1.2,Michael MARSH,04 AUG 1967,USA,5,,Oslo (NOR),01 JUL 1989,1115
134,10.27,,Andre CASON,20 JAN 1969,USA,1,,Budapest (HUN),08 AUG 1989,1115
134,10.27,+0.2,Henry THOMAS,10 JUL 1967,USA,3,,Linz (AUT),14 AUG 1989,1115
139,10.28,+1.1,Lee MCNEILL,02 DEC 1964,USA,2,,"Athens, GA (USA)",18 MAR 1989,1112
139,10.28,,Kermit WARD,12 JAN 1968,USA,1,,"Austin, TX (USA)",26 MAR 1989,1112
139,10.28,+0.7,Joe DELOACH,05 JUN 1967,USA,1,,São Paulo (BRA),21 MAY 1989,1112
139,10.28,+1.7,Brian MORRISON,25 AUG 1968,CAN,2,,"Provo, UT (USA)",27 MAY 1989,1112
139,10.28,+1.6,Shinji AOTO,07 MAY 1967,JPN,1,,Tokyo (JPN),18 JUN 1989,1112
139,10.28,+1.8,Steffen GÖRMER,28 JUL 1968,GDR,2,,Rostock (GER),22 JUN 1989,1112
139,10.28,-0.2,Andreas MAUL,05 JAN 1966,FRG,1,,Duisburg (GER),15 JUL 1989,1113
139,10.28,+1.0,Marcus ADAM,28 FEB 1968,GBR,1sf3,,Birmingham (GBR),11 AUG 1989,1112
139,10.28,+0.2,Andreas BERGER,09 JUN 1961,AUT,4,,Linz (AUT),14 AUG 1989,1112
139,10.28,+0.7,Lee MCRAE,23 JAN 1966,USA,6f1,,"Letzigrund, Zürich (SUI)",16 AUG 1989,1112
149,10.29,+2.0,Daron COUNCIL,26 DEC 1964,USA,3,,"Gainesville, FL (USA)",08 APR 1989,1108
149,10.29,+0.5,Michael JOHNSON,13 SEP 1967,USA,1,,"College Station, TX (USA)",15 APR 1989,1108
149,10.29,+2.0,Clarence SEAY,11 AUG 1967,USA,2,,"El Paso, TX (USA)",16 APR 1989,1108
149,10.29,+1.1,Wolfgang HAUPT,05 JUL 1963,FRG,1,,Wattenscheid (GER),26 MAY 1989,1108
149,10.29,+1.8,Jiří VALÍK,26 JUL 1966,TCH,2,,Bratislava (TCH),14 JUN 1989,1108
149,10.29,+1.8,Torsten HEIMRATH,14 MAY 1963,GDR,3,,Rostock (GER),22 JUN 1989,1108
149,10.29,+1.2,Olapade ADENIKEN,19 AUG 1969,NGR,6,,Oslo (NOR),01 JUL 1989,1108
149,10.29,+1.0,Vitaliy SAVIN,23 JAN 1966,URS,3,,Sofia (BUL),09 JUL 1989,1108
149,10.29,-0.1,Joel ISASI,31 JUL 1967,CUB,3f2,,"Letzigrund, Zürich (SUI)",16 AUG 1989,1108
158,10.30,+1.7,Eric SMITH,19 MAR 1968,USA,1,,"Houston, TX (USA)",22 APR 1989,1105
158,10.30,+0.9,Robert HACKETT,03 AUG 1964,USA,1,,Rehlingen (GER),15 MAY 1989,1105
158,10.30,+0.7,Floyd HEARD,24 MAR 1966,USA,2,,São Paulo (BRA),21 MAY 1989,1105
158,10.30,+1.8,Terrance WARREN,02 AUG 1969,USA,2,,"New York, NY (USA)",05 JUN 1989,1105
158,10.30,+0.6,Igor GROSHEV,15 MAR 1964,URS,1h2,,Volgograd (URS),10 JUN 1989,1105
158,10.30,+1.4,Victor EDET,24 FEB 1966,NGR,2f2,,Sevilla (ESP),20 JUN 1989,1105
158,10.30,+0.3,John REGIS,13 OCT 1966,GBR,sf,,Birmingham (GBR),11 AUG 1989,1105
158,10.30,+0.7,Chidi IMOH,27 AUG 1963,NGR,3f1,,Rieti (ITA),03 SEP 1989,1105
