Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
208,10.18,+0.8,Chris DONALDSON,26 MAY 1975,NZL,2,,Bruxelles (BEL),17 JUL 1999,1145
208,10.18,-0.7,Tim HARDEN,27 JAN 1974,USA,6,,Zürich (SUI),11 AUG 1999,1149
208,10.18,-0.5,Bruny SURIN,12 JUL 1967,CAN,1h5,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1148
208,10.18,+0.1,Tim HARDEN,27 JAN 1974,USA,1h8,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1145
208,10.18,-0.1,Brian LEWIS,05 DEC 1974,USA,2qf1,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1145
208,10.18,0.0,Leonard MYLES-MILLS,05 SEP 1973,GHA,qf,,Johannesburg (RSA),14 SEP 1999,1145
228,10.19,-1.4,John CAPEL,27 OCT 1978,USA,1,,"Gainesville, FL (USA)",27 MAR 1999,1150
228,10.19,+1.6,Daymond CARROLL,27 APR 1977,USA,sf,,"Boise, ID (USA)",04 JUN 1999,1142
228,10.19,+1.1,Darren CAMPBELL,12 SEP 1973,GBR,5,,Nürnberg (GER),13 JUN 1999,1142
228,10.19,+1.7,Eric NKANSAH,12 DEC 1974,GHA,1,,Rhede (GER),18 JUN 1999,1142
228,10.19,+1.7,Leonard MYLES-MILLS,05 SEP 1973,GHA,h,,Eurajoki (FIN),20 JUN 1999,1142
228,10.19,+0.4,Eric NKANSAH,12 DEC 1974,GHA,8,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1999,1142
228,10.19,-0.9,Brian LEWIS,05 DEC 1974,USA,2h1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1999,1147
228,10.19,+1.5,Brian LEWIS,05 DEC 1974,USA,h,,Luzern (SUI),05 JUL 1999,1142
228,10.19,+0.1,Greg SADDLER,29 JUN 1974,USA,1,,Malles Venosta (ITA),17 JUL 1999,1142
228,10.19,+0.1,Mickey GRIMES,10 OCT 1976,USA,h,,"Flagstaff, AZ (USA)",17 JUL 1999,1142
228,10.19,0.0,David OAKS,12 MAY 1972,USA,1,,"Flagstaff, AZ (USA)",19 JUL 1999,1142
228,10.19,-0.5,Claudinei Quirino DA SILVA,19 NOV 1970,BRA,sf,,Winnipeg (CAN),24 JUL 1999,1145
228,10.19,+0.4,Tim HARDEN,27 JAN 1974,USA,4,,Winnipeg (CAN),25 JUL 1999,1142
228,10.19,+0.2,Matt SHIRVINGTON,25 OCT 1978,AUS,3f1,,Linz (AUT),26 JUL 1999,1142
228,10.19,0.0,Deji ALIU,22 NOV 1975,NGR,sf,,Lagos (NGR),30 JUL 1999,1142
228,10.19,+0.7,Christoforos CHOIDES,10 SEP 1978,GRE,1,,"Ullevi Stadium, Göteborg (SWE)",30 JUL 1999,1142
228,10.19,-0.7,Matt SHIRVINGTON,25 OCT 1978,AUS,7,,Zürich (SUI),11 AUG 1999,1146
228,10.19,+1.5,Darren CAMPBELL,12 SEP 1973,GBR,2,,Glasgow (GBR),03 SEP 1999,1142
228,10.19,+0.9,Tony MCCALL,16 JUN 1974,USA,2,,"Olympiastadion, Berlin (GER)",07 SEP 1999,1142
247,10.20,+0.4,Jarmiene HOLLOWAY,06 MAR 1977,USA,1,,"Fort Worth, TX (USA)",27 MAR 1999,1138
247,10.20,+0.8,Marcus BRUNSON,24 APR 1978,USA,1,,"Tempe, AZ (USA)",27 MAR 1999,1138
247,10.20,+0.8,Claudinei Quirino DA SILVA,19 NOV 1970,BRA,1,,Santiago de Chile (CHI),01 MAY 1999,1138
247,10.20,+1.2,Terrence TRAMMELL,23 NOV 1978,USA,h,,"Boise, ID (USA)",03 JUN 1999,1138
247,10.20,+1.6,Daymond CARROLL,27 APR 1977,USA,4,,"Boise, ID (USA)",05 JUN 1999,1138
247,10.20,+1.6,Nathanael ESPRIT,07 MAY 1978,AHO,5,,"Boise, ID (USA)",05 JUN 1999,1138
247,10.20,+1.0,Claudinei Quirino DA SILVA,19 NOV 1970,BRA,1,,São Paulo (BRA),13 JUN 1999,1138
247,10.20,0.0,Christoforos CHOIDES,10 SEP 1978,GRE,f1,,Athina (GRE),16 JUN 1999,1138
247,10.20,-0.6,Randall EVANS,26 OCT 1970,USA,h,,"Eugene, OR (USA)",24 JUN 1999,1141
247,10.20,+0.8,Tim HARDEN,27 JAN 1974,USA,sf,,"Eugene, OR (USA)",25 JUN 1999,1138
247,10.20,+1.5,Bernard WILLIAMS,19 JAN 1978,USA,sf,,"Eugene, OR (USA)",25 JUN 1999,1138
247,10.20,+1.0,Patrick STEVENS,31 JAN 1968,BEL,1,,Oordegem (BEL),27 JUN 1999,1138
247,10.20,+0.7,Carlos CALADO,05 OCT 1975,POR,1,,Maia (POR),03 JUL 1999,1138
247,10.20,0.0,Davidson EZINWA,22 NOV 1971,NGR,1,,Ingolstadt (GER),11 JUL 1999,1138
247,10.20,+1.0,Koji ITO,29 JAN 1970,JPN,1,,Casablanca (MAR),13 JUL 1999,1138
247,10.20,+0.2,Curtis JOHNSON,24 DEC 1973,USA,4f1,,Linz (AUT),26 JUL 1999,1138
247,10.20,-0.7,Matt SHIRVINGTON,25 OCT 1978,AUS,2h1,,Stockholm (SWE),30 JUL 1999,1142
247,10.20,+0.1,Carlos CALADO,05 OCT 1975,POR,2h8,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1138
247,10.20,-0.6,Alex PORKHOMOVSKI,12 AUG 1972,ISR,4qf3,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1141
247,10.20,+0.1,Kareem STREETE-THOMPSON,30 MAR 1973,CAY,3,,Bruxelles (BEL),03 SEP 1999,1138
247,10.20,+0.4,Zhou WEI,06 MAR 1976,CHN,h,,Huizhou (CHN),14 OCT 1999,1138
268,10.21,-0.6,Matthew QUINN,17 APR 1976,RSA,h,,Germiston (RSA),05 APR 1999,1138
268,10.21,-0.1,Kim COLLINS,05 APR 1976,SKN,2,,"Tempe, AZ (USA)",10 APR 1999,1135
268,10.21,0.0,Niconnor ALEXANDER,04 FEB 1977,TTO,1,,"Stephenville, TX (USA)",02 MAY 1999,1135
268,10.21,+1.8,André Domingos DA SILVA,26 NOV 1972,BRA,sf,,Americana (BRA),22 MAY 1999,1135
268,10.21,+1.1,Christoforos CHOIDES,10 SEP 1978,GRE,2,,Rethymno (GRE),28 MAY 1999,1135
268,10.21,-1.3,Eric NKANSAH,12 DEC 1974,GHA,1,,Chemnitz (GER),02 JUN 1999,1142
268,10.21,+1.6,Coby MILLER,19 OCT 1976,USA,6,,"Boise, ID (USA)",05 JUN 1999,1135
268,10.21,-0.3,Eric NKANSAH,12 DEC 1974,GHA,h,,Stuttgart (GER),06 JUN 1999,1136
268,10.21,-0.2,Michael MARSH,04 AUG 1967,USA,3,,"Raleigh, NC (USA)",12 JUN 1999,1136
268,10.21,-0.8,Dwain CHAMBERS,05 APR 1978,GBR,1,,"Stade Charléty, Paris (FRA)",19 JUN 1999,1139
268,10.21,+0.4,Deji ALIU,22 NOV 1975,NGR,2,,Torino (ITA),24 JUN 1999,1135
268,10.21,0.0,Brian LEWIS,05 DEC 1974,USA,h,,"Eugene, OR (USA)",24 JUN 1999,1135
268,10.21,+0.9,Ricardo ROACH,12 OCT 1972,CHI,4,,Bogotá (COL),25 JUN 1999,1135
268,10.21,+0.8,Antoine BOUSSOMBO,18 MAY 1968,GAB,1,,Budapest (HUN),03 JUL 1999,1135
268,10.21,+0.2,Greg SADDLER,29 JUN 1974,USA,1,,Schapbach (GER),25 JUL 1999,1135
268,10.21,+0.4,André Domingos DA SILVA,26 NOV 1972,BRA,5,,Winnipeg (CAN),25 JUL 1999,1135
268,10.21,+0.7,Allyn CONDON,24 AUG 1974,GBR,1,,Bedford (GBR),14 AUG 1999,1135
268,10.21,+0.3,Christoforos CHOIDES,10 SEP 1978,GRE,5qf2,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1135
268,10.21,+0.3,Greg SADDLER,29 JUN 1974,USA,1,,Sondershausen (GER),10 SEP 1999,1135
268,10.21,+0.3,Francis OBIKWELU,22 NOV 1978,NGR,qf,,Johannesburg (RSA),14 SEP 1999,1135
288,10.22,+1.3,Matt SHIRVINGTON,25 OCT 1978,AUS,1,,Brisbane (AUS),13 MAR 1999,1132
288,10.22,+1.8,John CAPEL,27 OCT 1978,USA,2,,"Gainesville, FL (USA)",17 APR 1999,1132
288,10.22,0.0,Coby MILLER,19 OCT 1976,USA,1,,"Philadelphia, PA (USA)",24 APR 1999,1132
288,10.22,+0.5,Bruny SURIN,12 JUL 1967,CAN,1,,"Austin, TX (USA)",02 MAY 1999,1132
288,10.22,+0.3,Bobby WILLIAMS,03 FEB 1978,USA,4,,"Athens, GA (USA)",16 MAY 1999,1132
288,10.22,+1.7,Amar JOHNSON,27 SEP 1979,USA,h,,"Waco, TX (USA)",22 MAY 1999,1132
288,10.22,+1.6,Raymond STEWART,18 MAR 1965,JAM,2,,Nassau (BAH),26 MAY 1999,1132
288,10.22,+1.6,Gábor DOBOS,21 FEB 1976,HUN,h,,Budapest (HUN),09 JUN 1999,1132
288,10.22,+0.3,Osmond EZINWA,22 NOV 1971,NGR,h,,Nürnberg (GER),13 JUN 1999,1132
288,10.22,-0.1,Eric NKANSAH,12 DEC 1974,GHA,f2,,Athina (GRE),16 JUN 1999,1132
288,10.22,+0.1,Alexios ALEXOPOULOS,21 MAY 1971,GRE,6f3,,Athina (GRE),16 JUN 1999,1132
288,10.22,+1.3,André Domingos DA SILVA,26 NOV 1972,BRA,1,,Americana (BRA),19 JUN 1999,1132
288,10.22,+0.6,Kim COLLINS,05 APR 1976,SKN,sf,,Bridgetown (BAR),25 JUN 1999,1132
288,10.22,+1.5,Kaaron CONWRIGHT,08 AUG 1976,USA,sf,,"Eugene, OR (USA)",25 JUN 1999,1132
288,10.22,0.0,Piotr BALCERZAK,25 JUN 1975,POL,h,,Kraków (POL),02 JUL 1999,1132
288,10.22,+1.0,Kareem STREETE-THOMPSON,30 MAR 1973,CAY,6,,Luzern (SUI),05 JUL 1999,1132
288,10.22,+0.8,Darren CAMPBELL,12 SEP 1973,GBR,6,,"Stadio Olimpico, Roma (ITA)",07 JUL 1999,1132
288,10.22,+1.9,Stéphan BUCKLAND,12 JAN 1977,MRI,1,,La Roche-sur-Yon (FRA),11 JUL 1999,1132
288,10.22,+0.7,Milton MALLARD,24 NOV 1973,USA,3,,Steinbach (GER),25 JUL 1999,1132
288,10.22,+0.2,Tony MCCALL,16 JUN 1974,USA,5f1,,Linz (AUT),26 JUL 1999,1132
288,10.22,+1.9,Greg SADDLER,29 JUN 1974,USA,2,,Chania (GRE),28 JUL 1999,1132
288,10.22,+0.7,Christian MALCOLM,03 JUN 1979,GBR,1sf1,,"Ullevi Stadium, Göteborg (SWE)",29 JUL 1999,1132
288,10.22,0.0,Georgios THEODORIDIS,12 DEC 1972,GRE,1,,Athina (GRE),07 AUG 1999,1132
288,10.22,-0.7,Leonard MYLES-MILLS,05 SEP 1973,GHA,8,,Zürich (SUI),11 AUG 1999,1136
288,10.22,-0.5,Frank FREDERICKS,02 OCT 1967,NAM,1h3,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1135
288,10.22,+0.1,Deji ALIU,22 NOV 1975,NGR,3h8,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1132
288,10.22,-0.4,Patrick JARRETT,02 OCT 1977,JAM,5qf4,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1134
288,10.22,-0.2,Gábor DOBOS,21 FEB 1976,HUN,3qf5,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1133
288,10.22,-0.2,Deji ALIU,22 NOV 1975,NGR,4qf5,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1133
288,10.22,+1.0,André Domingos DA SILVA,26 NOV 1972,BRA,1,,Rieti (ITA),05 SEP 1999,1132
288,10.22,+0.9,Curtis JOHNSON,24 DEC 1973,USA,3,,"Olympiastadion, Berlin (GER)",07 SEP 1999,1132
288,10.22,0.0,Matthew QUINN,17 APR 1976,RSA,h,,Johannesburg (RSA),14 SEP 1999,1132
320,10.23,0.0,John CAPEL,27 OCT 1978,USA,2,,"Philadelphia, PA (USA)",24 APR 1999,1128
320,10.23,+1.8,Kenneth ANDAM,08 JAN 1976,GHA,2,,"Provo, UT (USA)",08 MAY 1999,1128
320,10.23,+0.7,Koji ITO,29 JAN 1970,JPN,2,,Doha (QAT),13 MAY 1999,1128
320,10.23,+1.7,LaShaunte EDWARDS,26 JUL 1979,USA,2,,Mt. Pleasant (USA),22 MAY 1999,1128
320,10.23,+1.6,Kim COLLINS,05 APR 1976,SKN,3,,Nassau (BAH),26 MAY 1999,1128
320,10.23,-1.1,Eric NKANSAH,12 DEC 1974,GHA,h,,Chemnitz (GER),02 JUN 1999,1134
320,10.23,+1.6,Kaaron CONWRIGHT,08 AUG 1976,USA,sf,,"Boise, ID (USA)",04 JUN 1999,1128
320,10.23,+1.6,Virgil MADDOX,31 AUG 1978,USA,sf,,"Boise, ID (USA)",04 JUN 1999,1128
320,10.23,-0.4,Roland NÉMETH,19 SEP 1974,HUN,1,,Athina (GRE),05 JUN 1999,1130
320,10.23,-0.2,Dwain CHAMBERS,05 APR 1978,GBR,h,,Nürnberg (GER),13 JUN 1999,1129
320,10.23,+1.0,Edson Luciano RIBEIRO,08 DEC 1972,BRA,2,,São Paulo (BRA),13 JUN 1999,1128
320,10.23,+0.9,Gabriel SIMON,25 OCT 1974,ARG,5,,Bogotá (COL),25 JUN 1999,1128
320,10.23,-1.3,Obadele THOMPSON,30 MAR 1976,BAR,1,,Bridgetown (BAR),25 JUN 1999,1135
320,10.23,+1.9,Bruny SURIN,12 JUL 1967,CAN,sf,,Winnipeg (CAN),26 JUN 1999,1128
320,10.23,-0.2,Claudinei Quirino DA SILVA,19 NOV 1970,BRA,1,,Arnhem (NED),10 JUL 1999,1129
320,10.23,+0.9,Alex PORKHOMOVSKI,12 AUG 1972,ISR,1,,Tel Aviv (ISR),18 JUL 1999,1128
320,10.23,+0.9,Tommy KAFFRY,03 OCT 1976,ISR,2,,Tel Aviv (ISR),18 JUL 1999,1128
320,10.23,+0.4,Patrick JARRETT,02 OCT 1977,JAM,6,,Winnipeg (CAN),25 JUL 1999,1128
320,10.23,+0.3,Greg SADDLER,29 JUN 1974,USA,1,,Sopot (POL),08 AUG 1999,1128
320,10.23,-0.5,Piotr BALCERZAK,25 JUN 1975,POL,2h3,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1131
320,10.23,+0.2,Brian LEWIS,05 DEC 1974,USA,1h7,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1128
320,10.23,+0.1,Marcin NOWAK,02 AUG 1977,POL,4h8,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1128
320,10.23,-0.6,Patrick STEVENS,31 JAN 1968,BEL,5qf3,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1131
320,10.23,+1.0,Andrea COLOMBO,14 FEB 1974,ITA,2,,Rieti (ITA),05 SEP 1999,1128
320,10.23,+1.5,Piotr BALCERZAK,25 JUN 1975,POL,1f2,,"Olympiastadion, Berlin (GER)",07 SEP 1999,1128
345,10.24,+1.5,Claudinei Quirino DA SILVA,19 NOV 1970,BRA,1,,São Paulo (BRA),23 FEB 1999,1125
345,10.24,+1.5,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,2,,São Paulo (BRA),23 FEB 1999,1125
345,10.24,-0.8,Matt SHIRVINGTON,25 OCT 1978,AUS,1,,Melbourne (AUS),19 MAR 1999,1129
345,10.24,-1.4,Tim HARDEN,27 JAN 1974,USA,1,,"Tucson, AZ (USA)",17 APR 1999,1133
345,10.24,0.0,Kendrail TERRANCE,,USA,2,,"Stephenville, TX (USA)",02 MAY 1999,1125
345,10.24,+0.8,Terrence TRAMMELL,23 NOV 1978,USA,h,,"Athens, GA (USA)",15 MAY 1999,1125
345,10.24,+1.7,Chad BULLETT,20 DEC 1978,USA,3,,Mt. Pleasant (USA),22 MAY 1999,1125
345,10.24,+1.2,Roland NÉMETH,19 SEP 1974,HUN,2,,Cottbus (GER),26 MAY 1999,1125
345,10.24,+1.6,Kareem STREETE-THOMPSON,30 MAR 1973,USA,4,,Nassau (BAH),26 MAY 1999,1125
345,10.24,0.0,Curtis JOHNSON,24 DEC 1973,USA,1,,"Cerritos, CA (USA)",05 JUN 1999,1125
345,10.24,+1.0,Erik WIJMEERSCH,23 JAN 1970,BEL,2,,Oordegem (BEL),27 JUN 1999,1125
345,10.24,-0.6,Tim MONTGOMERY,28 JAN 1975,USA,3,,St-Denis (FRA),03 JUL 1999,1128
345,10.24,+1.5,Patrick JOHNSON,26 SEP 1972,AUS,h,,Luzern (SUI),05 JUL 1999,1125
345,10.24,+1.8,Michael GREEN,07 NOV 1970,JAM,h,,Luzern (SUI),05 JUL 1999,1125
345,10.24,-0.7,Tim MONTGOMERY,28 JAN 1975,USA,2,,Nice (FRA),17 JUL 1999,1129
345,10.24,-0.7,Brian LEWIS,05 DEC 1974,USA,3,,Nice (FRA),17 JUL 1999,1129
345,10.24,+1.9,Akin Ibukun AKINREMI,26 MAR 1976,NGR,3,,"Flagstaff, AZ (USA)",17 JUL 1999,1125
345,10.24,+0.9,Michael GREEN,07 NOV 1970,JAM,3,,Tel Aviv (ISR),18 JUL 1999,1125
345,10.24,0.0,Matt SHIRVINGTON,25 OCT 1978,AUS,h,,Darwin (AUS),18 JUL 1999,1125
345,10.24,-1.4,Leonard MYLES-MILLS,05 SEP 1973,GHA,1,,Lahti (FIN),28 JUL 1999,1133
345,10.24,+0.2,Kareem STREETE-THOMPSON,30 MAR 1973,CAY,2h7,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1125
345,10.24,+0.1,Matt SHIRVINGTON,25 OCT 1978,AUS,1h9,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1125
345,10.24,-0.1,Matthew QUINN,17 APR 1976,RSA,3qf1,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1125
345,10.24,-0.2,Carlos CALADO,05 OCT 1975,POR,5qf5,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1126
345,10.24,+0.2,Kareem STREETE-THOMPSON,30 MAR 1973,CAY,8,,"La Cartuja, Sevilla (ESP)",22 AUG 1999,1125
345,10.24,+0.3,Matthew QUINN,17 APR 1976,RSA,qf,,Johannesburg (RSA),14 SEP 1999,1125
371,10.25,+1.0,Claudinei Quirino DA SILVA,19 NOV 1970,BRA,1,,Sao José do Rio Preto (BRA),20 MAR 1999,1122
371,10.25,-1.5,Antoine BOUSSOMBO,18 MAY 1968,GAB,2,,Pretoria (RSA),10 APR 1999,1131
371,10.25,+0.8,Kenneth ANDAM,08 JAN 1976,GHA,1,,"Provo, UT (USA)",23 APR 1999,1122
371,10.25,-1.6,Marcus BRUNSON,24 APR 1978,USA,1,,"Tempe, AZ (USA)",01 MAY 1999,1131
371,10.25,+1.1,Alexios ALEXOPOULOS,21 MAY 1971,GRE,1,,Kalamata (GRE),22 MAY 1999,1122
371,10.25,+1.1,Darren CAMPBELL,12 SEP 1973,GBR,2,,Kalamata (GRE),22 MAY 1999,1122
371,10.25,+1.6,Paulo Cesar POERSCH,16 JUN 1977,BRA,sf,,Americana (BRA),22 MAY 1999,1122
371,10.25,+1.6,Kaaron CONWRIGHT,08 AUG 1976,USA,7,,"Boise, ID (USA)",05 JUN 1999,1122
371,10.25,-1.2,Curtis JOHNSON,24 DEC 1973,USA,1,,"Los Angeles, CA (USA)",12 JUN 1999,1129
371,10.25,+0.4,Sunday EMMANUEL,08 OCT 1978,NGR,3,,Torino (ITA),24 JUN 1999,1122
371,10.25,0.0,Ricardo ROACH,12 OCT 1972,CHI,h,,Bogotá (COL),25 JUN 1999,1122
371,10.25,0.0,Chris DONALDSON,26 MAY 1975,NZL,h,,Bruxelles (BEL),17 JUL 1999,1122
371,10.25,+0.1,David OAKS,12 MAY 1972,USA,h,,"Flagstaff, AZ (USA)",19 JUL 1999,1122
371,10.25,+2.0,Holger BLUME,28 DEC 1973,GER,1,,Hamburg (GER),29 JUL 1999,1122
371,10.25,+0.7,Christoforos CHOIDES,10 SEP 1978,GRE,2sf1,,"Ullevi Stadium, Göteborg (SWE)",29 JUL 1999,1122
371,10.25,-0.3,Marcin NOWAK,02 AUG 1977,POL,1sf2,,"Ullevi Stadium, Göteborg (SWE)",29 JUL 1999,1123
371,10.25,-0.5,Freddy MAYOLA,01 NOV 1977,CUB,3h3,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1125
371,10.25,-0.4,Eric NKANSAH,12 DEC 1974,GHA,6qf4,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1124
371,10.25,+0.9,Matt SHIRVINGTON,25 OCT 1978,AUS,2,,Bellinzona (SUI),01 SEP 1999,1122
371,10.25,+1.0,Roland NÉMETH,19 SEP 1974,HUN,3,,Rieti (ITA),05 SEP 1999,1122
371,10.25,+0.3,Serge BENGONO,03 AUG 1977,CMR,qf,,Johannesburg (RSA),14 SEP 1999,1122
392,10.26,-0.5,Terrence TRAMMELL,23 NOV 1978,USA,1,,"Clemson, SC (USA)",03 APR 1999,1121
392,10.26,+1.2,Kareem STREETE-THOMPSON,30 MAR 1973,USA,2,,"El Paso, TX (USA)",10 APR 1999,1118
392,10.26,+1.2,Bradley AGNEW,21 FEB 1979,RSA,2,,Bloemfontein (RSA),17 APR 1999,1118
392,10.26,+1.1,Raymond STEWART,18 MAR 1965,JAM,3,,"Arlington, TX (USA)",01 MAY 1999,1118
392,10.26,+1.9,Tetsuya NAKAMURA,07 JAN 1973,JPN,2,,Mito (JPN),05 MAY 1999,1118
392,10.26,+2.0,Kenneth ANDAM,08 JAN 1976,GHA,2,,"Logan, UT (USA)",12 MAY 1999,1118
392,10.26,+1.6,Tadashi IMORI,11 APR 1977,JPN,2,,Yokohama (JPN),14 MAY 1999,1118
392,10.26,+1.8,Kenneth ANDAM,08 JAN 1976,GHA,h,,"Fort Collins, CO (USA)",21 MAY 1999,1118
392,10.26,-1.4,Alexios ALEXOPOULOS,21 MAY 1971,GRE,1,,Athina (GRE),29 MAY 1999,1126
392,10.26,+1.5,Carlos CALADO,05 OCT 1975,POR,1,,Coimbra (POR),03 JUN 1999,1118
392,10.26,+1.2,Daymond CARROLL,27 APR 1977,USA,h,,"Boise, ID (USA)",03 JUN 1999,1118
392,10.26,-0.6,Edson Luciano RIBEIRO,08 DEC 1972,BRA,1,,Bogotá (COL),25 JUN 1999,1121
392,10.26,-1.2,Gábor DOBOS,21 FEB 1976,HUN,1,,Budapest (HUN),26 JUN 1999,1125
392,10.26,-0.5,Brad MCCUAIG,12 DEC 1970,CAN,sf,,Winnipeg (CAN),26 JUN 1999,1121
392,10.26,+0.1,Marcin NOWAK,02 AUG 1977,POL,2,,Kraków (POL),02 JUL 1999,1118
392,10.26,-0.9,Darren CAMPBELL,12 SEP 1973,GBR,3h1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1999,1123
392,10.26,-0.6,Brian LEWIS,05 DEC 1974,USA,4,,St-Denis (FRA),03 JUL 1999,1121
392,10.26,+1.5,Kareem STREETE-THOMPSON,30 MAR 1973,CAY,h,,Luzern (SUI),05 JUL 1999,1118
392,10.26,+1.8,Marlon DEVONISH,01 JUN 1976,GBR,h,,Luzern (SUI),05 JUL 1999,1118
392,10.26,+0.8,Andrew REETS,06 JUN 1968,BEL,3,,Bruxelles (BEL),17 JUL 1999,1118
392,10.26,-1.1,Patrick STEVENS,31 JAN 1968,BEL,h,,Bruxelles (BEL),17 JUL 1999,1124
392,10.26,+0.2,Michael GREEN,07 NOV 1970,JAM,h,,Tel Aviv (ISR),18 JUL 1999,1118
392,10.26,0.0,Matt SHIRVINGTON,25 OCT 1978,AUS,1,,Darwin (AUS),22 JUL 1999,1118
392,10.26,+0.4,Matt SHIRVINGTON,25 OCT 1978,AUS,3,,Malmö (SWE),02 AUG 1999,1118
392,10.26,-0.5,Reanchai SRIHAWONG,24 MAR 1976,THA,1,,B.S.Begawan (BRU),08 AUG 1999,1121
392,10.26,+1.7,Issa-Aimé NTHEPÉ,26 JUN 1973,CMR,1,,La Chaux-de-Fonds (SUI),15 AUG 1999,1118
392,10.26,-0.7,Greg SADDLER,29 JUN 1974,USA,1,,Izegem (BEL),18 AUG 1999,1122
392,10.26,+0.8,Obadele THOMPSON,30 MAR 1976,BAR,1h10,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1118
392,10.26,-0.1,Stefano TILLI,22 AUG 1962,ITA,4qf1,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1118
392,10.26,-0.1,Vitaliy MEDVEDEV,06 JAN 1977,KAZ,5qf1,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1118
392,10.26,+1.1,Alexander KOSENKOW,14 MAR 1977,GER,h,,Leverkusen (GER),05 SEP 1999,1118
392,10.26,+0.3,Zhou WEI,06 MAR 1976,CHN,1,,Huizhou (CHN),15 OCT 1999,1118
392,10.26,0.0,Shigeyuki KOJIMA,25 SEP 1979,JPN,h,,Kumamoto (JPN),24 OCT 1999,1118
425,10.27,-1.6,Chris DONALDSON,26 MAY 1975,NZL,1,,Hamilton (NZL),26 FEB 1999,1124
425,10.27,+1.4,Michael MARTIN,17 FEB 1977,USA,1,,"College Station, TX (USA)",10 APR 1999,1115
425,10.27,-0.1,Bryan HOWARD,07 OCT 1976,USA,3,,"Tempe, AZ (USA)",10 APR 1999,1115
425,10.27,0.0,Nobuharu ASAHARA,21 JUN 1972,JPN,1,,Weinstadt (GER),24 APR 1999,1115
425,10.27,+1.6,Nobuharu ASAHARA,21 JUN 1972,JPN,2,,Hiroshima (JPN),29 APR 1999,1115
425,10.27,+0.8,André Domingos DA SILVA,26 NOV 1972,BRA,2,,Santiago de Chile (CHI),01 MAY 1999,1115
425,10.27,+0.2,Bobby CRUSE,20 MAR 1978,USA,1,,"Akron, OH (USA)",01 MAY 1999,1115
425,10.27,0.0,Kim COLLINS,05 APR 1976,SKN,1,,"Mesa, AZ (USA)",06 MAY 1999,1115
425,10.27,+1.0,Francis OBIKWELU,22 NOV 1978,NGR,1,,Lisboa (POR),08 MAY 1999,1115
425,10.27,0.0,Greg SADDLER,29 JUN 1974,USA,2,,Bitburg (GER),21 MAY 1999,1115
425,10.27,+0.9,Christoforos CHOIDES,10 SEP 1978,GRE,3,,Kalamata (GRE),22 MAY 1999,1115
425,10.27,+0.8,Amar JOHNSON,27 SEP 1979,USA,1,,"Waco, TX (USA)",23 MAY 1999,1115
425,10.27,+1.2,Jeff LAYNES,03 OCT 1970,USA,3,,Rethymno (GRE),28 MAY 1999,1115
425,10.27,+1.0,Ricardo ROACH,12 OCT 1972,CHI,1,,Santiago de Chile (CHI),29 MAY 1999,1115
425,10.27,-0.5,Claudinei Quirino DA SILVA,19 NOV 1970,BRA,1,,Rio de Janeiro (BRA),03 JUN 1999,1118
425,10.27,-1.0,Innocent ASONZE,30 DEC 1972,NGR,2,,Milano (ITA),09 JUN 1999,1121
425,10.27,+0.1,Osmond EZINWA,22 NOV 1971,NGR,7f3,,Athina (GRE),16 JUN 1999,1115
425,10.27,+1.8,Sherwin VRIES,22 MAR 1980,NAM,1,,Windhoek (NAM),19 JUN 1999,1115
425,10.27,-0.7,Carlos CALADO,05 OCT 1975,POR,1,,Braga (POR),24 JUN 1999,1119
425,10.27,-0.6,Curtis JOHNSON,24 DEC 1973,USA,h,,"Eugene, OR (USA)",24 JUN 1999,1118
425,10.27,0.0,Heber VIERA,29 APR 1979,URU,h,,Bogotá (COL),25 JUN 1999,1115
