Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
77,10.27,+1.2,Marian WORONIN,13 AUG 1956,POL,2,,Berlin (GER),17 AUG 1979,1115
77,10.27,+0.9,Gianfranco LAZZER,04 JUL 1955,ITA,2f1,,Ciudad de México (MEX),04 SEP 1979,1115
77,10.27,+1.0,Marian WORONIN,13 AUG 1956,POL,3,,Bruxelles (BEL),04 SEP 1979,1115
77,10.27,+0.9,Willie SMIT,12 JUL 1956,RSA,1,,Germiston (RSA),05 SEP 1979,1115
77,10.27,-0.1,Houston MCTEAR,12 FEB 1957,USA,1,,Koblenz (GER),06 SEP 1979,1115
77,10.27,0.0,Pietro MENNEA,28 JUN 1952,ITA,1h1,,Bologna (ITA),19 SEP 1979,1115
92,10.28,+1.0,Mel LATTANY,10 AUG 1959,USA,1h1,,"Des Moines, IA (USA)",27 APR 1979,1112
92,10.28,+0.2,Greg FOSTER,04 AUG 1958,USA,3,,"Westwood, CA (USA)",28 APR 1979,1112
92,10.28,+1.3,Eddie HART,24 APR 1949,USA,1,,"Modesto, CA (USA)",12 MAY 1979,1112
92,10.28,+1.0,Olaf PRENZLER,24 AUG 1958,GDR,1,,Dresden (GER),13 JUN 1979,1112
92,10.28,+1.3,Eddie HART,24 APR 1949,USA,1h6,,"Walnut, CA (USA)",15 JUN 1979,1112
92,10.28,+1.1,Houston MCTEAR,12 FEB 1957,USA,1h2,,Berlin (GER),17 AUG 1979,1112
92,10.28,-0.1,Marian WORONIN,13 AUG 1956,POL,3,,"Olympic Stadium, Montréal (CAN)",24 AUG 1979,1112
92,10.28,+0.8,Leszek DUNECKI,02 OCT 1956,POL,1h3,,Ciudad de México (MEX),08 SEP 1979,1112
92,10.28,+0.6,Theophile NKOUNKOU,07 JAN 1952,CGO,2sf1,,Ciudad de México (MEX),08 SEP 1979,1112
92,10.28,+0.8,Leszek DUNECKI,02 OCT 1956,POL,1sf2,,Ciudad de México (MEX),08 SEP 1979,1112
92,10.28,+0.6,Mel LATTANY,10 AUG 1959,USA,3sf3,,Ciudad de México (MEX),08 SEP 1979,1112
92,10.28,,Altevir DE ARAÚJO,23 DEC 1955,BRA,1,,Santiago de Chile (CHI),12 OCT 1979,1112
104,10.29,0.0,Dwayne EVANS,13 OCT 1958,USA,2,,"Walnut, CA (USA)",21 APR 1979,1108
104,10.29,+1.3,Eric BROWN,12 JAN 1960,USA,2,,"Modesto, CA (USA)",12 MAY 1979,1108
104,10.29,+0.8,Marian WORONIN,13 AUG 1956,POL,1f2,,Zabrze (POL),24 MAY 1979,1108
104,10.29,,Marian WORONIN,13 AUG 1956,POL,1,,Torino (ITA),08 JUN 1979,1108
104,10.29,+1.3,Emmit KING,24 MAR 1959,USA,2h6,,"Walnut, CA (USA)",15 JUN 1979,1108
104,10.29,+1.1,Cliff WILEY,21 MAY 1955,USA,4sf3,,"Walnut, CA (USA)",16 JUN 1979,1108
104,10.29,+0.6,Eric BROWN,12 JAN 1960,USA,1,,"Bloomington, IN (USA)",23 JUN 1979,1108
104,10.29,,Emmit KING,24 MAR 1959,USA,1,,Warszawa (POL),29 JUL 1979,1108
104,10.29,+0.6,Pascal BARRÉ,12 APR 1959,FRA,3h1,,Ciudad de México (MEX),08 SEP 1979,1108
104,10.29,+0.6,Pascal BARRÉ,12 APR 1959,FRA,3sf1,,Ciudad de México (MEX),08 SEP 1979,1108
104,10.29,,Altevir DE ARAÚJO,23 DEC 1955,BRA,1h3,,Santiago de Chile (CHI),12 OCT 1979,1108
115,10.30,+0.4,Eddie HART,24 APR 1949,USA,1,,"Berkeley, CA (USA)",17 MAR 1979,1105
115,10.30,+1.2,Marian WORONIN,13 AUG 1956,POL,1f1,,Zabrze (POL),24 MAY 1979,1105
115,10.30,+1.4,Rich EDWARDS,06 MAY 1958,USA,4,,"Champaign, IL (USA)",01 JUN 1979,1105
115,10.30,+1.7,Mel LATTANY,10 AUG 1959,USA,4sf2,,"Walnut, CA (USA)",16 JUN 1979,1105
115,10.30,,Steve WILLIAMS,13 NOV 1953,USA,1,,Nairobi (KEN),20 JUN 1979,1105
115,10.30,+0.9,Nelson DOS SANTOS,08 MAY 1952,BRA,3sf1,,San Juan (PUR),07 JUL 1979,1105
115,10.30,+1.5,Emmit KING,24 MAR 1959,USA,3,,San Juan (PUR),08 JUL 1979,1105
115,10.30,+0.5,Houston MCTEAR,12 FEB 1957,USA,2,,Gateshead (GBR),08 JUL 1979,1105
115,10.30,,Silvio LEONARD,20 SEP 1955,CUB,1f1,,Moskva (URS),22 JUL 1979,1105
115,10.30,,Petar PETROV,17 FEB 1955,BUL,1,,Sofia (BUL),27 JUL 1979,1105
115,10.30,,Houston MCTEAR,12 FEB 1957,USA,1,,Pescara (ITA),13 AUG 1979,1105
115,10.30,-1.1,Ernest OBENG,08 APR 1956,GHA,3f1,,Zürich (SUI),15 AUG 1979,1111
115,10.30,-0.9,Houston MCTEAR,12 FEB 1957,USA,1,,Düsseldorf (GER),30 AUG 1979,1110
115,10.30,0.0,Leszek DUNECKI,02 OCT 1956,POL,2,,Ciudad de México (MEX),09 SEP 1979,1105
115,10.30,0.0,Ainsley BENNETT,22 JUL 1954,GBR,3,,Ciudad de México (MEX),09 SEP 1979,1105
