Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
27,10.18,-0.5,Mel LATTANY,10 AUG 1959,USA,1,,Bucureşti (ROU),22 JUL 1981,1148
31,10.19,+1.5,James SANFORD,27 DEC 1957,USA,1,,"Walnut, CA (USA)",26 APR 1981,1142
31,10.19,0.0,Carl LEWIS,01 JUL 1961,USA,1,,Oslo (NOR),11 JUL 1981,1142
31,10.19,-0.6,Mel LATTANY,10 AUG 1959,USA,1sf3,,Bucureşti (ROU),21 JUL 1981,1145
31,10.19,-1.1,Frank EMMELMANN,15 SEP 1961,GDR,1,,Jena (GDR),07 AUG 1981,1148
35,10.20,+1.7,Eric BROWN,12 JAN 1960,USA,1,,"Westwood, CA (USA)",02 MAY 1981,1138
35,10.20,0.0,Dwayne EVANS,13 OCT 1958,USA,1,,"Tucson, AZ (USA)",09 MAY 1981,1138
35,10.20,-2.4,Jeff PHILLIPS,16 MAY 1957,USA,1h1,,"Gainesville, FL (USA)",15 MAY 1981,1152
35,10.20,+0.4,Stanley FLOYD,23 JUN 1961,USA,2,,Köln (GER),23 AUG 1981,1138
35,10.20,+0.2,Allan WELLS,03 MAY 1952,GBR,1,,"Stadio Olimpico, Roma (ITA)",04 SEP 1981,1138
40,10.21,+1.5,Ron BROWN,31 MAR 1961,USA,2,,"Walnut, CA (USA)",26 APR 1981,1135
40,10.21,0.0,Peter OKODOGBE,27 MAY 1958,NGR,2,,"Tucson, AZ (USA)",09 MAY 1981,1135
40,10.21,+1.8,Calvin SMITH,08 JAN 1961,USA,2sf3,,"Baton Rouge, LA (USA)",05 JUN 1981,1135
40,10.21,+0.4,Stanley FLOYD,23 JUN 1961,USA,2,,"Sacramento, CA (USA)",20 JUN 1981,1135
40,10.21,+0.4,Mel LATTANY,10 AUG 1959,USA,3,,"Sacramento, CA (USA)",20 JUN 1981,1135
40,10.21,+1.3,Jeff PHILLIPS,16 MAY 1957,USA,1,,Leningrad (URS),10 JUL 1981,1135
40,10.21,-0.8,Calvin SMITH,08 JAN 1961,USA,1sf1,,Bucureşti (ROU),21 JUL 1981,1139
40,10.21,+1.1,Frank EMMELMANN,15 SEP 1961,GDR,1,,Erfurt (GER),01 AUG 1981,1135
40,10.21,-0.9,Frank EMMELMANN,15 SEP 1961,GDR,2,,Zagreb (CRO),15 AUG 1981,1140
40,10.21,+0.2,Ernest OBENG,08 APR 1956,GHA,2,,"Stadio Olimpico, Roma (ITA)",04 SEP 1981,1135
50,10.22,+0.6,Bruce DAVIS,25 FEB 1963,USA,2,,"College Station, TX (USA)",25 APR 1981,1132
50,10.22,,Darrell GREEN,15 FEB 1960,USA,1h2,,"Brownwood, TX (USA)",27 APR 1981,1132
50,10.22,+0.4,James SANFORD,27 DEC 1957,USA,4,,"Sacramento, CA (USA)",20 JUN 1981,1132
50,10.22,0.0,Carl LEWIS,01 JUL 1961,USA,3,,Milano (ITA),08 JUL 1981,1132
50,10.22,,Mel LATTANY,10 AUG 1959,USA,1,,Viareggio (ITA),05 AUG 1981,1132
55,10.23,+0.2,Bill HAYES,26 AUG 1958,USA,1,,"Tallahassee, FL (USA)",18 APR 1981,1128
55,10.23,+2.0,James SANFORD,27 DEC 1957,USA,1h1,,"Wichita, KS (USA)",30 MAY 1981,1128
55,10.23,+0.9,Christian HAAS,22 AUG 1958,FRG,1,,Fürth (GER),30 MAY 1981,1128
58,10.24,-2.4,Mel LATTANY,10 AUG 1959,USA,2h1,,"Gainesville, FL (USA)",15 MAY 1981,1139
58,10.24,+0.8,Bill COLLINS,20 NOV 1950,USA,2,,Les Abymes (FRA),16 MAY 1981,1125
58,10.24,+0.8,Bill COLLINS,20 NOV 1950,USA,2,,Fort-de-France (FRA),16 MAY 1981,1125
58,10.24,+0.9,Stanley FLOYD,23 JUN 1961,USA,1,,Fort-de-France (FRA),20 MAY 1981,1125
58,10.24,+0.4,Ron BROWN,31 MAR 1961,USA,5,,"Sacramento, CA (USA)",20 JUN 1981,1125
58,10.24,+1.3,Ron BROWN,31 MAR 1961,USA,2,,Leningrad (URS),10 JUL 1981,1125
58,10.24,0.0,Mel LATTANY,10 AUG 1959,USA,1,,London (GBR),07 AUG 1981,1125
58,10.24,+0.4,Mel LATTANY,10 AUG 1959,USA,1,,Koblenz (GER),26 AUG 1981,1125
66,10.25,0.0,Dwayne EVANS,13 OCT 1958,USA,1,,"Tempe, AZ (USA)",11 APR 1981,1122
66,10.25,+1.7,Bill GREEN,01 MAY 1961,USA,2,,"Westwood, CA (USA)",02 MAY 1981,1122
66,10.25,+2.0,Andrew BRUCE,07 DEC 1958,TTO,1,,"East Lansing, MI (USA)",23 MAY 1981,1122
66,10.25,,Carl LEWIS,01 JUL 1961,USA,1h2,,"Knoxville, TN (USA)",23 MAY 1981,1122
66,10.25,-0.7,Ron BROWN,31 MAR 1961,USA,1sf1,,"Sacramento, CA (USA)",20 JUN 1981,1126
66,10.25,-0.7,Carl LEWIS,01 JUL 1961,USA,2sf1,,"Sacramento, CA (USA)",20 JUN 1981,1126
66,10.25,+1.0,Dwayne EVANS,13 OCT 1958,USA,1,,Stockholm (SWE),07 JUL 1981,1122
66,10.25,+2.0,Stanley FLOYD,23 JUN 1961,USA,2,,London (GBR),31 JUL 1981,1122
66,10.25,+0.9,Carl LEWIS,01 JUL 1961,USA,2,,"Westwood, CA (USA)",01 AUG 1981,1122
66,10.25,0.0,Ben JOHNSON,30 DEC 1961,CAN,2,,Ciudad Bolívar (VEN),14 AUG 1981,1122
66,10.25,+1.9,Allan WELLS,03 MAY 1952,GBR,1h3,,Berlin (GER),21 AUG 1981,1122
77,10.26,+1.9,Herschel WALKER,03 MAR 1962,USA,1,,"Athens, GA (USA)",04 APR 1981,1118
77,10.26,,Jeff PHILLIPS,16 MAY 1957,USA,1,,"Knoxville, TN (USA)",02 MAY 1981,1118
77,10.26,-0.7,Mel LATTANY,10 AUG 1959,USA,3sf1,,"Sacramento, CA (USA)",20 JUN 1981,1122
77,10.26,+1.5,James SANFORD,27 DEC 1957,USA,1sf2,,"Sacramento, CA (USA)",20 JUN 1981,1118
77,10.26,,Frank EMMELMANN,15 SEP 1961,GDR,1,,Tbilisi (GEO),26 JUN 1981,1118
77,10.26,+1.0,Willie GAULT,05 SEP 1960,USA,2,,Stockholm (SWE),07 JUL 1981,1118
77,10.26,-0.5,Willie SMIT,12 JUL 1956,RSA,2,,Bucureşti (ROU),22 JUL 1981,1121
77,10.26,-0.9,Stanley FLOYD,23 JUN 1961,USA,2,,Zürich (SUI),19 AUG 1981,1123
77,10.26,-1.2,Mel LATTANY,10 AUG 1959,USA,1h2,,Zürich (SUI),19 AUG 1981,1125
86,10.27,+1.0,Efrem COLEY,21 MAY 1959,USA,1,,"Baton Rouge, LA (USA)",21 MAR 1981,1115
86,10.27,,Mike MILLER,29 DEC 1959,USA,2,,"Knoxville, TN (USA)",02 MAY 1981,1115
86,10.27,-1.5,Stanley FLOYD,23 JUN 1961,USA,2sf2,,"Sacramento, CA (USA)",20 JUN 1981,1124
86,10.27,0.0,Ernest OBENG,08 APR 1956,GHA,2,,London (GBR),07 AUG 1981,1115
90,10.28,,Rod RICHARDSON,17 SEP 1962,USA,1,,"Laredo, TX (USA)",07 MAR 1981,1112
90,10.28,,Jeff PHILLIPS,16 MAY 1957,USA,2h2,,"Knoxville, TN (USA)",23 MAY 1981,1112
90,10.28,-0.3,Mel LATTANY,10 AUG 1959,USA,1h3,,"Baton Rouge, LA (USA)",04 JUN 1981,1113
90,10.28,+0.8,Marian WORONIN,13 AUG 1956,POL,1,,Warszawa (POL),02 AUG 1981,1112
94,10.29,+1.2,James BUTLER,21 JUN 1960,USA,1,,"Austin, TX (USA)",04 APR 1981,1108
94,10.29,0.0,Peter OKODOGBE,27 MAY 1958,NGR,1,,"Tucson, AZ (USA)",02 MAY 1981,1108
94,10.29,-0.8,Eric BROWN,12 JAN 1960,USA,3,,"Westwood, CA (USA)",10 MAY 1981,1112
94,10.29,-0.2,Jeff PHILLIPS,16 MAY 1957,USA,2,,"Gainesville, FL (USA)",16 MAY 1981,1109
94,10.29,+0.1,Rod RICHARDSON,17 SEP 1962,USA,2,,"Wichita, KS (USA)",30 MAY 1981,1108
94,10.29,+1.4,István NAGY,28 APR 1959,HUN,1,,Budapest (HUN),17 JUN 1981,1108
94,10.29,+1.1,Marian WORONIN,13 AUG 1956,POL,1h1,,Warszawa (POL),18 JUN 1981,1108
94,10.29,+0.2,Hermann PANZO,08 FEB 1958,FRA,1,,Paris (FRA),24 JUN 1981,1108
94,10.29,,Willie GAULT,05 SEP 1960,USA,1,,Nijmegen (NED),19 JUL 1981,1108
94,10.29,-0.4,Marian WORONIN,13 AUG 1956,POL,1,,Zabrze (POL),06 AUG 1981,1110
94,10.29,-0.2,Frank EMMELMANN,15 SEP 1961,GDR,1sf1,,Jena (GDR),07 AUG 1981,1109
94,10.29,-0.9,Hermann PANZO,08 FEB 1958,FRA,3,,Zagreb (CRO),15 AUG 1981,1113
94,10.29,-0.9,Hermann PANZO,08 FEB 1958,FRA,3,,Zürich (SUI),19 AUG 1981,1113
94,10.29,+2.0,Mel LATTANY,10 AUG 1959,USA,1h2,,Berlin (GER),21 AUG 1981,1108
94,10.29,-1.6,Mel LATTANY,10 AUG 1959,USA,1,,Luxembourg (LUX),30 AUG 1981,1117
109,10.30,,Darrell GREEN,15 FEB 1960,USA,1,,"Brownwood, TX (USA)",28 APR 1981,1105
109,10.30,+0.8,Fred TAYLOR,05 NOV 1957,USA,3,,Les Abymes (FRA),16 MAY 1981,1105
109,10.30,+0.8,Fred TAYLOR,05 NOV 1957,USA,3,,Fort-de-France (FRA),16 MAY 1981,1105
109,10.30,+0.8,Steve RIDDICK,18 SEP 1951,USA,4,,Fort-de-France (FRA),16 MAY 1981,1105
109,10.30,0.0,Mike MILLER,29 DEC 1959,USA,4,,"Knoxville, TN (USA)",23 MAY 1981,1105
109,10.30,+0.9,Marian WORONIN,13 AUG 1956,POL,1,,Warszawa (POL),18 JUN 1981,1105
109,10.30,,Colin BRADFORD,30 MAY 1955,JAM,1,,Santo Domingo (DOM),10 JUL 1981,1105
109,10.30,+0.8,Hermann PANZO,08 FEB 1958,FRA,1,,Athina (GRE),01 AUG 1981,1105
109,10.30,+1.9,Ernest OBENG,08 APR 1956,GHA,2h3,,Berlin (GER),21 AUG 1981,1105
