Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
40,10.03,+0.6,Ato BOLDON,30 DEC 1973,TTO,1,,"Westwood, CA (USA)",19 MAY 1996,1196
40,10.03,+0.4,Olapade ADENIKEN,19 AUG 1969,NGR,1,,Moskva (RUS),07 JUN 1996,1196
40,10.03,+0.6,Carl LEWIS,01 JUL 1961,USA,3sf,,"Atlanta, GA (USA)",15 JUN 1996,1196
40,10.03,+0.7,Bruny SURIN,12 JUL 1967,CAN,1,,Paris (FRA),28 JUN 1996,1196
40,10.03,+1.3,Davidson EZINWA,22 NOV 1971,NGR,1h2,,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1196
40,10.03,+0.1,Linford CHRISTIE,02 APR 1960,GBR,1qf2,,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1196
40,10.03,+0.2,Donovan BAILEY,16 DEC 1967,CAN,1,,Köln (GER),16 AUG 1996,1196
40,10.03,+0.4,Dennis MITCHELL,20 FEB 1966,USA,1,,Bruxelles (BEL),23 AUG 1996,1196
49,10.04,+0.8,Ato BOLDON,30 DEC 1973,TTO,1,,"Westwood, CA (USA)",04 MAY 1996,1193
49,10.04,+0.8,Linford CHRISTIE,02 APR 1960,GBR,1,,"Estadio de la Comunidad, Madrid (ESP)",01 JUN 1996,1193
49,10.04,+0.4,Michael GREEN,07 NOV 1970,JAM,2,,Moskva (RUS),07 JUN 1996,1193
49,10.04,+0.6,Carl LEWIS,01 JUL 1961,USA,3qf,,"Atlanta, GA (USA)",14 JUN 1996,1193
49,10.04,+0.1,Linford CHRISTIE,02 APR 1960,GBR,1,,Birmingham (GBR),15 JUN 1996,1193
49,10.04,0.0,Bruny SURIN,12 JUL 1967,CAN,2,,Montréal (CAN),21 JUN 1996,1193
49,10.04,+0.7,Donovan BAILEY,16 DEC 1967,CAN,2,,Paris (FRA),28 JUN 1996,1193
49,10.04,-0.4,Linford CHRISTIE,02 APR 1960,GBR,5f1,,Lausanne (SUI),03 JUL 1996,1195
49,10.04,-1.2,Michael MARSH,04 AUG 1967,USA,1qf5,,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1200
49,10.04,-0.6,Linford CHRISTIE,02 APR 1960,GBR,3sf2,,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1196
49,10.04,-0.6,Davidson EZINWA,22 NOV 1971,NGR,4sf2,,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1196
49,10.04,-1.4,Dennis MITCHELL,20 FEB 1966,USA,1,,Zürich (SUI),14 AUG 1996,1201
49,10.04,+0.1,Michael GREEN,07 NOV 1970,JAM,1h1,,Zürich (SUI),14 AUG 1996,1193
62,10.05,,Frank FREDERICKS,02 OCT 1967,NAM,1,,Tampere (FIN) (i),12 FEB 1996,1196
62,10.05,+1.8,Olapade ADENIKEN,19 AUG 1969,NGR,1,,"Baton Rouge, LA (USA)",20 APR 1996,1189
62,10.05,+0.4,Dennis MITCHELL,20 FEB 1966,USA,1,,Roma (ITA),05 JUN 1996,1189
62,10.05,+0.3,Brian LEWIS,05 DEC 1974,USA,2h,,"Atlanta, GA (USA)",14 JUN 1996,1189
62,10.05,+0.6,Jeff WILLIAMS,31 DEC 1965,USA,4sf,,"Atlanta, GA (USA)",15 JUN 1996,1189
62,10.05,+0.7,Linford CHRISTIE,02 APR 1960,GBR,3,,Paris (FRA),28 JUN 1996,1189
62,10.05,-0.4,Bruny SURIN,12 JUL 1967,CAN,6f1,,Lausanne (SUI),03 JUL 1996,1191
62,10.05,-0.4,Leroy BURRELL,21 FEB 1967,USA,6f1,,Lausanne (SUI),03 JUL 1996,1191
62,10.05,+0.1,Donovan BAILEY,16 DEC 1967,CAN,2qf2,,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1189
62,10.05,+0.1,Dennis MITCHELL,20 FEB 1966,USA,2h1,,Zürich (SUI),14 AUG 1996,1189
62,10.05,+1.5,Osmond EZINWA,22 NOV 1971,NGR,3,,"Arena Civica Gianni Brera, Milano (ITA)",07 SEP 1996,1189
73,10.06,+1.6,Dennis MITCHELL,20 FEB 1966,USA,1,,Mito (JPN),06 MAY 1996,1186
73,10.06,+1.0,Ato BOLDON,30 DEC 1973,TTO,h,,"Eugene, OR (USA)",30 MAY 1996,1186
73,10.06,0.0,Linford CHRISTIE,02 APR 1960,GBR,1,,Nürnberg (GER),07 JUN 1996,1186
73,10.06,+1.1,Jeff WILLIAMS,31 DEC 1965,USA,4,,"Atlanta, GA (USA)",15 JUN 1996,1186
73,10.06,-0.1,Leroy BURRELL,21 FEB 1967,USA,3sf,,"Atlanta, GA (USA)",15 JUN 1996,1186
73,10.06,+0.6,Vincent HENDERSON,20 OCT 1972,USA,5sf,,"Atlanta, GA (USA)",15 JUN 1996,1186
73,10.06,+0.1,Ato BOLDON,30 DEC 1973,TTO,1h3,,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1186
73,10.06,-0.3,Donovan BAILEY,16 DEC 1967,CAN,1,,Monaco (MON),10 AUG 1996,1187
73,10.06,-1.4,Donovan BAILEY,16 DEC 1967,CAN,2,,Zürich (SUI),14 AUG 1996,1194
73,10.06,-1.4,Linford CHRISTIE,02 APR 1960,GBR,3,,Zürich (SUI),14 AUG 1996,1194
73,10.06,+0.1,Donovan BAILEY,16 DEC 1967,CAN,3h1,,Zürich (SUI),14 AUG 1996,1186
73,10.06,+0.6,Dennis MITCHELL,20 FEB 1966,USA,2,,Linz (AUT),21 AUG 1996,1186
73,10.06,+0.9,Osmond EZINWA,22 NOV 1971,NGR,1,,Sheffield (GBR),25 AUG 1996,1186
86,10.07,+0.6,Donovan BAILEY,16 DEC 1967,CAN,1,,Rio de Janeiro (BRA),05 MAY 1996,1182
86,10.07,-1.5,Obadele THOMPSON,30 MAR 1976,BAR,1,,"Albuquerque, NM (USA)",17 MAY 1996,1191
86,10.07,-0.5,Andre CASON,20 JAN 1969,USA,1h,,"Atlanta, GA (USA)",14 JUN 1996,1185
86,10.07,-0.3,Terry BOWEN,15 SEP 1971,USA,2h,,"Atlanta, GA (USA)",14 JUN 1996,1183
86,10.07,+0.3,Dennis MITCHELL,20 FEB 1966,USA,3h,,"Atlanta, GA (USA)",14 JUN 1996,1182
86,10.07,+0.9,Jeff WILLIAMS,31 DEC 1965,USA,1qf,,"Atlanta, GA (USA)",14 JUN 1996,1182
86,10.07,+0.9,Michael MARSH,04 AUG 1967,USA,2qf,,"Atlanta, GA (USA)",14 JUN 1996,1182
86,10.07,+1.1,Tim HARDEN,27 JAN 1974,USA,5,,"Atlanta, GA (USA)",15 JUN 1996,1182
86,10.07,+1.1,Leroy BURRELL,21 FEB 1967,USA,6,,"Atlanta, GA (USA)",15 JUN 1996,1182
86,10.07,+0.3,Ato BOLDON,30 DEC 1973,TTO,1f1,,Stockholm (SWE),08 JUL 1996,1182
86,10.07,+2.0,Alvis WHITTED,04 SEP 1974,USA,1,,Nassau (BAH),15 JUL 1996,1182
86,10.07,-1.4,Ato BOLDON,30 DEC 1973,TTO,4,,Zürich (SUI),14 AUG 1996,1190
86,10.07,+0.2,Dennis MITCHELL,20 FEB 1966,USA,2,,Köln (GER),16 AUG 1996,1182
99,10.08,+1.9,Michael GREEN,07 NOV 1970,JAM,1,,"Knoxville, TN (USA)",12 APR 1996,1179
99,10.08,+1.6,Jeff LAYNES,03 OCT 1970,USA,2,,Mito (JPN),06 MAY 1996,1179
99,10.08,-0.3,Tim MONTGOMERY,28 JAN 1975,USA,3h,,"Atlanta, GA (USA)",14 JUN 1996,1180
99,10.08,+0.3,Maurice GREENE,23 JUL 1974,USA,4h,,"Atlanta, GA (USA)",14 JUN 1996,1179
99,10.08,+0.2,Dennis MITCHELL,20 FEB 1966,USA,1qf,,"Atlanta, GA (USA)",14 JUN 1996,1179
99,10.08,+0.6,Jeff LAYNES,03 OCT 1970,USA,6sf,,"Atlanta, GA (USA)",15 JUN 1996,1179
99,10.08,+0.7,Jon DRUMMOND,09 SEP 1968,USA,4,,Paris (FRA),28 JUN 1996,1179
99,10.08,+0.3,Jon DRUMMOND,09 SEP 1968,USA,2f1,,Stockholm (SWE),08 JUL 1996,1179
99,10.08,+1.3,Jon DRUMMOND,09 SEP 1968,USA,2h2,,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1179
99,10.08,+1.1,Davidson EZINWA,22 NOV 1971,NGR,2qf3,,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1179
99,10.08,-0.5,Michael MARSH,04 AUG 1967,USA,3sf1,,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1182
99,10.08,+0.6,Geir MOEN,26 JUN 1969,NOR,1,,Kristiansand (NOR),16 AUG 1996,1179
99,10.08,-0.4,Dennis MITCHELL,20 FEB 1966,USA,1,,Berlin (GER),30 AUG 1996,1181
99,10.08,+1.2,Dennis MITCHELL,20 FEB 1966,USA,2,,Tokyo (JPN),16 SEP 1996,1179
113,10.09,-0.8,Frank FREDERICKS,02 OCT 1967,NAM,1,,Osaka (JPN),11 MAY 1996,1180
113,10.09,+1.2,Sergiy OSOVICH,16 DEC 1973,UKR,1,,Kyiv (UKR),07 JUN 1996,1176
113,10.09,0.0,Donovan BAILEY,16 DEC 1967,CAN,2,,Nürnberg (GER),07 JUN 1996,1176
113,10.09,-0.1,Tim MONTGOMERY,28 JAN 1975,USA,4sf,,"Atlanta, GA (USA)",15 JUN 1996,1176
113,10.09,-0.1,Brian LEWIS,05 DEC 1974,USA,5sf,,"Atlanta, GA (USA)",15 JUN 1996,1176
113,10.09,+0.7,Ato BOLDON,30 DEC 1973,TTO,5,,Paris (FRA),28 JUN 1996,1176
113,10.09,+0.3,Donovan BAILEY,16 DEC 1967,CAN,3f1,,Stockholm (SWE),08 JUL 1996,1176
113,10.09,-0.2,Dennis MITCHELL,20 FEB 1966,USA,1qf4,,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1177
113,10.09,-0.3,Ato BOLDON,30 DEC 1973,TTO,2,,Monaco (MON),10 AUG 1996,1177
113,10.09,+0.6,Osmond EZINWA,22 NOV 1971,NGR,3,,Linz (AUT),21 AUG 1996,1176
113,10.09,+0.4,Donovan BAILEY,16 DEC 1967,CAN,2,,Bruxelles (BEL),23 AUG 1996,1176
113,10.09,-0.4,Michael GREEN,07 NOV 1970,JAM,2,,Berlin (GER),30 AUG 1996,1178
125,10.10,+1.2,Ousmane DIARRA,30 SEP 1966,MLI,1,,"Athens, GA (USA)",04 MAY 1996,1172
125,10.10,0.0,Michael MARSH,04 AUG 1967,USA,1,,"Baton Rouge, LA (USA)",11 MAY 1996,1172
125,10.10,+1.5,Elston CAWLEY,24 JUN 1976,JAM,1,,"Natchitoches, LA (USA)",17 MAY 1996,1172
125,10.10,+0.6,Terry BOWEN,15 SEP 1971,USA,1,,Ostrava (CZE),31 MAY 1996,1172
125,10.10,+0.8,Tim HARDEN,27 JAN 1974,USA,2,,"Eugene, OR (USA)",01 JUN 1996,1172
125,10.10,+0.4,Linford CHRISTIE,02 APR 1960,GBR,2,,Roma (ITA),05 JUN 1996,1172
125,10.10,+0.4,Olapade ADENIKEN,19 AUG 1969,NGR,3,,Roma (ITA),05 JUN 1996,1172
125,10.10,+1.1,Vincent HENDERSON,20 OCT 1972,USA,1h,,"Atlanta, GA (USA)",14 JUN 1996,1172
125,10.10,+1.1,Carl LEWIS,01 JUL 1961,USA,2h,,"Atlanta, GA (USA)",14 JUN 1996,1172
125,10.10,+0.3,Jeff LAYNES,03 OCT 1970,USA,5h,,"Atlanta, GA (USA)",14 JUN 1996,1172
125,10.10,+0.9,Brian LEWIS,05 DEC 1974,USA,3qf,,"Atlanta, GA (USA)",14 JUN 1996,1172
125,10.10,-0.3,Dennis MITCHELL,20 FEB 1966,USA,1,,Oslo (NOR),05 JUL 1996,1173
125,10.10,-0.9,Leroy BURRELL,21 FEB 1967,USA,1,,Salamanca (ESP),05 JUL 1996,1177
125,10.10,+0.4,Carl LEWIS,01 JUL 1961,USA,3,,Bruxelles (BEL),23 AUG 1996,1172
139,10.11,+1.5,Yiannis ZISIMIDES,17 AUG 1967,CYP,1,,Rethymno (GRE),25 MAY 1996,1169
139,10.11,+1.0,Vincent HENDERSON,20 OCT 1972,USA,1,,Hengelo (NED),27 MAY 1996,1169
139,10.11,+0.9,Kenny BROKENBURR,29 OCT 1968,USA,1,,"Chapel Hill, NC (USA)",08 JUN 1996,1169
139,10.11,-0.3,Tim HARDEN,27 JAN 1974,USA,2,,Oslo (NOR),05 JUL 1996,1170
139,10.11,-0.2,Michael GREEN,07 NOV 1970,JAM,2qf4,,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1170
139,10.11,-0.5,Michael GREEN,07 NOV 1970,JAM,4sf1,,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1172
139,10.11,+1.5,Bruny SURIN,12 JUL 1967,CAN,4,,"Arena Civica Gianni Brera, Milano (ITA)",07 SEP 1996,1169
146,10.12,+1.5,Jeff LAYNES,03 OCT 1970,USA,h,,"Fresno, CA (USA)",13 APR 1996,1165
146,10.12,+1.2,Alvis WHITTED,04 SEP 1974,USA,1,,"Durham, NC (USA)",14 APR 1996,1165
146,10.12,-1.0,Frank FREDERICKS,02 OCT 1967,NAM,1,,Rehlingen (GER),27 MAY 1996,1171
146,10.12,+0.4,Francis OBIKWELU,22 NOV 1978,NGR,1,,Granada (ESP),29 MAY 1996,1165
146,10.12,+0.6,Deji ALIU,22 NOV 1975,NGR,2,,Ostrava (CZE),31 MAY 1996,1165
146,10.12,+0.4,Donovan POWELL,31 OCT 1971,JAM,4,,Roma (ITA),05 JUN 1996,1165
146,10.12,+0.9,Randall EVANS,26 OCT 1970,USA,2,,"Chapel Hill, NC (USA)",08 JUN 1996,1165
146,10.12,-0.3,David OAKS,12 MAY 1972,USA,4h,,"Atlanta, GA (USA)",14 JUN 1996,1166
146,10.12,+0.9,Tim HARDEN,27 JAN 1974,USA,4qf,,"Atlanta, GA (USA)",14 JUN 1996,1165
146,10.12,+1.1,Tim MONTGOMERY,28 JAN 1975,USA,7,,"Atlanta, GA (USA)",15 JUN 1996,1165
146,10.12,-1.4,Jon DRUMMOND,09 SEP 1968,USA,5,,Zürich (SUI),14 AUG 1996,1173
146,10.12,+0.1,Jon DRUMMOND,09 SEP 1968,USA,4h1,,Zürich (SUI),14 AUG 1996,1165
146,10.12,+0.4,Ato BOLDON,30 DEC 1973,TTO,4,,Bruxelles (BEL),23 AUG 1996,1165
159,10.13,+2.0,Linford CHRISTIE,02 APR 1960,GBR,h,,Perth (AUS),28 JAN 1996,1162
159,10.13,+1.9,Tim HARDEN,27 JAN 1974,USA,2,,"Knoxville, TN (USA)",12 APR 1996,1162
159,10.13,+0.2,Jeff LAYNES,03 OCT 1970,USA,1,,"Fresno, CA (USA)",13 APR 1996,1162
159,10.13,+0.1,Tony OGBETA,09 SEP 1974,NGR,h,,Makurdi (NGR),14 APR 1996,1162
159,10.13,+1.5,Sebastian KEITEL,14 FEB 1973,CHI,1,,Medellín (COL),10 MAY 1996,1162
159,10.13,+1.0,Jon DRUMMOND,09 SEP 1968,USA,1,,"Los Angeles, CA (USA)",11 MAY 1996,1162
159,10.13,+1.8,Olapade ADENIKEN,19 AUG 1969,NGR,1,,"Eugene, OR (USA)",26 MAY 1996,1162
159,10.13,+0.6,Donovan POWELL,31 OCT 1971,JAM,3,,Ostrava (CZE),31 MAY 1996,1162
159,10.13,0.0,Marc BLUME,28 DEC 1973,GER,3,,Nürnberg (GER),07 JUN 1996,1162
159,10.13,+0.6,Terry BOWEN,15 SEP 1971,USA,4qf,,"Atlanta, GA (USA)",14 JUN 1996,1162
159,10.13,+1.9,Darren BRAITHWAITE,20 JAN 1969,GBR,2,,Helsinki (FIN),25 JUN 1996,1162
159,10.13,+0.7,Leroy BURRELL,21 FEB 1967,USA,6,,Paris (FRA),28 JUN 1996,1162
159,10.13,+1.8,Maurice GREENE,23 JUL 1974,USA,1f2,,Stockholm (SWE),08 JUL 1996,1162
159,10.13,-1.2,Bruny SURIN,12 JUL 1967,CAN,2qf5,,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1169
159,10.13,-0.6,Bruny SURIN,12 JUL 1967,CAN,5sf2,,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1165
159,10.13,-0.3,Bruny SURIN,12 JUL 1967,CAN,3,,Monaco (MON),10 AUG 1996,1163
159,10.13,-0.3,Dennis MITCHELL,20 FEB 1966,USA,4,,Monaco (MON),10 AUG 1996,1163
159,10.13,0.0,Osmond EZINWA,22 NOV 1971,NGR,1,,Rovereto (ITA),28 AUG 1996,1162
159,10.13,-0.4,Donovan BAILEY,16 DEC 1967,CAN,3,,Berlin (GER),30 AUG 1996,1164
178,10.14,+1.3,Jeff WILLIAMS,31 DEC 1965,USA,3,,"Walnut, CA (USA)",21 APR 1996,1159
178,10.14,+1.2,Kevin LITTLE,03 APR 1968,USA,1,,"Tucson, AZ (USA)",04 MAY 1996,1159
178,10.14,-0.9,Tim HARDEN,27 JAN 1974,USA,1,,"Lexington, KY (USA)",17 MAY 1996,1164
178,10.14,-1.6,Francis OBIKWELU,22 NOV 1978,NGR,1,,Funchal (POR),25 MAY 1996,1168
178,10.14,0.0,Darren BRAITHWAITE,20 JAN 1969,GBR,1,,Ljubljana (SLO),26 MAY 1996,1159
178,10.14,+0.9,Nobuharu ASAHARA,21 JUN 1972,JPN,1,,Osaka (JPN),09 JUN 1996,1159
178,10.14,-0.1,Henry NEAL,28 OCT 1970,USA,6sf,,"Atlanta, GA (USA)",15 JUN 1996,1159
178,10.14,+1.8,Tim HARDEN,27 JAN 1974,USA,2f2,,Stockholm (SWE),08 JUL 1996,1159
178,10.14,+2.0,Michael MARSH,04 AUG 1967,USA,1h8,,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1159
178,10.14,+1.1,Obadele THOMPSON,30 MAR 1976,BAR,3qf3,,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1159
178,10.14,+0.7,Davidson EZINWA,22 NOV 1971,NGR,6,,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1159
178,10.14,+0.2,Frank FREDERICKS,02 OCT 1967,NAM,3,,Köln (GER),16 AUG 1996,1159
178,10.14,+0.4,Linford CHRISTIE,02 APR 1960,GBR,5,,Bruxelles (BEL),23 AUG 1996,1159
178,10.14,-0.2,Osmond EZINWA,22 NOV 1971,NGR,4,,Berlin (GER),30 AUG 1996,1160
178,10.14,+1.5,Michael GREEN,07 NOV 1970,JAM,5,,"Arena Civica Gianni Brera, Milano (ITA)",07 SEP 1996,1159
178,10.14,+1.2,Donovan BAILEY,16 DEC 1967,CAN,3,,Tokyo (JPN),16 SEP 1996,1159
194,10.15,-1.1,Seun OGUNKOYA,28 DEC 1977,NGR,h,,Makurdi (NGR),14 APR 1996,1161
194,10.15,+0.2,Terry BOWEN,15 SEP 1971,USA,1,,Hiroshima (JPN),29 APR 1996,1155
194,10.15,0.0,Percival SPENCER,24 FEB 1975,JAM,1,,"Odessa, TX (USA)",16 MAY 1996,1155
194,10.15,+1.5,Alexandros GENOVELIS,26 FEB 1968,GRE,2,,Rethymno (GRE),25 MAY 1996,1155
194,10.15,+0.3,Kenny BROKENBURR,29 OCT 1968,USA,6h,,"Atlanta, GA (USA)",14 JUN 1996,1155
194,10.15,+0.6,Kenny BROKENBURR,29 OCT 1968,USA,5qf,,"Atlanta, GA (USA)",14 JUN 1996,1155
194,10.15,+0.6,Terry BOWEN,15 SEP 1971,USA,7sf,,"Atlanta, GA (USA)",15 JUN 1996,1155
194,10.15,+1.9,Donovan BAILEY,16 DEC 1967,CAN,3,,Helsinki (FIN),25 JUN 1996,1155
194,10.15,+1.2,Jeff LAYNES,03 OCT 1970,USA,1,,Malmö (SWE),27 JUN 1996,1155
194,10.15,+1.1,Jeff LAYNES,03 OCT 1970,USA,1,,Gävle (SWE),02 JUL 1996,1155
194,10.15,-0.4,Dennis MITCHELL,20 FEB 1966,USA,8f1,,Lausanne (SUI),03 JUL 1996,1157
194,10.15,-0.9,Emmanuel TUFFOUR,02 DEC 1966,GHA,1h1,,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1160
194,10.15,-0.3,Jon DRUMMOND,09 SEP 1968,USA,5,,Monaco (MON),10 AUG 1996,1156
194,10.15,-0.9,Ato BOLDON,30 DEC 1973,TTO,1h2,,Zürich (SUI),14 AUG 1996,1160
194,10.15,+0.4,Davidson EZINWA,22 NOV 1971,NGR,6,,Bruxelles (BEL),23 AUG 1996,1155
209,10.16,+0.5,Terry BOWEN,15 SEP 1971,USA,h,,Hiroshima (JPN),29 APR 1996,1152
209,10.16,+1.6,Terry BOWEN,15 SEP 1971,USA,3,,Mito (JPN),06 MAY 1996,1152
209,10.16,-0.8,Dennis MITCHELL,20 FEB 1966,USA,2,,Osaka (JPN),11 MAY 1996,1156
209,10.16,0.0,David OAKS,12 MAY 1972,USA,1,,Kingston (JAM),11 MAY 1996,1152
209,10.16,+1.8,Jon DRUMMOND,09 SEP 1968,USA,2,,"Eugene, OR (USA)",26 MAY 1996,1152
209,10.16,+1.9,Glenroy GILBERT,31 AUG 1968,CAN,h,,Duisburg (GER),12 JUN 1996,1152
209,10.16,0.0,Peter KARLSSON,23 NOV 1970,SWE,h,,Duisburg (GER),12 JUN 1996,1152
209,10.16,-0.3,Leroy BURRELL,21 FEB 1967,USA,5h,,"Atlanta, GA (USA)",14 JUN 1996,1153
209,10.16,+0.2,Vincent HENDERSON,20 OCT 1972,USA,2qf,,"Atlanta, GA (USA)",14 JUN 1996,1152
209,10.16,+0.2,Henry NEAL,28 OCT 1970,USA,3qf,,"Atlanta, GA (USA)",14 JUN 1996,1152
209,10.16,+0.9,Jeff LAYNES,03 OCT 1970,USA,5qf,,"Atlanta, GA (USA)",14 JUN 1996,1152
209,10.16,-0.4,Marc BLUME,28 DEC 1973,GER,1,,Köln (GER),21 JUN 1996,1154
209,10.16,+0.7,Michael GREEN,07 NOV 1970,JAM,7,,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1152
209,10.16,-0.5,Nobuharu ASAHARA,21 JUN 1972,JPN,5sf1,,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1155
