Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
14,9.88,-0.1,Trayvon BROMELL,10 JUL 1995,USA,3,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1248
18,9.89,+0.6,Trayvon BROMELL,10 JUL 1995,USA,1h3,,"Hayward Field, Eugene, OR (USA)",15 JUL 2022,1245
19,9.90,+2.0,Benjamin AZAMATI,14 JAN 1998,GHA,1h1,,"Mike A. Myers Stadium, Austin, TX (USA)",25 MAR 2022,1241
19,9.90,+1.8,Micah WILLIAMS,12 NOV 2001,USA,4,,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1241
19,9.90,+1.8,Elijah HALL,22 AUG 1994,USA,5,,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1241
19,9.90,-0.1,Oblique SEVILLE,16 MAR 2001,JAM,1sf3,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1241
23,9.91,+0.8,Letsile TEBOGO,07 JUN 2003,BOT,1,,"Pascual Guerrero Stadium, Cali (COL)",02 AUG 2022,1238
24,9.92,+2.0,Fred KERLEY,07 MAY 1995,USA,2,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",07 MAY 2022,1234
24,9.92,-0.2,Trayvon BROMELL,10 JUL 1995,USA,1,,"Estadio Francisco Montaner, Ponce (PUR)",12 MAY 2022,1235
24,9.92,-0.2,Fred KERLEY,07 MAY 1995,USA,1,,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1235
24,9.92,+1.4,Christian COLEMAN,06 MAR 1996,USA,1,,"Icahn Stadium, New York, NY (USA)",12 JUN 2022,1234
24,9.92,+0.6,Oblique SEVILLE,16 MAR 2001,JAM,1sf2,,"National Stadium, Kingston (JAM)",24 JUN 2022,1234
29,9.93,+0.7,Micah WILLIAMS,12 NOV 2001,USA,1,,"Hayward Field, Eugene, OR (USA)",15 MAY 2022,1231
29,9.93,-0.2,Trayvon BROMELL,10 JUL 1995,USA,1,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1232
29,9.93,-1.2,Reece PRESCOD,29 FEB 1996,GBR,1f1,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022,1238
29,9.93,+0.7,Yohan BLAKE,26 DEC 1989,JAM,1h2,,"National Stadium, Kingston (JAM)",23 JUN 2022,1231
29,9.93,+1.0,Ackeem BLAKE,21 JAN 2002,JAM,3,,"National Stadium, Kingston (JAM)",24 JUN 2022,1231
29,9.93,+0.2,Oblique SEVILLE,16 MAR 2001,JAM,1h4,,"Hayward Field, Eugene, OR (USA)",15 JUL 2022,1231
29,9.93,-0.1,Marvin BRACY-WILLIAMS,15 DEC 1993,USA,2sf3,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1231
36,9.94,+0.8,Joseph Paul AMOAH,12 JAN 1997,GHA,1,,"Hughes Stadium, Morgan St. Univ., Baltimore, MD (USA)",23 APR 2022,1227
36,9.94,+1.5,Micah WILLIAMS,12 NOV 2001,USA,4sf2,,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1227
36,9.94,+1.1,Letsile TEBOGO,07 JUN 2003,BOT,1h5,,"Hayward Field, Eugene, OR (USA)",15 JUL 2022,1227
36,9.94,-0.3,Trayvon BROMELL,10 JUL 1995,USA,1,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1228
40,9.95,+1.4,Ackeem BLAKE,21 JAN 2002,JAM,2,,"Icahn Stadium, New York, NY (USA)",12 JUN 2022,1224
40,9.95,+1.5,Kenneth BEDNAREK,14 OCT 1998,USA,5sf2,,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1224
40,9.95,-0.7,Trayvon BROMELL,10 JUL 1995,USA,1,,"Stadion Śląski, Chorzów (POL)",06 AUG 2022,1228
40,9.95,+0.1,Lamont Marcell JACOBS,26 SEP 1994,ITA,1,,"Olympiastadion, München (GER)",16 AUG 2022,1224
40,9.95,+0.3,Noah LYLES,18 JUL 1997,USA,1,,"Olympiastadion, Berlin (GER)",04 SEP 2022,1224
45,9.96,+1.9,Letsile TEBOGO,07 JUN 2003,BOT,1,,"National Stadium, Gaborone (BOT)",30 APR 2022,1220
45,9.96,+1.7,Benjamin AZAMATI,14 JAN 1998,GHA,1h3,,"Javelina Stadium, Kingsville, TX (USA)",06 MAY 2022,1220
45,9.96,+1.8,Kyree KING,09 JUL 1994,USA,6,,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1220
45,9.96,+1.6,Yupun ABEYKOON,31 DEC 1994,SRI,1f1,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",03 JUL 2022,1220
45,9.96,-0.7,Yohan BLAKE,26 DEC 1989,JAM,1,,"Stadion Manfort, Leverkusen (GER)",28 AUG 2022,1224
50,9.97,+0.1,Zharnel HUGHES,13 JUL 1995,GBR,2h2,,"Hayward Field, Eugene, OR (USA)",15 JUL 2022,1217
50,9.97,-0.1,Oblique SEVILLE,16 MAR 2001,JAM,4,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1217
50,9.97,+0.3,Akani SIMBINE,21 SEP 1993,RSA,1sf1,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1217
50,9.97,+0.3,Trayvon BROMELL,10 JUL 1995,USA,2sf1,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1217
50,9.97,+1.3,Marvin BRACY-WILLIAMS,15 DEC 1993,USA,1,,"Bregyó Athletic Center, Székesfehérvár (HUN)",08 AUG 2022,1217
50,9.97,0.0,Marvin BRACY-WILLIAMS,15 DEC 1993,USA,1,,"Sports Park Mladost, Zagreb (CRO)",11 SEP 2022,1217
56,9.98,-0.9,Ferdinand OMANYALA,02 JAN 1996,KEN,1,,"Germiston Stadium, Johannesburg (RSA)",13 APR 2022,1218
56,9.98,+1.6,Matthew BOLING,20 JUN 2000,USA,1f1,,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2022,1213
56,9.98,+1.3,Kyree KING,09 JUL 1994,USA,1f1,,"National Training Center, Clermont, FL (USA)",01 MAY 2022,1213
56,9.98,-0.2,Fred KERLEY,07 MAY 1995,USA,2,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1214
56,9.98,+1.5,Cravont CHARLESTON,02 JAN 1998,USA,1,,"Centre sportif Bout-du-Monde, Genève (SUI)",11 JUN 2022,1213
56,9.98,+1.0,Oblique SEVILLE,16 MAR 2001,JAM,1h1,,"National Stadium, Kingston (JAM)",23 JUN 2022,1213
56,9.98,+1.8,Kenneth BEDNAREK,14 OCT 1998,USA,7,,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1213
56,9.98,+1.4,Elijah HALL,22 AUG 1994,USA,2sf1,,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1213
56,9.98,+0.8,Yohan BLAKE,26 DEC 1989,JAM,1sf1,,"National Stadium, Kingston (JAM)",24 JUN 2022,1213
56,9.98,+1.1,Emmanuel MATADI,15 APR 1991,LBR,h4,,"Hasely Crawford Stadium, Port-of-Spain (TTO)",24 JUN 2022,1213
56,9.98,-0.3,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,1h7,,"Hayward Field, Eugene, OR (USA)",15 JUL 2022,1214
56,9.98,-0.4,Ackeem BLAKE,21 JAN 2002,JAM,1,,"Grand Bahama Sports Complex, Freeport (BAH)",20 AUG 2022,1215
56,9.98,+1.4,Yohan BLAKE,26 DEC 1989,JAM,1h2,,"Stadion Manfort, Leverkusen (GER)",28 AUG 2022,1213
69,9.99,-0.6,Fred KERLEY,07 MAY 1995,USA,1f1,,"UMiami Cobb Stadium, Coral Gables, FL (USA)",26 MAR 2022,1213
69,9.99,+0.3,Davonte BURNETT,27 FEB 2000,JAM,1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2022,1210
69,9.99,+1.4,Kyree KING,09 JUL 1994,USA,3sf1,,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1210
69,9.99,+0.8,Ackeem BLAKE,21 JAN 2002,JAM,2sf1,,"National Stadium, Kingston (JAM)",24 JUN 2022,1210
69,9.99,+0.1,Favour Oghene Tejiri ASHE,28 APR 2002,NGR,1,,"Samuel Ogbemudia Stadium, Benin City (NGR)",25 JUN 2022,1210
69,9.99,+1.6,Reynier MENA,21 NOV 1996,CUB,2f1,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",03 JUL 2022,1210
69,9.99,+1.6,Méba Mickaël ZEZE,19 MAY 1994,FRA,3f1,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",03 JUL 2022,1210
69,9.99,+0.1,Emmanuel MATADI,15 APR 1991,LBR,3h2,,"Hayward Field, Eugene, OR (USA)",15 JUL 2022,1210
69,9.99,+0.8,Kendal WILLIAMS,23 SEP 1995,USA,1h1,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",30 JUL 2022,1210
69,9.99,+0.1,Zharnel HUGHES,13 JUL 1995,GBR,2,,"Olympiastadion, München (GER)",16 AUG 2022,1210
79,10.00,+0.3,Ferdinand OMANYALA,02 JAN 1996,KEN,1,,"Nyayo National Stadium, Nairobi (KEN)",05 MAR 2022,1206
79,10.00,+1.3,Jerome BLAKE,18 AUG 1995,CAN,2f1,,"National Training Center, Clermont, FL (USA)",01 MAY 2022,1206
79,10.00,-0.4,Oblique SEVILLE,16 MAR 2001,JAM,1f1,,"National Stadium, Kingston (JAM)",07 MAY 2022,1208
79,10.00,+1.1,Ismael KONE,06 NOV 2000,CIV,1pr4,,"Billy Hayes T& F Complex, Bloomington, IN (USA)",25 MAY 2022,1206
79,10.00,+0.6,Joseph FAHNBULLEH,11 SEP 2001,LBR,1,,"Hayward Field, Eugene, OR (USA)",10 JUN 2022,1206
79,10.00,+1.2,Conroy JONES,08 JUL 2002,JAM,1h3,,"National Stadium, Kingston (JAM)",23 JUN 2022,1206
79,10.00,+1.0,Jelani WALKER,10 JUN 1998,JAM,4,,"National Stadium, Kingston (JAM)",24 JUN 2022,1206
79,10.00,+1.5,Jerome BLAKE,18 AUG 1995,CAN,1h3,,"McLeod Stadium, Langley (CAN)",25 JUN 2022,1206
79,10.00,+0.1,Favour Oghene Tejiri ASHE,28 APR 2002,NGR,4h2,,"Hayward Field, Eugene, OR (USA)",15 JUL 2022,1206
79,10.00,-0.6,Letsile TEBOGO,07 JUN 2003,BOT,1h3,,"Pascual Guerrero Stadium, Cali (COL)",01 AUG 2022,1209
79,10.00,-0.7,Marvin BRACY-WILLIAMS,15 DEC 1993,USA,2,,"Stadion Śląski, Chorzów (POL)",06 AUG 2022,1210
79,10.00,-0.7,Ackeem BLAKE,21 JAN 2002,JAM,3,,"Stadion Śląski, Chorzów (POL)",06 AUG 2022,1210
79,10.00,+0.2,Lamont Marcell JACOBS,26 SEP 1994,ITA,1sf3,,"Olympiastadion, München (GER)",16 AUG 2022,1206
92,10.01,-1.3,Samson COLEBROOKE,10 MAY 1997,BAH,1f1,,"Cheney Stadium, Atlanta, GA (USA)",09 APR 2022,1210
92,10.01,+1.2,Ackeem BLAKE,21 JAN 2002,JAM,2h3,,"National Stadium, Kingston (JAM)",23 JUN 2022,1203
92,10.01,-0.1,Akani SIMBINE,21 SEP 1993,RSA,5,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1203
92,10.01,-0.1,Christian COLEMAN,06 MAR 1996,USA,6,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1203
92,10.01,-0.6,Kendal WILLIAMS,23 SEP 1995,USA,1,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",30 JUL 2022,1206
92,10.01,+1.3,Trayvon BROMELL,10 JUL 1995,USA,2,,"Bregyó Athletic Center, Székesfehérvár (HUN)",08 AUG 2022,1203
92,10.01,+1.3,Elijah HALL,22 AUG 1994,USA,3,,"Bregyó Athletic Center, Székesfehérvár (HUN)",08 AUG 2022,1203
99,10.02,+0.4,Micah WILLIAMS,12 NOV 2001,USA,1f1,,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",30 APR 2022,1199
99,10.02,-0.2,Brandon CARNES,06 MAR 1995,USA,2,,"Estadio Francisco Montaner, Ponce (PUR)",12 MAY 2022,1200
99,10.02,-0.3,Elijah HALL,22 AUG 1994,USA,1,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",03 JUN 2022,1200
99,10.02,+1.4,Cejhae GREENE,06 OCT 1995,ANT,1,,"Vanderbilt Track, Nashville, TN (USA)",05 JUN 2022,1199
99,10.02,+1.1,Ryuichiro SAKAI,14 MAR 1998,JPN,1h5,,"Athletic Stadium, Tottori (JPN)",26 JUN 2022,1199
99,10.02,-0.5,Akani SIMBINE,21 SEP 1993,RSA,1,,"Olympiastadion, Stockholm (SWE)",30 JUN 2022,1202
99,10.02,+0.6,Arthur CISSÉ,29 DEC 1996,CIV,2h3,,"Hayward Field, Eugene, OR (USA)",15 JUL 2022,1199
99,10.02,+0.1,Fred KERLEY,07 MAY 1995,USA,1sf2,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1199
99,10.02,+0.8,Bouwahjgie NKRUMIE,16 FEB 2004,JAM,2,,"Pascual Guerrero Stadium, Cali (COL)",02 AUG 2022,1199
99,10.02,-0.9,Ferdinand OMANYALA,02 JAN 1996,KEN,1,,"Alexander Stadium, Birmingham (GBR)",03 AUG 2022,1204
99,10.02,-1.2,Ferdinand OMANYALA,02 JAN 1996,KEN,1sf2,,"Alexander Stadium, Birmingham (GBR)",03 AUG 2022,1206
110,10.03,+1.9,Matthew BOLING,20 JUN 2000,USA,1f1,,"Florida State University - Mike Long Track, Tallahassee, FL (USA)",25 MAR 2022,1196
110,10.03,+1.9,Joseph FAHNBULLEH,11 SEP 2001,LBR,1pr2,,"Billy Hayes T& F Complex, Bloomington, IN (USA)",25 MAY 2022,1196
110,10.03,+0.7,Terrence JONES,08 NOV 2002,BAH,2h2,,"John McDonnell Field, Fayetteville, AR (USA)",27 MAY 2022,1196
110,10.03,+0.6,Udodi Chudi ONWUZURIKE,29 JAN 2003,NGR,1h3,,"John McDonnell Field, Fayetteville, AR (USA)",27 MAY 2022,1196
110,10.03,-0.6,Micah WILLIAMS,12 NOV 2001,USA,1sf1,,"Hayward Field, Eugene, OR (USA)",08 JUN 2022,1199
110,10.03,+1.4,Marvin BRACY-WILLIAMS,15 DEC 1993,USA,3,,"Icahn Stadium, New York, NY (USA)",12 JUN 2022,1196
110,10.03,+1.2,Oshane BAILEY,08 SEP 1989,JAM,3h3,,"National Stadium, Kingston (JAM)",23 JUN 2022,1196
110,10.03,+1.4,Kendal WILLIAMS,23 SEP 1995,USA,4sf1,,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1196
110,10.03,-0.3,Ferdinand OMANYALA,02 JAN 1996,KEN,1,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",25 JUN 2022,1197
110,10.03,0.0,Jerod ELCOCK,30 JUL 1998,TTO,1sf1,,"Hasely Crawford Stadium, Port-of-Spain (TTO)",25 JUN 2022,1196
110,10.03,+1.5,Brandon CARNES,06 MAR 1995,USA,1,,"Foote Field, Edmonton (CAN)",03 JUL 2022,1196
110,10.03,-0.6,Josephus LYLES,22 JUL 1998,USA,2,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",30 JUL 2022,1199
110,10.03,+1.3,Yohan BLAKE,26 DEC 1989,JAM,4,,"Bregyó Athletic Center, Székesfehérvár (HUN)",08 AUG 2022,1196
110,10.03,0.0,Zharnel HUGHES,13 JUL 1995,GBR,1sf1,,"Olympiastadion, München (GER)",16 AUG 2022,1196
124,10.04,+1.7,Clarence MUNYAI,20 FEB 1998,RSA,1h2,,"Bestmed Tuks Stadium, Pretoria (RSA)",12 MAR 2022,1193
124,10.04,-1.3,Ameer WEBB,19 MAR 1991,USA,2f1,,"Cheney Stadium, Atlanta, GA (USA)",09 APR 2022,1200
124,10.04,-0.1,Erriyon KNIGHTON,29 JAN 2004,USA,1f1,,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2022,1193
124,10.04,+1.9,Raymond EKEVWO,23 MAR 1999,NGR,1f6,,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",23 APR 2022,1193
124,10.04,+0.4,Ferdinand OMANYALA,02 JAN 1996,KEN,1,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",27 APR 2022,1193
124,10.04,+0.6,Favour Oghene Tejiri ASHE,28 APR 2002,NGR,1,,"Ole Miss T&F Complex, Oxford, MS (USA)",14 MAY 2022,1193
124,10.04,+1.9,Alaba Olukunle AKINTOLA,14 SEP 2001,NGR,1,,"Park West Ath. Complex, San Antonio, TX (USA)",15 MAY 2022,1193
124,10.04,+0.3,Lamont Marcell JACOBS,26 SEP 1994,ITA,1,,"Centro Sportivo Fontanassa, Savona (ITA)",18 MAY 2022,1193
124,10.04,+0.1,Joseph FAHNBULLEH,11 SEP 2001,LBR,1h3,,"Billy Hayes T& F Complex, Bloomington, IN (USA)",27 MAY 2022,1193
124,10.04,-0.2,Christian COLEMAN,06 MAR 1996,USA,3,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1194
124,10.04,+0.8,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,1sf3,,"Yanmar Stadium Nagai, Osaka (JPN)",09 JUN 2022,1193
124,10.04,+0.4,Rodrigo DO NASCIMENTO,26 SEP 1994,BRA,1h5,,Rio de Janeiro (BRA),22 JUN 2022,1193
124,10.04,+1.4,Brandon CARNES,06 MAR 1995,USA,5sf1,,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1193
124,10.04,+0.6,Kemar BAILEY-COLE,10 JAN 1992,JAM,2sf2,,"National Stadium, Kingston (JAM)",24 JUN 2022,1193
124,10.04,+1.6,Lucas ANSAH-PEPRAH,16 JAN 2000,GER,4f1,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",03 JUL 2022,1193
124,10.04,+0.2,Lamont Marcell JACOBS,26 SEP 1994,ITA,2h4,,"Hayward Field, Eugene, OR (USA)",15 JUL 2022,1193
124,10.04,+1.1,Yohan BLAKE,26 DEC 1989,JAM,2h5,,"Hayward Field, Eugene, OR (USA)",15 JUL 2022,1193
124,10.04,-0.6,Kyree KING,09 JUL 1994,USA,3,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",30 JUL 2022,1196
124,10.04,+1.6,Brandon CARNES,06 MAR 1995,USA,1,,"Sportcentrum, Pápa (HUN)",06 SEP 2022,1193
124,10.04,-0.1,Brandon CARNES,06 MAR 1995,USA,1,,"Stadio Comunale, Bellinzona (SUI)",12 SEP 2022,1193
144,10.05,+0.9,Clarence MUNYAI,20 FEB 1998,RSA,1sf1,,"Bestmed Tuks Stadium, Pretoria (RSA)",12 MAR 2022,1189
144,10.05,-0.1,Noah LYLES,18 JUL 1997,USA,2f1,,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2022,1189
144,10.05,+0.1,Matthew BOLING,20 JUN 2000,USA,1f1,,"Spec Towns Track, Athens, GA (USA)",30 APR 2022,1189
144,10.05,+0.1,Courtney LINDSEY,18 NOV 1998,USA,1f1,,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",30 APR 2022,1189
144,10.05,+1.9,Jo'Vaughn MARTIN,,USA,2pr2,,"Billy Hayes T& F Complex, Bloomington, IN (USA)",25 MAY 2022,1189
144,10.05,-0.2,Noah LYLES,18 JUL 1997,USA,4,,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1190
144,10.05,-1.2,Yohan BLAKE,26 DEC 1989,JAM,2f1,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022,1196
144,10.05,-1.2,Zharnel HUGHES,13 JUL 1995,GBR,3f1,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022,1196
144,10.05,+1.4,Kendal WILLIAMS,23 SEP 1995,USA,2,,"Vanderbilt Track, Nashville, TN (USA)",05 JUN 2022,1189
144,10.05,+2.0,Ferdinand OMANYALA,02 JAN 1996,KEN,1h1,,"Cote d'Or National Sports Complex, St Pierre (MRI)",08 JUN 2022,1189
144,10.05,+0.5,Andre DE GRASSE,10 NOV 1994,CAN,1,,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1189
144,10.05,+1.4,Cravont CHARLESTON,02 JAN 1998,USA,6sf1,,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1189
144,10.05,+0.6,Jelani WALKER,10 JUN 1998,JAM,3sf2,,"National Stadium, Kingston (JAM)",24 JUN 2022,1189
144,10.05,-0.1,Marvin BRACY-WILLIAMS,15 DEC 1993,USA,1h1,,"Hayward Field, Eugene, OR (USA)",15 JUL 2022,1189
144,10.05,+0.3,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,3sf1,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1189
144,10.05,+0.1,Christian COLEMAN,06 MAR 1996,USA,2sf2,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1189
144,10.05,+1.3,Ackeem BLAKE,21 JAN 2002,JAM,5,,"Bregyó Athletic Center, Székesfehérvár (HUN)",08 AUG 2022,1189
144,10.05,+1.8,Eugene AMO-DADZIE,22 JUN 1992,GBR,1er1,,"Stratford Community Track, London (GBR)",14 AUG 2022,1189
144,10.05,-0.3,Yohan BLAKE,26 DEC 1989,JAM,2,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1190
144,10.05,-0.1,Ferdinand OMANYALA,02 JAN 1996,KEN,2,,"Stadio Comunale, Bellinzona (SUI)",12 SEP 2022,1189
144,10.05,-0.1,Kendal WILLIAMS,23 SEP 1995,USA,3,,"Stadio Comunale, Bellinzona (SUI)",12 SEP 2022,1189
165,10.06,-0.4,Oblique SEVILLE,16 MAR 2001,JAM,1f3,,"National Stadium, Kingston (JAM)",02 APR 2022,1188
165,10.06,+0.6,Trayvon BROMELL,10 JUL 1995,USA,1h2,,"Estadio Francisco Montaner, Ponce (PUR)",12 MAY 2022,1186
165,10.06,-0.2,Yupun ABEYKOON,31 DEC 1994,SRI,1f1,,"Paul-Greifzu-Stadion, Dessau (GER)",25 MAY 2022,1187
165,10.06,+1.3,Alaba Olukunle AKINTOLA,14 SEP 2001,NGR,1pr3,,"Billy Hayes T& F Complex, Bloomington, IN (USA)",25 MAY 2022,1186
165,10.06,-1.2,Akani SIMBINE,21 SEP 1993,RSA,4f1,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022,1193
165,10.06,+0.6,Arthur CISSÉ,29 DEC 1996,CIV,1,,"Stade des Grands Pêchers, Montreuil (FRA)",02 JUN 2022,1186
165,10.06,+0.5,Reece PRESCOD,29 FEB 1996,GBR,2,,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1186
165,10.06,+0.2,Arthur CISSÉ,29 DEC 1996,CIV,1f1,,"Estadio Vallehermoso, Madrid (ESP)",18 JUN 2022,1186
165,10.06,+0.7,Kemar BAILEY-COLE,10 JAN 1992,JAM,2h2,,"National Stadium, Kingston (JAM)",23 JUN 2022,1186
165,10.06,+0.1,Alaba Olukunle AKINTOLA,14 SEP 2001,NGR,2,,"Samuel Ogbemudia Stadium, Benin City (NGR)",25 JUN 2022,1186
165,10.06,+1.1,Aaron BROWN,27 MAY 1992,CAN,3h5,,"Hayward Field, Eugene, OR (USA)",15 JUL 2022,1186
165,10.06,-0.1,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,7,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1186
165,10.06,-0.1,Aaron BROWN,27 MAY 1992,CAN,3sf3,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1186
165,10.06,+0.8,Josephus LYLES,22 JUL 1998,USA,2h1,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",30 JUL 2022,1186
165,10.06,+1.1,Yupun ABEYKOON,31 DEC 1994,SRI,1h6,,"Alexander Stadium, Birmingham (GBR)",02 AUG 2022,1186
165,10.06,-0.3,Aaron BROWN,27 MAY 1992,CAN,3,,"Letzigrund, Zürich (SUI)",08 SEP 2022,1187
181,10.07,+0.6,Udodi Chudi ONWUZURIKE,29 JAN 2003,NGR,1,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",01 APR 2022,1182
181,10.07,-1.3,Ojie EDOBURUN,02 JUN 1996,GBR,3f1,,"Cheney Stadium, Atlanta, GA (USA)",09 APR 2022,1189
181,10.07,+1.2,Brandon CARNES,06 MAR 1995,USA,1h2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2022,1182
181,10.07,+0.9,Davonte BURNETT,27 FEB 2000,JAM,1,,"USC Cromwell Field at Loker Track Stadium, Los Angeles, CA (USA)",01 MAY 2022,1182
181,10.07,+0.4,Felipe BARDI,08 OCT 1998,BRA,1,,Bragança Paulista (BRA),14 MAY 2022,1182
181,10.07,+1.0,Chris ROYSTER,24 JAN 1992,USA,1,,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",18 MAY 2022,1182
181,10.07,+1.5,Cravont CHARLESTON,02 JAN 1998,USA,2h2,,"Hayward Field, Eugene, OR (USA)",23 JUN 2022,1182
181,10.07,+1.0,Jelani WALKER,10 JUN 1998,JAM,2h1,,"National Stadium, Kingston (JAM)",23 JUN 2022,1182
181,10.07,+0.7,Aaron BROWN,27 MAY 1992,CAN,1h2,,"McLeod Stadium, Langley (CAN)",25 JUN 2022,1182
