Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
186,10.08,-0.3,Isiah YOUNG,05 JAN 1990,USA,6sf1,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1180
186,10.08,+0.9,Julian FORTE,07 JAN 1993,JAM,1h4,,"National Stadium, Kingston (JAM)",24 JUN 2021,1179
186,10.08,+0.9,Oblique SEVILLE,16 MAR 2001,JAM,1h4,,"National Stadium, Kingston (JAM)",24 JUN 2021,1179
186,10.08,+0.1,Elijah HALL,22 AUG 1994,USA,2,,"Marietta HS, Marietta, GA (USA)",09 JUL 2021,1179
186,10.08,-0.4,Akani SIMBINE,21 SEP 1993,RSA,1h6,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1181
186,10.08,-0.4,Cejhae GREENE,06 OCT 1995,ANT,3,,"Christian Brothers HS, Memphis, TN (USA)",15 AUG 2021,1181
186,10.08,+0.2,Mouhamadou FALL,25 FEB 1992,FRA,1,,"Stadion Wankdorf, Bern (SUI)",21 AUG 2021,1179
202,10.09,+1.9,Marvin BRACY,15 DEC 1993,USA,6f2,,"Ansin Sports Complex, Miramar, FL (USA)",10 APR 2021,1176
202,10.09,+0.8,Ameer WEBB,19 MAR 1991,USA,1h1,,"Cougar Athletic Stadium, Azusa, CA (USA)",16 APR 2021,1176
202,10.09,+0.4,Rohan BROWNING,31 DEC 1997,AUS,1,,"SOPAC, Sydney (AUS)",17 APR 2021,1176
202,10.09,+0.3,Isiah YOUNG,05 JAN 1990,USA,1h1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1176
202,10.09,+1.6,Nolton SHELVIN,08 FEB 2001,USA,1,,"Texan Track & Field Complex, Levelland, TX (USA)",13 MAY 2021,1176
202,10.09,+1.4,Micah WILLIAMS,12 NOV 2001,USA,2,,"Katherine B. Loker Stadium, Los Angeles, CA (USA)",16 MAY 2021,1176
202,10.09,+1.6,Ismael KONE,06 NOV 2000,CIV,4h2,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",28 MAY 2021,1176
202,10.09,+0.2,Jaylen SLADE,OCT 2003,USA,3f1,,"National Training Center, Clermont, FL (USA)",30 MAY 2021,1176
202,10.09,+1.3,Yohan BLAKE,26 DEC 1989,JAM,2,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2021,1176
202,10.09,+0.8,Alonso EDWARD,08 DEC 1989,PAN,2,,"Stadion Juliska, Praha (CZE)",07 JUN 2021,1176
202,10.09,0.0,Paulo André CAMILO,20 AUG 1998,BRA,1h2,,"COTP Stadium, São Paulo (BRA)",10 JUN 2021,1176
202,10.09,+0.4,Shaun MASWANGANYI,01 FEB 2001,RSA,2,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1176
202,10.09,-1.7,Paulo André CAMILO,20 AUG 1998,BRA,1,,"COTP Stadium, São Paulo (BRA)",11 JUN 2021,1186
202,10.09,+1.4,Michael RODGERS,24 APR 1985,USA,1er,,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021,1176
202,10.09,+0.1,Yohan BLAKE,26 DEC 1989,JAM,1h1,,"Marietta HS, Marietta, GA (USA)",09 JUL 2021,1176
202,10.09,-0.2,Oblique SEVILLE,16 MAR 2001,JAM,4sf2,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1177
202,10.09,-0.2,Rohan BROWNING,31 DEC 1997,AUS,5sf2,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1177
202,10.09,+0.6,Ferdinand OMANYALA,02 JAN 1996,KEN,1,,"Stadion, Lahti (FIN)",19 AUG 2021,1176
202,10.09,+1.8,Ferdinand OMANYALA,02 JAN 1996,KEN,1h1,,"Stadion, Lahti (FIN)",19 AUG 2021,1176
221,10.10,+1.6,Cravont CHARLESTON,02 JAN 1998,USA,1,,"Paul Derr TF Facility, Raleigh, NC (USA)",27 MAR 2021,1172
221,10.10,+1.4,Bryce ROBINSON,13 NOV 1993,USA,2,,"Mike A. Myers Stadium, Austin, TX (USA)",27 MAR 2021,1172
221,10.10,+1.6,Paulo André CAMILO,20 AUG 1998,BRA,1,,"CVEATC, Chula Vista, CA (USA)",03 APR 2021,1172
221,10.10,+0.8,Felipe BARDI,08 OCT 1998,BRA,2h1,,"Cougar Athletic Stadium, Azusa, CA (USA)",16 APR 2021,1172
221,10.10,+0.5,Noah LYLES,18 JUL 1997,USA,2,,"Boston, MA (USA)",23 MAY 2021,1172
221,10.10,+0.2,Kyree KING,09 JUL 1994,USA,4f1,,"National Training Center, Clermont, FL (USA)",30 MAY 2021,1172
221,10.10,-0.4,Isiah YOUNG,05 JAN 1990,USA,1h5,,"National Training Center, Clermont, FL (USA)",30 MAY 2021,1174
221,10.10,+1.2,Oblique SEVILLE,16 MAR 2001,JAM,1f1,,"National Stadium, Kingston (JAM)",05 JUN 2021,1172
221,10.10,-0.1,Chijindu UJAH,05 MAR 1994,GBR,2,,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1172
221,10.10,+1.2,Oblique SEVILLE,16 MAR 2001,JAM,3sf1,,"National Stadium, Kingston (JAM)",25 JUN 2021,1172
221,10.10,-0.8,Chijindu UJAH,05 MAR 1994,GBR,3,,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1176
221,10.10,+0.4,Chijindu UJAH,05 MAR 1994,GBR,2,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1172
221,10.10,+0.6,Filippo TORTU,15 JUN 1998,ITA,4h5,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1172
221,10.10,-0.2,Shaun MASWANGANYI,01 FEB 2001,RSA,6sf2,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1173
221,10.10,-0.4,Kyree KING,09 JUL 1994,USA,4,,"Christian Brothers HS, Memphis, TN (USA)",15 AUG 2021,1174
221,10.10,-0.5,Ronnie BAKER,15 OCT 1993,USA,3,,"Stadio Colbachini, Padova (ITA)",05 SEP 2021,1175
221,10.10,-0.4,Akani SIMBINE,21 SEP 1993,RSA,5,,"Letzigrund, Zürich (SUI)",09 SEP 2021,1174
221,10.10,+0.1,Zhenye XIE,17 AUG 1993,CHN,2,,Xi'an (CHN),21 SEP 2021,1172
239,10.11,+1.2,Fred KERLEY,07 MAY 1995,USA,2f1,,"Tropical Park Track, Miami, FL (USA)",20 MAR 2021,1169
239,10.11,+1.0,Mark Otieno ODHIAMBO,11 MAY 1993,KEN,1,,"National Heroes Stadium, Lusaka (ZAM)",10 APR 2021,1169
239,10.11,+0.3,Akani SIMBINE,21 SEP 1993,RSA,1h2,,"Bestmed Tuks Stadium, Pretoria (RSA)",15 APR 2021,1169
239,10.11,+2.0,Divine ODUDURU,07 OCT 1996,NGR,1h4,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",30 APR 2021,1169
239,10.11,+1.9,Chris ROYSTER,24 JAN 1992,USA,6,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1169
239,10.11,+1.0,Cravon GILLESPIE,31 JUL 1996,USA,1h2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1169
239,10.11,+1.0,Michael RODGERS,24 APR 1985,USA,2h2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1169
239,10.11,+1.6,Denzell FEAGIN,2000,USA,2,,"Texan Track & Field Complex, Levelland, TX (USA)",13 MAY 2021,1169
239,10.11,+1.6,Cole BECK,05 MAR 1999,USA,1,,"Paul Derr TF Facility, Raleigh, NC (USA)",15 MAY 2021,1169
239,10.11,+1.9,Joseph Paul AMOAH,12 JAN 1997,GHA,1pr2,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26 MAY 2021,1169
239,10.11,+1.0,Cravon GILLESPIE,31 JUL 1996,USA,1h7,,"CVEATC, Chula Vista, CA (USA)",30 MAY 2021,1169
239,10.11,+1.3,Marvin BRACY,15 DEC 1993,USA,3,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2021,1169
239,10.11,+1.3,Christopher BELCHER,29 JAN 1994,USA,4,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2021,1169
239,10.11,+0.2,Arthur CISSÉ,29 DEC 1996,CIV,1,,"Stade des Grands Pêchers, Montreuil (FRA)",01 JUN 2021,1169
239,10.11,+0.9,Micah WILLIAMS,12 NOV 2001,USA,1sf1,,"Hayward Field, Eugene, OR (USA)",09 JUN 2021,1169
239,10.11,+0.4,Micah WILLIAMS,12 NOV 2001,USA,3,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1169
239,10.11,+1.2,Seye OGUNLEWE,30 AUG 1991,NGR,3,,"Yabatech Sport Complex, Lagos (NGR)",17 JUN 2021,1169
239,10.11,+0.7,Christopher BELCHER,29 JAN 1994,USA,4sf2,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1169
239,10.11,+0.1,Zhiqiang WU,10 APR 1994,CHN,2,,Chongqing (CHN),24 JUN 2021,1169
239,10.11,-0.2,Akani SIMBINE,21 SEP 1993,RSA,1,,"Stadion Allmend, Luzern (SUI)",29 JUN 2021,1170
239,10.11,-0.1,Jimmy VICAUT,27 FEB 1992,FRA,5sf1,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1169
239,10.11,+0.5,Letsile TEBOGO,07 JUN 2003,BOT,1sf1,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",18 AUG 2021,1169
239,10.11,+0.5,Mouhamadou FALL,25 FEB 1992,FRA,1h3,,"Stadion Wankdorf, Bern (SUI)",21 AUG 2021,1169
239,10.11,0.0,Julian WAGNER,18 MAR 1998,GER,1f1,,"Stade Jean Jacoby, Schifflange (LUX)",22 AUG 2021,1169
239,10.11,-0.1,Fred KERLEY,07 MAY 1995,USA,2,,"Stadio Comunale, Bellinzona (SUI)",14 SEP 2021,1169
239,10.11,+1.2,Kyree KING,09 JUL 1994,USA,5,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",18 SEP 2021,1169
265,10.12,+1.0,Edward OSEI-NKETIA,08 MAY 2001,NZL,2,,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",27 MAR 2021,1165
265,10.12,+2.0,Aaron BROWN,27 MAY 1992,CAN,4h2,,"Ansin Sports Complex, Miramar, FL (USA)",10 APR 2021,1165
265,10.12,+1.4,Emmanuel MATADI,15 APR 1991,LBR,1f4,,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",17 APR 2021,1165
265,10.12,+1.8,Paulo André CAMILO,20 AUG 1998,BRA,1,,"Cougar Athletic Stadium, Azusa, CA (USA)",17 APR 2021,1165
265,10.12,+2.0,Michael STEPHENS,19 AUG 2000,JAM,5f1,,"Tropical Park Track, Miami, FL (USA)",24 APR 2021,1165
265,10.12,+1.0,Chijindu UJAH,05 MAR 1994,GBR,3h2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1165
265,10.12,+0.3,Jaylen BACON,05 AUG 1996,USA,2h2,,"Boston, MA (USA)",23 MAY 2021,1165
265,10.12,+1.6,Marcellus MOORE,30 JUN 2002,USA,5h2,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",28 MAY 2021,1165
265,10.12,+1.6,Bryan HENDERSON,,USA,2h1,,"Cushing Stadium, College Station, TX (USA)",29 MAY 2021,1165
265,10.12,-0.7,Davonte BURNETT,27 FEB 2000,USA,1h2,,"Cushing Stadium, College Station, TX (USA)",29 MAY 2021,1169
265,10.12,+1.5,Andre EWERS,07 JUN 1995,JAM,4f2,,"Ansin Sports Complex, Miramar, FL (USA)",05 JUN 2021,1165
265,10.12,+1.0,Emmanuel MATADI,15 APR 1991,LBR,1h1,,"Stadion Juliska, Praha (CZE)",07 JUN 2021,1165
265,10.12,+1.3,Davonte BURNETT,27 FEB 2000,USA,1sf2,,"Hayward Field, Eugene, OR (USA)",09 JUN 2021,1165
265,10.12,+1.3,Jo'Vaughn MARTIN,,USA,1sf2,,"Hayward Field, Eugene, OR (USA)",09 JUN 2021,1165
265,10.12,+0.4,Jo'Vaughn MARTIN,,USA,4,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1165
265,10.12,+0.2,Ferdinand OMANYALA,02 JAN 1996,KEN,1h1,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",17 JUN 2021,1165
265,10.12,+2.0,Bryan HENDERSON,,USA,4h3,,"Hayward Field, Eugene, OR (USA)",19 JUN 2021,1165
265,10.12,-0.4,Yoshihide KIRYU,15 DEC 1995,JPN,1h7,,"Yanmar Stadium Nagai, Osaka (JPN)",24 JUN 2021,1167
265,10.12,+0.4,Aaron BROWN,27 MAY 1992,CAN,1,,"Complexe Sportif Claude-Robillard, Montréal (CAN)",25 JUN 2021,1165
265,10.12,+0.1,Kyree KING,09 JUL 1994,USA,3,,"Marietta HS, Marietta, GA (USA)",09 JUL 2021,1165
265,10.12,+0.1,Shaun MASWANGANYI,01 FEB 2001,RSA,3h3,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1165
265,10.12,+0.6,Reece PRESCOD,29 FEB 1996,GBR,5h5,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1165
265,10.12,+0.9,Jason ROGERS,31 AUG 1991,SKN,5sf3,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1165
265,10.12,+0.2,Damian WARNER,04 NOV 1989,CAN,1ce3,,"National Stadium, Tokyo (JPN)",04 AUG 2021,1165
265,10.12,+0.2,Rohan BROWNING,31 DEC 1997,AUS,2,,"Stadion Wankdorf, Bern (SUI)",21 AUG 2021,1165
290,10.13,+1.9,Cravon GILLESPIE,31 JUL 1996,USA,7f2,,"Ansin Sports Complex, Miramar, FL (USA)",10 APR 2021,1162
290,10.13,+2.0,Michael RODGERS,24 APR 1985,USA,5h2,,"Ansin Sports Complex, Miramar, FL (USA)",10 APR 2021,1162
290,10.13,+1.8,Ameer WEBB,19 MAR 1991,USA,2,,"Cougar Athletic Stadium, Azusa, CA (USA)",17 APR 2021,1162
290,10.13,+1.9,Oshane BAILEY,08 SEP 1989,JAM,2f5,,"GC Foster College, Spanish Town (JAM)",08 MAY 2021,1162
290,10.13,+1.9,Bryce ROBINSON,13 NOV 1993,USA,7,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1162
290,10.13,+1.4,Lorenzo PATTA,23 MAY 2000,ITA,1,,"Centro Sportivo Fontanassa, Savona (ITA)",13 MAY 2021,1162
290,10.13,+2.0,Felipe BARDI,08 OCT 1998,BRA,1f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",15 MAY 2021,1162
290,10.13,+2.0,Yuki KOIKE,13 MAY 1995,JPN,3f1,,"Athletic Stadium, Tottori (JPN)",06 JUN 2021,1162
290,10.13,-0.4,Bingtian SU,29 AUG 1989,CHN,1h1,,"Shangyu Stadium, Shaoxing (CHN)",11 JUN 2021,1164
290,10.13,+1.2,Godson Oke OGHENEBRUME,27 MAY 2003,NGR,4,,"Yabatech Sport Complex, Lagos (NGR)",17 JUN 2021,1162
290,10.13,+2.0,Matthew BOLING,20 JUN 2000,USA,5h3,,"Hayward Field, Eugene, OR (USA)",19 JUN 2021,1162
290,10.13,+1.9,Bryce ROBINSON,13 NOV 1993,USA,4h4,,"Hayward Field, Eugene, OR (USA)",19 JUN 2021,1162
290,10.13,+1.0,Tyquendo TRACEY,10 JUN 1993,JAM,1h1,,"National Stadium, Kingston (JAM)",24 JUN 2021,1162
290,10.13,+1.0,Nigel ELLIS,08 AUG 1997,JAM,1h1,,"National Stadium, Kingston (JAM)",24 JUN 2021,1162
290,10.13,-1.0,Bingtian SU,29 AUG 1989,CHN,1h4,,Chongqing (CHN),24 JUN 2021,1168
290,10.13,-0.8,Isiah YOUNG,05 JAN 1990,USA,4,,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1166
290,10.13,+0.7,Reece PRESCOD,29 FEB 1996,GBR,1,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1162
290,10.13,+0.4,Zharnel HUGHES,13 JUL 1995,GBR,3,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1162
290,10.13,+0.4,Andre DE GRASSE,10 NOV 1994,CAN,4,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1162
290,10.13,+0.4,Fred KERLEY,07 MAY 1995,USA,5,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1162
290,10.13,+0.8,Benjamin AZAMATI,14 JAN 1998,GHA,3h7,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1162
290,10.13,+0.2,Cejhae GREENE,06 OCT 1995,ANT,3,,"Stadion Wankdorf, Bern (SUI)",21 AUG 2021,1162
290,10.13,+1.2,Erik CARDOSO,03 MAR 2000,BRA,1sf1,,Bragança Paulista (BRA),04 SEP 2021,1162
290,10.13,-0.1,Justin GATLIN,10 FEB 1982,USA,3,,"Stadio Comunale, Bellinzona (SUI)",14 SEP 2021,1162
314,10.14,-0.1,Zharnel HUGHES,13 JUL 1995,GBR,1f7,,"National Stadium, Kingston (JAM)",13 MAR 2021,1159
314,10.14,+0.4,Rohan BROWNING,31 DEC 1997,AUS,1h2,,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",27 MAR 2021,1159
314,10.14,+1.8,Felipe BARDI,08 OCT 1998,BRA,3,,"Cougar Athletic Stadium, Azusa, CA (USA)",17 APR 2021,1159
314,10.14,+1.1,Julian FORTE,07 JAN 1993,JAM,1h3,,"Tropical Park Track, Miami, FL (USA)",24 APR 2021,1159
314,10.14,+0.1,Ryota YAMAGATA,10 JUN 1992,JPN,1,,"Municipal Stadium, Hiroshima (JPN)",29 APR 2021,1159
314,10.14,+0.3,Kyree KING,09 JUL 1994,USA,2h1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1159
314,10.14,+1.9,Ismael KONE,06 NOV 2000,CIV,2pr2,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26 MAY 2021,1159
314,10.14,+0.7,Damian WARNER,04 NOV 1989,CAN,1ce5,,"Mösle-Stadium, Götzis (AUT)",29 MAY 2021,1159
314,10.14,-0.1,Noah LYLES,18 JUL 1997,USA,1h3,,"National Training Center, Clermont, FL (USA)",30 MAY 2021,1159
314,10.14,0.0,Shaun MASWANGANYI,01 FEB 2001,RSA,1sf3,,"Hayward Field, Eugene, OR (USA)",09 JUN 2021,1159
314,10.14,-1.7,Felipe BARDI,08 OCT 1998,BRA,2,,"COTP Stadium, São Paulo (BRA)",11 JUN 2021,1169
314,10.14,+0.6,Jevaughn MINZIE,20 JUL 1995,JAM,5,,"National Stadium, Kingston (JAM)",25 JUN 2021,1159
314,10.14,+0.6,Nigel ELLIS,08 AUG 1997,JAM,6,,"National Stadium, Kingston (JAM)",25 JUN 2021,1159
314,10.14,+0.8,Nigel ELLIS,08 AUG 1997,JAM,2sf2,,"National Stadium, Kingston (JAM)",25 JUN 2021,1159
314,10.14,+0.9,Kojo MUSAH,15 APR 1996,DEN,1,,"Odense Atletik Stadion, Odense (DEN)",26 JUN 2021,1159
314,10.14,-0.1,Gift LEOTLELA,12 MAY 1998,RSA,1,,"Stade Raymond Petit, Tomblaine (FRA)",05 JUL 2021,1159
314,10.14,+1.2,Adam GEMILI,06 OCT 1993,GBR,5,,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1159
314,10.14,-0.1,Yohan BLAKE,26 DEC 1989,JAM,6sf1,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1159
314,10.14,+0.6,Mouhamadou FALL,25 FEB 1992,FRA,1,,"Stade Charléty, Paris (FRA)",28 AUG 2021,1159
314,10.14,+0.7,Nigel ELLIS,08 AUG 1997,JAM,2,,"Stade Charléty, Paris (FRA)",28 AUG 2021,1159
314,10.14,+0.1,Rohan BROWNING,31 DEC 1997,AUS,5,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1159
335,10.15,+0.9,Dante BROWN,15 JUN 2000,USA,1f1,,"Hutsell-Rosen Track, Auburn, AL (USA)",20 MAR 2021,1155
335,10.15,+1.2,Fred KERLEY,07 MAY 1995,USA,1h2,,"Tropical Park Track, Miami, FL (USA)",20 MAR 2021,1155
335,10.15,+0.7,Cravont CHARLESTON,02 JAN 1998,USA,1f1,,"Percy Beard Track, Gainesville, FL (USA)",17 APR 2021,1155
335,10.15,+1.4,Yupun ABEYKOON,31 DEC 1994,SRI,2,,"Centro Sportivo Fontanassa, Savona (ITA)",13 MAY 2021,1155
335,10.15,+1.7,Arthur CISSÉ,29 DEC 1996,CIV,1h1,,"Centro Sportivo Fontanassa, Savona (ITA)",13 MAY 2021,1155
335,10.15,+1.1,Sachin DENNIS,02 AUG 2002,JAM,1f1,,"National Stadium, Kingston (JAM)",22 MAY 2021,1155
335,10.15,-0.6,Isiah YOUNG,05 JAN 1990,USA,1h1,,"Boston, MA (USA)",23 MAY 2021,1158
335,10.15,+1.6,Courtney LINDSEY,18 NOV 1998,USA,3h1,,"Cushing Stadium, College Station, TX (USA)",29 MAY 2021,1155
335,10.15,+1.7,Felipe BARDI,08 OCT 1998,BRA,1h2,,"Estadio Alberto Spencer Herrera, Guayaquil (ECU)",29 MAY 2021,1155
335,10.15,+2.0,Tyquendo TRACEY,10 JUN 1993,JAM,f4,,"National Stadium, Kingston (JAM)",29 MAY 2021,1155
335,10.15,+1.2,Julian FORTE,07 JAN 1993,JAM,2f1,,"National Stadium, Kingston (JAM)",05 JUN 2021,1155
335,10.15,+1.3,Matthew BOLING,20 JUN 2000,USA,3sf2,,"Hayward Field, Eugene, OR (USA)",09 JUN 2021,1155
335,10.15,+0.8,Zhenye XIE,17 AUG 1993,CHN,2,,"Shangyu Stadium, Shaoxing (CHN)",11 JUN 2021,1155
335,10.15,-1.3,Gift LEOTLELA,12 MAY 1998,RSA,1,,"Estadio Vallehermoso, Madrid (ESP)",19 JUN 2021,1162
335,10.15,+1.9,Kendal WILLIAMS,23 SEP 1995,USA,5h4,,"Hayward Field, Eugene, OR (USA)",19 JUN 2021,1155
335,10.15,+0.8,Rodrigo DO NASCIMENTO,26 SEP 1994,BRA,1,,"CNDA, Bragança Paulista (BRA)",23 JUN 2021,1155
335,10.15,+0.2,Shuhei TADA,24 JUN 1996,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",25 JUN 2021,1155
335,10.15,+0.5,Jerome BLAKE,18 AUG 1995,CAN,1,,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1155
335,10.15,+0.3,Fred KERLEY,07 MAY 1995,USA,6,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1155
335,10.15,+1.2,Rohan BROWNING,31 DEC 1997,AUS,1,,"Barlow Park, Cairns (AUS)",17 JUL 2021,1155
335,10.15,+0.2,Usheoritse ITSEKIRI,31 JAN 1998,NGR,3h1,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1155
335,10.15,+0.1,Ryota YAMAGATA,10 JUN 1992,JPN,4h3,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1155
335,10.15,-0.4,Arthur CISSÉ,29 DEC 1996,CIV,2h6,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1157
335,10.15,-0.4,Jevaughn MINZIE,20 JUL 1995,JAM,5,,"Christian Brothers HS, Memphis, TN (USA)",15 AUG 2021,1157
335,10.15,+0.6,Méba Mickaël ZEZE,19 MAY 1994,FRA,2,,"Stade Charléty, Paris (FRA)",28 AUG 2021,1155
335,10.15,+0.2,Jerome BLAKE,18 AUG 1995,CAN,2,,"Stadio Quercia, Rovereto (ITA)",31 AUG 2021,1155
335,10.15,-1.2,Méba Mickaël ZEZE,19 MAY 1994,FRA,2f2,,"Stade Jules Ladoumegue, La Roche-sur-Yon (FRA)",03 SEP 2021,1162
362,10.16,+0.8,Enoch ADEGOKE,08 MAR 2000,NGR,1f1,,"FUTA, Akure (NGR)",30 JAN 2021,1152
362,10.16,+1.0,Enoch ADEGOKE,08 MAR 2000,NGR,1h2,,"Yabatech Sport Complex, Lagos (NGR)",30 MAR 2021,1152
362,10.16,+0.2,Gift LEOTLELA,12 MAY 1998,RSA,2,,"Bestmed Tuks Stadium, Pretoria (RSA)",16 APR 2021,1152
362,10.16,+2.0,Tahir WALSH,24 FEB 1994,ANT,6f1,,"Tropical Park Track, Miami, FL (USA)",24 APR 2021,1152
362,10.16,+0.3,Fred KERLEY,07 MAY 1995,USA,1h2,,"Tropical Park Track, Miami, FL (USA)",24 APR 2021,1152
362,10.16,-0.9,Zhenye XIE,17 AUG 1993,CHN,2,,Zhaoqing (CHN),24 APR 2021,1157
362,10.16,-0.8,Bingtian SU,29 AUG 1989,CHN,1h11,,Zhaoqing (CHN),24 APR 2021,1156
362,10.16,+1.9,Romario WILLIAMS,17 NOV 1995,JAM,3f5,,"GC Foster College, Spanish Town (JAM)",08 MAY 2021,1152
362,10.16,+1.8,David EAST,,USA,1,,"PVAMU Track Stadium, Prairie View, TX (USA)",08 MAY 2021,1152
362,10.16,-0.3,Erriyon KNIGHTON,29 JAN 2004,USA,1,,"Boston, MA (USA)",23 MAY 2021,1153
362,10.16,+1.6,Eric HARRISON JR.,18 FEB 1999,TTO,6h2,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",28 MAY 2021,1152
362,10.16,+0.2,Mouhamadou FALL,25 FEB 1992,FRA,2,,"Stade des Grands Pêchers, Montreuil (FRA)",01 JUN 2021,1152
362,10.16,+0.8,Usheoritse ITSEKIRI,31 JAN 1998,NGR,3,,"Stadion Juliska, Praha (CZE)",07 JUN 2021,1152
362,10.16,+0.6,Alonso EDWARD,08 DEC 1989,PAN,1h2,,"Stadion Juliska, Praha (CZE)",07 JUN 2021,1152
362,10.16,-0.1,Emmanuel MATADI,15 APR 1991,LBR,3,,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1152
362,10.16,-0.1,Yupun ABEYKOON,31 DEC 1994,SRI,4,,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1152
362,10.16,+1.7,Ebrahima CAMARA,18 SEP 1996,GAM,1f1,,Troyes (FRA),12 JUN 2021,1152
362,10.16,+1.3,Bolade AJOMALE,31 AUG 1995,CAN,1,,Guelph (CAN),16 JUN 2021,1152
362,10.16,+0.4,Ebrahima CAMARA,18 SEP 1996,GAM,1f1,,"Stade des Maradas, Cergy-Pontoise (FRA)",16 JUN 2021,1152
362,10.16,0.0,Seye OGUNLEWE,30 AUG 1991,NGR,1sf1,,"Yabatech Sport Complex, Lagos (NGR)",17 JUN 2021,1152
362,10.16,+0.2,Ebrahima CAMARA,18 SEP 1996,GAM,2,,"Stadion Śląski, Chorzów (POL)",20 JUN 2021,1152
362,10.16,+0.7,Bryan HENDERSON,,USA,5sf2,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1152
362,10.16,0.0,Ryota YAMAGATA,10 JUN 1992,JPN,1sf1,,"Yanmar Stadium Nagai, Osaka (JPN)",24 JUN 2021,1152
362,10.16,+0.8,Jevaughn MINZIE,20 JUL 1995,JAM,3sf2,,"National Stadium, Kingston (JAM)",25 JUN 2021,1152
362,10.16,+0.3,Chijindu UJAH,05 MAR 1994,GBR,1sf3,,"Sportcity Regional Arena, Manchester (GBR)",26 JUN 2021,1152
362,10.16,+0.5,Mouhamadou FALL,25 FEB 1992,FRA,2,,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1152
362,10.16,+1.1,Jerome BLAKE,18 AUG 1995,CAN,1,,"Ried - Sportzentrum, Ried im Innkreis (AUT)",09 JUL 2021,1152
