Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
212,10.18,+0.7,Brian LEWIS,05 DEC 1974,USA,6,,Villeneuve d'Ascq (FRA),29 JUN 1997,1145
212,10.18,-0.5,Dennis MITCHELL,20 FEB 1966,USA,3,,Oslo (NOR),04 JUL 1997,1148
212,10.18,+1.1,Stéphane CALI,26 APR 1972,FRA,1,,Montauban (FRA),22 JUL 1997,1145
212,10.18,+0.7,Percival SPENCER,24 FEB 1975,JAM,2h10,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1145
212,10.18,+0.5,Eric NKANSAH,12 DEC 1974,GHA,5sf2,,"Olympic Stadium, Athina (GRE)",03 AUG 1997,1145
212,10.18,-0.1,Kareem STREETE-THOMPSON,30 MAR 1973,USA,2,,Malmö (SWE),20 AUG 1997,1145
212,10.18,+0.2,Leroy BURRELL,21 FEB 1967,USA,6,,Bruxelles (BEL),22 AUG 1997,1145
212,10.18,+0.9,Dwain CHAMBERS,05 APR 1978,GBR,2,,La Chaux-de-Fonds (SUI),24 AUG 1997,1145
212,10.18,0.0,Osmond EZINWA,22 NOV 1971,NGR,1,,Rieti (ITA),03 SEP 1997,1145
212,10.18,+0.2,Donovan BAILEY,16 DEC 1967,CAN,2,,Tokyo (JPN),06 SEP 1997,1145
212,10.18,+1.2,Raymond STEWART,18 MAR 1965,JAM,3,,Kingston (JAM),19 SEP 1997,1145
212,10.18,+0.7,Maurice GREENE,23 JUL 1974,USA,1,,Jakarta (INA),20 SEP 1997,1145
231,10.19,+1.5,Randall EVANS,26 OCT 1970,USA,2,,Fort-de-France (FRA),01 MAY 1997,1142
231,10.19,+1.6,Nobuharu ASAHARA,21 JUN 1972,JPN,1,,Chemnitz (GER),23 MAY 1997,1142
231,10.19,+0.8,Deji ALIU,22 NOV 1975,NGR,1,,Kalamata (GRE),24 MAY 1997,1142
231,10.19,+1.8,Nobuharu ASAHARA,21 JUN 1972,JPN,2,,Jena (GER),25 MAY 1997,1142
231,10.19,+1.8,Osmond EZINWA,22 NOV 1971,NGR,3,,Jena (GER),25 MAY 1997,1142
231,10.19,0.0,Maurice GREENE,23 JUL 1974,USA,5,,"Eugene, OR (USA)",25 MAY 1997,1142
231,10.19,-0.6,Brian LEWIS,05 DEC 1974,USA,2,,St-Denis (FRA),02 JUN 1997,1145
231,10.19,-1.1,Brian LEWIS,05 DEC 1974,USA,sf,,"Indianapolis, IN (USA)",12 JUN 1997,1148
231,10.19,-0.4,Raymond STEWART,18 MAR 1965,JAM,2,,Ciudad de México (MEX),15 JUN 1997,1144
231,10.19,0.0,Percival SPENCER,24 FEB 1975,JAM,h,,Kingston (JAM),19 JUN 1997,1142
231,10.19,+0.2,Andrey FEDORIV,11 AUG 1963,RUS,3,,"Olympiastadion, München (GER)",21 JUN 1997,1142
231,10.19,-1.5,Brian LEWIS,05 DEC 1974,USA,3,,Paris (FRA),25 JUN 1997,1151
231,10.19,0.0,Davidson EZINWA,22 NOV 1971,NGR,sf,,Lagos (NGR),26 JUN 1997,1142
231,10.19,+0.3,Davidson EZINWA,22 NOV 1971,NGR,2,,Lagos (NGR),27 JUN 1997,1142
231,10.19,+1.2,Nobuharu ASAHARA,21 JUN 1972,JPN,1,,Genève (SUI),28 JUN 1997,1142
231,10.19,-0.5,Kareem STREETE-THOMPSON,30 MAR 1973,USA,4,,Oslo (NOR),04 JUL 1997,1145
231,10.19,+0.5,Andrey FEDORIV,11 AUG 1963,RUS,1,,Tula (RUS),08 JUL 1997,1142
231,10.19,-0.7,Eric NKANSAH,12 DEC 1974,GHA,1,,Cuxhaven (GER),16 JUL 1997,1146
231,10.19,-0.7,Kareem STREETE-THOMPSON,30 MAR 1973,USA,3f2,,Zürich (SUI),13 AUG 1997,1146
231,10.19,0.0,Emmanuel TUFFOUR,02 DEC 1966,GHA,1,,Troisdorf (GER),17 AUG 1997,1142
231,10.19,+0.8,Kenny BROKENBURR,29 OCT 1968,USA,1,,Königs Wusterhausen (GER),23 AUG 1997,1142
252,10.20,-0.8,Linford CHRISTIE,02 APR 1960,GBR,1,,Melbourne (AUS),20 FEB 1997,1142
252,10.20,+1.5,David BOBB,23 DEC 1974,USA,h,,"Raleigh, NC (USA)",28 MAR 1997,1138
252,10.20,+0.8,Kenny BROKENBURR,29 OCT 1968,USA,5,,"Modesto, CA (USA)",10 MAY 1997,1138
252,10.20,+1.9,Eric NKANSAH,12 DEC 1974,GHA,1,,Gisingen (AUT),18 MAY 1997,1138
252,10.20,-0.6,Davidson EZINWA,22 NOV 1971,NGR,3,,St-Denis (FRA),02 JUN 1997,1141
252,10.20,0.0,Linford CHRISTIE,02 APR 1960,GBR,1f1,,"Stadio Olimpico, Roma (ITA)",05 JUN 1997,1138
252,10.20,0.0,Deji ALIU,22 NOV 1975,NGR,2f1,,"Stadio Olimpico, Roma (ITA)",05 JUN 1997,1138
252,10.20,0.0,Davidson EZINWA,22 NOV 1971,NGR,3f1,,"Stadio Olimpico, Roma (ITA)",05 JUN 1997,1138
252,10.20,+0.6,Davidson EZINWA,22 NOV 1971,NGR,1,,Moskva (RUS),08 JUN 1997,1138
252,10.20,+0.9,Davidson EZINWA,22 NOV 1971,NGR,h,,Nürnberg (GER),13 JUN 1997,1138
252,10.20,+0.2,Kenny BROKENBURR,29 OCT 1968,USA,8,,"Indianapolis, IN (USA)",13 JUN 1997,1138
252,10.20,+1.4,Donovan POWELL,31 OCT 1971,JAM,3,,Kingston (JAM),20 JUN 1997,1138
252,10.20,+1.2,Dennis MITCHELL,20 FEB 1966,USA,1,,Torino (ITA),24 JUN 1997,1138
252,10.20,+0.3,Francis OBIKWELU,22 NOV 1978,NGR,3,,Lagos (NGR),27 JUN 1997,1138
252,10.20,+1.3,Patrick STEVENS,31 JAN 1968,BEL,h,,Oordegem (BEL),28 JUN 1997,1138
252,10.20,+0.7,Michael GREEN,07 NOV 1970,JAM,7,,Villeneuve d'Ascq (FRA),29 JUN 1997,1138
252,10.20,-0.5,Vincent HENDERSON,20 OCT 1972,USA,5,,Oslo (NOR),04 JUL 1997,1141
252,10.20,+1.5,Geir MOEN,26 JUN 1969,NOR,2h1,,Oslo (NOR),04 JUL 1997,1138
252,10.20,+0.6,Michael MARSH,04 AUG 1967,USA,5f1,,Stockholm (SWE),07 JUL 1997,1138
252,10.20,+0.5,Francis OBIKWELU,22 NOV 1978,NGR,6sf2,,"Olympic Stadium, Athina (GRE)",03 AUG 1997,1138
252,10.20,-0.7,Dennis MITCHELL,20 FEB 1966,USA,7f1,,Zürich (SUI),13 AUG 1997,1142
252,10.20,+0.2,Tim MONTGOMERY,28 JAN 1975,USA,3,,Tokyo (JPN),06 SEP 1997,1138
252,10.20,+0.7,Vincent HENDERSON,20 OCT 1972,USA,2,,Jakarta (INA),20 SEP 1997,1138
275,10.21,0.0,Sayon COOPER,26 APR 1974,LBR,1,,"Austin, TX (USA)",05 APR 1997,1135
275,10.21,+0.4,Dennis MITCHELL,20 FEB 1966,USA,1,,"Gainesville, FL (USA)",19 APR 1997,1135
275,10.21,+1.5,Brian BRIDGEWATER,07 SEP 1970,USA,3,,Fort-de-France (FRA),01 MAY 1997,1135
275,10.21,+1.2,Bryan HOWARD,07 OCT 1976,USA,h,,"Auburn, AL (USA)",18 MAY 1997,1135
275,10.21,+0.5,Osmond EZINWA,22 NOV 1971,NGR,2f2,,"Stadio Olimpico, Roma (ITA)",05 JUN 1997,1135
275,10.21,-0.8,David BOBB,23 DEC 1974,USA,2,,"Bloomington, IN (USA)",07 JUN 1997,1139
275,10.21,+1.7,Ivan GARCÍA,29 FEB 1972,CUB,1h2,,Bratislava (SVK),10 JUN 1997,1135
275,10.21,+1.7,Seun OGUNKOYA,28 DEC 1977,NGR,2h2,,Bratislava (SVK),10 JUN 1997,1135
275,10.21,+1.5,Andre CASON,20 JAN 1969,USA,h,,"Indianapolis, IN (USA)",12 JUN 1997,1135
275,10.21,+0.5,Eric NKANSAH,12 DEC 1974,GHA,4,,Nürnberg (GER),13 JUN 1997,1135
275,10.21,+0.5,Osmond EZINWA,22 NOV 1971,NGR,5,,Nürnberg (GER),13 JUN 1997,1135
275,10.21,+1.4,Jason SHELTON,19 MAR 1974,JAM,4,,Kingston (JAM),20 JUN 1997,1135
275,10.21,+0.9,Sebastian KEITEL,14 FEB 1973,CHI,1,,Tel Aviv (ISR),06 JUL 1997,1135
275,10.21,+0.1,Carlos VILLASENOR,27 SEP 1974,MEX,1,,Toluca (MEX),11 JUL 1997,1135
275,10.21,+0.7,Jason SHELTON,19 MAR 1974,JAM,1,,Funchal (POR),12 JUL 1997,1135
275,10.21,+1.1,Deji ALIU,22 NOV 1975,NGR,2,,Formia (ITA),13 JUL 1997,1135
275,10.21,+0.6,Frank FREDERICKS,02 OCT 1967,NAM,1h9,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1135
275,10.21,+0.7,Darren CAMPBELL,12 SEP 1973,GBR,3h10,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1135
275,10.21,+1.2,Sayon COOPER,26 APR 1974,LBR,4qf3,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1135
275,10.21,+0.5,Obadele THOMPSON,30 MAR 1976,BAR,4qf6,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1135
275,10.21,-0.8,Michael MARSH,04 AUG 1967,USA,3sf1,,"Olympic Stadium, Athina (GRE)",03 AUG 1997,1139
275,10.21,+0.6,Osmond EZINWA,22 NOV 1971,NGR,1,,Rovereto (ITA),20 AUG 1997,1135
275,10.21,+0.8,Brian LEWIS,05 DEC 1974,USA,2,,Königs Wusterhausen (GER),23 AUG 1997,1135
275,10.21,+0.9,Stéphane CALI,26 APR 1972,FRA,3,,La Chaux-de-Fonds (SUI),24 AUG 1997,1135
299,10.22,-3.1,Bruny SURIN,12 JUL 1967,CAN,1,,Basseterre (SKN),08 MAY 1997,1150
299,10.22,+1.2,Marlon DEVONISH,01 JUN 1976,GBR,h,,Barcelona (ESP),11 JUN 1997,1132
299,10.22,+2.0,Terry BOWEN,15 SEP 1971,USA,h,,"Indianapolis, IN (USA)",12 JUN 1997,1132
299,10.22,+0.8,Randall EVANS,26 OCT 1970,USA,h,,"Indianapolis, IN (USA)",12 JUN 1997,1132
299,10.22,+0.8,Bryan HOWARD,07 OCT 1976,USA,h,,"Indianapolis, IN (USA)",12 JUN 1997,1132
299,10.22,+0.9,Henry NEAL,28 OCT 1970,USA,h,,"Indianapolis, IN (USA)",12 JUN 1997,1132
299,10.22,-0.2,Dennis MITCHELL,20 FEB 1966,USA,sf,,"Indianapolis, IN (USA)",12 JUN 1997,1133
299,10.22,0.0,Frank FREDERICKS,02 OCT 1967,NAM,1h1,,Helsinki (FIN),18 JUN 1997,1132
299,10.22,-1.2,Vincent HENDERSON,20 OCT 1972,USA,2,,Lisboa (POR),20 JUN 1997,1139
299,10.22,+0.6,Vincent HENDERSON,20 OCT 1972,USA,h,,Lisboa (POR),20 JUN 1997,1132
299,10.22,+2.0,Frutos FEO,01 JAN 1972,ESP,2,,Sierra Nevada (ESP),09 JUL 1997,1132
299,10.22,-0.4,Venancio JOSÉ,19 APR 1976,ESP,1,,Murcia (ESP),26 JUL 1997,1134
299,10.22,+0.5,Francis OBIKWELU,22 NOV 1978,NGR,2h7,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1132
299,10.22,-0.1,Nobuharu ASAHARA,21 JUN 1972,JPN,1h11,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1132
299,10.22,-0.3,Robert ESMIE,05 JUL 1972,CAN,1h12,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1133
299,10.22,+1.3,Andrey FEDORIV,11 AUG 1963,RUS,3qf1,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1132
299,10.22,+0.4,Angelos PAVLAKAKIS,07 NOV 1976,GRE,2qf2,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1132
299,10.22,-0.8,Bruny SURIN,12 JUL 1967,CAN,4sf1,,"Olympic Stadium, Athina (GRE)",03 AUG 1997,1136
299,10.22,+0.2,Vincent HENDERSON,20 OCT 1972,USA,2,,London (GBR),17 AUG 1997,1132
299,10.22,0.0,Dwain CHAMBERS,05 APR 1978,GBR,h,,La Chaux-de-Fonds (SUI),24 AUG 1997,1132
299,10.22,+0.3,Leroy BURRELL,21 FEB 1967,USA,7f1,,"Olympiastadion, Berlin (GER)",26 AUG 1997,1132
299,10.22,-0.5,Vincent HENDERSON,20 OCT 1972,USA,1,,Catania (ITA),29 AUG 1997,1135
299,10.22,0.0,Zhou WEI,06 MAR 1976,CHN,1,,Shanghai (CHN),18 OCT 1997,1132
299,10.22,+1.1,Nobuharu ASAHARA,21 JUN 1972,JPN,1,,Marugame (JPN),19 OCT 1997,1132
323,10.23,+1.5,Rod TOLBERT,11 JUN 1967,USA,4,,Fort-de-France (FRA),01 MAY 1997,1128
323,10.23,-1.0,Brian BRIDGEWATER,07 SEP 1970,USA,1,,La Gosier (FRA),03 MAY 1997,1134
323,10.23,-1.9,Linford CHRISTIE,02 APR 1960,GBR,1,,"FBK Stadium, Hengelo (NED)",31 MAY 1997,1139
323,10.23,-1.9,Michael GREEN,07 NOV 1970,JAM,2,,"FBK Stadium, Hengelo (NED)",31 MAY 1997,1139
323,10.23,-0.6,Ato BOLDON,30 DEC 1973,TTO,4,,St-Denis (FRA),02 JUN 1997,1131
323,10.23,+0.5,Glenroy GILBERT,31 AUG 1968,CAN,6,,Nürnberg (GER),13 JUN 1997,1128
323,10.23,-0.6,Linford CHRISTIE,02 APR 1960,GBR,h,,Nürnberg (GER),13 JUN 1997,1131
323,10.23,+0.4,Anninos MARKOULLIDES,08 FEB 1971,CYP,2,,Bari (ITA),16 JUN 1997,1128
323,10.23,-1.5,Maurice GREENE,23 JUL 1974,USA,4,,Paris (FRA),25 JUN 1997,1137
323,10.23,+1.5,Kenny BROKENBURR,29 OCT 1968,USA,3h1,,Oslo (NOR),04 JUL 1997,1128
323,10.23,-0.7,Nobuharu ASAHARA,21 JUN 1972,JPN,2,,Cuxhaven (GER),16 JUL 1997,1132
323,10.23,-0.1,O'Brian GIBBONS,01 NOV 1970,CAN,h,,Abbotsford (CAN),19 JUL 1997,1128
323,10.23,-0.3,Davidson EZINWA,22 NOV 1971,NGR,2h12,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1129
323,10.23,+1.3,Charalambos PAPADIAS,24 JAN 1975,GRE,4qf1,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1128
323,10.23,-0.3,Emmanuel TUFFOUR,02 DEC 1966,GHA,2qf4,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1129
323,10.23,+0.2,Kenny BROKENBURR,29 OCT 1968,USA,h,,Bellinzona (SUI),18 AUG 1997,1128
323,10.23,+0.6,Vincent HENDERSON,20 OCT 1972,USA,2,,Rovereto (ITA),20 AUG 1997,1128
323,10.23,+0.3,Bruny SURIN,12 JUL 1967,CAN,8f1,,"Olympiastadion, Berlin (GER)",26 AUG 1997,1128
323,10.23,-0.3,Brian LEWIS,05 DEC 1974,USA,1f3,,"Olympiastadion, Berlin (GER)",26 AUG 1997,1129
323,10.23,0.0,Deji ALIU,22 NOV 1975,NGR,2,,Rieti (ITA),03 SEP 1997,1128
323,10.23,+1.2,Osmond EZINWA,22 NOV 1971,NGR,4,,Kingston (JAM),19 SEP 1997,1128
323,10.23,+1.7,Hanzhao YIN,18 FEB 1976,CHN,1,,Macao (MAC),23 NOV 1997,1128
345,10.24,-0.2,Johann VENTER,30 DEC 1971,RSA,1,,Pretoria (RSA),01 FEB 1997,1126
345,10.24,+1.0,Angelos PAVLAKAKIS,07 NOV 1976,GRE,2,,Rethymno (GRE),17 MAY 1997,1125
345,10.24,+0.4,Seun OGUNKOYA,28 DEC 1977,NGR,1,,Bratislava (SVK),10 JUN 1997,1125
345,10.24,+1.7,Darren CAMPBELL,12 SEP 1973,GBR,3h2,,Bratislava (SVK),10 JUN 1997,1125
345,10.24,0.0,Osmond EZINWA,22 NOV 1971,NGR,h,,Nürnberg (GER),13 JUN 1997,1125
345,10.24,0.0,Dennis MOWATT,28 OCT 1969,JAM,sf,,Kingston (JAM),20 JUN 1997,1125
345,10.24,0.0,Donovan POWELL,31 OCT 1971,JAM,sf,,Kingston (JAM),20 JUN 1997,1125
345,10.24,+0.2,Angelos PAVLAKAKIS,07 NOV 1976,GRE,4,,"Olympiastadion, München (GER)",21 JUN 1997,1125
345,10.24,+1.3,Ivan ŠLEHOBR,15 OCT 1976,CZE,1,,Jablonec nad Nisou (CZE),21 JUN 1997,1125
345,10.24,+0.7,Kenny BROKENBURR,29 OCT 1968,USA,1,,Bern (SUI),21 JUN 1997,1125
345,10.24,0.0,Deji ALIU,22 NOV 1975,NGR,sf,,Lagos (NGR),26 JUN 1997,1125
345,10.24,-0.7,Angelos PAVLAKAKIS,07 NOV 1976,GRE,1,,Athina (GRE),27 JUN 1997,1129
345,10.24,+1.0,Michael MARSH,04 AUG 1967,USA,8f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1997,1125
345,10.24,+2.0,Robert ESMIE,05 JUL 1972,CAN,3h2,,Oslo (NOR),04 JUL 1997,1125
345,10.24,+2.0,Deji ALIU,22 NOV 1975,NGR,4h2,,Oslo (NOR),04 JUL 1997,1125
345,10.24,+0.9,Robert ESMIE,05 JUL 1972,CAN,1f2,,Stockholm (SWE),07 JUL 1997,1125
345,10.24,-0.8,Charalambos PAPADIAS,24 JAN 1975,GRE,1,,Patra (GRE),12 JUL 1997,1129
345,10.24,+0.7,Patrick STEVENS,31 JAN 1968,BEL,7,,Stuttgart (GER),13 JUL 1997,1125
345,10.24,-1.7,Michael MARSH,04 AUG 1967,USA,1,,Ingolstadt (GER),20 JUL 1997,1135
345,10.24,+2.0,Christian MALCOLM,03 JUN 1979,GBR,2,,"Bežigrajski stadion, Ljubljana (SLO)",25 JUL 1997,1125
345,10.24,-0.5,Seun OGUNKOYA,28 DEC 1977,NGR,1h8,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1128
345,10.24,-0.3,Emmanuel TUFFOUR,02 DEC 1966,GHA,3h12,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1126
345,10.24,+1.3,Ian MACKIE,27 FEB 1975,GBR,5qf1,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1125
345,10.24,-0.6,Dwain CHAMBERS,05 APR 1978,GBR,1f3,,Zürich (SUI),13 AUG 1997,1128
345,10.24,-0.7,Vincent HENDERSON,20 OCT 1972,USA,4,,Köln (GER),24 AUG 1997,1129
345,10.24,-0.7,Eric NKANSAH,12 DEC 1974,GHA,5,,Köln (GER),24 AUG 1997,1129
345,10.24,+0.1,Emmanuel TUFFOUR,02 DEC 1966,GHA,2,,Waldshut-Tiengen (GER),31 AUG 1997,1125
345,10.24,0.0,Wenzhong CHEN,29 AUG 1970,CHN,2,,Shanghai (CHN),18 OCT 1997,1125
373,10.25,+1.2,David OAKS,12 MAY 1972,USA,1,,Auckland (NZL),22 JAN 1997,1122
373,10.25,+1.5,Anthony BARNES,23 DEC 1965,USA,2,,"Fresno, CA (USA)",05 APR 1997,1122
373,10.25,-2.5,Frank FREDERICKS,02 OCT 1967,NAM,1,,Cape Town (RSA),08 APR 1997,1137
373,10.25,+0.6,Leroy BURRELL,21 FEB 1967,USA,1,,"Philadelphia, PA (USA)",26 APR 1997,1122
373,10.25,+1.6,Michael GREEN,07 NOV 1970,JAM,2,,Chemnitz (GER),23 MAY 1997,1122
373,10.25,+0.8,Angelos PAVLAKAKIS,07 NOV 1976,GRE,2,,Kalamata (GRE),24 MAY 1997,1122
373,10.25,+2.0,Jeff LAYNES,03 OCT 1970,USA,h,,"Indianapolis, IN (USA)",12 JUN 1997,1122
373,10.25,-0.2,Henry NEAL,28 OCT 1970,USA,sf,,"Indianapolis, IN (USA)",12 JUN 1997,1123
373,10.25,-0.4,Seun OGUNKOYA,28 DEC 1977,NGR,h,,Lisboa (POR),20 JUN 1997,1124
373,10.25,+1.4,Michael GREEN,07 NOV 1970,JAM,5,,Kingston (JAM),20 JUN 1997,1122
373,10.25,+0.7,Michael MARSH,04 AUG 1967,USA,8,,Villeneuve d'Ascq (FRA),29 JUN 1997,1122
373,10.25,+1.1,Innocent ASONZE,30 DEC 1972,NGR,3,,Formia (ITA),13 JUL 1997,1122
373,10.25,0.0,Per Ivar SIVLE,26 JUL 1970,NOR,h,,Overhalla (NOR),18 JUL 1997,1122
373,10.25,+1.4,Stefano TILLI,22 AUG 1962,ITA,3h4,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1122
373,10.25,+0.6,Aleksandr PORKHOMOVSKIY,12 AUG 1972,RUS,2h9,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1122
373,10.25,+0.4,Luis Alberto PÉREZ-RIONDA,16 AUG 1969,CUB,3qf2,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1122
373,10.25,-0.3,Jean-Olivier ZIRIGNON,27 APR 1971,CIV,3qf4,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1123
373,10.25,-0.7,Robert ESMIE,05 JUL 1972,CAN,3qf5,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1126
373,10.25,+0.4,Leroy BURRELL,21 FEB 1967,USA,6,,"Stade Louis II, Monaco (MON)",16 AUG 1997,1122
373,10.25,+1.1,Emmanuel TUFFOUR,02 DEC 1966,GHA,1,,Wipperfürth (GER),16 AUG 1997,1122
373,10.25,+0.4,Raymond STEWART,18 MAR 1965,JAM,3,,Leverkusen (GER),20 AUG 1997,1122
373,10.25,-0.1,Brian LEWIS,05 DEC 1974,USA,3,,Malmö (SWE),20 AUG 1997,1122
373,10.25,0.0,Emmanuel TUFFOUR,02 DEC 1966,GHA,2,,Bitburg (GER),22 AUG 1997,1122
373,10.25,+1.6,Per Ivar SIVLE,26 JUL 1970,NOR,1,,Lillehammer (NOR),30 AUG 1997,1122
373,10.25,+2.0,Kazuhiro TAMURA,03 JUL 1978,JPN,sf,,Tokyo (JPN),12 SEP 1997,1122
373,10.25,0.0,Shugang HUANG,01 FEB 1975,CHN,sf2,,Shanghai (CHN),17 OCT 1997,1122
373,10.25,-0.1,Nobuharu ASAHARA,21 JUN 1972,JPN,1,,Osaka (JPN),27 OCT 1997,1122
400,10.26,-0.8,Darren CAMPBELL,12 SEP 1973,GBR,2,,Melbourne (AUS),20 FEB 1997,1122
400,10.26,0.0,Tunde SULEIMAN,11 SEP 1977,NGR,h,,Benin City (NGR),21 MAR 1997,1118
400,10.26,+0.7,Jason SHELTON,19 MAR 1974,JAM,2,,"Los Angeles, CA (USA)",29 MAR 1997,1118
400,10.26,0.0,Brian LEWIS,05 DEC 1974,USA,1,,Pretoria (RSA),02 APR 1997,1118
400,10.26,+1.7,Rod TOLBERT,11 JUN 1967,USA,2,,"Knoxville, TN (USA)",10 APR 1997,1118
400,10.26,+1.6,Wenzhong CHEN,29 AUG 1970,CHN,2,,Hiroshima (JPN),29 APR 1997,1118
400,10.26,0.0,Terry BOWEN,15 SEP 1971,USA,2,,Rio de Janeiro (BRA),04 MAY 1997,1118
400,10.26,+1.7,Jone DELAI,05 SEP 1967,FIJ,,,"Stockton, CA (USA)",10 MAY 1997,1118
400,10.26,+0.5,Chris CUMMINGS,05 JAN 1974,USA,1,,"Auburn, AL (USA)",18 MAY 1997,1118
400,10.26,+1.0,Vitaliy SAVIN,23 JAN 1966,KAZ,1,,Almaty (KAZ),25 MAY 1997,1118
400,10.26,+1.8,Greg SADDLER,29 JUN 1974,USA,4,,Jena (GER),25 MAY 1997,1118
400,10.26,-1.9,Osmond EZINWA,22 NOV 1971,NGR,3,,"FBK Stadium, Hengelo (NED)",31 MAY 1997,1129
400,10.26,-1.9,Tim MONTGOMERY,28 JAN 1975,USA,4,,"FBK Stadium, Hengelo (NED)",31 MAY 1997,1129
400,10.26,+0.4,Darren CAMPBELL,12 SEP 1973,GBR,2,,Bratislava (SVK),10 JUN 1997,1118
400,10.26,+1.6,Travis GRANT,31 AUG 1972,USA,h,,"Indianapolis, IN (USA)",12 JUN 1997,1118
400,10.26,+0.7,Robert ESMIE,05 JUL 1972,CAN,2f1,,Turku (FIN),12 JUN 1997,1118
400,10.26,+0.8,Vincent HENDERSON,20 OCT 1972,USA,2,,Luzern (SUI),24 JUN 1997,1118
400,10.26,-1.7,Dennis MITCHELL,20 FEB 1966,USA,1f1,,Zagreb (CRO),27 JUN 1997,1128
400,10.26,-1.7,Leroy BURRELL,21 FEB 1967,USA,2f1,,Zagreb (CRO),27 JUN 1997,1128
400,10.26,+1.5,Stéphane CALI,26 APR 1972,FRA,1,,Fort-de-France (FRA),06 JUL 1997,1118
400,10.26,+0.9,Troy DOS SANTOS,14 FEB 1974,CAN,1,,North York (CAN),07 JUL 1997,1118
400,10.26,+0.2,Osmond EZINWA,22 NOV 1971,NGR,4,,Linz (AUT),09 JUL 1997,1118
400,10.26,+0.6,Tony MCCALL,16 JUN 1974,USA,1,,Lignano (ITA),10 JUL 1997,1118
400,10.26,0.0,Prodromos KATSANTONIS,20 OCT 1975,CYP,1,,Athina (GRE),18 JUL 1997,1118
400,10.26,+1.4,Marlon DEVONISH,01 JUN 1976,GBR,4h4,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1118
400,10.26,+0.5,Aziz ZAKARI,02 SEP 1976,GHA,3h7,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1118
400,10.26,+0.6,Carlos CALADO,05 OCT 1975,POR,3h9,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1118
400,10.26,-0.1,Obadele THOMPSON,30 MAR 1976,BAR,2h11,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1118
400,10.26,+1.2,Ryszard PILARCZYK,05 NOV 1975,POL,5qf3,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1118
400,10.26,+0.8,Piotr BALCERZAK,25 JUN 1975,POL,1,,Kraków (POL),18 AUG 1997,1118
400,10.26,0.0,Ryszard PILARCZYK,05 NOV 1975,POL,h,,Kraków (POL),18 AUG 1997,1118
400,10.26,+0.4,Ryszard PILARCZYK,05 NOV 1975,POL,4,,Leverkusen (GER),20 AUG 1997,1118
400,10.26,+0.4,Vincent HENDERSON,20 OCT 1972,USA,h,,Catania (ITA),28 AUG 1997,1118
400,10.26,+0.4,Vincent HENDERSON,20 OCT 1972,USA,qf,,Catania (ITA),28 AUG 1997,1118
400,10.26,-0.8,Nobuharu ASAHARA,21 JUN 1972,JPN,1,,Tokyo (JPN),05 OCT 1997,1122
400,10.26,+0.1,Zhou WEI,06 MAR 1976,CHN,sf1,,Shanghai (CHN),17 OCT 1997,1118
436,10.27,+1.5,Greg SADDLER,29 JUN 1974,USA,3,,"Fresno, CA (USA)",05 APR 1997,1115
436,10.27,+1.7,Hiroyasu TSUCHIE,14 JUN 1974,JPN,h,,Sendai (JPN),17 MAY 1997,1115
436,10.27,+1.0,Georgios PANAGIOTOPOULOS,12 AUG 1969,GRE,3,,Rethymno (GRE),17 MAY 1997,1115
436,10.27,+1.0,Sunday Olarewaju BADA,22 JUN 1969,NGR,3,,Rethymno (GRE),17 MAY 1997,1115
436,10.27,+1.5,Sidnei Telles DE SOUZA,26 JUL 1966,BRA,1,,Rio de Janeiro (BRA),23 MAY 1997,1115
436,10.27,+1.5,Marcelo Brivilati DA SILVA,19 FEB 1966,BRA,2,,Rio de Janeiro (BRA),23 MAY 1997,1115
436,10.27,+1.9,Deji ALIU,22 NOV 1975,NGR,1,,Chania (GRE),31 MAY 1997,1115
