Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
12,9.93,-0.2,Maurice GREENE,23 JUL 1974,USA,1qf5,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1232
18,9.94,-0.5,Maurice GREENE,23 JUL 1974,USA,2f1,,Zürich (SUI),06 AUG 2004,1230
18,9.94,+0.6,Asafa POWELL,23 NOV 1982,JAM,5,,"Olympic Stadium, Athina (GRE)",22 AUG 2004,1227
20,9.95,+1.8,John CAPEL,27 OCT 1978,USA,3,,"Eugene, OR (USA)",19 JUN 2004,1224
20,9.95,+0.2,Asafa POWELL,23 NOV 1982,JAM,1sf2,,"Olympic Stadium, Athina (GRE)",22 AUG 2004,1224
22,9.96,+0.8,Justin GATLIN,10 FEB 1982,USA,2sf2,,"Sacramento, CA (USA)",11 JUL 2004,1220
22,9.96,+0.2,Justin GATLIN,10 FEB 1982,USA,1qf3,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1220
24,9.97,-0.3,Maurice GREENE,23 JUL 1974,USA,2,,"Crystal Palace, London (GBR)",30 JUL 2004,1218
24,9.97,+0.2,Francis OBIKWELU,22 NOV 1978,POR,2sf2,,"Olympic Stadium, Athina (GRE)",22 AUG 2004,1217
24,9.97,+0.2,Maurice GREENE,23 JUL 1974,USA,3sf2,,"Olympic Stadium, Athina (GRE)",22 AUG 2004,1217
24,9.97,+1.5,Justin GATLIN,10 FEB 1982,USA,1,,Yokohama (JPN),23 SEP 2004,1217
28,9.98,-0.2,Maurice GREENE,23 JUL 1974,USA,1h2,,"Crystal Palace, London (GBR)",30 JUL 2004,1214
28,9.98,-1.6,Asafa POWELL,23 NOV 1982,JAM,1,,"Stade Louis II, Monaco (MON)",18 SEP 2004,1222
30,9.99,+1.8,Asafa POWELL,23 NOV 1982,JAM,1,,Spanish Town (JAM),12 JUN 2004,1210
30,9.99,0.0,Coby MILLER,19 OCT 1976,USA,4,,"Sacramento, CA (USA)",11 JUL 2004,1210
30,9.99,-0.2,Asafa POWELL,23 NOV 1982,JAM,2qf5,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1211
30,9.99,+0.2,Shawn CRAWFORD,14 JAN 1978,USA,2,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1210
34,10.00,+0.4,Asafa POWELL,23 NOV 1982,JAM,1f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2004,1206
34,10.00,-0.7,Shawn CRAWFORD,14 JAN 1978,USA,1qf3,,"Sacramento, CA (USA)",10 JUL 2004,1210
34,10.00,+1.1,Aziz ZAKARI,02 SEP 1976,GHA,1f1,,Stockholm (SWE),27 JUL 2004,1206
34,10.00,+0.6,Kim COLLINS,05 APR 1976,SKN,6,,"Olympic Stadium, Athina (GRE)",22 AUG 2004,1206
38,10.01,-0.4,John CAPEL,27 OCT 1978,USA,1qf2,,"Sacramento, CA (USA)",10 JUL 2004,1205
38,10.01,+0.8,Leonard SCOTT,19 JAN 1980,USA,3sf2,,"Sacramento, CA (USA)",11 JUL 2004,1203
40,10.02,-1.6,Maurice GREENE,23 JUL 1974,USA,1,,"Walnut, CA (USA)",18 APR 2004,1208
40,10.02,+0.4,Francis OBIKWELU,22 NOV 1978,POR,2f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2004,1199
40,10.02,0.0,John CAPEL,27 OCT 1978,USA,5,,"Sacramento, CA (USA)",11 JUL 2004,1199
40,10.02,+0.8,Shawn CRAWFORD,14 JAN 1978,USA,1h4,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1199
40,10.02,-0.1,Aziz ZAKARI,02 SEP 1976,GHA,1qf4,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1199
40,10.02,+0.2,Kim COLLINS,05 APR 1976,SKN,4sf2,,"Olympic Stadium, Athina (GRE)",22 AUG 2004,1199
46,10.03,-0.4,Justin GATLIN,10 FEB 1982,USA,2qf2,,"Sacramento, CA (USA)",10 JUL 2004,1198
46,10.03,+0.1,Asafa POWELL,23 NOV 1982,JAM,1h1,,"Crystal Palace, London (GBR)",30 JUL 2004,1196
46,10.03,+0.1,Leonard SCOTT,19 JAN 1980,USA,2h1,,"Crystal Palace, London (GBR)",30 JUL 2004,1196
49,10.04,0.0,Maurice GREENE,23 JUL 1974,USA,1f1,,Osaka (JPN),08 MAY 2004,1193
49,10.04,0.0,Bernard WILLIAMS,19 JAN 1978,USA,6,,"Sacramento, CA (USA)",11 JUL 2004,1193
49,10.04,+0.8,Bernard WILLIAMS,19 JAN 1978,USA,4sf2,,"Sacramento, CA (USA)",11 JUL 2004,1193
49,10.04,-0.3,Leonard SCOTT,19 JAN 1980,USA,3,,"Crystal Palace, London (GBR)",30 JUL 2004,1194
49,10.04,+0.2,Aziz ZAKARI,02 SEP 1976,GHA,3,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1193
54,10.05,+1.8,Francis OBIKWELU,22 NOV 1978,POR,1,,Lisboa (POR),05 JUN 2004,1189
54,10.05,+0.8,Steve MULLINGS,29 NOV 1982,JAM,1,,"Atlanta, GA (USA)",05 JUN 2004,1189
54,10.05,+0.1,Uchenna EMEDOLU,17 SEP 1976,NGR,1,,Rethymno (GRE),23 JUN 2004,1189
54,10.05,-2.0,Maurice GREENE,23 JUL 1974,USA,1sf1,,"Sacramento, CA (USA)",11 JUL 2004,1201
54,10.05,+0.5,Aziz ZAKARI,02 SEP 1976,GHA,1,,Malles Venosta (ITA),17 JUL 2004,1189
54,10.05,-0.1,Kim COLLINS,05 APR 1976,SKN,2qf4,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1189
60,10.06,+1.7,Tyson GAY,09 AUG 1982,USA,1,,"Austin, TX (USA)",11 JUN 2004,1186
60,10.06,+1.7,Michael FRATER,06 OCT 1982,JAM,2,,"Austin, TX (USA)",11 JUN 2004,1186
60,10.06,-1.3,Maurice GREENE,23 JUL 1974,USA,1qf1,,"Sacramento, CA (USA)",10 JUL 2004,1193
60,10.06,-1.0,Francis OBIKWELU,22 NOV 1978,POR,1,,"Stade de France, Paris-St-Denis (FRA)",23 JUL 2004,1192
60,10.06,-0.1,Marcus BRUNSON,24 APR 1978,USA,1,,Leverkusen (GER),01 AUG 2004,1186
60,10.06,-0.5,Justin GATLIN,10 FEB 1982,USA,3f1,,Zürich (SUI),06 AUG 2004,1189
60,10.06,+0.9,Asafa POWELL,23 NOV 1982,JAM,1h7,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1186
67,10.07,-1.1,John CAPEL,27 OCT 1978,USA,1,,"Gresham, OR (USA)",05 JUN 2004,1188
67,10.07,+1.7,Mardy SCALES,10 SEP 1981,USA,3,,"Austin, TX (USA)",11 JUN 2004,1182
67,10.07,+0.6,Deji ALIU,22 NOV 1975,NGR,1h1,,Herakleion (GRE),04 JUL 2004,1182
67,10.07,+0.2,Tamunosiki ATORUDIBO,21 MAR 1985,NGR,1sf2,,Abuja (NGR),08 JUL 2004,1182
67,10.07,+0.8,Maurice GREENE,23 JUL 1974,USA,1h3,,"Sacramento, CA (USA)",10 JUL 2004,1182
67,10.07,-0.5,Leonard SCOTT,19 JAN 1980,USA,4f1,,Zürich (SUI),06 AUG 2004,1185
67,10.07,-0.1,Justin GATLIN,10 FEB 1982,USA,1h3,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1182
67,10.07,-1.6,Shawn CRAWFORD,14 JAN 1978,USA,1sf1,,"Olympic Stadium, Athina (GRE)",22 AUG 2004,1191
75,10.08,-0.2,Shawn CRAWFORD,14 JAN 1978,USA,1h4,,"Sacramento, CA (USA)",10 JUL 2004,1180
75,10.08,+0.3,Tamunosiki ATORUDIBO,21 MAR 1985,NGR,1,,Abuja (NGR),11 JUL 2004,1179
75,10.08,+0.8,Obadele THOMPSON,30 MAR 1976,BAR,2h4,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1179
78,10.09,+2.0,Christie VAN WYK,12 OCT 1977,NAM,1,,"Abilene, TX (USA)",20 MAY 2004,1176
78,10.09,+1.5,Nobuharu ASAHARA,21 JUN 1972,JPN,1h1,,Tottori (JPN),06 JUN 2004,1176
78,10.09,-1.5,Joshua NORMAN,26 JUL 1980,USA,1,,"La Jolla, CA (USA)",17 JUN 2004,1185
78,10.09,-0.6,Ato BOLDON,30 DEC 1973,TTO,1,,Port-of-Spain (TTO),19 JUN 2004,1179
78,10.09,+0.3,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,1sf1,,Abuja (NGR),08 JUL 2004,1176
78,10.09,+0.8,Marcus BRUNSON,24 APR 1978,USA,1h3,,Leverkusen (GER),01 AUG 2004,1176
78,10.09,+0.1,Francis OBIKWELU,22 NOV 1978,POR,1h5,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1176
78,10.09,-1.6,Justin GATLIN,10 FEB 1982,USA,2sf1,,"Olympic Stadium, Athina (GRE)",22 AUG 2004,1185
78,10.09,+0.2,Kim COLLINS,05 APR 1976,SKN,4,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1176
87,10.10,+1.0,Shingo SUETSUGU,02 JUN 1980,JPN,1,,Tottori (JPN),06 JUN 2004,1172
87,10.10,-0.3,Aziz ZAKARI,02 SEP 1976,GHA,1f1,,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1173
87,10.10,-0.6,Justin GATLIN,10 FEB 1982,USA,1h2,,"Sacramento, CA (USA)",10 JUL 2004,1175
87,10.10,-0.2,Kim COLLINS,05 APR 1976,SKN,2h2,,"Crystal Palace, London (GBR)",30 JUL 2004,1173
87,10.10,-0.5,Francis OBIKWELU,22 NOV 1978,POR,5f1,,Zürich (SUI),06 AUG 2004,1175
87,10.10,+0.6,Obadele THOMPSON,30 MAR 1976,BAR,7,,"Olympic Stadium, Athina (GRE)",22 AUG 2004,1172
87,10.10,-1.6,Francis OBIKWELU,22 NOV 1978,POR,2,,"Stade Louis II, Monaco (MON)",18 SEP 2004,1181
94,10.11,+0.6,Aaron EGBELE,29 JAN 1979,NGR,1,,Fort-de-France (FRA),24 APR 2004,1169
94,10.11,0.0,Joshua J. JOHNSON,10 MAY 1976,USA,2f1,,Osaka (JPN),08 MAY 2004,1169
94,10.11,-0.6,Darrel BROWN,11 OCT 1984,TTO,1,,Ciudad de México (MEX),22 MAY 2004,1172
94,10.11,+0.9,Brendan CHRISTIAN,11 DEC 1983,ANT,2h1,,"College Station, TX (USA)",28 MAY 2004,1169
94,10.11,+1.7,Tyree GAILES,24 FEB 1983,USA,4,,"Austin, TX (USA)",11 JUN 2004,1169
94,10.11,-1.3,Bernard WILLIAMS,19 JAN 1978,USA,2qf1,,"Sacramento, CA (USA)",10 JUL 2004,1176
94,10.11,+0.3,Deji ALIU,22 NOV 1975,NGR,2,,Abuja (NGR),11 JUL 2004,1169
94,10.11,-0.3,Michael FRATER,06 OCT 1982,JAM,4,,"Crystal Palace, London (GBR)",30 JUL 2004,1170
94,10.11,+1.6,Ronald POGNON,16 NOV 1982,FRA,1h1,,Castres (FRA),04 AUG 2004,1169
94,10.11,-0.5,John CAPEL,27 OCT 1978,USA,6f1,,Zürich (SUI),06 AUG 2004,1172
94,10.11,+0.7,Kim COLLINS,05 APR 1976,SKN,1h10,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1169
94,10.11,-0.1,Michael FRATER,06 OCT 1982,JAM,3qf4,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1169
94,10.11,-1.6,Aziz ZAKARI,02 SEP 1976,GHA,3sf1,,"Olympic Stadium, Athina (GRE)",22 AUG 2004,1178
107,10.12,+1.6,Darvis PATTON,04 DEC 1977,USA,1,,Kingston (JAM),07 MAY 2004,1165
107,10.12,0.0,Mickey GRIMES,10 OCT 1976,USA,3f1,,Osaka (JPN),08 MAY 2004,1165
107,10.12,+0.1,Michael FRATER,06 OCT 1982,JAM,3h1,,"Crystal Palace, London (GBR)",30 JUL 2004,1165
107,10.12,+1.4,Marc BURNS,07 JAN 1983,TTO,1,,Naimette-Xhovémont (BEL),03 AUG 2004,1165
107,10.12,-0.2,Frank FREDERICKS,02 OCT 1967,NAM,1h1,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1166
107,10.12,0.0,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,2qf1,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1165
107,10.12,0.0,Dwight THOMAS,23 SEP 1980,JAM,2qf1,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1165
107,10.12,0.0,Obadele THOMPSON,30 MAR 1976,BAR,2qf2,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1165
107,10.12,+0.2,Jason GARDENER,17 SEP 1975,GBR,5sf2,,"Olympic Stadium, Athina (GRE)",22 AUG 2004,1165
107,10.12,+0.2,Leonard SCOTT,19 JAN 1980,USA,5,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1165
117,10.13,+1.3,Churandy MARTINA,03 JUL 1984,AHO,1,,Santo Domingo (DOM),01 MAY 2004,1162
117,10.13,+1.6,John CAPEL,27 OCT 1978,USA,2,,Kingston (JAM),07 MAY 2004,1162
117,10.13,+1.7,Shingo SUETSUGU,02 JUN 1980,JPN,1h3,,Tottori (JPN),06 JUN 2004,1162
117,10.13,+0.7,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1,,São Paulo (BRA),06 JUN 2004,1162
117,10.13,+1.8,Tyree GAILES,24 FEB 1983,USA,1h1,,"Austin, TX (USA)",10 JUN 2004,1162
117,10.13,,Ato BOLDON,30 DEC 1973,TTO,2h1,,Port-of-Spain (TTO),19 JUN 2004,1162
117,10.13,+0.4,Aziz ZAKARI,02 SEP 1976,GHA,3f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2004,1162
117,10.13,+1.5,Pierre BROWNE,14 JAN 1980,CAN,1,,Victoria (CAN),10 JUL 2004,1162
117,10.13,-0.7,Coby MILLER,19 OCT 1976,USA,2qf3,,"Sacramento, CA (USA)",10 JUL 2004,1166
117,10.13,+0.8,Tyson GAY,09 AUG 1982,USA,5sf2,,"Sacramento, CA (USA)",11 JUL 2004,1162
117,10.13,+1.1,Leonard SCOTT,19 JAN 1980,USA,2f1,,Stockholm (SWE),27 JUL 2004,1162
117,10.13,-0.4,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,1h2,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1164
129,10.14,+1.7,Obadele THOMPSON,30 MAR 1976,BAR,1,,Mito (JPN),05 MAY 2004,1159
129,10.14,-0.6,Mickey GRIMES,10 OCT 1976,USA,2,,Ciudad de México (MEX),22 MAY 2004,1162
129,10.14,+0.2,Francis OBIKWELU,22 NOV 1978,POR,1,,Moskva (RUS),29 MAY 2004,1159
129,10.14,+0.3,Christoforos CHOIDES,10 SEP 1978,GRE,1,,Plovdiv (BUL),19 JUN 2004,1159
129,10.14,+1.8,Leonard SCOTT,19 JAN 1980,USA,4,,"Eugene, OR (USA)",19 JUN 2004,1159
129,10.14,+1.3,Jason SMOOTS,13 JUL 1980,USA,1h1,,"Provo, UT (USA)",25 JUN 2004,1159
129,10.14,-0.4,Brian LEWIS,05 DEC 1974,USA,3qf2,,"Sacramento, CA (USA)",10 JUL 2004,1161
129,10.14,-1.0,Maurice GREENE,23 JUL 1974,USA,2,,"Stade de France, Paris-St-Denis (FRA)",23 JUL 2004,1165
129,10.14,-1.0,Aziz ZAKARI,02 SEP 1976,GHA,3,,"Stade de France, Paris-St-Denis (FRA)",23 JUL 2004,1165
129,10.14,-0.3,Kim COLLINS,05 APR 1976,SKN,5,,"Crystal Palace, London (GBR)",30 JUL 2004,1160
129,10.14,+1.5,Leonard SCOTT,19 JAN 1980,USA,2,,Yokohama (JPN),23 SEP 2004,1159
140,10.15,+0.6,Brian LEWIS,05 DEC 1974,USA,2,,Fort-de-France (FRA),24 APR 2004,1155
140,10.15,+1.9,Korey COOK,07 JAN 1980,USA,1h1,,"Clemson, SC (USA)",08 MAY 2004,1155
140,10.15,-0.6,Bernard WILLIAMS,19 JAN 1978,USA,3,,Ciudad de México (MEX),22 MAY 2004,1158
140,10.15,+0.5,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1,,Cochabamba (BOL),30 MAY 2004,1155
140,10.15,+0.7,André Domingos DA SILVA,26 NOV 1972,BRA,2,,São Paulo (BRA),06 JUN 2004,1155
140,10.15,+1.8,Mardy SCALES,10 SEP 1981,USA,2h1,,"Austin, TX (USA)",10 JUN 2004,1155
140,10.15,+1.7,Demi OMOLE,29 JUL 1985,USA,5,,"Austin, TX (USA)",11 JUN 2004,1155
140,10.15,+0.1,Deji ALIU,22 NOV 1975,NGR,2,,Rethymno (GRE),23 JUN 2004,1155
140,10.15,+1.2,Obadiah COOPER,08 MAR 1970,USA,1,,"Provo, UT (USA)",26 JUN 2004,1155
140,10.15,-0.1,Dwight THOMAS,23 SEP 1980,JAM,2,,Kingston (JAM),27 JUN 2004,1155
140,10.15,-0.7,Leonard SCOTT,19 JAN 1980,USA,3qf3,,"Sacramento, CA (USA)",10 JUL 2004,1159
140,10.15,-0.2,Darvis PATTON,04 DEC 1977,USA,3h2,,"Crystal Palace, London (GBR)",30 JUL 2004,1156
140,10.15,0.0,Coby MILLER,19 OCT 1976,USA,1,,Linz (AUT),02 AUG 2004,1155
140,10.15,0.0,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1,,"Estadio Iberoamericano, Huelva (ESP)",06 AUG 2004,1155
140,10.15,-0.1,Kareem STREETE-THOMPSON,30 MAR 1973,CAY,2h3,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1155
140,10.15,+0.8,Matic OSOVNIKAR,19 JAN 1980,SLO,3h4,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1155
140,10.15,+0.9,Jason GARDENER,17 SEP 1975,GBR,2h7,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1155
140,10.15,0.0,Ronald POGNON,16 NOV 1982,FRA,4qf1,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1155
140,10.15,+0.2,Jason GARDENER,17 SEP 1975,GBR,2qf3,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1155
140,10.15,+0.2,Uchenna EMEDOLU,17 SEP 1976,NGR,3qf3,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1155
140,10.15,+1.1,Marcus BRUNSON,24 APR 1978,USA,1,,Moskva (RUS),05 SEP 2004,1155
140,10.15,-1.6,Aziz ZAKARI,02 SEP 1976,GHA,3,,"Stade Louis II, Monaco (MON)",18 SEP 2004,1164
162,10.16,+1.2,Nobuharu ASAHARA,21 JUN 1972,JPN,1,,Hiroshima (JPN),29 APR 2004,1152
162,10.16,0.0,Obadele THOMPSON,30 MAR 1976,BAR,4f1,,Osaka (JPN),08 MAY 2004,1152
162,10.16,-0.6,John CAPEL,27 OCT 1978,USA,4,,Ciudad de México (MEX),22 MAY 2004,1155
162,10.16,+0.8,Rae Monzavous EDWARDS,07 MAY 1981,USA,2,,"Atlanta, GA (USA)",05 JUN 2004,1152
162,10.16,+1.2,Steve MULLINGS,29 NOV 1982,JAM,1h1,,"Atlanta, GA (USA)",05 JUN 2004,1152
162,10.16,+0.8,Ronald POGNON,16 NOV 1982,FRA,1,,Strasbourg (FRA),28 JUN 2004,1152
162,10.16,+0.4,Dwight THOMAS,23 SEP 1980,JAM,4f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2004,1152
162,10.16,-0.6,Leonard SCOTT,19 JAN 1980,USA,2h2,,"Sacramento, CA (USA)",10 JUL 2004,1155
162,10.16,-2.0,John CAPEL,27 OCT 1978,USA,2sf1,,"Sacramento, CA (USA)",11 JUL 2004,1164
162,10.16,+0.8,Mardy SCALES,10 SEP 1981,USA,6sf2,,"Sacramento, CA (USA)",11 JUL 2004,1152
162,10.16,+0.7,Julien DUNKLEY,20 DEC 1975,JAM,1,,Fribourg (SUI),15 AUG 2004,1152
173,10.17,+1.2,Kareem STREETE-THOMPSON,30 MAR 1973,CAY,2,,Hiroshima (JPN),29 APR 2004,1148
173,10.17,+0.4,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1h1,,Londrina (BRA),01 MAY 2004,1148
173,10.17,0.0,Nobuharu ASAHARA,21 JUN 1972,JPN,5f1,,Osaka (JPN),08 MAY 2004,1148
173,10.17,+1.6,Steve MULLINGS,29 NOV 1982,JAM,1,,"Levelland, TX (USA)",08 MAY 2004,1148
173,10.17,+0.8,Jerome AVERY,22 DEC 1978,USA,1,,Eagle Rock (USA),05 JUN 2004,1148
173,10.17,+1.3,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,1,,Bedford (GBR),13 JUN 2004,1148
173,10.17,+0.1,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,3,,Rethymno (GRE),23 JUN 2004,1148
173,10.17,+0.4,Anatoliy DOVHAL,29 JAN 1976,UKR,1h1,,Kyiv (UKR),25 JUN 2004,1148
173,10.17,+0.4,Ronald POGNON,16 NOV 1982,FRA,5f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2004,1148
173,10.17,-1.3,Tyson GAY,09 AUG 1982,USA,3qf1,,"Sacramento, CA (USA)",10 JUL 2004,1155
173,10.17,-2.0,Coby MILLER,19 OCT 1976,USA,3sf1,,"Sacramento, CA (USA)",11 JUL 2004,1160
173,10.17,+0.8,Jason SMOOTS,13 JUL 1980,USA,7sf2,,"Sacramento, CA (USA)",11 JUL 2004,1148
173,10.17,+1.1,Mardy SCALES,10 SEP 1981,USA,3f1,,Stockholm (SWE),27 JUL 2004,1148
173,10.17,-0.2,Aziz ZAKARI,02 SEP 1976,GHA,4h2,,"Crystal Palace, London (GBR)",30 JUL 2004,1149
173,10.17,-0.9,Michael FRATER,06 OCT 1982,JAM,1f2,,Zürich (SUI),06 AUG 2004,1153
173,10.17,-0.1,Frank FREDERICKS,02 OCT 1967,NAM,4qf4,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1148
189,10.18,+1.4,Mardy SCALES,10 SEP 1981,USA,1,,"Nashville, TN (USA)",17 APR 2004,1145
189,10.18,+1.7,Maurice GREENE,23 JUL 1974,USA,1h3,,Fort-de-France (FRA),24 APR 2004,1145
189,10.18,+1.6,Deji ALIU,22 NOV 1975,NGR,3,,Kingston (JAM),07 MAY 2004,1145
189,10.18,,Steve MULLINGS,29 NOV 1982,JAM,1h3,,"Levelland, TX (USA)",07 MAY 2004,1145
189,10.18,+1.1,Jarbas MASCARENHAS JÚNIOR,25 AUG 1980,BRA,1h2,,Cochabamba (BOL),30 MAY 2004,1145
189,10.18,-1.1,Darvis PATTON,04 DEC 1977,USA,2,,"Gresham, OR (USA)",05 JUN 2004,1151
189,10.18,-1.1,Dwight THOMAS,23 SEP 1980,JAM,3,,"Gresham, OR (USA)",05 JUN 2004,1151
189,10.18,-0.5,Konstantinos KENTERIS,11 JUL 1973,GRE,1,,Athina (GRE),10 JUN 2004,1148
189,10.18,+1.8,Rae Monzavous EDWARDS,07 MAY 1981,USA,5,,"Eugene, OR (USA)",19 JUN 2004,1145
189,10.18,+0.6,Joshua NORMAN,26 JUL 1980,USA,2h2,,"Provo, UT (USA)",25 JUN 2004,1145
189,10.18,+1.2,Leonard SCOTT,19 JAN 1980,USA,2,,"Provo, UT (USA)",26 JUN 2004,1145
189,10.18,0.0,Aziz ZAKARI,02 SEP 1976,GHA,1,,Zagreb (CRO),29 JUN 2004,1145
189,10.18,-0.2,Bernard WILLIAMS,19 JAN 1978,USA,2h4,,"Sacramento, CA (USA)",10 JUL 2004,1146
189,10.18,0.0,Aziz ZAKARI,02 SEP 1976,GHA,1h1,,Malles Venosta (ITA),17 JUL 2004,1145
189,10.18,+0.1,Ronald POGNON,16 NOV 1982,FRA,2h5,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1145
189,10.18,-0.2,Maurice GREENE,23 JUL 1974,USA,1h8,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1146
189,10.18,-0.2,Leonard MYLES-MILLS,05 SEP 1973,GHA,3qf5,,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1146
189,10.18,-1.3,Asafa POWELL,23 NOV 1982,JAM,1,,Rieti (ITA),05 SEP 2004,1152
189,10.18,-0.4,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,1,,Königs Wusterhausen (GER),10 SEP 2004,1147
208,10.19,+1.9,Jamal Abdullah AL SAFFAR,24 OCT 1971,KSA,1,,Qatif (KSA),25 FEB 2004,1142
208,10.19,+1.7,Kareem STREETE-THOMPSON,30 MAR 1973,CAY,2,,Mito (JPN),05 MAY 2004,1142
208,10.19,-0.6,Niconnor ALEXANDER,04 FEB 1977,TTO,2,,Port-of-Spain (TTO),19 JUN 2004,1145
208,10.19,,Marc BURNS,07 JAN 1983,TTO,3h1,,Port-of-Spain (TTO),19 JUN 2004,1142
208,10.19,+1.8,Justin GATLIN,10 FEB 1982,USA,6,,"Eugene, OR (USA)",19 JUN 2004,1142
208,10.19,-0.3,Dwight THOMAS,23 SEP 1980,JAM,2f1,,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1143
208,10.19,+0.4,Michael FRATER,06 OCT 1982,JAM,6f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2004,1142
208,10.19,+0.3,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,3,,Abuja (NGR),11 JUL 2004,1142
