Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
38,9.98,+1.1,Charles SILMON,04 JUL 1991,USA,2,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1213
38,9.98,+1.1,Michael RODGERS,24 APR 1985,USA,3,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1213
38,9.98,-1.2,Kemar BAILEY-COLE,10 JAN 1992,JAM,2,,Kingston (JAM),21 JUN 2013,1220
38,9.98,+0.2,Michael RODGERS,24 APR 1985,USA,2f1,,"Olympic Stadium, London (GBR)",26 JUL 2013,1213
38,9.98,-0.1,Michael RODGERS,24 APR 1985,USA,1h6,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1213
38,9.98,-0.3,Kemar BAILEY-COLE,10 JAN 1992,JAM,4,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1214
38,9.98,-0.3,Nickel ASHMEADE,07 APR 1990,JAM,5,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1214
38,9.98,-0.3,Jimmy VICAUT,27 FEB 1992,FRA,4,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1214
38,9.98,+0.6,Kemar BAILEY-COLE,10 JAN 1992,JAM,5,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1213
48,9.99,+1.2,Michael RODGERS,24 APR 1985,USA,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1210
48,9.99,+1.2,Nesta CARTER,11 OCT 1985,JAM,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1210
48,9.99,+0.3,Isiah YOUNG,05 JAN 1990,USA,1h3,,"Greensboro, NC (USA)",23 MAY 2013,1210
48,9.99,-1.2,Nickel ASHMEADE,07 APR 1990,JAM,3,,Kingston (JAM),21 JUN 2013,1217
48,9.99,+0.8,Nesta CARTER,11 OCT 1985,JAM,1,,"Alexander Stadium, Birmingham (GBR)",30 JUN 2013,1210
48,9.99,+0.2,Kim COLLINS,05 APR 1976,SKN,1,,"Puskás Ferenc Stadion, Budapest (HUN)",10 JUL 2013,1210
48,9.99,-0.4,Jimmy VICAUT,27 FEB 1992,FRA,3,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1212
48,9.99,+0.2,Nesta CARTER,11 OCT 1985,JAM,3f1,,"Olympic Stadium, London (GBR)",26 JUL 2013,1210
48,9.99,-0.3,Justin GATLIN,10 FEB 1982,USA,1h3,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1211
48,9.99,+0.1,Kemar BAILEY-COLE,10 JAN 1992,JAM,2f1,,"Sports Park Mladost, Zagreb (CRO)",03 SEP 2013,1210
48,9.99,+0.7,Walter DIX,31 JAN 1986,USA,1,,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013,1210
59,10.00,+0.5,Usain BOLT,21 AUG 1986,JAM,1h1,,Kingston (JAM),20 JUN 2013,1206
59,10.00,+0.4,Christophe LEMAITRE,11 JUN 1990,FRA,4sf2,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1206
59,10.00,+0.4,Peimeng ZHANG,13 MAR 1987,CHN,5sf2,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1206
59,10.00,-0.3,Michael RODGERS,24 APR 1985,USA,5,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1207
63,10.01,+0.9,Yoshihide KIRYU,15 DEC 1995,JPN,1h3,,Hiroshima (JPN),28 APR 2013,1203
63,10.01,+2.0,Antoine ADAMS,31 AUG 1988,SKN,1,,Basseterre (SKN),16 JUN 2013,1203
63,10.01,+2.0,Jason ROGERS,31 AUG 1991,SKN,2,,Basseterre (SKN),16 JUN 2013,1203
63,10.01,+1.1,Rakieem SALAAM,05 APR 1990,USA,4,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1203
63,10.01,-0.2,Jimmy VICAUT,27 FEB 1992,FRA,3sf1,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1204
63,10.01,-0.3,Nesta CARTER,11 OCT 1985,JAM,6,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1204
63,10.01,+0.1,Justin GATLIN,10 FEB 1982,USA,3f1,,"Sports Park Mladost, Zagreb (CRO)",03 SEP 2013,1203
70,10.02,+0.8,Jimmy VICAUT,27 FEB 1992,FRA,3f1,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1199
70,10.02,+1.9,Ramon GITTENS,20 JUL 1987,BAR,2f1,,"Montverde, FL (USA)",08 JUN 2013,1199
70,10.02,+1.5,Warren WEIR,31 OCT 1989,JAM,2f1,,Kingston (JAM),08 JUN 2013,1199
70,10.02,-0.5,Kemar BAILEY-COLE,10 JAN 1992,JAM,2sf2,,Kingston (JAM),21 JUN 2013,1202
70,10.02,+2.0,Kemar HYMAN,11 OCT 1989,CAY,1f1,,La Chaux-de-Fonds (SUI),07 JUL 2013,1199
70,10.02,-0.2,Kemar BAILEY-COLE,10 JAN 1992,JAM,1h1,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1200
70,10.02,-0.3,Keston BLEDMAN,08 MAR 1988,TTO,2h3,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1200
70,10.02,-0.3,Kemar BAILEY-COLE,10 JAN 1992,JAM,7,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1200
78,10.03,+0.2,Nesta CARTER,11 OCT 1985,JAM,1f2,,"National Stadium, Kingston (JAM)",04 MAY 2013,1196
78,10.03,+1.7,Charles SILMON,04 JUL 1991,USA,1h5,,"Austin, TX (USA)",23 MAY 2013,1196
78,10.03,-0.2,Usain BOLT,21 AUG 1986,JAM,1sf1,,Kingston (JAM),21 JUN 2013,1197
78,10.03,-0.2,Nickel ASHMEADE,07 APR 1990,JAM,2sf1,,Kingston (JAM),21 JUN 2013,1197
78,10.03,+0.8,James DASAOLU,05 SEP 1987,GBR,2,,"Alexander Stadium, Birmingham (GBR)",30 JUN 2013,1196
78,10.03,+1.7,Churandy MARTINA,03 JUL 1984,NED,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1196
78,10.03,+0.2,Kim COLLINS,05 APR 1976,SKN,4f1,,"Olympic Stadium, London (GBR)",26 JUL 2013,1196
78,10.03,+0.6,Jimmy VICAUT,27 FEB 1992,FRA,6,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1196
86,10.04,-0.4,Michael RODGERS,24 APR 1985,USA,1,,"Walnut, CA (USA)",20 APR 2013,1195
86,10.04,+1.6,Peimeng ZHANG,13 MAR 1987,CHN,1,,Zhaoqing (CHN),27 APR 2013,1193
86,10.04,+1.2,Kim COLLINS,05 APR 1976,SKN,4,,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1193
86,10.04,+0.8,Michael RODGERS,24 APR 1985,USA,4f1,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1193
86,10.04,+0.9,Kemar BAILEY-COLE,10 JAN 1992,JAM,1h2,,Kingston (JAM),20 JUN 2013,1193
86,10.04,+1.9,Dwain CHAMBERS,05 APR 1978,GBR,1,,Birmingham (GBR),13 JUL 2013,1193
86,10.04,+0.8,Churandy MARTINA,03 JUL 1984,NED,1,,Amsterdam (NED),20 JUL 2013,1193
86,10.04,-0.2,Peimeng ZHANG,13 MAR 1987,CHN,1h4,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1194
86,10.04,-0.3,Michael RODGERS,24 APR 1985,USA,6,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1194
86,10.04,+1.7,Jak Ali HARVEY,04 MAY 1989,JAM,1,,Ankara (TUR),24 AUG 2013,1193
86,10.04,+0.8,Kemar BAILEY-COLE,10 JAN 1992,JAM,1,,"Olympiastadion, Berlin (GER)",01 SEP 2013,1193
97,10.05,+1.6,Dentarius LOCKE,12 DEC 1989,USA,1f3,,"Greensboro, NC (USA)",24 MAY 2013,1189
97,10.05,+1.9,Aaron BROWN,27 MAY 1992,CAN,2h1,,"Eugene, OR (USA)",05 JUN 2013,1189
97,10.05,+1.0,Nickel ASHMEADE,07 APR 1990,JAM,1h4,,Kingston (JAM),20 JUN 2013,1189
97,10.05,+1.1,Dentarius LOCKE,12 DEC 1989,USA,5,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1189
97,10.05,-1.3,James DASAOLU,05 SEP 1987,GBR,1h2,,"Alexander Stadium, Birmingham (GBR)",30 JUN 2013,1196
97,10.05,+2.0,Nickel ASHMEADE,07 APR 1990,JAM,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1189
97,10.05,+2.0,Kemar BAILEY-COLE,10 JAN 1992,JAM,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1189
104,10.06,+1.9,Diondre BATSON,13 JUL 1992,USA,1f1,,"Athens, GA (USA)",13 APR 2013,1186
104,10.06,+0.8,Justin GATLIN,10 FEB 1982,USA,1f1,,"Gainesville, FL (USA)",20 APR 2013,1186
104,10.06,+0.1,Bingtian SU,29 AUG 1989,CHN,3,,Beijing (CHN),21 MAY 2013,1186
104,10.06,+1.9,Derrick ATKINS,05 JAN 1984,BAH,3f1,,"Montverde, FL (USA)",08 JUN 2013,1186
104,10.06,+0.8,Kim COLLINS,05 APR 1976,SKN,3,,"Alexander Stadium, Birmingham (GBR)",30 JUN 2013,1186
104,10.06,+1.6,Dwain CHAMBERS,05 APR 1978,GBR,1h6,,Birmingham (GBR),12 JUL 2013,1186
104,10.06,+1.2,Jak Ali HARVEY,04 MAY 1989,JAM,1h2,,København (DEN),01 AUG 2013,1186
104,10.06,-0.1,Jimmy VICAUT,27 FEB 1992,FRA,1h5,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1186
104,10.06,-0.3,Christophe LEMAITRE,11 JUN 1990,FRA,7,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1187
104,10.06,+0.4,Michael RODGERS,24 APR 1985,USA,1f1,,"Stadion Orzeł, Warszawa (POL)",25 AUG 2013,1186
104,10.06,-0.3,Adam GEMILI,06 OCT 1993,GBR,8,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1187
115,10.07,+0.2,Darvis PATTON,04 DEC 1977,USA,2f2,,"National Stadium, Kingston (JAM)",04 MAY 2013,1182
115,10.07,+1.1,Aaron BROWN,27 MAY 1992,CAN,1h2,,"Los Angeles, CA (USA)",11 MAY 2013,1182
115,10.07,+1.6,Beejay LEE,05 MAR 1993,USA,1,,"Los Angeles, CA (USA)",12 MAY 2013,1182
115,10.07,+0.8,Kim COLLINS,05 APR 1976,SKN,5f1,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1182
115,10.07,+0.5,Jason LIVERMORE,25 APR 1988,JAM,2h1,,Kingston (JAM),20 JUN 2013,1182
115,10.07,+0.5,Jak Ali HARVEY,04 MAY 1989,JAM,2h1,,Kingston (JAM),20 JUN 2013,1182
115,10.07,+0.6,Christophe LEMAITRE,11 JUN 1990,FRA,1f2,,Gateshead (GBR),21 JUN 2013,1182
115,10.07,+0.8,Michael RODGERS,24 APR 1985,USA,4,,"Alexander Stadium, Birmingham (GBR)",30 JUN 2013,1182
115,10.07,+1.7,Andrew FISHER,15 DEC 1991,JAM,1h2,,Morelia (MEX),05 JUL 2013,1182
115,10.07,+0.2,Kemar BAILEY-COLE,10 JAN 1992,JAM,2,,"Puskás Ferenc Stadion, Budapest (HUN)",10 JUL 2013,1182
115,10.07,+1.8,Rakieem SALAAM,05 APR 1990,USA,2f1,,"Moratalaz, Madrid (ESP)",13 JUL 2013,1182
115,10.07,0.0,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1f1,,Luzern (SUI),17 JUL 2013,1182
115,10.07,-0.4,Michael RODGERS,24 APR 1985,USA,4,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1184
115,10.07,+1.0,Martin KELLER,26 SEP 1986,GER,1er1,,Weinheim (GER),02 AUG 2013,1182
115,10.07,-0.4,Usain BOLT,21 AUG 1986,JAM,1h7,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1184
115,10.07,-0.3,Walter DIX,31 JAN 1986,USA,9,,"Letzigrund, Zürich (SUI)",29 AUG 2013,1183
115,10.07,+0.6,Kim COLLINS,05 APR 1976,SKN,7,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1182
132,10.08,+1.6,Dentarius LOCKE,12 DEC 1989,USA,1h1,,"Raleigh, NC (USA)",19 APR 2013,1179
132,10.08,+1.2,Samuel FRANCIS,27 MAR 1987,QAT,5,,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1179
132,10.08,+1.6,Aaron BROWN,27 MAY 1992,CAN,2,,"Los Angeles, CA (USA)",12 MAY 2013,1179
132,10.08,+0.1,Calesio NEWMAN,20 AUG 1986,USA,4,,Beijing (CHN),21 MAY 2013,1179
132,10.08,+0.8,Rakieem SALAAM,05 APR 1990,USA,6f1,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1179
132,10.08,-0.1,James DASAOLU,05 SEP 1987,GBR,1h1,,"Stadion Juliska, Praha (CZE)",10 JUN 2013,1179
132,10.08,-0.5,Kim COLLINS,05 APR 1976,SKN,1f1,,"Mestský Stadion, Ostrava (CZE)",27 JUN 2013,1182
132,10.08,0.0,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1er3,,Mannheim (GER),29 JUN 2013,1179
132,10.08,+1.9,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,2,,Birmingham (GBR),13 JUL 2013,1179
132,10.08,-0.4,Kim COLLINS,05 APR 1976,SKN,5,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1181
132,10.08,+0.5,Julian REUS,29 APR 1988,GER,1er3,,Weinheim (GER),02 AUG 2013,1179
132,10.08,+0.1,Keston BLEDMAN,08 MAR 1988,TTO,3sf3,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1179
132,10.08,0.0,Justin GATLIN,10 FEB 1982,USA,1f1,,Linz (AUT),26 AUG 2013,1179
132,10.08,+1.1,Peimeng ZHANG,13 MAR 1987,CHN,1,,Shenyang (CHN),08 SEP 2013,1179
146,10.09,-2.0,Darvis PATTON,04 DEC 1977,USA,1f1,,Nassau (BAH),13 APR 2013,1188
146,10.09,+1.2,Isiah YOUNG,05 JAN 1990,USA,1f1,,"Oxford, MS (USA)",20 APR 2013,1176
146,10.09,+0.3,Usain BOLT,21 AUG 1986,JAM,1,,George Town (CAY),08 MAY 2013,1176
146,10.09,+0.3,Kemar BAILEY-COLE,10 JAN 1992,JAM,2,,George Town (CAY),08 MAY 2013,1176
146,10.09,+0.1,Peimeng ZHANG,13 MAR 1987,CHN,5,,Beijing (CHN),21 MAY 2013,1176
146,10.09,+2.0,Alex QUIÑÓNEZ,11 AUG 1989,ECU,1f1,,Medellín (COL),25 MAY 2013,1176
146,10.09,+1.4,Rakieem SALAAM,05 APR 1990,USA,1f3,,Velenje (SLO),04 JUN 2013,1176
146,10.09,+0.8,Jak Ali HARVEY,04 MAY 1989,JAM,1f3,,Kortrijk (BEL),14 JUL 2013,1176
146,10.09,+1.8,Marvin BRACY,15 DEC 1993,USA,1,,Lapinlahti (FIN),21 JUL 2013,1176
146,10.09,+1.1,Keston BLEDMAN,08 MAR 1988,TTO,1,,Kuortane (FIN),03 AUG 2013,1176
146,10.09,+0.1,Churandy MARTINA,03 JUL 1984,NED,4sf3,,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1176
146,10.09,+0.7,Dwain CHAMBERS,05 APR 1978,GBR,2,,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013,1176
158,10.10,+1.6,Anaso JOBODWANA,30 JUL 1992,RSA,2f3,,"Greensboro, NC (USA)",24 MAY 2013,1172
158,10.10,+0.8,Jimmy VICAUT,27 FEB 1992,FRA,5,,"Alexander Stadium, Birmingham (GBR)",30 JUN 2013,1172
158,10.10,+0.1,Joel FEARON,11 OCT 1988,GBR,1h2,,La Chaux-de-Fonds (SUI),07 JUL 2013,1172
158,10.10,+0.5,Anaso JOBODWANA,30 JUL 1992,RSA,1,,"Central Stadium, Kazan (RUS)",08 JUL 2013,1172
158,10.10,+1.8,Calesio NEWMAN,20 AUG 1986,USA,3f1,,"Moratalaz, Madrid (ESP)",13 JUL 2013,1172
158,10.10,-0.4,Kemar BAILEY-COLE,10 JAN 1992,JAM,6,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1174
158,10.10,+0.2,Dwain CHAMBERS,05 APR 1978,GBR,5f1,,"Olympic Stadium, London (GBR)",26 JUL 2013,1172
158,10.10,0.0,Richard KILTY,02 SEP 1989,GBR,1,,Hexham (GBR),31 AUG 2013,1172
158,10.10,+0.7,Ryan BAILEY,13 APR 1989,USA,3,,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013,1172
167,10.11,+1.0,Walter DIX,31 JAN 1986,USA,1f1,,"Los Angeles, CA (USA)",04 MAY 2013,1169
167,10.11,+2.0,Aaron BROWN,27 MAY 1992,CAN,1h6,,"Austin, TX (USA)",23 MAY 2013,1169
167,10.11,+0.7,Ryota YAMAGATA,10 JUN 1992,JPN,1,,Tokyo (JPN),08 JUN 2013,1169
167,10.11,+1.6,Jeff DEMPS,08 JAN 1990,USA,1h5,,"Montverde, FL (USA)",08 JUN 2013,1169
167,10.11,+1.0,Sheldon MITCHELL,19 JUL 1990,JAM,1h3,,Kingston (JAM),20 JUN 2013,1169
167,10.11,-0.3,Kemar HYMAN,11 OCT 1989,CAY,f2,,Nassau (BAH),22 JUN 2013,1170
167,10.11,+2.0,Jimmy VICAUT,27 FEB 1992,FRA,5,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1169
167,10.11,+2.0,Joel FEARON,11 OCT 1988,GBR,2f1,,La Chaux-de-Fonds (SUI),07 JUL 2013,1169
167,10.11,+1.5,Keston BLEDMAN,08 MAR 1988,TTO,1,,Sotteville-lès-Rouen (FRA),08 JUL 2013,1169
167,10.11,-0.2,Jak Ali HARVEY,04 MAY 1989,JAM,1f2,,Lignano Sabbiadoro (ITA),16 JUL 2013,1170
167,10.11,-0.4,Nesta CARTER,11 OCT 1985,JAM,1h2,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1171
167,10.11,+0.6,Keston BLEDMAN,08 MAR 1988,TTO,1,,Amsterdam (NED),31 AUG 2013,1169
167,10.11,+0.1,Kim COLLINS,05 APR 1976,SKN,4f1,,"Sports Park Mladost, Zagreb (CRO)",03 SEP 2013,1169
180,10.12,+0.9,Dentarius LOCKE,12 DEC 1989,USA,1,,"Raleigh, NC (USA)",20 APR 2013,1165
180,10.12,+0.5,Diondre BATSON,13 JUL 1992,USA,1,,"Columbia, SC (USA)",12 MAY 2013,1165
180,10.12,+1.0,Oshane BAILEY,08 SEP 1989,JAM,2h3,,Kingston (JAM),20 JUN 2013,1165
180,10.12,+1.1,Isiah YOUNG,05 JAN 1990,USA,6,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1165
180,10.12,+1.8,Alex WILSON,19 SEP 1990,SUI,1f1,,Bulle (SUI),06 JUL 2013,1165
180,10.12,+0.9,Jak Ali HARVEY,04 MAY 1989,JAM,1f1,,København (DEN),01 AUG 2013,1165
180,10.12,+0.8,Dontae RICHARDS-KWOK,01 MAR 1989,CAN,1er4,,Weinheim (GER),02 AUG 2013,1165
180,10.12,-0.2,Christophe LEMAITRE,11 JUN 1990,FRA,2h1,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1166
180,10.12,-0.1,Nickel ASHMEADE,07 APR 1990,JAM,2h6,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1165
180,10.12,+2.0,Julian FORTE,07 JAN 1993,JAM,1f2,,Dubnica nad Váhom (SVK),21 AUG 2013,1165
180,10.12,+0.6,Churandy MARTINA,03 JUL 1984,NED,2,,Amsterdam (NED),31 AUG 2013,1165
180,10.12,+1.1,Bingtian SU,29 AUG 1989,CHN,2,,Shenyang (CHN),08 SEP 2013,1165
192,10.13,+1.9,Alonso EDWARD,08 DEC 1989,PAN,1h3,,"Clermont, FL (USA)",11 MAY 2013,1162
192,10.13,+1.2,Julian FORTE,07 JAN 1993,JAM,1f1,,Kingston (JAM),11 MAY 2013,1162
192,10.13,+0.1,Keith RICKS,09 OCT 1990,USA,6,,Beijing (CHN),21 MAY 2013,1162
192,10.13,+0.1,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1f2,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1162
192,10.13,-0.4,Kim COLLINS,05 APR 1976,SKN,1h1,,"Alexander Stadium, Birmingham (GBR)",30 JUN 2013,1164
192,10.13,-1.3,Michael RODGERS,24 APR 1985,USA,2h2,,"Alexander Stadium, Birmingham (GBR)",30 JUN 2013,1169
192,10.13,+1.4,Andrew HINDS,25 APR 1984,BAR,1h4,,Morelia (MEX),05 JUL 2013,1162
192,10.13,+1.5,Rakieem SALAAM,05 APR 1990,USA,2,,Sotteville-lès-Rouen (FRA),08 JUL 2013,1162
192,10.13,-0.4,Nickel ASHMEADE,07 APR 1990,JAM,7,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1164
201,10.14,+1.6,Ameer WEBB,19 MAR 1991,USA,1,,"Austin, TX (USA)",30 MAR 2013,1159
201,10.14,+0.8,Isiah YOUNG,05 JAN 1990,USA,1f1,,"Oxford, MS (USA)",13 APR 2013,1159
201,10.14,+0.9,Darrell WESH,21 FEB 1992,USA,2,,"Raleigh, NC (USA)",20 APR 2013,1159
201,10.14,,Trayvon BROMELL,10 JUL 1995,USA,1,,"Charlotte, NC (USA)",25 APR 2013,1159
201,10.14,+1.0,Sam EFFAH,29 DEC 1988,CAN,2f1,,"Los Angeles, CA (USA)",04 MAY 2013,1159
201,10.14,+1.2,Derrick ATKINS,05 JAN 1984,BAH,6,,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1159
201,10.14,+2.0,Keston BLEDMAN,08 MAR 1988,TTO,1h1,,"Clermont, FL (USA)",11 MAY 2013,1159
201,10.14,+0.5,Isiah YOUNG,05 JAN 1990,USA,2,,"Columbia, SC (USA)",12 MAY 2013,1159
201,10.14,+1.4,Julian FORTE,07 JAN 1993,JAM,1f1,,Kingston (JAM),18 MAY 2013,1159
201,10.14,+0.8,Anaso JOBODWANA,30 JUL 1992,RSA,1h6,,"Greensboro, NC (USA)",23 MAY 2013,1159
