Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
4132,10.06,1.7,Levi Asher CADOGAN,8-Nov-95,BAR,1f2,,St. Michael (BAR),20-Jun-15,1186
4132,10.06,1.7,Bryce ROBINSON,13-Nov-93,USA,6h2,,"Hayward Field, Eugene, OR (USA)",25-Jun-15,1186
4132,10.06,1,Jason LIVERMORE,25-Apr-88,JAM,3h3,,Kingston (JAM),25-Jun-15,1186
4132,10.06,0.6,Michael RODGERS,24-Apr-85,USA,2,,Sotteville-lès-Rouen (FRA),6-Jul-15,1186
4132,10.06,0,Nesta CARTER,11-Oct-85,JAM,2f1,,Luzern (SUI),14-Jul-15,1186
4132,10.06,1.9,Andre DE GRASSE,10-Nov-94,CAN,1h1,,"CIBC, Toronto (CAN)",21-Jul-15,1186
4132,10.06,3,Julius MORRIS,14-Apr-94,MNT,6sf2,,San José (CRC),7-Aug-15,1168
4132,10.06,-0.2,Churandy MARTINA,3-Jul-84,NED,3h7,,"National Stadium, Beijing (CHN)",22-Aug-15,1187
4132,10.06,-0.5,Bingtian SU,29-Aug-89,CHN,9,,"National Stadium, Beijing (CHN)",23-Aug-15,1189
4132,10.06,0.9,Nickel ASHMEADE,7-Apr-90,JAM,6sf2,,"National Stadium, Beijing (CHN)",23-Aug-15,1186
4132,10.06,1.4,Nesta CARTER,11-Oct-85,JAM,2,,"Stadio Guidobaldi, Rieti (ITA)",13-Sep-15,1186
4132,10.06,-0.6,Jimmy VICAUT,27-Feb-92,FRA,1,,Paris (FRA),13-Sep-15,1189
4132,10.06,0.3,Ogho-Oghene EGWERO,26-Nov-88,NGR,1sf2,,Brazzaville (CGO),13-Sep-15,1186
4132,10.06,-0.1,Akani SIMBINE,21-Sep-93,RSA,1sf1,,Stellenbosch (RSA),15-Apr-16,1186
4132,10.06,0.8,Walter DIX,31-Jan-86,USA,1f1,,"Tallahassee, FL (USA)",16-Apr-16,1186
4132,10.06,1.7,Jeff DEMPS,8-Jan-90,USA,1h2,,"Clermont, FL (USA)",30-Apr-16,1186
4132,10.06,0,Kendal WILLIAMS,23-Sep-95,USA,2f1,,"Athens, GA (USA)",30-Apr-16,1186
4132,10.06,1,Julian FORTE,7-Jan-93,JAM,3,,"National Stadium, Kingston (JAM)",7-May-16,1186
4132,10.06,4.9,Brandon CARNES,6-Mar-95,USA,1,,"Terre Haute, IN (USA)",15-May-16,1157
4132,10.06,0.5,Chijindu UJAH,5-Mar-94,GBR,1f1,,Loughborough (GBR),22-May-16,1186
4132,10.06,-0.5,Ryota YAMAGATA,10-Jun-92,JPN,1er,,Tottori (JPN),5-Jun-16,1189
4132,10.06,1,Bruno HORTELANO,18-Sep-91,ESP,2,,"Moratalaz, Madrid (ESP)",23-Jun-16,1186
4132,10.06,0.7,Senoj-Jay GIVANS,30-Dec-93,JAM,6,,Kingston (JAM),1-Jul-16,1186
4132,10.06,1.6,Christian COLEMAN,6-Mar-96,USA,6,,"Hayward Field, Eugene, OR (USA)",3-Jul-16,1186
4132,10.06,2.5,Aaron BROWN,27-May-92,CAN,1h1,,Edmonton (CAN),9-Jul-16,1171
4132,10.06,2,Quentin BUTLER,18-Sep-92,USA,1,,"Eugene, OR (USA)",29-Jul-16,1186
4132,10.06,0.2,Trayvon BROMELL,10-Jul-95,USA,8,,"Estádio Olímpico, Rio de Janeiro (BRA)",14-Aug-16,1186
4132,10.06,1.5,Joel FEARON,11-Oct-88,GBR,2,,"Sports Park Mladost, Zagreb (CRO)",6-Sep-16,1186
4132,10.06,1.3,Ryota YAMAGATA,10-Jun-92,JPN,1f3,,Canberra (AUS),11-Mar-17,1186
4132,10.06,0.4,Kemar BAILEY-COLE,10-Jan-92,JAM,1f2,,Kingston (JAM),11-Mar-17,1186
4132,10.06,3.2,Roberto SKYERS,12-Nov-91,CUB,1,,La Habana (CUB),15-Mar-17,1167
4132,10.06,1.4,Kendal WILLIAMS,23-Sep-95,USA,1h2,,"Austin, TX (USA)",30-Mar-17,1186
4132,10.06,5.1,Dentarius LOCKE,12-Dec-89,USA,3f1,,"Gainesville, FL (USA)",31-Mar-17,1156
4132,10.06,5.5,Dentarius LOCKE,12-Dec-89,USA,1f1,,"Clermont, FL (USA)",15-Apr-17,1153
4132,10.06,3.2,Tevin HESTER,10-Jan-94,USA,1f2,,"Clermont, FL (USA)",15-Apr-17,1167
4132,10.06,0.3,Akani SIMBINE,21-Sep-93,RSA,1h1,,Potchefstroom (RSA),21-Apr-17,1186
4132,10.06,1.3,Brandon CARNES,6-Mar-95,USA,1f2,,"Iowa City, IA (USA)",22-Apr-17,1186
4132,10.06,3,Dedric DUKES,4-Feb-92,USA,3f1,,"Austin, TX (USA)",29-Apr-17,1168
4132,10.06,0.6,Ramil GULIYEV,29-May-90,TUR,1,,Baku (AZE),16-May-17,1186
4132,10.06,2.1,Ojie EDOBURUN,2-Jun-96,GBR,1,,Loughborough (GBR),21-May-17,1174
4132,10.06,4.2,Kyree KING,9-Jul-94,USA,1h2,,"Austin, TX (USA)",25-May-17,1161
4132,10.06,1.9,Ramil GULIYEV,29-May-90,TUR,1h4,,Erzurum (TUR),11-Jun-17,1186
4132,10.06,1.5,Henricho BRUINTJIES,16-Jul-93,RSA,2,,"Paavo Nurmen Stadion, Turku (FIN)",13-Jun-17,1186
4132,10.06,-0.7,Christopher BELCHER,29-Jan-94,USA,3,,"Sacramento, CA (USA)",23-Jun-17,1190
4132,10.06,0.4,Abdul Hakim SANI BROWN,6-Mar-99,JPN,1h3,,Osaka (JPN),23-Jun-17,1186
4132,10.06,0.5,Abdul Hakim SANI BROWN,6-Mar-99,JPN,1sf2,,Osaka (JPN),23-Jun-17,1186
4132,10.06,-0.3,Usain BOLT,21-Aug-86,JAM,1,,"Mestský Stadion, Ostrava (CZE)",28-Jun-17,1187
4132,10.06,0.3,James DASAOLU,5-Sep-87,GBR,2,,"Olympic Stadium, London (GBR)",9-Jul-17,1186
4132,10.06,4.4,Sydney SIAME,7-Oct-97,ZAM,3h2,,"Moratalaz, Madrid (ESP)",14-Jul-17,1160
4132,10.06,0.7,Bingtian SU,29-Aug-89,CHN,5,,"Stade Louis II, Monaco (MON)",21-Jul-17,1186
4132,10.06,0.7,Michael RODGERS,24-Apr-85,USA,6,,"Stade Louis II, Monaco (MON)",21-Jul-17,1186
4132,10.06,0.5,Jak Ali HARVEY,4-May-89,TUR,2,,Angers (FRA),9-Sep-17,1186
4132,10.06,1.7,Roscoe ENGEL,6-Mar-89,RSA,1sf3,,Pretoria (RSA),15-Mar-18,1186
4132,10.06,-0.3,Yohan BLAKE,26-Dec-89,JAM,1sf1,,Gold Coast (AUS),8-Apr-18,1187
4132,10.06,-0.7,Justin GATLIN,10-Feb-82,USA,1,,"Yanmar Stadium Nagai, Osaka (JPN)",20-May-18,1190
4132,10.06,-0.4,Christian COLEMAN,6-Mar-96,USA,4,,"Stadio Olimpico, Roma (ITA)",31-May-18,1188
4132,10.06,2.3,Waseem WILLIAMS,8-Jan-97,JAM,5sf3,,"Eugene, OR (USA)",6-Jun-18,1173
4132,10.06,0.2,Paulo André CAMILO,20-Aug-98,BRA,4,,"Moratalaz, Madrid (ESP)",22-Jun-18,1186
4132,10.06,1.1,Sydney SIAME,7-Oct-97,ZAM,1,,"x-bionic sphere, Šamorín (SVK)",29-Jun-18,1186
4132,10.06,0,Reece PRESCOD,29-Feb-96,GBR,1,,Birmingham (GBR),30-Jun-18,1186
4132,10.06,-0.3,Zhenye XIE,17-Aug-93,CHN,2f1,,La Chaux-de-Fonds (SUI),1-Jul-18,1187
4132,10.06,3,Hassan TAFTIAN,4-May-93,IRI,1sf2,,Albi (FRA),6-Jul-18,1168
4132,10.06,5.6,Andrew ROBERTSON,17-Dec-90,GBR,1,,Manchester (GBR),28-Jul-18,1153
4132,10.06,2.1,Reynier MENA,21-Nov-96,CUB,2sf1,,Barranquilla (COL),29-Jul-18,1174
4132,10.06,0,Chijindu UJAH,5-Mar-94,GBR,4,,"Olympiastadion, Berlin (GER)",7-Aug-18,1186
4132,10.06,1,Reynier MENA,21-Nov-96,CUB,2f1,,Camagüey (CUB),22-Feb-19,1186
4132,10.06,1.8,Simon MAGAKWE,14-May-86,RSA,1,,Cape Town (RSA),23-Mar-19,1186
4132,10.06,3.1,Devin QUINN,8-Jun-96,USA,1f5,,"Oxford, MS (USA)",30-Mar-19,1168
4132,10.06,0.1,Simon MAGAKWE,14-May-86,RSA,1f3,,Bloemfontein (RSA),13-Apr-19,1186
4132,10.06,3.6,Antonio INFANTINO,22-Mar-91,ITA,1f3,,"Clermont, FL (USA)",20-Apr-19,1165
4132,10.06,3.6,Emmanuel YEBOAH,10-Aug-97,GHA,1f1,,"Abilene, TX (USA)",25-Apr-19,1165
4132,10.06,2.2,Abdul Hakim SANI BROWN,6-Mar-99,JPN,1f1,,"Gainesville, FL (USA)",27-Apr-19,1173
4132,10.06,0.8,Andre EWERS,7-Jun-95,JAM,1,,"Charlottesville, VA (USA)",11-May-19,1186
4132,10.06,3.5,Emmanuel YEBOAH,10-Aug-97,GHA,1h4,,"Hobbs, NM (USA)",17-May-19,1165
4132,10.06,1.1,Divine ODUDURU,7-Oct-96,NGR,1qf3,,"Sacramento, CA (USA)",24-May-19,1186
4132,10.06,2.6,Waseem WILLIAMS,8-Jan-97,JAM,2sf1,,"Austin, TX (USA)",5-Jun-19,1171
4132,10.06,2.6,Rodney ROWE,17-Mar-97,USA,2sf1,,"Austin, TX (USA)",5-Jun-19,1171
4132,10.06,0.8,Bryand RINCHER,10-Sep-98,USA,5,,"Austin, TX (USA)",7-Jun-19,1186
4132,10.06,0.8,Mario BURKE,18-Mar-97,BAR,6,,"Austin, TX (USA)",7-Jun-19,1186
4132,10.06,0,Michael RODGERS,24-Apr-85,USA,1,,"Stadion Śląski, Chorzów (POL)",16-Jun-19,1186
4132,10.06,-1.1,Zhenye XIE,17-Aug-93,CHN,3f1,,"Mestský Stadion, Ostrava (CZE)",20-Jun-19,1192
4132,10.06,0.6,Waseem WILLIAMS,8-Jan-97,JAM,2sf2,,Kingston (JAM),21-Jun-19,1186
4132,10.06,2.3,Gavin SMELLIE,26-Jun-86,CAN,1h1,,London (CAN),23-Jun-19,1173
4132,10.06,-0.3,Akani SIMBINE,21-Sep-93,RSA,1,,Luzern (SUI),9-Jul-19,1187
4132,10.06,-0.3,Yohan BLAKE,26-Dec-89,JAM,2h1,,"Olympic Stadium, London (GBR)",20-Jul-19,1187
4132,10.06,2.5,Romell GLAVE,11-Nov-99,JAM,1er1,,Lee Valley (GBR),14-Aug-19,1171
4132,10.06,1.4,Tyquendo TRACEY,10-Jun-93,JAM,3,,"Olympiastadion, Berlin (GER)",1-Sep-19,1186
4132,10.06,-0.8,Justin GATLIN,10-Feb-82,USA,1h2,,"Khalifa International Stadium, Doha (QAT)",27-Sep-19,1190
4132,10.06,2.2,Rohan BROWNING,31-Dec-97,AUS,1,,"WA Sports Centre, Perth (AUS)",1-Feb-20,1173
4132,10.06,0.8,Shaun MASWANGANYI,1-Feb-01,RSA,1sf1,,"Bestmed Tuks Stadium, Pretoria (RSA)",14-Mar-20,1186
4132,10.06,1,Yoshihide KIRYU,15-Dec-95,JPN,2,,"Prefectural Stadium, Fukui (JPN)",29-Aug-20,1186
4132,10.06,4.1,Tavarius WRIGHT,,USA,1h3,,"Mike A. Myers Stadium, Austin, TX (USA)",26-Mar-21,1162
4132,10.06,1.7,Fred KERLEY,7-May-95,USA,1h1,,"National Training Center, Clermont, FL (USA)",4-Apr-21,1186
4132,10.06,1.7,Terrance LAIRD,12-Oct-98,USA,1f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",17-Apr-21,1186
4132,10.06,2.5,Devin QUINN,8-Jun-96,USA,1h4,,"National Training Center, Clermont, FL (USA)",2-May-21,1171
4132,10.06,2.3,Chijindu UJAH,5-Mar-94,GBR,1h5,,"National Training Center, Clermont, FL (USA)",2-May-21,1173
4132,10.06,1.6,Ferdinand OMANYALA,2-Jan-96,KEN,1f2,,"Bestmed Tuks Stadium, Pretoria (RSA)",22-May-21,1186
4132,10.06,2.8,Sengan JOBE,22-Mar-00,GAM,1f1,,"Stade Senghor, Dakar (SEN)",23-May-21,1170
4132,10.06,3.1,Kasaun JAMES,22-Dec-97,USA,2pr3,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26-May-21,1168
4132,10.06,1.6,Joseph Paul AMOAH,12-Jan-97,GHA,1h2,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",28-May-21,1186
4132,10.06,3.1,Chris ROYSTER,24-Jan-92,USA,3h1,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31-May-21,1168
4132,10.06,2.2,Marvin BRACY,15-Dec-93,USA,2h3,,"Ansin Sports Complex, Miramar, FL (USA)",5-Jun-21,1173
4132,10.06,1,Enoch ADEGOKE,8-Mar-00,NGR,1sf2,,"Yabatech Sport Complex, Lagos (NGR)",17-Jun-21,1186
4132,10.06,0.2,Lamont Marcell JACOBS,26-Sep-94,ITA,1,,"Stadion Śląski, Chorzów (POL)",20-Jun-21,1186
4132,10.06,0.1,Guanfeng CHEN,5-Feb-00,CHN,1,,Chongqing (CHN),24-Jun-21,1186
4132,10.06,-0.1,Zharnel HUGHES,13-Jul-95,GBR,1sf1,,"Sportcity Regional Arena, Manchester (GBR)",26-Jun-21,1186
4132,10.06,2.1,Romell GLAVE,11-Nov-99,JAM,1f12,,"Dagenham Arena, London (GBR)",24-Jul-21,1174
4132,10.06,0.8,Yohan BLAKE,26-Dec-89,JAM,2h7,,"National Stadium, Tokyo (JPN)",31-Jul-21,1186
4132,10.06,3,Ryan ZEZE,29-Jan-98,FRA,1f2,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14-Aug-21,1168
4132,10.06,-0.4,Jerome BLAKE,18-Aug-95,CAN,2,,"Christian Brothers HS, Memphis, TN (USA)",15-Aug-21,1188
4132,10.06,2.7,Ferdinand OMANYALA,2-Jan-96,KEN,1,,"Raatin Stadion, Oulu (FIN)",22-Aug-21,1170
4132,10.06,-1.2,Jimmy VICAUT,27-Feb-92,FRA,1f2,,"Stade Jules Ladoumegue, La Roche-sur-Yon (FRA)",3-Sep-21,1193
4132,10.06,-0.1,Andre DE GRASSE,10-Nov-94,CAN,1,,"Stadio Comunale, Bellinzona (SUI)",14-Sep-21,1186
4132,10.06,-0.4,Bingtian SU,29-Aug-89,CHN,1sf1,,Xi'an (CHN),20-Sep-21,1188
4132,10.06,-0.4,Oblique SEVILLE,16-Mar-01,JAM,1f3,,"National Stadium, Kingston (JAM)",2-Apr-22,1188
4132,10.06,3.9,JaVaughn MOORE,5-Jan-00,USA,1,,"Gibson Track & Field Complex, Terre Haute, IN (USA)",22-Apr-22,1163
4132,10.06,4.1,Mouhamadou FALL,25-Feb-92,FRA,2h3,,"National Training Center, Clermont, FL (USA)",1-May-22,1162
4132,10.06,3.9,Lucas ANSAH-PEPRAH,16-Jan-00,GER,3h5,,"National Training Center, Clermont, FL (USA)",1-May-22,1163
4132,10.06,0.6,Trayvon BROMELL,10-Jul-95,USA,1h2,,"Estadio Francisco Montaner, Ponce (PUR)",12-May-22,1186
4132,10.06,3.5,Jerod ELCOCK,30-Jul-98,TTO,1h1,,"Gowans Stadium, Hutchinson, KS (USA)",20-May-22,1165
4132,10.06,-0.2,Yupun ABEYKOON,31-Dec-94,SRI,1f1,,"Paul-Greifzu-Stadion, Dessau (GER)",25-May-22,1187
4132,10.06,1.3,Alaba Olukunle AKINTOLA,14-Sep-01,NGR,1pr3,,"Billy Hayes T& F Complex, Bloomington, IN (USA)",25-May-22,1186
4132,10.06,-1.2,Akani SIMBINE,21-Sep-93,RSA,4f1,,"Mestský Stadion, Ostrava (CZE)",31-May-22,1193
4132,10.06,0.6,Arthur CISSÉ,29-Dec-96,CIV,1,,"Stade des Grands Pêchers, Montreuil (FRA)",2-Jun-22,1186
4132,10.06,5.5,Mouhamadou FALL,25-Feb-92,FRA,3h4,,"Montverde Academy, Montverde, FL (USA)",4-Jun-22,1153
4132,10.06,2.1,Cejhae GREENE,6-Oct-95,ANT,1h1,,"Vanderbilt Track, Nashville, TN (USA)",5-Jun-22,1174
4132,10.06,4.5,Emmanuel ESEME,17-Aug-93,CMR,5,,"Cote d'Or National Sports Complex, St Pierre (MRI)",9-Jun-22,1159
4132,10.06,0.5,Reece PRESCOD,29-Feb-96,GBR,2,,"Bislett Stadion, Oslo (NOR)",16-Jun-22,1186
4132,10.06,0.2,Arthur CISSÉ,29-Dec-96,CIV,1f1,,"Estadio Vallehermoso, Madrid (ESP)",18-Jun-22,1186
4132,10.06,0.7,Kemar BAILEY-COLE,10-Jan-92,JAM,2h2,,"National Stadium, Kingston (JAM)",23-Jun-22,1186
4132,10.06,0.1,Alaba Olukunle AKINTOLA,14-Sep-01,NGR,2,,"Samuel Ogbemudia Stadium, Benin City (NGR)",25-Jun-22,1186
4132,10.06,1.1,Aaron BROWN,27-May-92,CAN,3h5,,"Hayward Field, Eugene, OR (USA)",15-Jul-22,1186
4132,10.06,-0.1,Abdul Hakim SANI BROWN,6-Mar-99,JPN,7,,"Hayward Field, Eugene, OR (USA)",16-Jul-22,1186
4132,10.06,-0.1,Aaron BROWN,27-May-92,CAN,3sf3,,"Hayward Field, Eugene, OR (USA)",16-Jul-22,1186
4132,10.06,0.8,Josephus LYLES,22-Jul-98,USA,2h1,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",30-Jul-22,1186
4132,10.06,1.1,Yupun ABEYKOON,31-Dec-94,SRI,1h6,,"Alexander Stadium, Birmingham (GBR)",2-Aug-22,1186
4132,10.06,-0.3,Aaron BROWN,27-May-92,CAN,3,,"Letzigrund, Zürich (SUI)",8-Sep-22,1187
4132,10.06,1.5,Mouhamadou FALL,25-Feb-92,FRA,1f1,,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",25-Mar-23,1186
4132,10.06,3.1,Issamade ASINGA,29-Dec-04,SUR,1f2,,"Florida State University - Mike Long Track, Tallahassee, FL (USA)",25-Mar-23,1168
4132,10.06,2.4,Eric HARRISON JR.,18-Feb-99,TTO,2f2,,"Ansin Sports Complex, Miramar, FL (USA)",8-Apr-23,1172
4132,10.06,2.3,Da'marcus FLEMING,21-Dec-01,USA,2f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",22-Apr-23,1173
4132,10.06,4.3,Miles LEWIS,11-Apr-91,PUR,2h2,,"National Training Center, Clermont, FL (USA)",23-Apr-23,1161
4132,10.06,2.3,Aaron BROWN,27-May-92,CAN,4f1,,"National Stadium, Gaborone (BOT)",29-Apr-23,1173
4132,10.06,2.3,Kyree KING,9-Jul-94,USA,5f1,,"National Stadium, Gaborone (BOT)",29-Apr-23,1173
4132,10.06,3.2,Dondra SWINT,9-Sep-97,USA,3f1,,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",29-Apr-23,1167
4132,10.06,3.1,Connor WASHINGTON,18-Jan-03,USA,1f2,,"John McDonnell Field, Fayetteville, AR (USA)",5-May-23,1168
4132,10.06,1.3,Favour Oghene Tejiri ASHE,28-Apr-02,NGR,1h3,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",12-May-23,1186
4132,10.06,2.9,Alaba Olukunle AKINTOLA,14-Sep-01,NGR,1h3,,"Soccer Stadium - North Texas University, Denton, TX (USA)",13-May-23,1169
4132,10.06,3.7,Nazzio JOHN,24-Mar-03,GRN,1h4,,"New Mexico JC, Hobbs, NM (USA)",19-May-23,1164
4132,10.06,2.4,Reece PRESCOD,29-Feb-96,GBR,1h2,,"Centro Sportivo Fontanassa, Savona (ITA)",24-May-23,1172
4132,10.06,2.3,Amir WILLIS,9-Sep-00,USA,3pr6,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",24-May-23,1173
4132,10.06,1.3,Terrence JONES,8-Nov-02,BAH,4sf2,,"Mike A. Myers Stadium, Austin, TX (USA)",7-Jun-23,1186
4132,10.06,0.2,Jimmy VICAUT,27-Feb-92,FRA,1f2,,"Stade Charléty, Paris (FRA)",9-Jun-23,1186
4132,10.06,0.8,Dominik KOPEĆ,5-Mar-95,POL,1h2,,"Paul-Greifzu-Stadion, Dessau (GER)",17-Jun-23,1186
4132,10.06,-0.9,Ferdinand OMANYALA,2-Jan-96,KEN,1sf1,,"Nyayo National Stadium, Nairobi (KEN)",23-Jun-23,1191
4132,10.06,0.3,Zharnel HUGHES,13-Jul-95,GBR,1sf3,,"Manchester Regional Arena, Manchester (GBR)",8-Jul-23,1186
4132,10.06,2,Christian MILLER,16-May-06,USA,1,,"Hayward Field, Eugene, OR (USA)",8-Jul-23,1186
4132,10.06,0.5,Brandon CARNES,6-Mar-95,USA,3f1,,"Stadion Allmend, Luzern (SUI)",20-Jul-23,1186
4132,10.06,1.6,Jerome BLAKE,18-Aug-95,CAN,2h2,,"McLeod Stadium, Langley (CAN)",28-Jul-23,1186
4132,10.06,1.2,Shaun MASWANGANYI,1-Feb-01,RSA,2,,"Shuangliu Sports Centre, Chengdu (CHN)",2-Aug-23,1186
4132,10.06,1.3,Nicholas WALSH,27-Jul-97,GBR,2f1,,"Stratford Community Track, London (GBR)",13-Aug-23,1186
4132,10.06,1.7,Romell GLAVE,11-Nov-99,GBR,1er1,,"Stratford Community Track, London (GBR)",13-Aug-23,1186
4132,10.06,1,Rodrigo DO NASCIMENTO,26-Sep-94,BRA,2,,"Centro de Atletismo Professor Oswaldo Terra, Sao Bernardo do Campo (BRA)",9-Sep-23,1186
4132,10.06,1.4,Puripol BOONSON,13-Jan-06,THA,2sf2,,"HOC Stadium, Hangzhou (CHN)",30-Sep-23,1186
4132,10.06,4.1,Joshua AZZOPARDI,27-Nov-99,AUS,1f1,,"Kerryn McCann Athletic Centre, Wollongong (AUS)",13-Jan-24,1162
4132,10.06,4.1,Rohan BROWNING,31-Dec-97,AUS,2f1,,"Kerryn McCann Athletic Centre, Wollongong (AUS)",13-Jan-24,1162
4132,10.06,0.5,Zhenye XIE,17-Aug-93,CHN,2f1,,"UMiami Cobb Stadium, Coral Gables, FL (USA)",23-Mar-24,1186
4132,10.06,4,David FOSTER,29-Aug-03,USA,1h3,,"Mike A. Myers Stadium, Austin, TX (USA)",29-Mar-24,1162
4132,10.06,1.9,Christian MILLER,16-May-06,USA,1h4,,"National Training Center, Clermont, FL (USA)",20-Apr-24,1186
4132,10.06,1.7,Traunard FOLSON,2003,USA,4f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27-Apr-24,1186
4132,10.06,2.9,Kayinsola AJAYI,14-Sep-04,NGR,1f2,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27-Apr-24,1169
4132,10.06,1.8,Chituru ALI,6-Apr-99,ITA,1f1,,"Dubai Police Club Stadium, Dubai (UAE)",3-May-24,1186
4132,10.06,0.6,Tarsis Gracious OROGOT,24-Nov-02,UGA,5,,"Percy Beard Track, Gainesville, FL (USA)",11-May-24,1186
4132,10.06,0.7,Wanya MCCOY,29-Mar-03,BAH,2sf3,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24-May-24,1186
4132,10.06,0.7,Abdul-Rasheed SAMINU,6-Oct-01,GHA,2sf3,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24-May-24,1186
4132,10.06,0.9,Kendal WILLIAMS,23-Sep-95,USA,4,,"National Stadium, Kingston (JAM)",1-Jun-24,1186
4132,10.06,2.8,Ryota SUZUKI,25-Jun-99,JPN,1f1,,"Athletic Stadium, Tottori (JPN)",2-Jun-24,1170
4132,10.06,2.1,Duan ASEMOTA,29-Aug-96,CAN,3,,"Alumni Stadium, Guelph (CAN)",4-Jun-24,1174
4132,10.06,0.7,Romell GLAVE,11-Nov-99,GBR,3,,"Stadio Olimpico, Roma (ITA)",8-Jun-24,1186
4132,10.06,1.2,Wanya MCCOY,29-Mar-03,BAH,1f1,,"The Bahamas National Stadium, Nassau (BAH)",16-Jun-24,1186
4132,10.06,1.2,Joshua HARTMANN,9-Jun-99,GER,1f1,,"Centre sportif Bout-du-Monde, Genève (SUI)",22-Jun-24,1186
4132,10.06,0.3,Marcellus MOORE,30-Jun-02,USA,3h1,,"Hayward Field, Eugene, OR (USA)",22-Jun-24,1186
4132,10.06,0.6,Pjai AUSTIN,19-Sep-00,USA,2h2,,"Hayward Field, Eugene, OR (USA)",22-Jun-24,1186
4132,10.06,0,Tapiwanashe MAKARAWU,14-Aug-00,ZIM,1sf2,,"Stade Omnisport de JAPOMA, Douala (CMR)",22-Jun-24,1186
4132,10.06,1.1,Jinxian HE,13-Nov-06,CHN,1,,"Kuishan Sports Center, Rizhao (CHN)",29-Jun-24,1186
4132,10.06,0.5,Joshua HARTMANN,9-Jun-99,GER,2,,"Eintracht-Stadion, Braunschweig (GER)",29-Jun-24,1186
4606,10.07,0.3,Charlie GREENE,21-Mar-45,USA,3,,"Estadio Olímpico, Ciudad de México (MEX)",14-Oct-68,1182
4606,10.07,0,Valeriy BORZOV,20-Oct-49,URS,1qf3,,"Olympiastadion, München (GER)",31-Aug-72,1182
4606,10.07,0,Don QUARRIE,25-Feb-51,JAM,2,,"Olympic Stadium, Montréal (CAN)",24-Jul-76,1182
4606,10.07,4.5,Harvey GLANCE,28-Mar-57,USA,1h6,,"Eugene, OR (USA)",1-Jun-78,1155
4606,10.07,1.7,Clancy EDWARDS,9-Aug-55,USA,1,,"Eugene, OR (USA)",2-Jun-78,1182
4606,10.07,1.8,Eddie HART,24-Apr-49,USA,1,,Air Force Academy (USA),30-Jul-78,1182
4606,10.07,7.5,Allan WELLS,3-May-52,GBR,2,,Edmonton (CAN),7-Aug-78,1137
4606,10.07,-0.1,Steve WILLIAMS,13-Nov-53,USA,1,,Zürich (SUI),16-Aug-78,1182
4606,10.07,1.2,James SANFORD,27-Dec-57,USA,1,,"Walnut, CA (USA)",16-Jun-79,1182
4606,10.07,0.6,Mike ROBERSON,25-Mar-56,USA,1sf1,,Ciudad de México (MEX),8-Sep-79,1182
4606,10.07,2.8,Harvey GLANCE,28-Mar-57,USA,1,,"Walnut, CA (USA)",19-Apr-80,1166
4606,10.07,2,Stanley FLOYD,23-Jun-61,USA,1,,"Austin, TX (USA)",24-May-80,1182
4606,10.07,3.5,James SANFORD,27-Dec-57,USA,1sf1,,"Austin, TX (USA)",6-Jun-80,1161
4606,10.07,3.8,Dwayne EVANS,13-Oct-58,USA,1,,"Modesto, CA (USA)",16-May-81,1160
4606,10.07,1.5,Mel LATTANY,10-Aug-59,USA,1,,Budapest (HUN),29-Jul-81,1182
4606,10.07,5.9,Cameron SHARP,3-Jun-58,GBR,2,,Brisbane (AUS),4-Oct-82,1147
4606,10.07,-0.3,Carl LEWIS,1-Jul-61,USA,1,,"Olympiastadion, Helsinki (FIN)",8-Aug-83,1183
4606,10.07,0,Carl LEWIS,1-Jul-61,USA,1,,Berlin (GER),17-Aug-83,1182
4606,10.07,4.1,Harvey GLANCE,28-Mar-57,USA,2,,"Knoxville, TN (USA)",14-Apr-84,1158
4606,10.07,2.1,Ron BROWN,31-Mar-61,USA,2,,San José (USA),26-May-84,1170
4606,10.07,2.9,Chidi IMOH,27-Aug-63,NGR,1h5,,"Austin, TX (USA)",30-May-85,1165
4606,10.07,2.9,Lee MCRAE,23-Jan-66,USA,2h5,,"Austin, TX (USA)",30-May-85,1165
4606,10.07,2.4,Harvey GLANCE,28-Mar-57,USA,1,,"Modesto, CA (USA)",10-May-86,1168
4606,10.07,-0.1,Emmit KING,24-Mar-59,USA,1,,Sevilla (ESP),24-May-86,1182
