F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,L1,L2
0.000223798,0.000216286,0.000222968,0.000222579,0.000134412,0.000159821,0.000227844,0.000103249,0.000177022,0.000225728,0.000202863,9,0
0.000219912,0.000207274,0.000221461,0.000219254,0.000561676,0.000159821,0.000195295,7.09e-05,8.85e-05,0.000226255,0.000286396,9,0
0.00022174,0.000207274,0.000223548,0.000222358,0.000397636,0.000159821,0.000234354,0.000149005,0.000177022,0.000225073,0.000273866,9,0
0.000224849,0.000171227,0.000223647,0.000221028,0.000352606,0.000159821,9.76e-05,0.000150865,0.000265534,0.000225728,0.000177506,9,0
0.000223327,0.000198262,0.000226344,0.0002279,0.0,0.000159821,9.76e-05,0.000341662,0.000354045,0.000224246,0.000304295,9,0
0.000222892,0.000225298,0.000225463,0.000226792,1.11e-05,0.000159821,0.000146471,0.000257293,0.000265534,0.000224385,0.000304295,9,0
0.000223218,0.000207274,0.000224473,0.000224796,0.000186479,0.000159821,0.00026853,0.000191019,0.000177022,0.000225728,0.000304295,9,0
0.000224911,0.000198262,0.000222979,0.000222579,0.000311501,0.000159821,0.000125547,0.0001145,0.000354045,0.000225073,0.000173883,9,0
0.000225937,0.000243322,0.000226344,0.0002279,0.0,0.000319642,0.000195295,0.000341662,0.000265534,0.000225728,0.000304295,9,0
0.000226024,0.000252334,0.000225155,0.000226126,7.64e-05,0.000159821,0.000253883,0.000235875,0.000265534,0.000221863,0.000243436,9,0
0.000225477,0.000225298,0.000224803,0.000222358,0.000444502,0.000159821,0.000292942,0.00023392,8.85e-05,0.000225073,0.000169053,9,0
0.000226502,0.000216286,0.00022564,0.000226126,7.03e-05,0.000159821,0.000175765,0.000277284,0.000354045,0.000225009,0.000182577,9,0
0.000217412,0.000189251,0.000220047,0.000217702,0.00056719,0.000159821,0.000110667,4.38e-05,0.000442556,0.000225728,0.000263723,9,0
0.000224849,0.000270358,0.000226124,0.000227678,0.0,0.000159821,9.76e-05,0.000319242,0.000354045,0.000225728,0.000304295,9,0
0.000223358,0.000225298,0.000224614,0.000224575,0.000185424,0.000159821,0.000237144,0.000203097,0.000442556,0.000225728,0.000260824,9,0
0.000229198,0.00027937,0.000226564,0.000228122,0.0,0.000319642,0.000195295,0.000366828,0.000177022,0.000225728,0.0,9,0
0.000225589,0.000252334,0.000224649,0.00022391,0.000217928,0.000159821,0.000113922,0.000208118,8.85e-05,0.000221549,0.000243436,9,0
0.00022498,0.000297394,0.000225243,0.000225683,0.000110779,0.000319642,0.00035153,0.000246097,0.000177022,0.000224972,0.000304295,9,0
0.000223961,0.000225298,0.000225133,0.000224353,0.000162644,0.000159821,0.000227844,0.000241683,8.85e-05,0.000225073,0.000278937,9,0
0.000223762,0.000198262,0.000226124,0.000227678,0.0,0.000159821,0.000146471,0.000319242,8.85e-05,0.000222241,0.000304295,9,0
0.00022238,0.00023431,0.000224492,0.000224131,0.000147516,0.000159821,0.00036187,0.000192126,0.000265534,0.000227038,0.000286396,9,0
0.000222947,0.000315418,0.00022139,0.000220362,0.000496661,0.000159821,0.000219707,6.14e-05,0.000442556,0.000225728,7.61e-05,9,0
0.000225864,0.000198262,0.000225647,0.000226348,5.85e-05,0.000159821,0.000260393,0.000277658,8.85e-05,0.000225728,0.000253579,9,0
0.000226589,0.00023431,0.000225243,0.000226792,0.0,0.000319642,0.000195295,0.000238164,0.000177022,0.000221863,0.000304295,9,0
0.000225067,0.00023431,0.000226124,0.000227457,1.66e-05,0.000159821,0.000146471,0.000320668,0.000265534,0.000220576,0.000202863,9,0
0.000223762,0.000180239,0.000226785,0.000228343,0.0,0.000159821,9.76e-05,0.000393947,8.85e-05,0.000224246,0.000304295,9,0
0.000225595,0.000243322,0.000225778,0.000225461,9.57e-05,0.000159821,0.000265043,0.000292761,0.000265534,0.000224849,0.000217354,9,0
0.000224124,0.00023431,0.00022517,0.000223466,0.000313875,0.000159821,0.000488237,0.000252652,8.85e-05,0.000221598,0.000253579,9,0
0.000225284,0.000162215,0.000224803,0.000226348,0.0,0.000159821,9.76e-05,0.000202579,0.000177022,0.000224504,0.000304295,9,0
0.000226879,0.000171227,0.000225463,0.00022657,3.88e-05,0.000159821,0.000130196,0.0002591,0.000354045,0.000224385,0.000202863,9,0
0.000222737,0.000207274,0.00022474,0.00022391,0.000326272,0.000159821,0.000292942,0.000221378,0.000265534,0.000225073,0.000304295,9,0
0.000225284,0.000180239,0.000226124,0.000227678,0.0,0.000479463,0.000292942,0.000319242,0.000265534,0.000225728,0.000304295,9,0
0.000224719,0.000243322,0.000225728,0.000225461,0.000214358,0.000159821,0.000273413,0.000297167,0.000354045,0.000224849,0.000243436,9,0
0.000226371,0.000252334,0.000226564,0.000228122,0.0,0.000479463,0.000292942,0.000366828,0.000354045,0.000221863,0.000304295,9,0
0.000229307,0.00027937,0.000225684,0.000226348,0.000177247,0.000159821,9.76e-05,0.000284703,0.000265534,0.000221618,0.0,9,0
0.000225937,0.000207274,0.000226785,0.000228343,0.0,0.000159821,9.76e-05,0.000393947,0.000177022,0.000227038,0.000304295,9,0
0.000237897,0.000180239,0.000224363,0.000225905,0.0,0.000639284,0.000390589,0.000170971,8.85e-05,0.000225728,0.0,9,0
0.000224414,0.000216286,0.000223702,0.000224353,7.2e-05,0.000159821,0.000227844,0.000135254,0.000177022,0.000225728,0.000202863,9,0
0.00022224,0.000180239,0.000224363,0.000225905,0.0,0.000319642,0.000195295,0.000170971,8.85e-05,0.000222414,0.000304295,9,0
0.000225864,0.000180239,0.000226124,0.000227235,2.22e-05,0.000159821,0.000130196,0.000320831,8.85e-05,0.000225728,0.000304295,9,0
0.000223525,0.00023431,0.000225243,0.00022524,0.000106348,0.000159821,0.000204172,0.000246552,0.000177022,0.000225728,0.000276632,9,0
0.00022561,0.000207274,0.000224473,0.000225905,2.77e-06,0.000159821,0.000292942,0.000178675,8.85e-05,0.000225728,0.000304295,9,0
0.000226154,0.00023431,0.000225849,0.000227013,1.25e-05,0.000159821,0.000366178,0.000292922,0.000354045,0.000225728,0.000304295,9,0
0.000222675,0.000198262,0.000223726,0.000221693,0.000562821,0.000159821,0.000206144,0.000168322,0.000177022,0.000225728,0.000270485,9,0
0.000225067,0.000180239,0.000225684,0.000227235,0.0,0.000319642,0.000195295,0.000276423,0.000177022,0.000226552,0.000304295,9,0
0.000225864,0.000270358,0.000225977,0.000227013,5.72e-05,0.000479463,0.000390589,0.000309051,0.000265534,0.000225728,0.000202863,9,0
0.000227241,0.000225298,0.000226344,0.0002279,0.0,0.000479463,0.000292942,0.000341662,8.85e-05,0.000220892,0.000304295,9,0
0.000226806,0.000162215,0.000226014,0.000227457,2.77e-06,0.000159821,0.000146471,0.000308415,0.000265534,0.000223077,0.000304295,9,0
0.00022909,0.00027937,0.00022062,0.000219476,0.001595223,0.000159821,0.000146471,5.76e-05,0.000177022,0.000225728,0.0,9,0
0.000225067,0.000198262,0.000226785,0.000228343,0.0,0.000319642,0.000195295,0.000393947,0.000265534,0.000227038,0.000304295,9,0
0.000223805,0.000207274,0.00022423,0.000221693,0.000378127,0.000159821,0.000302707,0.00018799,8.85e-05,0.000225728,0.000213007,9,0
0.000225067,0.000189251,0.000225684,0.000227235,0.0,0.000159821,9.76e-05,0.000276423,0.000265534,0.000222024,0.000304295,9,0
0.000221225,0.00023431,0.000223824,0.000221914,0.000350077,0.000159821,0.000298367,0.000162542,0.000265534,0.000225728,0.000270485,9,0
0.000228329,0.000252334,0.000226344,0.0002279,0.0,0.000319642,0.000195295,0.000341662,8.85e-05,0.000224385,0.0,9,0
0.00022224,0.000189251,0.000224363,0.000225905,0.0,0.000159821,9.76e-05,0.000170971,0.000354045,0.000222414,0.000304295,9,0
0.000224414,0.000297394,0.000226564,0.000228122,0.0,0.000159821,9.76e-05,0.000366828,8.85e-05,0.000221863,0.000304295,9,0
0.000229307,0.000189251,0.000224693,0.000226126,2.77e-06,0.000159821,0.000195295,0.000194479,0.000442556,0.000225728,0.000152148,9,0
0.000222675,0.000180239,0.000225353,0.000225905,0.000224328,0.000799105,0.000488237,0.000256317,0.000265534,0.000225073,0.000304295,9,0
0.000220892,0.000243322,0.000223108,0.000221471,0.000437025,0.000159821,0.000332001,0.000128862,0.000177022,0.000224483,0.000304295,9,0
0.00022311,0.000270358,0.00022438,0.000219254,0.000637407,0.000159821,0.00033801,0.000210711,0.000177022,0.000227038,0.000257481,9,0
0.000224753,0.000261346,0.00022583,0.000224796,0.000137089,0.000159821,0.000271243,0.000301273,0.000265534,0.000227038,0.000270485,9,0
0.000228618,0.000180239,0.000224436,0.000224353,0.000223405,0.000319642,0.000325491,0.000188794,0.000265534,0.000225728,0.000101432,9,0
0.000222539,0.000252334,0.000223482,0.000221471,0.00045103,0.000159821,0.000378383,0.000147506,8.85e-05,0.000225728,0.000228221,9,0
0.000221746,0.000207274,0.000222641,0.000220584,0.000555911,0.000159821,0.000266311,0.00011127,8.85e-05,0.00022452,0.000276632,9,0
0.000225719,0.000252334,0.000224803,0.000224796,0.000542819,0.000159821,9.76e-05,0.000225901,8.85e-05,0.000225728,0.000152148,9,0
0.000226247,0.000207274,0.000224457,0.000222136,0.000441007,0.000159821,0.000251093,0.000206084,0.000354045,0.000227038,8.69e-05,9,0
0.000222395,0.000243322,0.000223765,0.000223466,0.000178566,0.000159821,0.000265043,0.000146555,0.000354045,0.000225728,0.000260824,9,0
0.000223718,0.000225298,0.000225023,0.000222358,0.000648059,0.000319642,0.000332001,0.000259824,0.000354045,0.000224504,0.000243436,9,0
0.00022561,0.000261346,0.000225904,0.000227457,0.0,0.000479463,0.000341766,0.000297588,0.000177022,0.000225728,0.000304295,9,0
0.000224922,0.000216286,0.000224106,0.000223023,0.000521586,0.000159821,0.000292942,0.000189372,8.85e-05,0.000225728,0.000202863,9,0
0.000227966,0.000225298,0.000226564,0.000228122,0.0,0.000159821,0.000195295,0.000366828,8.85e-05,0.000221863,0.000101432,9,0
0.000229525,0.000189251,0.000224583,0.00022524,7.75e-05,0.000159821,0.000219707,0.000191546,0.000442556,0.000225728,0.0,9,0
0.000225502,0.000180239,0.000225904,0.000225905,0.000204942,0.000159821,0.000130196,0.000310582,0.000177022,0.000221549,0.000202863,9,0
0.000225067,0.000243322,0.000223482,0.000225018,0.0,0.000319642,0.000195295,0.000120733,8.85e-05,0.000221538,0.000304295,9,0
0.000226698,0.000207274,0.000225794,0.000227235,2.77e-06,0.000159821,0.000195295,0.000287006,0.000354045,0.000225728,0.000304295,9,0
0.000227145,0.000216286,0.000224852,0.000223466,0.000230944,0.000159821,0.000162746,0.000223644,8.85e-05,0.000220603,0.000169053,9,0
0.000221905,0.000198262,0.000222212,0.000218367,0.001411656,0.000159821,0.000180272,0.000134642,0.000354045,0.000225728,0.000187259,9,0
0.000226371,0.000189251,0.000224032,0.00022391,0.000275102,0.000159821,0.00026853,0.000167569,0.000177022,0.000225728,0.000152148,9,0
0.000227169,0.000207274,0.000225353,0.000226126,3.71e-05,0.000159821,0.000175765,0.000249787,0.000177022,0.000224479,0.000202863,9,0
0.000221751,0.00023431,0.000223922,0.000224353,0.000262178,0.000159821,0.000170883,0.000160391,0.000354045,0.000227038,0.000304295,9,0
0.000224713,0.000180239,0.000224445,0.000222801,0.000428775,0.000159821,0.000219707,0.000206403,0.000265534,0.000227038,0.000190185,9,0
0.00022307,0.000198262,0.000224222,0.00022391,0.000127698,0.000159821,0.00015091,0.000171751,0.000177022,0.000225728,0.000304295,9,0
0.000222312,0.000198262,0.000225188,0.000224575,0.000123997,0.000159821,0.00034874,0.000242984,0.000265534,0.000224385,0.000278937,9,0
0.000226502,0.00023431,0.000225155,0.000225018,0.00028138,0.000159821,0.000273413,0.000250309,0.000177022,0.000221262,0.000121718,9,0
0.000222544,0.000180239,0.000223966,0.000220806,0.000693971,0.000159821,0.000195295,0.000189769,0.000265534,0.000225073,0.000273866,9,0
0.000224704,0.000180239,0.000223408,0.000222358,0.00073299,0.000159821,0.000130196,0.000150469,0.000265534,0.000224849,0.000202863,3,1
0.000222846,0.000261346,0.000223828,0.000222579,0.000246028,0.000159821,0.000372835,0.000155875,0.000354045,0.000225728,0.00028256,9,0
0.000225719,0.000243322,0.000226124,0.000227678,0.0,0.000479463,0.000292942,0.000319242,8.85e-05,0.000226255,0.000304295,9,0
0.000224052,0.00023431,0.000226051,0.000227013,2.95e-05,0.000319642,0.000390589,0.000313369,0.000354045,0.000222733,0.000304295,9,0
0.000224197,0.000243322,0.00022128,0.000221914,0.000177247,0.000159821,0.000195295,4.63e-05,8.85e-05,0.000225728,0.0,9,0
0.000223979,0.000189251,0.000225096,0.000223023,0.000393636,0.000159821,0.000260393,0.000252308,8.85e-05,0.000226559,0.000304295,9,0
0.000224777,0.000270358,0.000225023,0.000225018,0.000315721,0.000159821,0.000162746,0.000239086,0.000265534,0.000223344,0.000304295,9,0
0.000222548,0.000180239,0.000222289,0.000218811,0.000583564,0.000159821,0.00017902,9.89e-05,8.85e-05,0.000225009,0.000202863,9,0
0.000222349,0.000261346,0.000224363,0.000224796,7.75e-05,0.000159821,0.000122059,0.000176413,0.000354045,0.000220892,0.000304295,9,0
0.000224904,0.000297394,0.000225023,0.000221914,0.000415926,0.000159821,0.000168664,0.000249762,0.000354045,0.000221549,0.000152148,9,0
0.000224143,0.000225298,0.000223537,0.000223244,0.000378035,0.000159821,0.000227844,0.000143712,0.000265534,0.000224437,0.000152148,9,0
0.000225719,0.00027937,0.000226785,0.000228343,0.0,0.000958926,0.000585884,0.000393947,8.85e-05,0.000226255,0.000304295,9,0
0.000221469,0.000252334,0.00022162,0.000220806,0.000221962,0.000159821,0.000159787,6.03e-05,8.85e-05,0.000224385,0.000276632,9,0
0.00022436,0.00023431,0.000223372,0.000221914,0.000696064,0.000159821,0.00026853,0.000150018,0.000442556,0.000225728,0.000152148,9,0
0.000220742,0.000216286,0.000222699,0.000219697,0.000573437,0.000159821,0.000303792,0.000113928,0.000354045,0.000227038,0.000236674,9,0
0.00022311,0.000189251,0.000226234,0.000227235,6.92e-05,0.000159821,0.000146471,0.000335185,8.85e-05,0.000227038,0.000304295,9,0
0.000225812,0.000180239,0.000225243,0.000225461,0.00010524,0.000159821,0.000320841,0.000246173,0.000265534,0.000220892,0.000217354,9,0
0.00022561,0.000162215,0.000225904,0.000227013,4.43e-05,0.000159821,0.000195295,0.000299222,8.85e-05,0.000227038,0.000152148,9,0
0.000228075,0.000288382,0.000225977,0.000225461,0.000147706,0.000319642,0.000390589,0.0003171,8.85e-05,0.000224849,5.07e-05,9,0
0.000226951,0.00023431,0.000224363,0.000224353,0.000271409,0.000159821,0.000260393,0.000186205,0.000354045,0.000225728,0.000101432,9,0
0.000229633,0.000180239,0.000226014,0.000227235,2.49e-05,0.000159821,9.76e-05,0.000309043,0.000354045,0.000225728,0.0,9,0
0.000224904,0.000261346,0.000225188,0.000224353,0.000318952,0.000159821,0.000122059,0.000253572,0.000265534,0.000221863,0.000228221,9,0
0.000225393,0.000216286,0.00022528,0.000223688,0.000304459,0.000159821,0.000162746,0.000262273,8.85e-05,0.000221863,0.000202863,9,0
0.000224958,0.000207274,0.000224142,0.000222579,0.000564975,0.000159821,0.000317354,0.000188211,8.85e-05,0.000224246,0.000228221,9,0
0.000223669,0.000189251,0.000225212,0.00022391,0.000244506,0.000159821,0.00034874,0.000253016,0.000354045,0.000226255,0.000304295,9,0
0.000224284,0.000198262,0.000226212,0.00022657,6.54e-05,0.000159821,0.000195295,0.000334441,8.85e-05,0.000225073,0.000304295,9,0
0.000219316,0.000270358,0.000221671,0.000219697,0.000588796,0.000159821,0.000183089,7.9e-05,0.000354045,0.000224849,0.000270485,9,0
0.000222846,0.000207274,0.000222224,0.000220141,0.000732361,0.000159821,0.000195295,0.000108467,0.000354045,0.000225728,0.000152148,9,0
0.000225175,0.000180239,0.000225794,0.00022657,0.000135705,0.000319642,0.000292942,0.000293361,0.000265534,0.000225728,0.000304295,9,0
0.000221463,0.000261346,0.000222853,0.000220584,0.000635926,0.000159821,0.000125547,0.000126277,0.000354045,0.000224483,0.000260824,9,0
0.000231735,0.000180239,0.00022583,0.000226126,0.000145859,0.000319642,0.000292942,0.000299856,8.85e-05,0.000224385,0.000101432,9,0
0.000227894,0.000180239,0.000225904,0.000227457,0.0,0.000319642,0.000195295,0.000297588,0.000265534,0.000223965,0.0,9,0
0.000226806,0.00027937,0.000226014,0.000227457,2.77e-06,0.000159821,9.76e-05,0.000308415,0.000354045,0.00022142,0.000152148,9,0
0.000223762,0.000153203,0.000226564,0.000228122,0.0,0.000159821,9.76e-05,0.000366828,0.000177022,0.000225728,0.000304295,9,0
0.000223545,0.000180239,0.000224583,0.000224575,0.000542819,0.000159821,0.000292942,0.00020955,0.000265534,0.000222234,0.000304295,9,0
0.000226806,0.000153203,0.000226124,0.000227678,0.0,0.000159821,9.76e-05,0.000319242,0.000265534,0.000225728,0.000304295,9,0
0.000228111,0.000162215,0.000224363,0.000225905,0.0,0.000159821,9.76e-05,0.000170971,8.85e-05,0.000224972,0.0,9,0
0.000225502,0.000162215,0.000224803,0.000226348,0.0,0.000159821,9.76e-05,0.000202579,8.85e-05,0.000221549,0.000304295,9,0
0.000226698,0.000216286,0.000226454,0.000227678,2.49e-05,0.000159821,9.76e-05,0.000356594,0.000265534,0.000227038,0.000304295,9,0
0.000226806,0.000198262,0.000225243,0.000226792,0.0,0.000159821,9.76e-05,0.000238164,0.000354045,0.000224849,0.000304295,9,0
0.000226045,0.000252334,0.000225023,0.000226348,1.11e-05,0.000159821,0.000195295,0.000220371,0.000265534,0.000222733,0.000304295,9,0
0.000223327,0.000216286,0.000224803,0.000226348,0.0,0.000159821,9.76e-05,0.000202579,8.85e-05,0.000224479,0.000304295,9,0
0.000223046,0.000198262,0.00022207,0.000220362,0.000413386,0.000159821,0.000264222,8.33e-05,0.000177022,0.000225728,0.000178997,9,0
0.000224511,0.000189251,0.000223555,0.000221028,0.000371111,0.000159821,0.000325491,0.000144509,8.85e-05,0.000225728,0.000202863,9,0
0.000224414,0.000189251,0.000225508,0.000225461,0.000109118,0.000159821,0.000234354,0.000268471,0.000265534,0.000225009,0.000304295,9,0
0.000226752,0.000270358,0.000225684,0.000225683,0.000155091,0.000479463,0.000341766,0.000287419,0.000265534,0.000224849,0.000152148,9,0
0.000224958,0.000207274,0.000224693,0.000224353,0.000800381,0.000159821,0.000195295,0.000228442,0.000177022,0.000225073,0.000152148,9,0
0.000226589,0.00023431,0.000225794,0.000226348,0.000224328,0.000159821,0.000146471,0.000298263,0.000177022,0.000222024,0.000304295,9,0
0.00022253,0.000225298,0.000222454,0.000222579,0.000234483,0.000159821,0.000227844,8.54e-05,0.000177022,0.000227038,0.000202863,9,0
0.000222747,0.000171227,0.000223996,0.000223244,0.000301214,0.000159821,0.000221334,0.000170475,0.000177022,0.000224437,0.000243436,9,0
0.00022311,0.00023431,0.000226564,0.000228122,0.0,0.000159821,9.76e-05,0.000366828,0.000177022,0.000224666,0.000304295,9,0
0.000226292,0.000198262,0.000225323,0.00022391,0.000245125,0.000159821,0.000159787,0.00026372,8.85e-05,0.000222414,0.000165979,9,0
0.000223871,0.000198262,0.000224407,0.000221914,0.000430562,0.000159821,0.000312471,0.00020345,0.000354045,0.000226559,0.000243436,9,0
0.00022307,0.000261346,0.000224142,0.000221914,0.000401021,0.000159821,0.00023968,0.000184345,0.000265534,0.000221863,0.000221306,9,0
0.000225284,0.000162215,0.000225243,0.000226792,0.0,0.000479463,0.000292942,0.000238164,8.85e-05,0.000222414,0.000304295,9,0
0.000225175,0.000288382,0.000224363,0.000225461,4.43e-05,0.000159821,9.76e-05,0.000173657,0.000177022,0.000226255,0.000152148,9,0
0.00022532,0.000252334,0.00022473,0.000223244,0.00027621,0.000159821,0.000309217,0.000215157,0.000265534,0.000224385,0.000253579,9,0
0.000225284,0.000171227,0.000226564,0.000228122,0.0,0.000159821,9.76e-05,0.000366828,0.000265534,0.000223077,0.000304295,9,0
0.00022311,0.000189251,0.000225463,0.000227013,0.0,0.000159821,9.76e-05,0.000256782,0.000177022,0.000227038,0.000304295,9,0
0.000224741,0.000225298,0.000225794,0.000226792,6.92e-05,0.000319642,0.000244118,0.000289913,0.000354045,0.000222414,0.000304295,9,0
0.000226154,0.000198262,0.000226344,0.0002279,0.0,0.000639284,0.000390589,0.000341662,0.000177022,0.000225728,0.000304295,9,0
0.000222066,0.000216286,0.000223482,0.00022391,0.000129243,0.000159821,0.000244118,0.000129869,0.000265534,0.000224437,0.000273866,9,0
0.000223979,0.000297394,0.000226785,0.000228343,0.0,0.000159821,9.76e-05,0.000393947,8.85e-05,0.000225073,0.000304295,9,0
0.000226752,0.000225298,0.000226124,0.000227457,2.22e-05,0.000159821,0.000146471,0.000321678,0.000265534,0.000224972,0.000228221,9,0
0.000225665,0.00023431,0.000224803,0.00022524,0.000173554,0.000159821,0.000341766,0.000214147,0.000354045,0.000224849,0.000152148,9,0
0.000226263,0.000180239,0.000223152,0.000222358,0.000275102,0.000319642,0.000317354,0.000116878,0.000177022,0.000225728,7.61e-05,9,0
0.000227241,0.000252334,0.000225463,0.000227013,0.0,0.000639284,0.000390589,0.000256782,0.000177022,0.000227038,0.0,9,0
0.000221624,0.00023431,0.000223546,0.000220362,0.000326789,0.000159821,0.000174951,0.000144405,8.85e-05,0.000225728,0.000278937,3,1
0.000219212,0.000225298,0.000221263,0.000219476,0.000296761,0.000159821,0.00022534,5.29e-05,0.000265534,0.000224849,0.000304295,3,1
0.000223026,0.000198262,0.000223126,0.000220584,0.00071687,0.000159821,0.000172761,0.000145192,0.000265534,0.000224504,0.000234073,9,0
0.000227024,0.000270358,0.00022561,0.000226348,6.83e-05,0.000159821,0.000162746,0.000273555,0.000177022,0.000222733,0.000202863,9,0
0.000224958,0.000243322,0.000223996,0.000223688,0.000174293,0.000159821,0.000260393,0.000159433,8.85e-05,0.000226255,0.000152148,9,0
0.000226154,0.000252334,0.000225967,0.000226348,5.49e-05,0.000159821,0.000237144,0.000308593,0.000265534,0.000224972,0.000217354,9,0
0.000226806,0.000180239,0.000226124,0.000227457,1.11e-05,0.000319642,0.000244118,0.000319625,0.000354045,0.000225728,0.000304295,9,0
0.000224795,0.000189251,0.000225491,0.000225905,0.000111472,0.000159821,0.000256324,0.000268258,0.000177022,0.000221655,0.000266258,9,0
0.000224994,0.000171227,0.000223066,0.000222358,0.000398036,0.000159821,0.000195295,0.000124351,0.000442556,0.000225728,0.000101432,9,0
0.000226589,0.000225298,0.000225463,0.000226348,9.97e-05,0.000319642,0.000439413,0.00026091,0.000354045,0.000225728,0.000304295,9,0
0.000233982,0.000180239,0.000224803,0.000226348,0.0,0.000479463,0.000292942,0.000202579,8.85e-05,0.000224385,0.0,9,0
0.000231808,0.000297394,0.000225243,0.000226792,0.0,0.000159821,9.76e-05,0.000238164,0.000265534,0.000220231,0.0,9,0
0.000223844,0.00027937,0.00022417,0.000221028,0.000643213,0.000159821,0.000256324,0.000198586,8.85e-05,0.000226255,0.000266258,9,0
0.000223149,0.000243322,0.000223782,0.000221914,0.000444527,0.000159821,0.000230803,0.00016518,8.85e-05,0.000225728,0.000221306,9,0
0.000224553,0.000198262,0.000224463,0.000222579,0.000235255,0.000159821,0.000325491,0.000195206,8.85e-05,0.000225728,0.000248969,9,0
0.000228002,0.000216286,0.000223482,0.000223688,0.000398806,0.000799105,0.00053706,0.00013456,0.000354045,0.000225728,0.0,9,0
0.000228981,0.000171227,0.000226124,0.000227678,0.0,0.000159821,9.76e-05,0.000319242,8.85e-05,0.000221549,0.0,9,0
0.000223834,0.000180239,0.000224583,0.000223466,0.000278963,0.000159821,0.000146471,0.000207628,8.85e-05,0.000225728,0.000228221,2,1
0.000227459,0.000261346,0.000226344,0.0002279,0.0,0.000479463,0.000292942,0.000341662,0.000354045,0.000224479,0.000304295,9,0
0.000224523,0.000207274,0.000223895,0.000220806,0.000684359,0.000159821,0.000292942,0.000183885,0.000265534,0.000227038,0.000190185,9,0
0.000226806,0.000252334,0.000226124,0.000227678,0.0,0.001278568,0.000781179,0.000319242,0.000265534,0.000225728,0.000304295,9,0
0.000226589,0.000225298,0.000223702,0.00022524,0.0,0.000319642,0.000195295,0.000132409,0.000177022,0.000222024,0.0,9,0
0.000230829,0.000216286,0.000224032,0.000224131,0.000468043,0.000159821,0.000244118,0.000169192,0.000354045,0.000225728,0.0,9,0
0.000218407,0.000216286,0.000220578,0.000219919,0.000354656,0.000159821,0.000213604,4.25e-05,0.000442556,0.000225009,0.000304295,4,1
0.000224066,0.000180239,0.000223702,0.000222358,0.000396036,0.000159821,0.000136706,0.000154116,0.000265534,0.000225728,0.000243436,9,0
0.000224722,0.000252334,0.000224564,0.000222136,0.000358984,0.000159821,0.000235981,0.000210786,8.85e-05,0.000224385,0.000228221,9,0
0.000223472,0.000252334,0.00022517,0.00022524,0.000141059,0.000159821,0.000227844,0.000242501,0.000354045,0.000227038,0.000253579,9,0
0.000225719,0.000216286,0.000226124,0.000227678,0.0,0.000159821,9.76e-05,0.000319242,8.85e-05,0.000224385,0.000304295,9,0
0.000223545,0.000270358,0.000224005,0.000222136,0.000393959,0.000159821,0.000292942,0.000174023,0.000265534,0.00022452,0.000266258,9,0
0.00022498,0.000252334,0.000225552,0.000223023,0.000255039,0.000159821,0.000353972,0.000283104,0.000265534,0.000227038,0.000273866,9,0
0.000223371,0.000225298,0.000226036,0.00022657,6.54e-05,0.000159821,0.000156236,0.00031636,0.000354045,0.000224437,0.000304295,9,0
0.000225284,0.000180239,0.000225904,0.000227013,3.88e-05,0.000159821,0.000130196,0.000300011,0.000177022,0.000226552,0.000202863,9,0
0.000225502,0.000261346,0.000225904,0.000227457,0.0,0.000159821,9.76e-05,0.000297588,0.000177022,0.000225728,0.000304295,9,0
0.000222544,0.000198262,0.000222337,0.000221028,0.000746899,0.000159821,0.00018553,0.00011502,0.000354045,0.000225728,0.000213007,9,0
0.000229416,0.000270358,0.000222821,0.000224353,0.0,0.000159821,9.76e-05,9.01e-05,0.000177022,0.000225728,0.0,9,0
0.000223545,0.000225298,0.000223647,0.000222579,0.000599593,0.000159821,0.000195295,0.000161182,0.000177022,0.000225728,0.000228221,9,0
0.000228763,0.000198262,0.000225684,0.000226792,4.43e-05,0.000159821,9.76e-05,0.000278703,0.000265534,0.000225728,0.0,9,0
0.000224469,0.000261346,0.000225381,0.000226348,2.68e-05,0.000159821,0.000195295,0.000251528,0.000354045,0.000222836,0.000266258,9,0
0.000226806,0.000207274,0.000226564,0.000228122,0.0,0.000159821,9.76e-05,0.000366828,0.000354045,0.000225728,0.000304295,9,0
0.000225012,0.000207274,0.000224445,0.000222579,0.000444601,0.000159821,0.000170883,0.000207104,0.000265534,0.000224849,0.000190185,9,0
0.000224306,0.000189251,0.000223427,0.000221471,0.000551919,0.000159821,0.000183089,0.000149496,8.85e-05,0.000226255,0.000190185,9,0
0.000223044,0.000243322,0.000223064,0.000221914,0.000271348,0.000319642,0.000341766,0.000116328,0.000177022,0.000227038,0.000213007,9,0
0.000224849,0.000225298,0.000225023,0.00022657,0.0,0.000319642,0.000195295,0.000219894,0.000265534,0.000226249,0.000304295,9,0
0.00023159,0.000180239,0.000226785,0.000228343,0.0,0.000159821,9.76e-05,0.000393947,0.000265534,0.000225728,0.0,9,0
0.000222783,0.000198262,0.000222821,0.000222136,0.00043204,0.000159821,0.000146471,0.000111069,0.000177022,0.000225728,0.000228221,9,0
0.000228111,0.000225298,0.000226124,0.000227678,0.0,0.000159821,9.76e-05,0.000319242,8.85e-05,0.000222414,0.0,9,0
0.000225937,0.000288382,0.000225023,0.00022657,0.0,0.000479463,0.000292942,0.000219894,0.000177022,0.000225073,0.000304295,9,0
